ASCII SAMPLE CYCLES :			ar_o2_co2_co_disc.mdc
DATE :	2/25/2019	TIME :	10:43:51 AM
CONVERTED CYCLES :			3372
Number of stored cycles			3372
Printed start cycle			1
Printed end cycle			3372
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	40.00	min:	3.09977E-010	max:	3.14889E-010	
'0/1'	44.00	min:	5.34979E-012	max:	5.72313E-012	
'0/2'	28.00	min:	7.61571E-012	max:	7.76286E-012	
'0/3'	32.00	min:	4.99929E-010	max:	5.04661E-010	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	
545	2/25/2019	12:15:17:64 PM	5486.64	2.55237E-010	6.42235E-012	7.10111E-012	4.26611E-010	
546	2/25/2019	12:15:20:09 PM	5489.09	2.53661E-010	6.24958E-012	7.09096E-012	4.26132E-010	
547	2/25/2019	12:15:22:54 PM	5491.55	2.52975E-010	6.57194E-012	7.1414E-012	4.25713E-010	
548	2/25/2019	12:15:25:00 PM	5494	2.52382E-010	6.57305E-012	7.14186E-012	4.26355E-010	
549	2/25/2019	12:15:27:45 PM	5496.45	2.52475E-010	6.48278E-012	7.12717E-012	4.26732E-010	
550	2/25/2019	12:15:29:89 PM	5498.89	2.53329E-010	6.54581E-012	7.08557E-012	4.26722E-010	
551	2/25/2019	12:15:32:36 PM	5501.36	2.52753E-010	5.98673E-012	7.1688E-012	4.27257E-010	
552	2/25/2019	12:15:34:81 PM	5503.81	2.53884E-010	6.07441E-012	7.14812E-012	4.27668E-010	
553	2/25/2019	12:15:37:25 PM	5506.25	2.54606E-010	6.59419E-012	7.16128E-012	4.27658E-010	
554	2/25/2019	12:15:39:70 PM	5508.7	2.53846E-010	6.37508E-012	7.19161E-012	4.26989E-010	
555	2/25/2019	12:15:42:15 PM	5511.16	2.5368E-010	6.55341E-012	7.17628E-012	4.28068E-010	
556	2/25/2019	12:15:44:61 PM	5513.61	2.54773E-010	6.23679E-012	7.14221E-012	4.26653E-010	
557	2/25/2019	12:15:47:04 PM	5516.05	2.54291E-010	5.93983E-012	7.15611E-012	4.27306E-010	
558	2/25/2019	12:15:49:50 PM	5518.5	2.5355E-010	6.6181E-012	7.15601E-012	4.27278E-010	
559	2/25/2019	12:15:51:95 PM	5520.95	2.53581E-010	6.08164E-012	7.12115E-012	4.27176E-010	
560	2/25/2019	12:15:54:40 PM	5523.41	2.54273E-010	6.10611E-012	7.09811E-012	4.26927E-010	
561	2/25/2019	12:15:56:86 PM	5525.86	2.53883E-010	6.19379E-012	7.16293E-012	4.25409E-010	
562	2/25/2019	12:15:59:29 PM	5528.3	2.5392E-010	6.1113E-012	7.15528E-012	4.26452E-010	
563	2/25/2019	12:16:01:75 PM	5530.75	2.53568E-010	6.15375E-012	7.24348E-012	4.26847E-010	
564	2/25/2019	12:16:04:20 PM	5533.2	2.52549E-010	6.25941E-012	7.0984E-012	4.26734E-010	
565	2/25/2019	12:16:06:67 PM	5535.67	2.53828E-010	6.50762E-012	7.15389E-012	4.2738E-010	
566	2/25/2019	12:16:09:12 PM	5538.12	2.54273E-010	6.42346E-012	7.17292E-012	4.26952E-010	
567	2/25/2019	12:16:11:56 PM	5540.56	2.54254E-010	6.40029E-012	7.14472E-012	4.26678E-010	
568	2/25/2019	12:16:14:01 PM	5543.02	2.5246E-010	6.22938E-012	7.20289E-012	4.27287E-010	
569	2/25/2019	12:16:16:46 PM	5545.47	2.54069E-010	6.47573E-012	7.10627E-012	4.27332E-010	
570	2/25/2019	12:16:18:92 PM	5547.92	2.54606E-010	6.13595E-012	7.1404E-012	4.26577E-010	
571	2/25/2019	12:16:21:37 PM	5550.37	2.52882E-010	6.49372E-012	7.16367E-012	4.27299E-010	
572	2/25/2019	12:16:23:82 PM	5552.83	2.54922E-010	6.25199E-012	7.18567E-012	4.27644E-010	
573	2/25/2019	12:16:26:28 PM	5555.28	2.54143E-010	5.82045E-012	7.19177E-012	4.27534E-010	
574	2/25/2019	12:16:28:73 PM	5557.73	2.54328E-010	6.12835E-012	7.13383E-012	4.28262E-010	
575	2/25/2019	12:16:31:17 PM	5560.17	2.52326E-010	6.10555E-012	7.16015E-012	4.27544E-010	
576	2/25/2019	12:16:33:62 PM	5562.62	2.53763E-010	6.50298E-012	7.16582E-012	4.27546E-010	
577	2/25/2019	12:16:36:07 PM	5565.08	2.54254E-010	6.35839E-012	7.182E-012	4.26852E-010	
578	2/25/2019	12:16:38:53 PM	5567.53	2.54959E-010	6.62236E-012	7.19188E-012	4.26979E-010	
579	2/25/2019	12:16:40:96 PM	5569.97	2.55329E-010	6.31168E-012	7.13686E-012	4.28128E-010	
580	2/25/2019	12:16:43:42 PM	5572.42	2.5355E-010	6.43291E-012	7.16742E-012	4.27409E-010	
581	2/25/2019	12:16:45:87 PM	5574.87	2.53846E-010	6.65332E-012	7.14792E-012	4.27102E-010	
582	2/25/2019	12:16:48:32 PM	5577.33	2.53642E-010	6.50929E-012	7.21348E-012	4.27958E-010	
583	2/25/2019	12:16:50:76 PM	5579.77	2.53235E-010	6.15931E-012	7.17256E-012	4.27134E-010	
584	2/25/2019	12:16:53:23 PM	5582.23	2.55404E-010	6.11018E-012	7.09879E-012	4.26591E-010	
585	2/25/2019	12:16:55:68 PM	5584.69	2.5444E-010	6.13632E-012	7.16336E-012	4.26705E-010	
586	2/25/2019	12:16:58:12 PM	5587.12	2.53105E-010	6.17896E-012	7.19637E-012	4.26723E-010	
587	2/25/2019	12:17:00:57 PM	5589.58	2.5405E-010	6.26052E-012	7.13479E-012	4.26669E-010	
588	2/25/2019	12:17:03:03 PM	5592.03	2.52642E-010	6.27461E-012	7.17044E-012	4.27522E-010	
589	2/25/2019	12:17:05:48 PM	5594.48	2.53531E-010	6.16987E-012	7.117E-012	4.26858E-010	
590	2/25/2019	12:17:07:93 PM	5596.94	2.53494E-010	6.23086E-012	7.1528E-012	4.26806E-010	
591	2/25/2019	12:17:10:39 PM	5599.39	2.54662E-010	6.02918E-012	7.15867E-012	4.27504E-010	
592	2/25/2019	12:17:12:84 PM	5601.84	2.53828E-010	6.48797E-012	7.1874E-012	4.28216E-010	
593	2/25/2019	12:17:15:28 PM	5604.28	2.54403E-010	6.37397E-012	7.13819E-012	4.2684E-010	
594	2/25/2019	12:17:17:73 PM	5606.73	2.52808E-010	6.39547E-012	7.16324E-012	4.27341E-010	
595	2/25/2019	12:17:20:18 PM	5609.19	2.53012E-010	6.1999E-012	7.17284E-012	4.28712E-010	
596	2/25/2019	12:17:22:64 PM	5611.64	2.54217E-010	6.48964E-012	7.17414E-012	4.27842E-010	
597	2/25/2019	12:17:25:09 PM	5614.09	2.5507E-010	6.58121E-012	7.16101E-012	4.2741E-010	
598	2/25/2019	12:17:27:53 PM	5616.53	2.52808E-010	6.39232E-012	7.13088E-012	4.27584E-010	
599	2/25/2019	12:17:29:98 PM	5618.98	2.55385E-010	6.46888E-012	7.14965E-012	4.27089E-010	
600	2/25/2019	12:17:32:43 PM	5621.44	2.54032E-010	6.44515E-012	7.20087E-012	4.2789E-010	
601	2/25/2019	12:17:34:89 PM	5623.89	2.53624E-010	6.14448E-012	7.17979E-012	4.27384E-010	
602	2/25/2019	12:17:37:32 PM	5626.33	2.55404E-010	6.13465E-012	7.1567E-012	4.27337E-010	
603	2/25/2019	12:17:39:78 PM	5628.78	2.54699E-010	6.43922E-012	7.14405E-012	4.27013E-010	
604	2/25/2019	12:17:42:23 PM	5631.23	2.53531E-010	6.24124E-012	7.14741E-012	4.26665E-010	
605	2/25/2019	12:17:44:68 PM	5633.69	2.53846E-010	6.02158E-012	7.17932E-012	4.27062E-010	
606	2/25/2019	12:17:47:14 PM	5636.14	2.54162E-010	6.34079E-012	7.19413E-012	4.26689E-010	
607	2/25/2019	12:17:49:59 PM	5638.59	2.53568E-010	6.20324E-012	7.13382E-012	4.27234E-010	
608	2/25/2019	12:17:52:04 PM	5641.05	2.54347E-010	6.67019E-012	7.15842E-012	4.26141E-010	
609	2/25/2019	12:17:54:50 PM	5643.5	2.52456E-010	6.153E-012	7.14482E-012	4.26577E-010	
610	2/25/2019	12:17:56:95 PM	5645.95	2.53791E-010	6.28833E-012	7.16019E-012	4.25893E-010	
611	2/25/2019	12:17:59:40 PM	5648.41	2.52067E-010	6.20176E-012	7.13107E-012	4.26696E-010	
612	2/25/2019	12:18:01:84 PM	5650.84	2.53402E-010	6.14318E-012	7.14505E-012	4.26522E-010	
613	2/25/2019	12:18:04:29 PM	5653.3	2.54681E-010	6.49946E-012	7.20305E-012	4.26638E-010	
614	2/25/2019	12:18:06:75 PM	5655.75	2.53791E-010	6.40937E-012	7.17227E-012	4.27502E-010	
615	2/25/2019	12:18:09:20 PM	5658.2	2.53791E-010	6.2722E-012	7.1736E-012	4.26132E-010	
616	2/25/2019	12:18:11:65 PM	5660.66	2.53883E-010	6.48927E-012	7.17458E-012	4.27164E-010	
617	2/25/2019	12:18:14:09 PM	5663.09	2.54903E-010	6.51522E-012	7.17776E-012	4.2785E-010	
618	2/25/2019	12:18:16:54 PM	5665.55	2.552E-010	6.68428E-012	7.14057E-012	4.26276E-010	
619	2/25/2019	12:18:19:00 PM	5668	2.52475E-010	6.49872E-012	7.20866E-012	4.27368E-010	
620	2/25/2019	12:18:21:45 PM	5670.45	2.53309E-010	6.10017E-012	7.13047E-012	4.26855E-010	
621	2/25/2019	12:18:23:89 PM	5672.89	2.52975E-010	6.13651E-012	7.14921E-012	4.25946E-010	
622	2/25/2019	12:18:26:36 PM	5675.36	2.52901E-010	6.34913E-012	7.13037E-012	4.26113E-010	
623	2/25/2019	12:18:28:81 PM	5677.81	2.54681E-010	6.45219E-012	7.13225E-012	4.27086E-010	
624	2/25/2019	12:18:31:26 PM	5680.27	2.52994E-010	6.65184E-012	7.11571E-012	4.25445E-010	
625	2/25/2019	12:18:33:71 PM	5682.72	2.54087E-010	6.10258E-012	7.14753E-012	4.25145E-010	
626	2/25/2019	12:18:36:17 PM	5685.17	2.54236E-010	6.19379E-012	7.1636E-012	4.25849E-010	
627	2/25/2019	12:18:38:62 PM	5687.62	2.52067E-010	6.3026E-012	7.14709E-012	4.2427E-010	
628	2/25/2019	12:18:41:07 PM	5690.08	2.53995E-010	6.28072E-012	7.11453E-012	4.24607E-010	
629	2/25/2019	12:18:43:51 PM	5692.52	2.51881E-010	6.30278E-012	7.16911E-012	4.24345E-010	
630	2/25/2019	12:18:45:96 PM	5694.97	2.51715E-010	6.366E-012	7.14439E-012	4.2462E-010	
631	2/25/2019	12:18:48:42 PM	5697.42	2.52549E-010	6.2772E-012	7.09928E-012	4.25192E-010	
632	2/25/2019	12:18:50:87 PM	5699.87	2.53717E-010	6.4774E-012	7.16091E-012	4.25E-010	
633	2/25/2019	12:18:53:32 PM	5702.33	2.52401E-010	6.39751E-012	7.04745E-012	4.23892E-010	
634	2/25/2019	12:18:55:76 PM	5704.77	2.50398E-010	6.11482E-012	7.11679E-012	4.23838E-010	
635	2/25/2019	12:18:58:21 PM	5707.22	2.51548E-010	6.06773E-012	7.10794E-012	4.24397E-010	
636	2/25/2019	12:19:00:67 PM	5709.67	2.5329E-010	6.4268E-012	7.09242E-012	4.24463E-010	
637	2/25/2019	12:19:03:12 PM	5712.12	2.52326E-010	6.37656E-012	7.14221E-012	4.24348E-010	
638	2/25/2019	12:19:05:56 PM	5714.56	2.53309E-010	6.42772E-012	7.11218E-012	4.23866E-010	
639	2/25/2019	12:19:08:01 PM	5717.02	2.5253E-010	6.28647E-012	7.18473E-012	4.23841E-010	
640	2/25/2019	12:19:10:46 PM	5719.47	2.51622E-010	6.45349E-012	7.10975E-012	4.24392E-010	
641	2/25/2019	12:19:12:92 PM	5721.92	2.52901E-010	6.34449E-012	7.09155E-012	4.24785E-010	
642	2/25/2019	12:19:15:37 PM	5724.37	2.5177E-010	6.37007E-012	7.07583E-012	4.25249E-010	
643	2/25/2019	12:19:17:82 PM	5726.83	2.53012E-010	6.53487E-012	7.13426E-012	4.25179E-010	
644	2/25/2019	12:19:20:28 PM	5729.28	2.51678E-010	6.30204E-012	7.09264E-012	4.24391E-010	
645	2/25/2019	12:19:22:71 PM	5731.72	2.514E-010	6.22864E-012	7.07717E-012	4.25074E-010	
646	2/25/2019	12:19:25:17 PM	5734.17	2.51474E-010	6.22011E-012	7.09163E-012	4.23757E-010	
647	2/25/2019	12:19:27:62 PM	5736.62	2.51863E-010	6.31446E-012	7.0923E-012	4.25174E-010	
648	2/25/2019	12:19:30:07 PM	5739.08	2.54143E-010	6.40085E-012	7.11917E-012	4.25637E-010	
649	2/25/2019	12:19:32:53 PM	5741.53	2.54421E-010	6.19397E-012	7.08042E-012	4.24582E-010	
650	2/25/2019	12:19:34:96 PM	5743.97	2.51881E-010	6.30112E-012	7.09007E-012	4.24006E-010	
651	2/25/2019	12:19:37:42 PM	5746.42	2.53364E-010	6.05402E-012	7.08401E-012	4.23869E-010	
652	2/25/2019	12:19:39:87 PM	5748.87	2.52382E-010	6.10407E-012	7.12466E-012	4.241E-010	
653	2/25/2019	12:19:42:32 PM	5751.33	2.52604E-010	6.20769E-012	7.11517E-012	4.24332E-010	
654	2/25/2019	12:19:44:76 PM	5753.77	2.52512E-010	6.22011E-012	7.05408E-012	4.24139E-010	
655	2/25/2019	12:19:47:21 PM	5756.22	2.51733E-010	6.40585E-012	7.11356E-012	4.23938E-010	
656	2/25/2019	12:19:49:67 PM	5758.67	2.52697E-010	5.91832E-012	7.08824E-012	4.23953E-010	
657	2/25/2019	12:19:52:12 PM	5761.12	2.52975E-010	6.14707E-012	7.10181E-012	4.23892E-010	
658	2/25/2019	12:19:54:57 PM	5763.58	2.52642E-010	6.24235E-012	7.10454E-012	4.24386E-010	
659	2/25/2019	12:19:57:01 PM	5766.02	2.51288E-010	6.35561E-012	7.10764E-012	4.24938E-010	
660	2/25/2019	12:19:59:46 PM	5768.47	2.51881E-010	6.15783E-012	7.03448E-012	4.24568E-010	
661	2/25/2019	12:20:01:92 PM	5770.92	2.51603E-010	6.18915E-012	7.07216E-012	4.24018E-010	
662	2/25/2019	12:20:04:37 PM	5773.37	2.52345E-010	6.35172E-012	7.12613E-012	4.23411E-010	
663	2/25/2019	12:20:06:82 PM	5775.83	2.5114E-010	6.34857E-012	7.14932E-012	4.22177E-010	
664	2/25/2019	12:20:09:28 PM	5778.28	2.51974E-010	6.09925E-012	7.07562E-012	4.21951E-010	
665	2/25/2019	12:20:11:73 PM	5780.73	2.51066E-010	6.10889E-012	7.10332E-012	4.21164E-010	
666	2/25/2019	12:20:14:18 PM	5783.19	2.48582E-010	6.06384E-012	7.09489E-012	4.23182E-010	
667	2/25/2019	12:20:16:64 PM	5785.64	2.50862E-010	6.3254E-012	7.11338E-012	4.23771E-010	
668	2/25/2019	12:20:19:09 PM	5788.09	2.53643E-010	6.06773E-012	7.15154E-012	4.23545E-010	
669	2/25/2019	12:20:21:54 PM	5790.55	2.50918E-010	6.13669E-012	7.03736E-012	4.23072E-010	
670	2/25/2019	12:20:24:00 PM	5793	2.52104E-010	6.04401E-012	7.13196E-012	4.23322E-010	
671	2/25/2019	12:20:26:43 PM	5795.44	2.49824E-010	6.48352E-012	7.09684E-012	4.23023E-010	
672	2/25/2019	12:20:28:89 PM	5797.89	2.50695E-010	6.21603E-012	7.06345E-012	4.22932E-010	
673	2/25/2019	12:20:31:34 PM	5800.34	2.51715E-010	6.36637E-012	7.04423E-012	4.2267E-010	
674	2/25/2019	12:20:33:79 PM	5802.8	2.49917E-010	6.25477E-012	7.19095E-012	4.23175E-010	
675	2/25/2019	12:20:36:25 PM	5805.25	2.53383E-010	6.30797E-012	7.11835E-012	4.22888E-010	
676	2/25/2019	12:20:38:68 PM	5807.69	2.52438E-010	6.36933E-012	7.07276E-012	4.2343E-010	
677	2/25/2019	12:20:41:14 PM	5810.14	2.51492E-010	6.41456E-012	7.09356E-012	4.23918E-010	
678	2/25/2019	12:20:43:59 PM	5812.59	2.53327E-010	6.3558E-012	7.13694E-012	4.23582E-010	
679	2/25/2019	12:20:46:04 PM	5815.05	2.52011E-010	5.99896E-012	7.11307E-012	4.23926E-010	
680	2/25/2019	12:20:48:48 PM	5817.48	2.51511E-010	6.29908E-012	7.14365E-012	4.23376E-010	
681	2/25/2019	12:20:50:93 PM	5819.94	2.50936E-010	6.33189E-012	7.1293E-012	4.23049E-010	
682	2/25/2019	12:20:53:39 PM	5822.39	2.49842E-010	6.71227E-012	7.07962E-012	4.22885E-010	
683	2/25/2019	12:20:55:84 PM	5824.84	2.51084E-010	6.32447E-012	7.07557E-012	4.23352E-010	
684	2/25/2019	12:20:58:29 PM	5827.3	2.51733E-010	6.28795E-012	7.13492E-012	4.22901E-010	
685	2/25/2019	12:21:00:75 PM	5829.75	2.514E-010	6.26441E-012	7.09856E-012	4.23212E-010	
686	2/25/2019	12:21:03:20 PM	5832.2	2.53439E-010	6.15375E-012	7.13329E-012	4.22736E-010	
687	2/25/2019	12:21:05:65 PM	5834.66	2.52234E-010	6.33078E-012	7.14411E-012	4.23616E-010	
688	2/25/2019	12:21:08:11 PM	5837.11	2.50102E-010	6.33522E-012	7.08403E-012	4.23175E-010	
689	2/25/2019	12:21:10:56 PM	5839.56	2.49991E-010	6.34282E-012	7.13538E-012	4.21858E-010	
690	2/25/2019	12:21:13:00 PM	5842	2.5203E-010	6.12909E-012	7.09983E-012	4.2297E-010	
691	2/25/2019	12:21:15:45 PM	5844.45	2.50751E-010	6.20157E-012	7.08377E-012	4.22914E-010	
692	2/25/2019	12:21:17:90 PM	5846.91	2.51705E-010	6.65721E-012	7.16268E-012	4.22857E-010	
693	2/25/2019	12:21:20:36 PM	5849.36	2.50306E-010	6.30649E-012	7.10887E-012	4.22467E-010	
694	2/25/2019	12:21:22:81 PM	5851.81	2.51826E-010	6.22344E-012	7.05917E-012	4.22948E-010	
695	2/25/2019	12:21:25:26 PM	5854.27	2.51214E-010	6.60512E-012	7.06818E-012	4.22858E-010	
696	2/25/2019	12:21:27:71 PM	5856.72	2.50992E-010	6.27757E-012	7.10369E-012	4.21678E-010	
697	2/25/2019	12:21:30:15 PM	5859.16	2.51233E-010	6.38657E-012	7.0856E-012	4.22672E-010	
698	2/25/2019	12:21:32:64 PM	5861.64	2.5025E-010	6.30519E-012	7.13073E-012	4.22832E-010	
699	2/25/2019	12:21:35:07 PM	5864.08	2.52864E-010	6.21121E-012	7.05885E-012	4.23057E-010	
700	2/25/2019	12:21:37:53 PM	5866.53	2.48437E-010	6.3938E-012	7.10102E-012	4.22325E-010	
701	2/25/2019	12:21:39:98 PM	5868.98	2.53327E-010	6.45034E-012	7.08546E-012	4.22097E-010	
702	2/25/2019	12:21:42:43 PM	5871.44	2.50436E-010	6.33133E-012	7.13373E-012	4.22138E-010	
703	2/25/2019	12:21:44:87 PM	5873.87	2.50621E-010	6.44367E-012	7.09001E-012	4.22835E-010	
704	2/25/2019	12:21:47:32 PM	5876.33	2.51325E-010	6.15338E-012	7.10528E-012	4.22716E-010	
705	2/25/2019	12:21:49:78 PM	5878.78	2.50565E-010	6.46146E-012	7.13187E-012	4.22503E-010	
706	2/25/2019	12:21:52:23 PM	5881.23	2.50973E-010	6.35413E-012	7.03178E-012	4.22591E-010	
707	2/25/2019	12:21:54:67 PM	5883.67	2.50658E-010	6.44904E-012	7.15919E-012	4.22532E-010	
708	2/25/2019	12:21:57:12 PM	5886.12	2.50936E-010	6.66815E-012	7.05948E-012	4.22909E-010	
709	2/25/2019	12:21:59:57 PM	5888.58	2.51585E-010	6.05328E-012	7.14346E-012	4.22767E-010	
710	2/25/2019	12:22:02:03 PM	5891.03	2.50806E-010	6.28944E-012	7.06805E-012	4.22751E-010	
711	2/25/2019	12:22:04:48 PM	5893.48	2.51103E-010	6.0264E-012	7.0649E-012	4.22847E-010	
712	2/25/2019	12:22:06:92 PM	5895.92	2.51103E-010	6.31724E-012	7.12476E-012	4.23425E-010	
713	2/25/2019	12:22:09:37 PM	5898.37	2.51362E-010	6.33022E-012	7.12665E-012	4.22739E-010	
714	2/25/2019	12:22:11:82 PM	5900.83	2.52085E-010	6.47703E-012	7.10634E-012	4.22218E-010	
715	2/25/2019	12:22:14:28 PM	5903.28	2.51381E-010	6.19397E-012	7.10065E-012	4.22634E-010	
716	2/25/2019	12:22:16:71 PM	5905.72	2.50306E-010	6.44997E-012	7.0876E-012	4.2276E-010	
717	2/25/2019	12:22:19:17 PM	5908.17	2.50621E-010	6.51577E-012	7.14517E-012	4.22053E-010	
718	2/25/2019	12:22:21:62 PM	5910.62	2.49768E-010	6.60457E-012	7.08207E-012	4.22665E-010	
719	2/25/2019	12:22:24:07 PM	5913.08	2.50677E-010	6.3304E-012	7.09518E-012	4.21663E-010	
720	2/25/2019	12:22:26:53 PM	5915.53	2.50658E-010	6.21047E-012	7.0357E-012	4.21787E-010	
721	2/25/2019	12:22:28:98 PM	5917.98	2.52363E-010	6.15467E-012	7.07192E-012	4.21219E-010	
722	2/25/2019	12:22:31:43 PM	5920.44	2.50139E-010	6.41345E-012	7.08077E-012	4.21567E-010	
723	2/25/2019	12:22:33:87 PM	5922.87	2.51437E-010	6.10388E-012	7.05032E-012	4.21964E-010	
724	2/25/2019	12:22:36:32 PM	5925.33	2.49082E-010	6.25403E-012	7.0746E-012	4.2141E-010	
725	2/25/2019	12:22:38:78 PM	5927.78	2.50436E-010	6.219E-012	7.10465E-012	4.21573E-010	
726	2/25/2019	12:22:41:23 PM	5930.23	2.49546E-010	6.55526E-012	7.05925E-012	4.21874E-010	
727	2/25/2019	12:22:43:68 PM	5932.69	2.50287E-010	6.55415E-012	7.05737E-012	4.21749E-010	
728	2/25/2019	12:22:46:14 PM	5935.14	2.49453E-010	6.40474E-012	7.07082E-012	4.21747E-010	
729	2/25/2019	12:22:48:59 PM	5937.59	2.50269E-010	6.10777E-012	7.08766E-012	4.22113E-010	
730	2/25/2019	12:22:51:04 PM	5940.05	2.49805E-010	6.09239E-012	7.05932E-012	4.20834E-010	
731	2/25/2019	12:22:53:48 PM	5942.48	2.50695E-010	6.40807E-012	7.06583E-012	4.21582E-010	
732	2/25/2019	12:22:55:93 PM	5944.94	2.48971E-010	6.26608E-012	7.10514E-012	4.21337E-010	
733	2/25/2019	12:22:58:39 PM	5947.39	2.49676E-010	6.2633E-012	7.08443E-012	4.21979E-010	
734	2/25/2019	12:23:00:84 PM	5949.84	2.50751E-010	6.43699E-012	7.1061E-012	4.21152E-010	
735	2/25/2019	12:23:03:28 PM	5952.28	2.4936E-010	6.28944E-012	7.05766E-012	4.21306E-010	
736	2/25/2019	12:23:05:73 PM	5954.73	2.51251E-010	6.12316E-012	7.09226E-012	4.21955E-010	
737	2/25/2019	12:23:08:18 PM	5957.19	2.486E-010	6.20194E-012	7.06712E-012	4.22081E-010	
738	2/25/2019	12:23:10:65 PM	5959.66	2.50176E-010	6.56916E-012	7.07678E-012	4.21757E-010	
739	2/25/2019	12:23:13:11 PM	5962.11	2.5101E-010	6.22919E-012	7.06358E-012	4.21279E-010	
740	2/25/2019	12:23:15:56 PM	5964.56	2.49527E-010	6.36544E-012	7.09178E-012	4.20829E-010	
741	2/25/2019	12:23:18:00 PM	5967	2.50528E-010	6.22307E-012	7.0265E-012	4.20833E-010	
742	2/25/2019	12:23:20:46 PM	5969.47	2.50528E-010	6.29259E-012	7.0855E-012	4.20289E-010	
743	2/25/2019	12:23:22:90 PM	5971.91	2.49872E-010	6.32077E-012	7.0624E-012	4.20573E-010	
744	2/25/2019	12:23:25:36 PM	5974.36	2.49194E-010	6.37582E-012	7.05323E-012	4.19894E-010	
745	2/25/2019	12:23:27:81 PM	5976.81	2.49879E-010	6.22029E-012	6.98588E-012	4.20814E-010	
746	2/25/2019	12:23:30:26 PM	5979.27	2.49583E-010	6.257E-012	7.03806E-012	4.20708E-010	
747	2/25/2019	12:23:32:71 PM	5981.72	2.49231E-010	6.60308E-012	7.09584E-012	4.20808E-010	
748	2/25/2019	12:23:35:15 PM	5984.16	2.49101E-010	6.11315E-012	7.10617E-012	4.21636E-010	
749	2/25/2019	12:23:37:61 PM	5986.61	2.50817E-010	5.99841E-012	7.0357E-012	4.21144E-010	
750	2/25/2019	12:23:40:06 PM	5989.06	2.5025E-010	6.21362E-012	7.06728E-012	4.21787E-010	
751	2/25/2019	12:23:42:51 PM	5991.52	2.50666E-010	6.26237E-012	7.06027E-012	4.21412E-010	
752	2/25/2019	12:23:44:95 PM	5993.95	2.50658E-010	6.23253E-012	7.15761E-012	4.20252E-010	
753	2/25/2019	12:23:47:40 PM	5996.41	2.5025E-010	6.12575E-012	7.07326E-012	4.20963E-010	
754	2/25/2019	12:23:49:86 PM	5998.86	2.49676E-010	6.41957E-012	7.07161E-012	4.20533E-010	
755	2/25/2019	12:23:52:31 PM	6001.31	2.49268E-010	6.60364E-012	7.0581E-012	4.20377E-010	
756	2/25/2019	12:23:54:76 PM	6003.77	2.49639E-010	6.61662E-012	7.07722E-012	4.20728E-010	
757	2/25/2019	12:23:57:20 PM	6006.2	2.50269E-010	6.39788E-012	7.07523E-012	4.22156E-010	
758	2/25/2019	12:23:59:65 PM	6008.66	2.51418E-010	6.05847E-012	7.07593E-012	4.22697E-010	
759	2/25/2019	12:24:02:11 PM	6011.11	2.5144E-010	6.59938E-012	7.10067E-012	4.2318E-010	
760	2/25/2019	12:24:04:56 PM	6013.56	2.50547E-010	6.14707E-012	7.13417E-012	4.22311E-010	
761	2/25/2019	12:24:07:01 PM	6016.02	2.51492E-010	6.34968E-012	7.11746E-012	4.23049E-010	
762	2/25/2019	12:24:09:46 PM	6018.47	2.52085E-010	6.49223E-012	7.09022E-012	4.22655E-010	
763	2/25/2019	12:24:11:92 PM	6020.92	2.50862E-010	6.22956E-012	7.11815E-012	4.22494E-010	
764	2/25/2019	12:24:14:37 PM	6023.37	2.49898E-010	6.39473E-012	7.07252E-012	4.23245E-010	
765	2/25/2019	12:24:16:82 PM	6025.83	2.51752E-010	6.33522E-012	7.09751E-012	4.21861E-010	
766	2/25/2019	12:24:19:28 PM	6028.28	2.51251E-010	6.35228E-012	7.13905E-012	4.22975E-010	
767	2/25/2019	12:24:21:71 PM	6030.72	2.50603E-010	6.27572E-012	7.09973E-012	4.22777E-010	
768	2/25/2019	12:24:24:17 PM	6033.17	2.50399E-010	6.42161E-012	7.1207E-012	4.21488E-010	
769	2/25/2019	12:24:26:62 PM	6035.62	2.5025E-010	6.54469E-012	7.07144E-012	4.219E-010	
770	2/25/2019	12:24:29:07 PM	6038.08	2.49212E-010	6.12409E-012	7.10469E-012	4.22012E-010	
771	2/25/2019	12:24:31:51 PM	6040.52	2.50046E-010	6.05179E-012	7.10661E-012	4.22218E-010	
772	2/25/2019	12:24:33:96 PM	6042.97	2.51214E-010	6.33726E-012	7.06376E-012	4.22766E-010	
773	2/25/2019	12:24:36:42 PM	6045.42	2.50528E-010	6.2785E-012	7.09619E-012	4.21351E-010	
774	2/25/2019	12:24:38:87 PM	6047.87	2.50992E-010	6.38268E-012	7.06481E-012	4.21468E-010	
775	2/25/2019	12:24:41:31 PM	6050.31	2.51047E-010	6.41141E-012	7.07377E-012	4.21937E-010	
776	2/25/2019	12:24:43:76 PM	6052.77	2.5101E-010	6.56453E-012	7.02428E-012	4.22775E-010	
777	2/25/2019	12:24:46:21 PM	6055.22	2.50973E-010	6.46943E-012	7.03874E-012	4.22269E-010	
778	2/25/2019	12:24:48:67 PM	6057.67	2.50232E-010	6.77251E-012	7.12216E-012	4.22015E-010	
779	2/25/2019	12:24:51:12 PM	6060.12	2.50769E-010	6.57065E-012	7.11788E-012	4.22567E-010	
780	2/25/2019	12:24:53:57 PM	6062.58	2.52586E-010	6.26608E-012	7.05573E-012	4.21949E-010	
