Start time (s) =
1552988426
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
2.879689999999999941e+02 2.810773835904001317e-11 1.686130228495397176e-11 1.458232189513464228e-12
2.893750000000000000e+02 2.764431218660323708e-11 1.682979450245980502e-11 1.475981771699441669e-12
2.907819999999999823e+02 2.759426367959783022e-11 1.648314817970231161e-11 1.455274811247575517e-12
2.921879999999999882e+02 2.742001417588291190e-11 1.663886216307641774e-11 1.507609250113450816e-12
2.936100000000000136e+02 2.781670900564581217e-11 1.682052240548070898e-11 1.488063903869185634e-12
2.950160000000000196e+02 2.783709721065896758e-11 1.687798685534591669e-11 1.487061884221374530e-12
2.964850000000000136e+02 2.777221681793395902e-11 1.653134920620580317e-11 1.464257426246617921e-12
2.979379999999999882e+02 2.772031562625620893e-11 1.665554326402141072e-11 1.475064102980649938e-12
2.994069999999999823e+02 2.805027043972785350e-11 1.661290723042885276e-11 1.491368443670704202e-12
3.008600000000000136e+02 2.792422196251642674e-11 1.647944281035762515e-11 1.481432056020526300e-12
3.023129999999999882e+02 2.782783205257377546e-11 1.643309967269690475e-11 1.467104324311130359e-12
3.037819999999999823e+02 2.775553051281853811e-11 1.692432999300663710e-11 1.473327319520545409e-12
3.052029999999999745e+02 2.851926333979903916e-11 1.673896264653418342e-11 1.469278474927615541e-12
3.066100000000000136e+02 2.824120451383471675e-11 1.681310993206786009e-11 1.477781980986636601e-12
3.080319999999999823e+02 2.806140216027319667e-11 1.655359356533825377e-11 1.501550294692732823e-12
3.094529999999999745e+02 2.795944552269613581e-11 1.697994522764645353e-11 1.485465830203258619e-12
3.108600000000000136e+02 2.753123770626864086e-11 1.674451896582773713e-11 1.523984280785151135e-12
3.122660000000000196e+02 2.818744716803767147e-11 1.706521556010809348e-11 1.495675219960468372e-12
3.136720000000000255e+02 2.824861698724756565e-11 1.660920012636069032e-11 1.482644519310016840e-12
3.150779999999999745e+02 2.784265526467599727e-11 1.647388475634059546e-11 1.442405981981476071e-12
3.165000000000000000e+02 2.815964128544123923e-11 1.663144622021661689e-11 1.462413957292740818e-12
3.179220000000000255e+02 2.822823225168136219e-11 1.667778935787733730e-11 1.474304727779041091e-12
3.193279999999999745e+02 2.763875239786273141e-11 1.681681877085949850e-11 1.507180773414884545e-12
3.207500000000000000e+02 2.838764986967667880e-11 1.649798006542191331e-11 1.531469395743556561e-12
3.221569999999999823e+02 2.812998098344898779e-11 1.683350160652796745e-11 1.507304914563634135e-12
3.235779999999999745e+02 2.796129647264500306e-11 1.690394178799348168e-11 1.481914959668151344e-12
3.249850000000000136e+02 2.835242804422044571e-11 1.648870970316629325e-11 1.525975960176007007e-12
3.263910000000000196e+02 2.843955279607790487e-11 1.665483723156668816e-11 1.476142233620969524e-12
3.277970000000000255e+02 2.790383375750327133e-11 1.631085544406829513e-11 1.491591030376715477e-12
3.292189999999999941e+02 2.760908862642352801e-11 1.675379106280683317e-11 1.483151275405436564e-12
3.306250000000000000e+02 2.826901213115462497e-11 1.674823127406632750e-11 1.482398296996645382e-12
3.320470000000000255e+02 2.758128274382709577e-11 1.655544278056364504e-11 1.497263467722942387e-12
3.334529999999999745e+02 2.771475583751570326e-11 1.674637685467050829e-11 1.513528451874135428e-12
3.348600000000000136e+02 2.796871241550480391e-11 1.664071311302528500e-11 1.508442242642571429e-12
3.362660000000000196e+02 2.794831727159774459e-11 1.687798685534591669e-11 1.480491185375243379e-12
3.376879999999999882e+02 2.791680601965662589e-11 1.725243559125289039e-11 1.474131147011226162e-12
3.390939999999999941e+02 2.797056336545367117e-11 1.687613764012052542e-11 1.500114702596144767e-12
3.405160000000000196e+02 2.840432923589819580e-11 1.703926236218400447e-11 1.528092322816698712e-12
3.419220000000000255e+02 2.839135523902136526e-11 1.708189666105308646e-11 1.478821622449832951e-12
3.433279999999999745e+02 2.820227905375727318e-11 1.646461612880845138e-11 1.497314750485700952e-12
3.447350000000000136e+02 2.836725819521657144e-11 1.672783959960622013e-11 1.476069266814761249e-12
3.461410000000000196e+02 2.886405003899028543e-11 1.661846701916935842e-11 1.517760092953346351e-12
3.475629999999999882e+02 2.803544375817867973e-11 1.678530578419490382e-11 1.497623531264424823e-12
3.489689999999999941e+02 2.885663583085396056e-11 1.714492089965879984e-11 1.473080880366739454e-12
3.503750000000000000e+02 2.861750593441403367e-11 1.718756213742178574e-11 1.535391713942957370e-12
3.517819999999999823e+02 2.756089453881394036e-11 1.697994349292297755e-11 1.509073790408044236e-12
3.532029999999999745e+02 2.861936382325680484e-11 1.750268853462078056e-11 1.470432608140226360e-12
3.546100000000000136e+02 2.843398953789044725e-11 1.694657261741561172e-11 1.496657832389391984e-12
3.560160000000000196e+02 2.848960130308331173e-11 1.698921038573164566e-11 1.490933353338885770e-12
3.574220000000000255e+02 2.833759615850084401e-11 1.693916187872623880e-11 1.542383625333099140e-12
3.588279999999999745e+02 2.876765665960068219e-11 1.689096432166969919e-11 1.535508482516934059e-12
3.602500000000000000e+02 2.870462895154801686e-11 1.681310819734438411e-11 1.520356865576666383e-12
