Start time (s) =
1553515705
'Reltime', 'DEFAU[mV]', '2.00[A]', '28.00[A]', '18.00[A]'
2.041560000000000059e+02 2.173750000000000000e+03 3.219230784723414729e-11 8.257641966047390980e-12 8.142501430052906386e-12
2.050310000000000059e+02 2.185781250000000000e+03 3.645793389406293272e-11 8.284360177024385763e-12 8.563504072522931665e-12
2.059219999999999970e+02 2.202187500000000000e+03 4.064985500984441558e-11 8.584658157950730839e-12 8.287300533316166451e-12
2.067969999999999970e+02 2.217031250000000000e+03 4.442419349048876143e-11 8.372792043020993447e-12 8.335328954833798321e-12
2.076719999999999970e+02 2.235312500000000000e+03 4.564012709429299264e-11 8.190909756011777176e-12 8.350944068202803550e-12
2.085629999999999882e+02 2.249062500000000000e+03 4.558116384334454096e-11 8.231684431314612027e-12 8.743929191812327417e-12
2.094379999999999882e+02 2.262500000000000000e+03 4.443032053380591151e-11 8.539211872327090447e-12 8.441571226758259883e-12
2.103280000000000030e+02 2.277968750000000000e+03 4.370750289472979944e-11 8.395509981662385712e-12 8.700675596662321709e-12
2.112030000000000030e+02 2.294218750000000000e+03 4.134687384138580057e-11 8.178548983883704437e-12 8.585885474809984430e-12
2.120939999999999941e+02 2.315312500000000000e+03 3.829166150826068815e-11 8.460932475473637027e-12 8.702565577889398440e-12
2.129840000000000089e+02 2.326406250000000000e+03 3.467333364870484047e-11 8.204523865851243158e-12 8.113051896962986120e-12
2.138590000000000089e+02 2.342187500000000000e+03 3.322464525723489714e-11 8.418849818669915663e-12 8.583893144897825067e-12
2.147500000000000000e+02 2.355937500000000000e+03 3.043043941830525512e-11 8.518947700042467375e-12 8.191627064169093586e-12
2.156250000000000000e+02 2.373593750000000000e+03 2.771729026851410538e-11 8.356208953952393159e-12 8.566237996721071113e-12
2.165000000000000000e+02 2.388593750000000000e+03 2.516196973001427750e-11 8.443627741439030387e-12 8.107494710307694419e-12
2.173750000000000000e+02 2.399375000000000000e+03 2.381891558989046587e-11 8.254882020997111880e-12 8.260408849991573987e-12
2.182659999999999911e+02 2.420000000000000000e+03 2.201650146915756778e-11 8.385689712064881007e-12 8.270239527929934553e-12
2.191560000000000059e+02 2.433750000000000000e+03 2.072870174119056941e-11 8.270847548508264424e-12 8.381221064390764752e-12
2.200469999999999970e+02 2.449531250000000000e+03 1.893366019523057275e-11 8.137586091083726103e-12 8.493159300848596160e-12
2.209219999999999970e+02 2.469375000000000000e+03 1.785097764051002400e-11 8.547192467678321748e-12 8.230451910284930506e-12
2.218129999999999882e+02 2.480312500000000000e+03 1.638571743567407424e-11 8.661419671762704553e-12 8.272078334814469969e-12
2.226879999999999882e+02 2.493125000000000000e+03 1.531346403849109805e-11 8.297871070817031125e-12 8.322433020513386737e-12
2.235780000000000030e+02 2.510625000000000000e+03 1.404472111526944289e-11 8.311397577120960278e-12 8.261966631673001160e-12
2.244530000000000030e+02 2.527500000000000000e+03 1.316592581485087621e-11 8.661420539124442541e-12 8.171748000496137365e-12
2.253280000000000030e+02 2.540312500000000000e+03 1.249961505828123265e-11 8.666334143370146847e-12 8.253935729340966532e-12
2.262030000000000030e+02 2.545937500000000000e+03 1.221773984066976126e-11 8.636856854704610953e-12 8.203297416353727556e-12
2.270939999999999941e+02 2.577343750000000000e+03 1.173996490300144302e-11 8.510351277857264307e-12 8.004919643811447827e-12
2.279840000000000089e+02 2.585312500000000000e+03 1.124560167209409656e-11 8.692129481457921969e-12 7.881955504940307833e-12
2.288590000000000089e+02 2.598281250000000000e+03 1.062534782381163723e-11 9.061825075040719213e-12 7.865272669271838879e-12
2.297340000000000089e+02 2.607343750000000000e+03 1.059402825881461396e-11 9.175431248120702321e-12 8.088336424239006561e-12
2.306250000000000000e+02 2.626250000000000000e+03 1.017459293900513373e-11 9.529895969584423199e-12 8.082157339217577174e-12
2.315000000000000000e+02 2.640937500000000000e+03 9.909912300487544456e-12 9.464679040505075136e-12 7.604518577342123109e-12
2.323750000000000000e+02 2.657656250000000000e+03 9.928335931164156136e-12 9.579517734614739766e-12 7.861234233019764872e-12
2.332659999999999911e+02 2.669375000000000000e+03 9.872448344938611342e-12 9.689319659111905736e-12 7.737185024614401385e-12
2.341409999999999911e+02 2.678593750000000000e+03 9.952284656111753947e-12 9.893329211418944169e-12 7.768880157243973628e-12
2.350159999999999911e+02 2.699375000000000000e+03 9.861392952226211150e-12 9.764083638841292156e-12 7.580416329366901351e-12
2.358909999999999911e+02 2.710156250000000000e+03 9.723832850028202301e-12 9.555568142305403967e-12 8.043228409693181646e-12
2.367810000000000059e+02 2.729687500000000000e+03 9.441343540306235127e-12 9.402653135259786410e-12 7.912818837663149196e-12
2.376719999999999970e+02 2.740937500000000000e+03 9.494771288642844809e-12 8.797684802885896715e-12 8.171360289799256549e-12
2.385469999999999970e+02 2.747968750000000000e+03 9.748398269171509867e-12 8.674321677615282056e-12 8.096984888128488933e-12
2.394379999999999882e+02 2.776406250000000000e+03 9.344930211596658154e-12 8.614785967919758036e-12 8.090191710996563756e-12
2.403280000000000030e+02 2.785781250000000000e+03 9.615136811746971546e-12 8.229087550271074747e-12 7.860947136284490711e-12
2.412030000000000030e+02 2.798125000000000000e+03 9.281057693211192117e-12 8.200841047911744397e-12 8.158464355478844965e-12
2.420939999999999941e+02 2.814218750000000000e+03 9.364579424409047448e-12 8.059912112723388589e-12 7.599574615435589209e-12
2.429689999999999941e+02 2.825625000000000000e+03 9.557410418636891336e-12 8.429903476658839878e-12 7.676812310841718556e-12
2.438439999999999941e+02 2.835312500000000000e+03 9.288428533260617570e-12 8.374422683088411645e-12 7.640972923828037722e-12
2.447189999999999941e+02 2.848125000000000000e+03 8.821090559385513785e-12 7.977733057495939306e-12 7.804736024130676242e-12
2.456090000000000089e+02 2.872343750000000000e+03 8.789156034916256743e-12 8.087099566400635098e-12 8.037488209711174392e-12
2.465000000000000000e+02 2.884218750000000000e+03 8.768277770521137882e-12 8.420765820749132047e-12 7.605767578244826410e-12
2.473909999999999911e+02 2.896562500000000000e+03 8.615364498198996301e-12 8.417620767087186096e-12 7.694114442791111230e-12
2.482659999999999911e+02 2.918750000000000000e+03 8.576060868403789783e-12 8.238911289315531405e-12 7.893077684506533132e-12
2.491560000000000059e+02 2.932500000000000000e+03 8.600011328074863570e-12 8.404087321889353035e-12 7.834991336275187734e-12
2.500310000000000059e+02 2.947656250000000000e+03 8.453853068968175677e-12 8.437448656417601001e-12 7.872067581127240032e-12
2.509219999999999970e+02 2.955000000000000000e+03 8.598168184381638213e-12 7.724394908426024386e-12 7.818247785285059592e-12
2.517969999999999970e+02 2.970156250000000000e+03 8.559481248782141449e-12 8.285585759160163377e-12 7.684226518978043430e-12
2.526719999999999970e+02 2.990781250000000000e+03 8.784241563308814449e-12 8.247131276506447506e-12 7.786314128177540539e-12
2.535469999999999970e+02 3.011875000000000000e+03 8.680459129273287999e-12 8.277417813673526581e-12 7.361680709472295803e-12
2.544379999999999882e+02 3.022968750000000000e+03 8.707479182135102747e-12 8.100737962368764755e-12 7.860950605731442664e-12
2.553280000000000030e+02 3.036562500000000000e+03 8.530002225393129578e-12 8.225402997608100009e-12 8.103810157644719681e-12
2.562029999999999745e+02 3.049062500000000000e+03 8.461221306932387165e-12 8.032725526407880068e-12 7.971160190245463184e-12
2.570779999999999745e+02 3.062812500000000000e+03 8.434813611457592231e-12 8.498006985602213348e-12 7.555703458728135757e-12
2.579689999999999941e+02 3.074375000000000000e+03 8.767046116853194349e-12 8.017218833256123389e-12 7.624909384440492488e-12
2.588439999999999941e+02 3.082343750000000000e+03 8.583892277536087079e-12 8.126646924844216358e-12 7.710775594416130474e-12
2.597189999999999941e+02 3.122968750000000000e+03 8.752924600397005150e-12 8.088452650711897007e-12 7.928172007787281927e-12
2.606250000000000000e+02 3.130000000000000000e+03 8.431134262965045423e-12 8.182256087951866874e-12 7.595253419256930982e-12
2.615000000000000000e+02 3.140000000000000000e+03 8.530617184865363356e-12 8.210663919594463067e-12 7.810275863551208175e-12
2.623910000000000196e+02 3.152500000000000000e+03 8.628262167242883862e-12 8.359894373977105886e-12 7.784328737159285083e-12
2.632660000000000196e+02 3.170312500000000000e+03 8.111179262970669157e-12 8.122848747793565138e-12 7.761465081745910766e-12
2.641560000000000059e+02 3.182656250000000000e+03 8.442799410979251462e-12 8.316961702670155887e-12 8.030871974373798849e-12
2.650470000000000255e+02 3.199375000000000000e+03 8.289887006018847870e-12 8.136355304777520558e-12 8.232923023876459467e-12
2.659220000000000255e+02 3.215156250000000000e+03 8.167063379749261998e-12 7.926445090566947016e-12 7.785563860274180570e-12
2.667970000000000255e+02 3.227187500000000000e+03 8.151096984876371465e-12 8.206365274820992539e-12 7.772588128673874053e-12
2.676879999999999882e+02 3.240937500000000000e+03 8.367261744579579386e-12 8.264438612626268110e-12 7.640155869070852646e-12
2.685629999999999882e+02 3.257031250000000000e+03 8.120467839822786971e-12 8.135297990818912695e-12 7.845268705508612328e-12
2.694379999999999882e+02 3.275000000000000000e+03 8.448323637888499604e-12 8.071258071618014895e-12 7.957337913588879985e-12
2.703129999999999882e+02 3.285312500000000000e+03 8.452626619470660074e-12 8.292954864486112854e-12 8.078446765702462784e-12
2.712029999999999745e+02 3.305312500000000000e+03 8.276375244864464520e-12 8.333488413225786928e-12 8.038902876705833478e-12
2.720779999999999745e+02 3.317656250000000000e+03 8.389984887391399582e-12 8.245282061281056230e-12 7.858779599301257690e-12
2.729529999999999745e+02 3.330156250000000000e+03 8.298420978158915773e-12 8.412734918417097418e-12 7.784471851846053170e-12
2.738439999999999941e+02 3.340468750000000000e+03 8.274324801715859934e-12 8.054970752902068654e-12 7.881501007389601909e-12
2.747339999999999804e+02 3.356250000000000000e+03 8.646067369000309810e-12 8.161249454019525729e-12 7.501947847654566459e-12
2.756089999999999804e+02 3.370156250000000000e+03 8.440955399924288116e-12 8.427444506131642754e-12 7.855710006110516730e-12
2.765000000000000000e+02 3.387656250000000000e+03 8.537371330719079054e-12 8.452278807413726724e-12 7.750080091573074981e-12
2.773750000000000000e+02 3.400781250000000000e+03 8.534914094915357907e-12 7.995030852636642038e-12 7.795528979281929338e-12
2.782660000000000196e+02 3.415156250000000000e+03 8.550269867124704604e-12 8.234780912719230628e-12 7.668163846952236185e-12
2.791410000000000196e+02 3.426875000000000000e+03 8.391827163722886951e-12 8.585272250061226629e-12 7.469814697347310073e-12
2.800310000000000059e+02 3.443437500000000000e+03 8.332871719030077173e-12 8.215577523840167373e-12 7.974021616619086927e-12
2.809060000000000059e+02 3.456718750000000000e+03 8.370333939855534311e-12 8.310764403052228744e-12 8.147036864580847748e-12
2.817810000000000059e+02 3.475781250000000000e+03 8.387529386311154411e-12 8.201453405298764210e-12 7.937386858891670727e-12
2.826720000000000255e+02 3.490000000000000000e+03 8.219875301251899913e-12 8.643612735281802628e-12 7.759615866520519489e-12
2.835629999999999882e+02 3.504843750000000000e+03 8.591412303804446537e-12 8.361738385032069232e-12 7.785700036067044749e-12
2.844379999999999882e+02 3.522343750000000000e+03 8.384456323673461497e-12 8.433588029321814616e-12 7.957341383035831939e-12
2.853129999999999882e+02 3.534062500000000000e+03 8.436043530402059787e-12 8.471045913338581812e-12 7.585366362805601170e-12
2.862029999999999745e+02 3.551718750000000000e+03 8.392438653748168775e-12 8.329936566908724416e-12 8.178551585968918403e-12
2.870779999999999745e+02 3.570937500000000000e+03 8.291112588154625485e-12 8.372788573574041493e-12 8.016661119658596846e-12
2.879529999999999745e+02 3.581562500000000000e+03 8.409638437012478818e-12 8.352522666565942444e-12 7.746397273633576219e-12
2.888279999999999745e+02 3.594375000000000000e+03 8.146796605379424960e-12 8.823021306614275971e-12 8.164954823364212189e-12
2.897189999999999941e+02 3.613437500000000000e+03 8.153213347517063170e-12 8.456603473039336905e-12 7.895623391207529096e-12
2.905939999999999941e+02 3.622656250000000000e+03 8.569920814660569874e-12 8.559796968454769228e-12 7.679463835674749106e-12
2.914689999999999941e+02 3.643750000000000000e+03 8.398582176938340638e-12 8.572991275213048823e-12 7.831906997934900971e-12
2.923589999999999804e+02 3.657031250000000000e+03 8.574220326795778391e-12 8.292956599209588830e-12 7.910364203944642014e-12
2.932339999999999804e+02 3.675312500000000000e+03 8.682299670881299392e-12 8.406565374374785904e-12 7.856625072744094496e-12
2.941089999999999804e+02 3.690000000000000000e+03 8.385072150507433264e-12 8.581417694497606163e-12 7.801009838104278060e-12
2.950000000000000000e+02 3.700937500000000000e+03 8.196537198967845939e-12 8.467978054871316829e-12 7.818859275310341417e-12
2.958910000000000196e+02 3.711562500000000000e+03 8.450171118390414904e-12 8.661129105580478438e-12 7.902965608319600932e-12
2.967810000000000059e+02 3.735781250000000000e+03 8.300943266092986050e-12 8.933006244438157495e-12 7.919648443988069886e-12
2.976560000000000059e+02 3.747031250000000000e+03 8.245667169892723081e-12 8.791505717864467329e-12 7.840358570709859976e-12
2.985470000000000255e+02 3.758437500000000000e+03 8.170132105578264969e-12 8.553952685064203365e-12 7.806573963653473669e-12
2.994220000000000255e+02 3.768593750000000000e+03 8.128990536260261024e-12 8.201410904573602778e-12 7.730569656638763831e-12
3.002970000000000255e+02 3.777031250000000000e+03 8.308308034610245585e-12 8.668542446355065323e-12 7.952397421129298039e-12
3.011879999999999882e+02 3.782187500000000000e+03 8.217422402256868708e-12 8.256726032052075226e-12 7.822640972487970856e-12
3.020779999999999745e+02 3.790000000000000000e+03 8.157241375428281316e-12 8.355594861841897369e-12 7.529134433970074980e-12
3.029689999999999941e+02 3.795000000000000000e+03 8.127758882592317491e-12 8.267158659036599744e-12 7.496383722105370850e-12
3.038439999999999941e+02 3.796406250000000000e+03 8.043011569258684546e-12 8.292862056780148095e-12 7.405554468264963219e-12
3.047189999999999941e+02 3.798281250000000000e+03 8.055296880915552293e-12 8.361736650308593255e-12 7.935542847836707381e-12
3.056089999999999804e+02 3.797500000000000000e+03 8.381999087869740350e-12 8.315678874659671038e-12 7.841793187024492795e-12
3.064839999999999804e+02 3.800625000000000000e+03 8.050997368780343777e-12 8.147412432213396727e-12 7.813986437066322566e-12
3.073589999999999804e+02 3.799687500000000000e+03 8.055295146192076317e-12 8.194695789998096558e-12 7.694114442791111230e-12
3.082339999999999804e+02 3.798906250000000000e+03 7.870834192735820523e-12 8.618494806711396450e-12 7.948071888141949870e-12
3.091410000000000196e+02 3.799062500000000000e+03 8.043013303982160522e-12 8.494913973644546701e-12 8.056205008655226152e-12
3.100160000000000196e+02 3.797500000000000000e+03 8.257335787353881074e-12 8.129735599993193063e-12 7.885045914812760515e-12
3.109060000000000059e+02 3.797343750000000000e+03 8.175661536657941042e-12 8.560094473530899251e-12 7.918348268742825269e-12
3.117970000000000255e+02 3.796875000000000000e+03 7.780172339710844653e-12 8.103808422921243704e-12 7.846735414207550718e-12
3.126879999999999882e+02 3.796093750000000000e+03 7.702182641677879360e-12 8.300275397554734980e-12 7.820782216283461707e-12
3.135629999999999882e+02 3.794843750000000000e+03 7.461166233457827701e-12 8.283592561886266026e-12 7.811492772069605905e-12
3.144379999999999882e+02 3.795000000000000000e+03 7.765173053175811191e-12 7.847354710488474439e-12 7.829913800661003620e-12
3.153279999999999745e+02 3.791406250000000000e+03 7.661982159845592832e-12 8.367260877217841397e-12 8.133284844225041610e-12
3.162029999999999745e+02 3.791406250000000000e+03 7.864305560933981809e-12 8.067947351864113159e-12 7.971775149717696962e-12
3.170939999999999941e+02 3.789843750000000000e+03 7.736573534589119561e-12 8.164338996530240422e-12 7.746015634468861322e-12
3.179839999999999804e+02 3.787812500000000000e+03 7.844657215483330504e-12 8.326225993393610025e-12 7.932473254645966421e-12
3.188589999999999804e+02 3.785625000000000000e+03 7.840355101262908022e-12 8.270849283231740401e-12 8.035815068918594761e-12
3.197339999999999804e+02 3.784843750000000000e+03 8.024587938582072866e-12 8.127876843788683914e-12 8.012307831095633048e-12
3.206250000000000000e+02 3.782343750000000000e+03 7.778945022851591062e-12 8.165574119645135909e-12 7.876393981476326189e-12
3.215000000000000000e+02 3.780781250000000000e+03 8.062379756867965597e-12 8.077830938868491018e-12 7.727480114128049138e-12
3.223750000000000000e+02 3.781093750000000000e+03 8.224788905497604219e-12 8.203884620250345705e-12 7.563393487897140943e-12
3.232500000000000000e+02 3.777656250000000000e+03 7.839741876514150221e-12 8.472667012426882138e-12 7.928786967259515706e-12
3.241410000000000196e+02 3.778125000000000000e+03 7.761748709034232974e-12 8.033803657048199653e-12 7.723151111693749016e-12
3.250160000000000196e+02 3.776875000000000000e+03 7.794296458252247817e-12 8.071652721208799619e-12 7.700910222008250372e-12
3.259060000000000059e+02 3.777031250000000000e+03 8.107492975584218442e-12 8.317574060057175700e-12 7.734895189626112000e-12
3.267810000000000059e+02 3.775937500000000000e+03 7.828689953248701983e-12 8.181802457762898939e-12 7.743546255600808337e-12
3.276720000000000255e+02 3.775000000000000000e+03 7.949664364292896579e-12 8.056820835489197918e-12 7.689167878799363365e-12
3.285470000000000255e+02 3.775781250000000000e+03 7.832371903826462756e-12 8.137148940767779948e-12 7.560650890081621611e-12
3.294220000000000255e+02 3.774687500000000000e+03 8.200225221077772630e-12 8.300275397554734980e-12 7.854152224429089557e-12
3.303129999999999882e+02 3.772656250000000000e+03 8.183643866732648320e-12 8.206973295399322410e-12 7.723155448502438958e-12
3.311879999999999882e+02 3.772500000000000000e+03 7.947824690046623175e-12 8.797140967076177986e-12 7.821933205309772319e-12
3.320629999999999882e+02 3.772812500000000000e+03 7.863687132014796077e-12 7.941277843648286705e-12 7.809649628376380548e-12
3.329529999999999745e+02 3.772812500000000000e+03 8.023974713833315064e-12 8.210661317509249102e-12 7.912235103213483001e-12
3.338279999999999745e+02 3.772343750000000000e+03 7.581812781765062681e-12 8.252075238412981406e-12 7.904223282839684117e-12
3.347189999999999941e+02 3.772500000000000000e+03 7.795528111920191350e-12 8.227858498688345179e-12 7.408025581856492181e-12
3.355939999999999941e+02 3.770781250000000000e+03 7.498855703058637800e-12 8.358054699730832482e-12 7.729952962443054076e-12
3.364689999999999941e+02 3.772343750000000000e+03 7.524809768344464800e-12 8.417619899725448107e-12 8.020367356365021294e-12
3.373589999999999804e+02 3.772031250000000000e+03 7.762365403229942729e-12 8.459997459520085528e-12 7.852914499228980105e-12
3.382500000000000000e+02 3.772812500000000000e+03 7.984059594012826722e-12 8.371562124076525890e-12 7.607606385129361826e-12
3.391250000000000000e+02 3.772968750000000000e+03 7.772804101746633165e-12 8.230312265045114373e-12 7.957337046227141997e-12
3.400000000000000000e+02 3.772500000000000000e+03 7.773418193857128955e-12 8.352797620236884768e-12 7.995031719998380026e-12
3.408910000000000196e+02 3.771718750000000000e+03 7.814601396538556344e-12 8.429903476658839878e-12 7.788653402784895263e-12
3.417660000000000196e+02 3.770781250000000000e+03 7.527773543403171175e-12 8.312604944660240136e-12 7.947455193946240115e-12
3.426560000000000059e+02 3.773125000000000000e+03 7.647526709120278099e-12 8.342084835410989996e-12 7.879045506309356739e-12
3.435310000000000059e+02 3.771093750000000000e+03 7.627259934750441062e-12 8.220491995447609668e-12 7.718214088681119023e-12
3.444060000000000059e+02 3.772187500000000000e+03 7.729952962443054076e-12 8.483947051829421326e-12 7.982057723121549486e-12
3.452970000000000255e+02 3.770468750000000000e+03 8.032572003380256120e-12 8.158158176785335058e-12 7.998182845192491897e-12
3.461879999999999882e+02 3.772031250000000000e+03 7.934929623087949579e-12 8.222423610038109842e-12 7.946220070831344628e-12
3.470779999999999745e+02 3.770625000000000000e+03 8.022743927527109520e-12 8.232920421791245502e-12 7.887519630489503442e-12
3.479529999999999745e+02 3.772187500000000000e+03 8.041168425565459188e-12 8.136358774224472512e-12 7.964753856448680835e-12
3.488279999999999745e+02 3.772187500000000000e+03 8.137585223721988115e-12 8.342296471675059166e-12 7.951160563290926575e-12
3.497189999999999941e+02 3.770156250000000000e+03 7.727973642956964540e-12 8.719762759068494518e-12 8.064237645710736757e-12
3.505939999999999941e+02 3.770468750000000000e+03 7.945368321604640016e-12 8.096989224937178875e-12 7.674341197250189595e-12
3.514839999999999804e+02 3.770312500000000000e+03 8.017217965894385401e-12 8.292859454694934129e-12 7.794214926248876907e-12
3.523589999999999804e+02 3.771562500000000000e+03 8.037667753590937991e-12 8.174219981449404315e-12 7.644452779120847197e-12
3.532500000000000000e+02 3.771718750000000000e+03 7.980373306626376007e-12 8.325609299197900270e-12 7.709546542833400906e-12
3.541250000000000000e+02 3.771406250000000000e+03 7.963177860170755906e-12 8.366389178671163052e-12 7.982058590483287475e-12
3.550160000000000196e+02 3.771718750000000000e+03 7.869221767264900080e-12 8.089571547353902048e-12 7.667544550671312464e-12
3.558910000000000196e+02 3.770156250000000000e+03 7.786798116027338068e-12 8.412733183693621442e-12 7.592255817090443060e-12
3.567660000000000196e+02 3.770156250000000000e+03 8.047927775589602817e-12 8.421305319750160834e-12 8.272472984405254692e-12
3.576560000000000059e+02 3.772031250000000000e+03 8.144959533218365522e-12 8.340439450194025994e-12 7.726743724012496983e-12
3.585310000000000059e+02 3.771093750000000000e+03 8.090805803107059546e-12 8.127267088486878066e-12 7.560322159982924006e-12
3.594060000000000059e+02 3.772187500000000000e+03 7.810878679959110116e-12 8.126025893839816661e-12 7.498857437782113777e-12
3.602970000000000255e+02 3.772656250000000000e+03 7.911611470123869339e-12 8.163994653920259026e-12 8.009246044160533984e-12
3.611720000000000255e+02 3.771406250000000000e+03 7.622345463142998767e-12 8.177501210904214446e-12 8.105639423550137224e-12
3.620629999999999882e+02 3.772812500000000000e+03 7.826847676917214613e-12 8.421920279222394612e-12 7.729952962443054076e-12
3.629379999999999882e+02 3.771718750000000000e+03 7.872290493093903052e-12 8.030114767576534973e-12 8.018510334883988122e-12
