02-14-2019 00:00:02 	 0.000310	4252.833724	0.398000	0.000000	-0.124842
02-14-2019 00:00:03 	 0.000286	4252.832848	0.398000	0.000000	-0.135155
02-14-2019 00:00:05 	 0.000255	4252.833256	0.398000	0.000000	-0.147080
02-14-2019 00:00:06 	 0.000274	4252.834030	0.398000	0.000000	-0.140634
02-14-2019 00:00:08 	 0.000273	4252.833211	0.398000	0.000000	-0.150947
02-14-2019 00:00:09 	 0.000276	4252.833612	0.398000	0.000000	-0.136444
02-14-2019 00:00:11 	 0.000282	4252.833513	0.398000	0.000000	-0.150303
02-14-2019 00:00:12 	 0.000287	4252.833913	0.398000	0.000000	-0.142245
02-14-2019 00:00:14 	 0.000287	4252.833498	0.398000	0.000000	-0.148047
02-14-2019 00:00:15 	 0.000282	4252.833048	0.398000	0.000000	-0.151269
02-14-2019 00:00:17 	 0.000252	4252.834062	0.398000	0.000000	-0.139345
02-14-2019 00:00:18 	 0.000294	4252.833496	0.398000	0.000000	-0.150625
02-14-2019 00:00:20 	 0.000288	4252.833375	0.398000	0.000000	-0.140634
02-14-2019 00:00:21 	 0.000283	4252.833842	0.398000	0.000000	-0.152559
02-14-2019 00:00:23 	 0.000293	4252.833840	0.398000	0.000000	-0.140312
02-14-2019 00:00:24 	 0.000287	4252.833769	0.398000	0.000000	-0.155459
02-14-2019 00:00:25 	 0.000289	4252.832488	0.398000	0.000000	-0.139022
02-14-2019 00:00:27 	 0.000260	4252.833951	0.398000	0.000000	-0.154815
02-14-2019 00:00:28 	 0.000259	4252.833675	0.398000	0.000000	-0.154815
02-14-2019 00:00:30 	 0.000272	4252.834200	0.398000	0.000000	-0.139667
02-14-2019 00:00:31 	 0.000279	4252.833620	0.398000	0.000000	-0.148691
02-14-2019 00:00:33 	 0.000283	4252.833355	0.398000	0.000000	-0.147080
02-14-2019 00:00:34 	 0.000290	4252.833803	0.398000	0.000000	-0.151269
02-14-2019 00:00:36 	 0.000281	4252.834166	0.398000	0.000000	-0.135155
02-14-2019 00:00:37 	 0.000286	4252.833847	0.398000	0.000000	-0.134510
02-14-2019 00:00:39 	 0.000287	4252.834089	0.398000	0.000000	-0.154815
02-14-2019 00:00:40 	 0.000287	4252.833545	0.398000	0.000000	-0.142890
02-14-2019 00:00:42 	 0.000265	4252.833756	0.398000	0.000000	-0.139345
02-14-2019 00:00:43 	 0.000285	4252.833952	0.398000	0.000000	-0.151269
02-14-2019 00:00:45 	 0.000259	4252.834126	0.398000	0.000000	-0.134510
02-14-2019 00:00:46 	 0.000265	4252.833149	0.398000	0.000000	-0.158038
02-14-2019 00:00:47 	 0.000255	4252.832538	0.398000	0.000000	-0.134510
02-14-2019 00:00:49 	 0.000286	4252.833824	0.398000	0.000000	-0.156426
02-14-2019 00:00:50 	 0.000296	4252.833307	0.398000	0.000000	-0.136766
02-14-2019 00:00:52 	 0.000261	4252.833216	0.398000	0.000000	-0.152236
02-14-2019 00:00:53 	 0.000271	4252.832946	0.398000	0.000000	-0.154492
02-14-2019 00:00:55 	 0.000251	4252.832805	0.398000	0.000000	-0.153848
02-14-2019 00:00:56 	 0.000283	4252.833320	0.398000	0.000000	-0.139667
02-14-2019 00:00:58 	 0.000263	4252.833052	0.398000	0.000000	-0.146435
02-14-2019 00:00:59 	 0.000264	4252.833452	0.398000	0.000000	-0.147080
02-14-2019 00:01:01 	 0.000262	4252.833564	0.398000	0.000000	-0.138056
02-14-2019 00:01:02 	 0.000282	4252.833819	0.398000	0.000000	-0.157071
02-14-2019 00:01:04 	 0.000281	4252.832810	0.398000	0.000000	-0.135155
02-14-2019 00:01:05 	 0.000280	4252.833894	0.398000	0.000000	-0.154170
02-14-2019 00:01:07 	 0.000246	4252.833542	0.398000	0.000000	-0.136122
02-14-2019 00:01:08 	 0.000275	4252.833420	0.398000	0.000000	-0.153848
02-14-2019 00:01:10 	 0.000273	4252.833939	0.398000	0.000000	-0.140312
02-14-2019 00:01:11 	 0.000292	4252.834576	0.398000	0.000000	-0.139989
02-14-2019 00:01:12 	 0.000272	4252.833588	0.398000	0.000000	-0.152236
02-14-2019 00:01:14 	 0.000276	4252.833434	0.398000	0.000000	-0.133866
02-14-2019 00:01:15 	 0.000296	4252.833488	0.398000	0.000000	-0.157393
02-14-2019 00:01:17 	 0.000281	4252.833284	0.398000	0.000000	-0.125164
02-14-2019 00:01:18 	 0.000272	4252.833625	0.398000	0.000000	-0.145146
02-14-2019 00:01:20 	 0.000290	4252.833770	0.398000	0.000000	-0.127742
02-14-2019 00:01:21 	 0.000292	4252.833191	0.398000	0.000000	-0.141601
02-14-2019 00:01:23 	 0.000259	4252.833050	0.398000	0.000000	-0.131610
02-14-2019 00:01:24 	 0.000275	4252.833018	0.398000	0.000000	-0.127742
02-14-2019 00:01:26 	 0.000263	4252.833165	0.398000	0.000000	-0.149658
02-14-2019 00:01:27 	 0.000289	4252.833701	0.398000	0.000000	-0.126453
02-14-2019 00:01:29 	 0.000289	4252.834508	0.398000	0.000000	-0.147724
02-14-2019 00:01:30 	 0.000253	4252.833864	0.398000	0.000000	-0.126775
02-14-2019 00:01:32 	 0.000279	4252.833411	0.398000	0.000000	-0.141923
02-14-2019 00:01:33 	 0.000276	4252.833217	0.398000	0.000000	-0.130965
02-14-2019 00:01:35 	 0.000272	4252.834477	0.398000	0.000000	-0.133544
02-14-2019 00:01:36 	 0.000275	4252.833896	0.398000	0.000000	-0.149336
02-14-2019 00:01:37 	 0.000293	4252.834026	0.398000	0.000000	-0.125486
02-14-2019 00:01:39 	 0.000254	4252.834137	0.398000	0.000000	-0.147724
02-14-2019 00:01:40 	 0.000283	4252.834598	0.398000	0.000000	-0.126453
02-14-2019 00:01:42 	 0.000302	4252.834282	0.398000	0.000000	-0.145146
02-14-2019 00:01:43 	 0.000261	4252.832698	0.398000	0.000000	-0.130321
02-14-2019 00:01:45 	 0.000248	4252.833789	0.398000	0.000000	-0.134510
02-14-2019 00:01:46 	 0.000277	4252.833265	0.398000	0.000000	-0.149336
02-14-2019 00:01:48 	 0.000275	4252.833377	0.398000	0.000000	-0.126453
02-14-2019 00:01:49 	 0.000299	4252.833792	0.398000	0.000000	-0.131610
02-14-2019 00:01:51 	 0.000274	4252.833546	0.398000	0.000000	-0.128065
02-14-2019 00:01:52 	 0.000302	4252.832921	0.398000	0.000000	-0.142890
02-14-2019 00:01:54 	 0.000260	4252.834105	0.398000	0.000000	-0.132577
02-14-2019 00:01:55 	 0.000272	4252.833494	0.398000	0.000000	-0.136766
02-14-2019 00:01:57 	 0.000266	4252.833344	0.398000	0.000000	-0.144179
02-14-2019 00:01:58 	 0.000277	4252.833396	0.398000	0.000000	-0.128065
02-14-2019 00:02:00 	 0.000285	4252.833549	0.398000	0.000000	-0.149658
02-14-2019 00:02:01 	 0.000273	4252.833676	0.398000	0.000000	-0.127742
02-14-2019 00:02:02 	 0.000250	4252.833757	0.398000	0.000000	-0.145791
02-14-2019 00:02:04 	 0.000290	4252.833006	0.398000	0.000000	-0.129354
02-14-2019 00:02:05 	 0.000273	4252.833370	0.398000	0.000000	-0.139345
02-14-2019 00:02:07 	 0.000282	4252.833792	0.398000	0.000000	-0.133221
02-14-2019 00:02:08 	 0.000290	4252.833700	0.398000	0.000000	-0.144179
02-14-2019 00:02:10 	 0.000273	4252.833521	0.398000	0.000000	-0.130321
02-14-2019 00:02:11 	 0.000277	4252.833973	0.398000	0.000000	-0.140634
02-14-2019 00:02:13 	 0.000275	4252.833605	0.398000	0.000000	-0.141601
02-14-2019 00:02:14 	 0.000264	4252.833871	0.398000	0.000000	-0.135155
02-14-2019 00:02:16 	 0.000287	4252.833382	0.398000	0.000000	-0.145146
02-14-2019 00:02:17 	 0.000254	4252.832721	0.398000	0.000000	-0.132899
