Start time (s) =
1552315065
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 1.465000000000000000e+03 3.265414327824345264e-11 2.492677765586481797e-11
1.483999999999999986e+00 1.466250000000000000e+03 3.243488810866779204e-11 2.461350047389121443e-11
2.967999999999999972e+00 1.465000000000000000e+03 3.240418697258995451e-11 2.513130849257638744e-11
4.467999999999999972e+00 1.465000000000000000e+03 3.169735307562149274e-11 2.451715566675893854e-11
5.953000000000000291e+00 1.465312500000000000e+03 3.199028542066884029e-11 2.524500573863885933e-11
7.437000000000000277e+00 1.465937500000000000e+03 3.116490052135212352e-11 2.414315969367919479e-11
8.936999999999999389e+00 1.465937500000000000e+03 3.134299417228980644e-11 2.454862181588968184e-11
1.042200000000000060e+01 1.465000000000000000e+03 3.092910302870954808e-11 2.408210436621871509e-11
1.192200000000000060e+01 1.466250000000000000e+03 3.079521360138670616e-11 2.436325446941722817e-11
1.340600000000000058e+01 1.466718750000000000e+03 3.090206215916602162e-11 2.397150707100781375e-11
1.490600000000000058e+01 1.465625000000000000e+03 3.045253632594224769e-11 2.373232339814013159e-11
1.640599999999999881e+01 1.465312500000000000e+03 3.103227397271979271e-11 2.379680827391261744e-11
1.789000000000000057e+01 1.465000000000000000e+03 3.066808959562017378e-11 2.409157248695059650e-11
1.939000000000000057e+01 1.465000000000000000e+03 3.069942217104326687e-11 2.428809237065010507e-11
2.087500000000000000e+01 1.465000000000000000e+03 3.034384549183144486e-11 2.372125412763992358e-11
2.237500000000000000e+01 1.465000000000000000e+03 3.021548983239696895e-11 2.395217357786805223e-11
2.385900000000000176e+01 1.465625000000000000e+03 3.015346652923689419e-11 2.335280406551287768e-11
2.534299999999999997e+01 1.467031250000000000e+03 2.992931250056507508e-11 2.370161532316839015e-11
2.684299999999999997e+01 1.467656250000000000e+03 3.002756376879744948e-11 2.351308037162880282e-11
2.832799999999999940e+01 1.464375000000000000e+03 2.984457472821056001e-11 2.344491961681072212e-11
2.981200000000000117e+01 1.465312500000000000e+03 2.948839436522909807e-11 2.350448655152881372e-11
3.131200000000000117e+01 1.467031250000000000e+03 2.910702581737645289e-11 2.333135767917937642e-11
3.281199999999999761e+01 1.465781250000000000e+03 2.931141093731604030e-11 2.285168929083702949e-11
3.431199999999999761e+01 1.464843750000000000e+03 2.901306105085321718e-11 2.308048370480708655e-11
3.579699999999999704e+01 1.465000000000000000e+03 2.953566211050251411e-11 2.259172710017409713e-11
3.728099999999999881e+01 1.465000000000000000e+03 2.854633716908860919e-11 2.332332417476212783e-11
3.878099999999999881e+01 1.465312500000000000e+03 2.868943103917498405e-11 2.313733059311484652e-11
4.026500000000000057e+01 1.464687500000000000e+03 2.917271979541169458e-11 2.315525202134516292e-11
4.175000000000000000e+01 1.465625000000000000e+03 2.856169120657447991e-11 2.315648887918353438e-11
4.325000000000000000e+01 1.467343750000000000e+03 2.806180461611962329e-11 2.266561070773942532e-11
4.473400000000000176e+01 1.464843750000000000e+03 2.833692482051564099e-11 2.295876509739169791e-11
4.621800000000000352e+01 1.467187500000000000e+03 2.784686370382871701e-11 2.252993451523632729e-11
4.771800000000000352e+01 1.465312500000000000e+03 2.823314845801228046e-11 2.257936719540776238e-11
4.920300000000000296e+01 1.465000000000000000e+03 2.837192460136694905e-11 2.288177980425132318e-11
5.068699999999999761e+01 1.465781250000000000e+03 2.795187865889392498e-11 2.254600499351777643e-11
5.218699999999999761e+01 1.467031250000000000e+03 2.801082803205456884e-11 2.245619835916645712e-11
5.368699999999999761e+01 1.466250000000000000e+03 2.767829368477414675e-11 2.209555108323435491e-11
5.517199999999999704e+01 1.466093750000000000e+03 2.732732443111451914e-11 2.214065562833322787e-11
5.667199999999999704e+01 1.466562500000000000e+03 2.767491444344294393e-11 2.346976606115713793e-11
5.815599999999999881e+01 1.468281250000000000e+03 2.783703823006078437e-11 2.545261570952028762e-11
5.965599999999999881e+01 1.477812500000000000e+03 2.783826988372872790e-11 2.441515739581845423e-11
6.115599999999999881e+01 1.494843750000000000e+03 2.933301171403890351e-11 2.438610945121322260e-11
6.264000000000000057e+01 1.510468750000000000e+03 3.094382736157363922e-11 2.507136338814053289e-11
6.412500000000000000e+01 1.528125000000000000e+03 3.451120292319309613e-11 2.637053943266298717e-11
6.562500000000000000e+01 1.560468750000000000e+03 3.540841578275610857e-11 2.794584529064447764e-11
6.710899999999999466e+01 1.581093750000000000e+03 3.613737781238413049e-11 2.780249121203670626e-11
6.859300000000000352e+01 1.606875000000000000e+03 3.500063780470519248e-11 2.743175478436832293e-11
7.009300000000000352e+01 1.617500000000000000e+03 3.468315912247277311e-11 2.717903159477064179e-11
7.157800000000000296e+01 1.680468750000000000e+03 3.382339547330914797e-11 2.734400900150646407e-11
7.307800000000000296e+01 1.690937500000000000e+03 3.306250065393534499e-11 2.682805193277015832e-11
7.456199999999999761e+01 1.711562500000000000e+03 3.245699889409259242e-11 2.618324307368524728e-11
7.606199999999999761e+01 1.740000000000000000e+03 3.206150275825159213e-11 2.651787470164812532e-11
7.756199999999999761e+01 1.768125000000000000e+03 3.136388024294056720e-11 2.615516657422656266e-11
7.906199999999999761e+01 1.794687500000000000e+03 3.117472599512005615e-11 2.584794010773716622e-11
8.054699999999999704e+01 1.817812500000000000e+03 3.020873481918151526e-11 2.543037828928174093e-11
8.203100000000000591e+01 1.847031250000000000e+03 3.040833210232740669e-11 2.514057191593810359e-11
8.353100000000000591e+01 1.874218750000000000e+03 2.969043760847611679e-11 2.478368552050191909e-11
8.501500000000000057e+01 1.897343750000000000e+03 2.969472584490873146e-11 2.534927302788592129e-11
