Start time (s) =
1552320331
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 1.464843750000000000e+03 1.757095337284741987e-11 1.739579140458413775e-11
1.516000000000000014e+00 1.466718750000000000e+03 1.804319714471258607e-11 1.767755213044619467e-11
3.000000000000000000e+00 1.465000000000000000e+03 1.756849700440543671e-11 1.724423555338194802e-11
4.500000000000000000e+00 1.465312500000000000e+03 1.733144357196625407e-11 1.768311191918670033e-11
6.000000000000000000e+00 1.467031250000000000e+03 1.748680540647473691e-11 1.720677593464170485e-11
7.485000000000000320e+00 1.464843750000000000e+03 1.725037994393385787e-11 1.756386355800110266e-11
8.968999999999999417e+00 1.466093750000000000e+03 1.750338936290507519e-11 1.741434774160666166e-11
1.046899999999999942e+01 1.465937500000000000e+03 1.739162112934788951e-11 1.686192331595837146e-11
1.196899999999999942e+01 1.466718750000000000e+03 1.780982653021290218e-11 1.682731558261263416e-11
1.345400000000000063e+01 1.467031250000000000e+03 1.674313118704695569e-11 1.646337927097007992e-11
1.493800000000000061e+01 1.465312500000000000e+03 1.716071902635452062e-11 1.689849302155543853e-11
1.643799999999999883e+01 1.465781250000000000e+03 1.670197660730288192e-11 1.686410906753810224e-11
1.792200000000000060e+01 1.470468750000000000e+03 1.680208056020759955e-11 1.713133454539494949e-11
1.940700000000000003e+01 1.467187500000000000e+03 1.695315242355999175e-11 1.677505530317535687e-11
2.090700000000000003e+01 1.464687500000000000e+03 1.638632632361414210e-11 1.695314895411303979e-11
2.239099999999999824e+01 1.465312500000000000e+03 1.670137118880976601e-11 1.664504645226827506e-11
2.387500000000000000e+01 1.466406250000000000e+03 1.635807635180785979e-11 1.695275517188399306e-11
2.537500000000000000e+01 1.466406250000000000e+03 1.637220567451969089e-11 1.663330757850634001e-11
2.685999999999999943e+01 1.467187500000000000e+03 1.643115331295685877e-11 1.682608913311511856e-11
2.835999999999999943e+01 1.466093750000000000e+03 1.645940848893356900e-11 1.667037168029406047e-11
2.984400000000000119e+01 1.466875000000000000e+03 1.644098572561869531e-11 1.686748657414582908e-11
3.134400000000000119e+01 1.465625000000000000e+03 1.611366595710705951e-11 1.626688020395228307e-11
3.284400000000000119e+01 1.465000000000000000e+03 1.634088003799050171e-11 1.638264524039811931e-11
3.432900000000000063e+01 1.465312500000000000e+03 1.626473088156554780e-11 1.647017244810200509e-11
3.581300000000000239e+01 1.467343750000000000e+03 1.621621413538942846e-11 1.657056436510373487e-11
3.731300000000000239e+01 1.467343750000000000e+03 1.598592612450655537e-11 1.674761371250887976e-11
3.879699999999999704e+01 1.465312500000000000e+03 1.590915940652415372e-11 1.741067012783759083e-11
4.028199999999999648e+01 1.469687500000000000e+03 1.613944741740702682e-11 1.794758092144022044e-11
4.178199999999999648e+01 1.480156250000000000e+03 1.609953489967175244e-11 1.753409570315334065e-11
4.326599999999999824e+01 1.498125000000000000e+03 1.662521162404395625e-11 1.741556378276332140e-11
4.476599999999999824e+01 1.517656250000000000e+03 1.698262884486378965e-11 1.760349158108631684e-11
4.625000000000000000e+01 1.538125000000000000e+03 1.752734242466136294e-11 1.761515239229183294e-11
4.775000000000000000e+01 1.565000000000000000e+03 1.751874686983789786e-11 1.684029478365989263e-11
4.925000000000000000e+01 1.593125000000000000e+03 1.722642688217757012e-11 1.721169040624914714e-11
5.075000000000000000e+01 1.611562500000000000e+03 1.721599772463999756e-11 1.748909697618650227e-11
5.223499999999999943e+01 1.634531250000000000e+03 1.692858180024625625e-11 1.746039771099994198e-11
5.371900000000000119e+01 1.682656250000000000e+03 1.737012964020401284e-11 1.748229339071372124e-11
5.521900000000000119e+01 1.698593750000000000e+03 1.708886677997956127e-11 1.688928163989800169e-11
5.670400000000000063e+01 1.718593750000000000e+03 1.736153755482749972e-11 1.727777296234300763e-11
5.818800000000000239e+01 1.748437500000000000e+03 1.686532857814171393e-11 1.708065633376776304e-11
5.968800000000000239e+01 1.778437500000000000e+03 1.666267297750767540e-11 1.729816463680311500e-11
6.117199999999999704e+01 1.805156250000000000e+03 1.698262537541683770e-11 1.710909018626249889e-11
6.265699999999999648e+01 1.822812500000000000e+03 1.659512978424704244e-11 1.700032996321265699e-11
6.415699999999999648e+01 1.855937500000000000e+03 1.658407092208769029e-11 1.675935605571776676e-11
6.565699999999999648e+01 1.881093750000000000e+03 1.629114378121077067e-11 1.687761042035162973e-11
6.715699999999999648e+01 1.906250000000000000e+03 1.659635449902108206e-11 1.700466330245564706e-11
6.864100000000000534e+01 1.937656250000000000e+03 1.627025771056000991e-11 1.694843397570533483e-11
7.012500000000000000e+01 1.961093750000000000e+03 1.674127676765113648e-11 1.722895437428206833e-11
7.162500000000000000e+01 1.989843750000000000e+03 1.617199950343373160e-11 1.714739288061206679e-11
7.310999999999999943e+01 2.015781250000000000e+03 1.634947906226091874e-11 1.703298613264792039e-11
7.459399999999999409e+01 2.039062500000000000e+03 1.676707557518586356e-11 1.691568239647889271e-11
7.609399999999999409e+01 2.058281250000000000e+03 1.640045391160249721e-11 1.731856325015712628e-11
7.757899999999999352e+01 2.096093750000000000e+03 1.635746052497388803e-11 1.718756040269830976e-11
7.906300000000000239e+01 2.122656250000000000e+03 1.655949682932700284e-11 1.729152064589012383e-11
8.056300000000000239e+01 2.145781250000000000e+03 1.623525272553827392e-11 1.735846189010459284e-11
8.204699999999999704e+01 2.172500000000000000e+03 1.675479026352899581e-11 1.709673028149616414e-11
8.353199999999999648e+01 2.192343750000000000e+03 1.639000393738321293e-11 1.734264641617411229e-11
8.503199999999999648e+01 2.220000000000000000e+03 1.655642636877452389e-11 1.747302302845810118e-11
8.653199999999999648e+01 2.244531250000000000e+03 1.643360794667536595e-11 1.689652757985715681e-11
8.801600000000000534e+01 2.271093750000000000e+03 1.639614832793512278e-11 1.749280061080771276e-11
8.951600000000000534e+01 2.295156250000000000e+03 1.709439534369749936e-11 1.747207586944021784e-11
9.100000000000000000e+01 2.323437500000000000e+03 1.674496478976106317e-11 1.678469169208440803e-11
9.250000000000000000e+01 2.347968750000000000e+03 1.668784901931452680e-11 1.755375358958310983e-11
9.398499999999999943e+01 2.374375000000000000e+03 1.676522982940742423e-11 1.762437418229012565e-11
9.546899999999999409e+01 2.399218750000000000e+03 1.676584218679444405e-11 1.717767421360871793e-11
9.696899999999999409e+01 2.425000000000000000e+03 1.670996153946280316e-11 1.759550838364987158e-11
9.845399999999999352e+01 2.450000000000000000e+03 1.686165096437264310e-11 1.753358049028097554e-11
9.993800000000000239e+01 2.477500000000000000e+03 1.678733714538527266e-11 1.716408438989791563e-11
1.014380000000000024e+02 2.499375000000000000e+03 1.726634807353022438e-11 1.756541960495905386e-11
1.029219999999999970e+02 2.552187500000000000e+03 1.688253183085297593e-11 1.800751041336479119e-11
1.044069999999999965e+02 2.545468750000000000e+03 1.717484487961939976e-11 1.881696187755466099e-11
1.059069999999999965e+02 2.581250000000000000e+03 1.697464044325691646e-11 1.837912114166506683e-11
1.073910000000000053e+02 2.602187500000000000e+03 1.721598905102261767e-11 1.856300356484208436e-11
1.088910000000000053e+02 2.625937500000000000e+03 1.714536151942169795e-11 1.865754599428282035e-11
