Start time (s) =
1552312026
'Reltime', '44.00[A]', '28.00[A]'
1.520299999999999940e+01 3.525748052887744954e-12 4.873391620807687730e-12
1.546799999999999997e+01 3.775998177329986660e-12 4.697290299782164169e-12
1.573399999999999999e+01 3.645464138890552874e-12 4.736218361944821709e-12
1.601500000000000057e+01 3.670337471450846323e-12 4.891930176914582873e-12
1.628099999999999881e+01 3.675898561233958972e-12 4.908545358367488731e-12
1.656200000000000117e+01 3.805657611960500120e-12 4.765877362894466174e-12
1.682799999999999940e+01 3.796388984428356039e-12 5.092365331499371095e-12
1.709299999999999997e+01 3.831609942522851142e-12 4.754754749647371881e-12
1.737500000000000000e+01 3.641823821676215545e-12 4.801097019946354294e-12
1.764000000000000057e+01 3.612871937383466125e-12 4.815927604623349012e-12
1.792200000000000060e+01 3.724093949886153609e-12 4.932710490068714648e-12
1.820299999999999940e+01 3.674044575519008760e-12 4.769584466962628611e-12
1.848400000000000176e+01 3.635116513356351220e-12 4.555465379918466340e-12
1.876500000000000057e+01 3.757461789627436488e-12 4.702851389565276818e-12
1.903099999999999881e+01 3.667303440091362887e-12 4.795536363844110639e-12
1.929700000000000060e+01 3.718533727464778949e-12 4.838170662713192627e-12
1.956200000000000117e+01 3.559923623247529534e-12 4.770223712563526064e-12
1.984299999999999997e+01 3.800096955858256464e-12 4.903085316226851731e-12
2.010900000000000176e+01 3.674044141838139765e-12 4.869684516739525293e-12
2.037500000000000000e+01 3.887221274034846630e-12 4.840025082109011834e-12
2.065599999999999881e+01 3.579943633202908870e-12 5.114373334558219852e-12
2.092200000000000060e+01 3.699996906081359782e-12 4.819634275010642455e-12
2.118700000000000117e+01 3.564675898209967997e-12 4.864122559594674655e-12
2.145299999999999940e+01 3.714826189715747518e-12 4.869684950420394287e-12
2.173400000000000176e+01 3.568383869639868422e-12 4.762168957783696754e-12
2.200000000000000000e+01 3.777852596725805867e-12 5.008712628679079515e-12
2.226500000000000057e+01 3.900196138273415158e-12 4.890076191199632660e-12
2.254700000000000060e+01 3.552643639340158366e-12 4.678753044717876008e-12
2.281200000000000117e+01 3.603603526691756542e-12 4.888524047369502412e-12
2.309299999999999997e+01 3.824195300705657274e-12 4.712119583416551905e-12
2.337500000000000000e+01 3.736464262993344221e-12 4.669484417185731928e-12
2.364000000000000057e+01 3.518063444729602196e-12 4.799244335274011064e-12
2.392200000000000060e+01 3.579505615525224727e-12 4.636117878487056032e-12
2.418700000000000117e+01 3.738924534563148327e-12 4.901197503404119971e-12
2.445299999999999940e+01 3.651799782705689168e-12 4.748384845043585045e-12
2.473400000000000176e+01 3.757461355946567494e-12 4.775145556745741260e-12
2.500000000000000000e+01 3.638183504461878215e-12 5.001297986861885647e-12
2.526500000000000057e+01 3.657361739850539806e-12 4.708412045667520474e-12
2.553099999999999881e+01 3.438624168392023783e-12 4.832610873972686960e-12
2.581200000000000117e+01 3.447083764263059180e-12 4.732510390514921284e-12
2.607799999999999940e+01 3.642531155173545088e-12 4.915824691753556408e-12
2.634299999999999997e+01 3.788974776292031166e-12 4.819635142372380443e-12
2.662500000000000000e+01 3.572090756867596362e-12 4.736217928263952714e-12
2.689000000000000057e+01 3.711119519328454075e-12 4.346939475041722289e-12
2.715599999999999881e+01 3.701850458115441000e-12 4.673191521253894365e-12
2.743700000000000117e+01 3.863121628144838837e-12 4.782560198562935128e-12
2.770299999999999940e+01 3.549846180894711267e-12 4.814074052589267794e-12
2.798400000000000176e+01 3.527601388081391676e-12 4.736218361944821709e-12
2.825000000000000000e+01 3.733363011099166684e-12 4.762170258826303737e-12
2.853099999999999881e+01 3.668483919416765104e-12 4.725096182378596410e-12
2.879700000000000060e+01 3.568383435958999428e-12 4.771438886358447817e-12
2.906200000000000117e+01 3.716443385676226896e-12 4.734365677272478479e-12
2.934299999999999997e+01 3.790827460964374396e-12 4.587921188792254412e-12
2.960900000000000176e+01 3.677751679587171196e-12 4.825194931112886110e-12
2.989000000000000057e+01 3.405257412852913390e-12 4.513603900357932019e-12
3.015599999999999881e+01 3.638184371823616203e-12 4.560115739876691165e-12
3.042200000000000060e+01 9.101694224689094170e-12 7.446334347738226001e-12
3.070299999999999940e+01 9.598486935824546151e-12 7.160863915722792683e-12
3.098400000000000176e+01 9.724538882482924862e-12 7.273940564461733871e-12
3.125000000000000000e+01 9.972937406454995823e-12 7.394431421336999932e-12
3.151500000000000057e+01 9.934009344292338284e-12 7.320048213410590421e-12
3.178099999999999881e+01 9.882103815805898250e-12 7.466726022198333368e-12
3.206199999999999761e+01 9.913616802470492928e-12 7.505688778830510444e-12
3.232800000000000296e+01 1.012494168367572556e-11 7.343707239537700104e-12
3.259300000000000352e+01 1.003781519709479042e-11 7.600193911716512929e-12
3.285900000000000176e+01 1.006191484298479821e-11 7.511217342548448528e-12
3.314000000000000057e+01 1.031587142097389886e-11 7.372187062204549335e-12
3.340599999999999881e+01 9.904348174938348848e-12 7.258167157575545758e-12
3.367199999999999704e+01 9.921033612692031767e-12 7.381455689736693415e-12
3.395300000000000296e+01 9.837615964902735044e-12 7.446336082461701977e-12
3.421800000000000352e+01 1.008230478272142960e-11 7.663218150322226307e-12
3.448400000000000176e+01 1.016386714375316913e-11 7.544581279161910459e-12
3.475000000000000000e+01 9.974792693212553019e-12 7.409260704971387668e-12
3.503099999999999881e+01 1.011011326740307581e-11 7.342527627574035876e-12
3.531199999999999761e+01 1.036036013923880006e-11 7.626146242278863951e-12
3.557800000000000296e+01 9.290773012038400225e-12 6.931004815219354853e-12
3.584300000000000352e+01 9.720831778414762425e-12 7.487118564020178724e-12
3.610900000000000176e+01 9.665220880583635932e-12 7.253549323682495498e-12
3.639000000000000057e+01 9.287065040608499800e-12 7.074347184443663394e-12
3.665599999999999881e+01 9.533607410461275578e-12 7.503798797603433712e-12
3.692199999999999704e+01 9.429800690297085453e-12 7.329551028611991370e-12
3.720300000000000296e+01 9.553999084921382945e-12 7.555706060813349723e-12
3.746800000000000352e+01 9.370481821036058534e-12 7.325845659267304910e-12
3.773400000000000176e+01 9.524337915567393509e-12 7.398139392766900357e-12
3.800000000000000000e+01 9.578096128726176772e-12 7.153450574948205798e-12
3.828099999999999881e+01 9.461313676961680130e-12 7.624291822883044745e-12
3.854699999999999704e+01 9.668927984651798369e-12 7.479701753798639885e-12
3.881199999999999761e+01 9.858006772001104423e-12 7.537167938387323574e-12
3.907800000000000296e+01 9.476142093234329877e-12 7.453750290598026851e-12
3.935900000000000176e+01 9.958106388097132111e-12 7.388869030511280300e-12
3.962500000000000000e+01 9.613317086820671875e-12 7.433359483499657472e-12
3.989000000000000057e+01 9.574389892019752324e-12 7.537168805749061562e-12
4.017199999999999704e+01 9.832053574077015412e-12 7.639121106517432480e-12
4.043699999999999761e+01 1.006562368177643663e-11 7.090424601619016443e-12
4.070300000000000296e+01 9.630000789850878817e-12 7.236866921694895538e-12
4.098400000000000176e+01 9.759760707939157953e-12 7.928298642601028234e-12
4.125000000000000000e+01 9.845029305677321929e-12 7.361064015276586048e-12
4.153099999999999881e+01 9.898788386197843181e-12 7.750342902179685467e-12
4.179699999999999704e+01 1.000630307779193373e-11 7.546435698557729665e-12
4.206199999999999761e+01 9.759759840577419965e-12 7.585364628082125193e-12
4.232800000000000296e+01 9.843176621004978699e-12 7.485264144624359517e-12
4.260900000000000176e+01 9.980349879867844720e-12 7.659511046254063871e-12
4.289000000000000057e+01 9.900643672955400376e-12 7.848589833603369925e-12
4.315599999999999881e+01 1.016572243051072633e-11 7.377748585668530978e-12
4.342199999999999704e+01 1.005820600419315980e-11 7.438921874325377104e-12
4.368699999999999761e+01 9.863567428103348078e-12 7.919031749792360131e-12
4.396800000000000352e+01 9.661512909153735507e-12 7.425944408001594610e-12
4.423400000000000176e+01 9.922885430002637008e-12 7.596486807648350492e-12
4.450000000000000000e+01 1.005449890012499736e-11 7.620583851453144320e-12
4.478099999999999881e+01 1.001371902065173458e-11 7.738644794419435868e-12
4.504699999999999704e+01 9.728247721274563276e-12 7.783708573516623375e-12
4.531199999999999761e+01 9.769770062395544130e-12 7.168279858582593533e-12
4.557800000000000296e+01 9.984057851297745145e-12 7.509361188429153344e-12
4.585900000000000176e+01 1.014347720401653774e-11 7.685463376816414893e-12
4.614000000000000057e+01 1.037401067827126155e-11 7.513067425135577793e-12
4.640599999999999881e+01 9.980349879867844720e-12 7.645827547475558816e-12
4.667199999999999704e+01 1.045860707066248452e-11 7.332787155256426104e-12
4.695300000000000296e+01 9.730099538585168517e-12 7.554826556011029481e-12
4.721800000000000352e+01 1.010269645718153697e-11 7.811517058198269581e-12
4.750000000000000000e+01 1.018982034167725814e-11 7.535311784268028390e-12
4.776500000000000057e+01 1.003410982775010396e-11 7.577948685222324343e-12
4.803099999999999881e+01 9.902495490266005618e-12 7.880103687629702591e-12
4.829699999999999704e+01 9.807958264995697562e-12 7.412971278486502058e-12
4.857800000000000296e+01 9.954400151390707663e-12 7.546434831195991677e-12
4.884300000000000352e+01 9.959049210306325506e-12 7.631706031019369618e-12
4.910900000000000176e+01 1.018796418755796296e-11 7.659511046254063871e-12
4.937500000000000000e+01 9.934006742207124319e-12 7.850445987722665109e-12
4.965599999999999881e+01 1.003966961649060963e-11 8.091728675996279208e-12
4.992199999999999704e+01 1.047899874512259188e-11 7.711417442102241893e-12
5.018699999999999761e+01 9.849852704302275441e-12 7.754050873609585892e-12
5.046800000000000352e+01 1.010084117042397978e-11 7.587217312754468423e-12
5.075000000000000000e+01 1.030475097613114954e-11 7.451897605925683621e-12
5.101500000000000057e+01 1.012679350098633080e-11 7.829649255330917157e-12
5.129699999999999704e+01 1.023245550790807812e-11 7.602046596388856159e-12
5.156199999999999761e+01 1.009713406635581734e-11 7.774440813346217283e-12
5.182800000000000296e+01 9.909909698402330491e-12 7.375895900996187748e-12
5.210900000000000176e+01 1.028065046287940376e-11 7.722539621668467191e-12
5.237500000000000000e+01 1.017499105804287041e-11 7.716976363481009571e-12
5.264000000000000057e+01 1.012308726427990635e-11 7.987616644500317165e-12
5.290599999999999881e+01 1.023986971604440299e-11 7.687689027036093137e-12
5.318699999999999761e+01 1.024728479154246585e-11 7.937028638493881516e-12
5.345300000000000296e+01 1.032328736383369971e-11 7.405587428011006779e-12
5.371800000000000352e+01 1.013050233977796921e-11 7.679902720714171238e-12
5.400000000000000000e+01 1.045860707066248452e-11 7.605752833095280607e-12
5.426500000000000057e+01 1.026582204660675401e-11 7.561265849553855389e-12
5.454699999999999704e+01 9.985912270693564352e-12 7.780001469448460938e-12
5.481199999999999761e+01 1.008601275415133003e-11 7.716975496119271583e-12
5.507800000000000296e+01 9.989620242123464777e-12 7.865272669271838879e-12
5.534300000000000352e+01 1.064212346718607094e-11 7.767028339933368386e-12
5.562500000000000000e+01 1.059207496018066408e-11 7.880100218182750638e-12
5.589000000000000057e+01 1.039558196469503315e-11 7.705853316553046284e-12
5.615599999999999881e+01 1.053460877559198039e-11 7.881955504940307833e-12
5.643699999999999761e+01 1.025840783847042914e-11 7.880101952906226614e-12
5.670300000000000296e+01 1.031031163223339320e-11 7.440773691635982345e-12
5.696800000000000352e+01 1.019352571102194460e-11 7.783710308240099351e-12
5.723400000000000176e+01 1.037148145144328737e-11 7.954250105801641268e-12
5.751500000000000057e+01 1.035665390253237561e-11 7.928298642601028234e-12
5.778099999999999881e+01 1.026952915067491645e-11 7.776295232742036490e-12
5.804699999999999704e+01 1.052534188278331229e-11 7.776295232742036490e-12
5.832800000000000296e+01 1.028991995777328583e-11 7.744781378715703823e-12
5.859300000000000352e+01 1.037148318616676335e-11 7.679901853352433250e-12
5.885900000000000176e+01 1.050680549508076211e-11 7.978351486415125038e-12
5.912500000000000000e+01 1.055129161126044934e-11 7.518631550684773401e-12
5.940599999999999881e+01 1.026582291396849200e-11 7.648391468773052537e-12
5.968699999999999761e+01 1.036963050149442012e-11 7.559408828072822217e-12
5.995300000000000296e+01 1.036854890140714858e-11 7.950543001733478832e-12
6.021800000000000352e+01 1.064397788658189015e-11 8.210061970548299115e-12
6.050000000000000000e+01 1.042709495135962783e-11 7.742927826681622605e-12
6.076500000000000057e+01 1.039187312590339474e-11 7.876395716199802166e-12
6.104699999999999704e+01 1.059948656623177499e-11 8.072889579047171082e-12
6.131199999999999761e+01 1.042709495135962783e-11 7.759611529711829547e-12
6.157800000000000296e+01 1.054387827048586246e-11 7.670633225820289169e-12
6.184300000000000352e+01 1.054202385109004325e-11 7.907907835502658855e-12
6.212500000000000000e+01 1.061246403255555748e-11 8.037666886229200003e-12
6.239000000000000057e+01 1.064397788658189015e-11 7.807806484683155190e-12
6.265599999999999881e+01 1.003781519709479042e-11 7.448187899772307219e-12
6.292199999999999704e+01 1.074963902614189948e-11 7.698439975778459399e-12
6.320300000000000296e+01 1.062173439481117754e-11 8.117375695226858312e-12
6.346800000000000352e+01 1.060690337645331383e-11 7.874541296803982959e-12
6.373400000000000176e+01 1.066436782631852154e-11 7.952397421129298039e-12
6.401500000000000057e+01 1.066622311307607873e-11 8.015421659735011417e-12
6.428100000000000591e+01 1.060319627238515139e-11 7.974640045538272659e-12
6.454699999999999704e+01 1.007859854601500516e-11 7.995032587360118015e-12
6.481199999999999761e+01 1.117784510784591845e-11 8.091425966749721255e-12
6.509300000000000352e+01 1.086456792587231490e-11 7.850444252999189132e-12
6.535899999999999466e+01 1.073666329454159296e-11 8.134061132980541231e-12
6.562500000000000000e+01 1.042523966460207063e-11 7.778150519499593685e-12
6.590600000000000591e+01 1.085900813713180924e-11 7.928296907877552258e-12
6.617199999999999704e+01 1.081451855150517005e-11 8.015423394458487394e-12
6.645300000000000296e+01 1.091637110567367230e-11 7.891224132472451913e-12
6.671800000000000352e+01 1.038075181369890743e-11 8.133589288195075540e-12
6.698399999999999466e+01 1.061987910805362034e-11 8.080301185098281991e-12
6.726500000000000057e+01 1.073851597921393619e-11 8.169280356351560357e-12
6.753100000000000591e+01 1.052534014805983631e-11 8.306455349937902355e-12
6.779699999999999704e+01 1.092203411046099859e-11 7.917007327495895197e-12
6.806199999999999761e+01 1.098691363582426916e-11 7.948692051784611579e-12
6.834300000000000352e+01 1.077003156796374483e-11 8.182253485866652909e-12
6.860899999999999466e+01 1.046973011759044780e-11 8.080301185098281991e-12
6.887500000000000000e+01 1.079042237506211421e-11 8.281010425992274548e-12
6.914000000000000057e+01 1.076261562510394398e-11 7.891227601919403867e-12
6.942199999999999704e+01 1.054758710927750087e-11 7.974642647623486624e-12
6.968699999999999761e+01 1.076446917713802520e-11 7.870834192735820523e-12
6.995300000000000296e+01 1.077559135670425050e-11 7.659510178892325882e-12
7.023399999999999466e+01 1.082901129878521829e-11 8.208207551152479908e-12
7.050000000000000000e+01 1.064582970389249539e-11 7.761465949107648754e-12
7.078100000000000591e+01 1.089978888396681000e-11 8.234159881714830931e-12
7.104699999999999704e+01 1.107774462438815277e-11 8.154449337993696645e-12
7.131199999999999761e+01 1.026953001803665444e-11 8.271235259205145240e-12
7.159300000000000352e+01 1.099247429192651282e-11 7.904199864072758430e-12
7.187500000000000000e+01 1.113706262628744170e-11 7.878251002957359361e-12
7.214000000000000057e+01 1.098691276846253118e-11 7.978350619053387049e-12
7.240600000000000591e+01 1.097949856032620630e-11 7.974638310814796682e-12
7.267199999999999704e+01 1.061987824069188235e-11 7.926445957928685004e-12
7.295300000000000296e+01 1.105364758058335894e-11 8.254548954089724333e-12
7.323399999999999466e+01 1.083120398925885297e-11 8.082154737132363209e-12
7.350000000000000000e+01 1.103325677348498957e-11 8.078448500425938761e-12
7.378100000000000591e+01 1.049382716139524163e-11 8.115523010554515082e-12
7.404699999999999704e+01 1.108886680395437807e-11 7.665072569718045514e-12
7.431199999999999761e+01 1.094242405019762998e-11 8.063618349429813037e-12
7.459300000000000352e+01 1.067919884467638525e-11 8.180402535917785656e-12
7.485899999999999466e+01 1.081451768414343206e-11 8.099007575701477890e-12
7.512500000000000000e+01 1.117228445174367479e-11 8.158159044147073047e-12
7.539000000000000057e+01 1.070144146908535987e-11 7.722267270082738833e-12
7.567199999999999704e+01 1.074037039860975540e-11 8.063619216791551025e-12
7.593699999999999761e+01 1.082378717903731413e-11 8.211915522582380333e-12
7.620300000000000296e+01 1.100373004520038833e-11 7.906054283468577637e-12
7.646800000000000352e+01 1.071812430475382882e-11 8.263819316345344390e-12
7.675000000000000000e+01 1.084603240553150272e-11 8.476996014861182260e-12
7.701500000000000057e+01 1.109998811615886538e-11 7.961666048661442119e-12
7.728100000000000591e+01 1.075149257817598070e-11 8.037666886229200003e-12
7.756199999999999761e+01 1.097022993279406222e-11 8.026543839301236716e-12
7.782800000000000296e+01 1.121306346385519959e-11 8.260986512909074264e-12
7.809300000000000352e+01 1.127979914333776534e-11 8.102548146315946553e-12
7.835899999999999466e+01 1.073851858129915016e-11 8.163718832887578714e-12
7.864000000000000057e+01 1.116672292827969315e-11 7.826344607109181339e-12
7.890600000000000591e+01 1.094427760223171120e-11 8.189671163449929736e-12
7.917199999999999704e+01 1.088495960033242227e-11 8.113567977197089220e-12
7.945300000000000296e+01 1.057909836121861957e-11 7.904202466157972395e-12
7.971800000000000352e+01 1.132428612687919056e-11 8.220947360360053580e-12
7.998399999999999466e+01 1.090349772275844842e-11 8.378749083437497802e-12
8.025000000000000000e+01 1.102584169798692670e-11 8.246428713498676899e-12
8.053100000000000591e+01 1.126682341173745883e-11 7.920885301826441349e-12
8.079699999999999704e+01 1.086642234526813411e-11 8.263819316345344390e-12
8.106199999999999761e+01 1.136506774107592932e-11 8.484410222997507134e-12
8.132800000000000296e+01 1.115189364464530541e-11 8.273089678600964447e-12
8.160899999999999466e+01 1.114447856914724255e-11 8.241574957212893793e-12
8.187500000000000000e+01 1.139472717570644278e-11 8.152596653321353415e-12
8.214000000000000057e+01 1.092018055842691737e-11 7.965373152729604556e-12
8.242199999999999704e+01 1.137619252272736858e-11 8.241574957212893793e-12
8.268699999999999761e+01 1.122048027407673843e-11 8.124791638086659162e-12
8.295300000000000296e+01 1.080710347600710719e-11 8.046935513761344083e-12
8.321800000000000352e+01 1.093315629002722389e-11 8.243429376608713000e-12
8.350000000000000000e+01 1.120380004049348344e-11 8.258259527604838723e-12
8.376500000000000057e+01 1.119823764966776380e-11 8.304601797903821137e-12
8.404699999999999704e+01 1.126497072706511560e-11 8.313868690712489240e-12
8.431199999999999761e+01 1.127794298921847016e-11 8.217307910507454238e-12
8.457800000000000296e+01 1.141141001137491173e-11 8.269379105085850057e-12
8.485899999999999466e+01 1.115745516810928706e-11 8.365774219198929273e-12
8.512500000000000000e+01 1.130945857796827880e-11 8.356505591666785193e-12
8.539000000000000057e+01 1.114818567321540499e-11 8.384309739539741457e-12
8.565600000000000591e+01 1.141882595423471258e-11 8.439921504732605939e-12
8.593699999999999761e+01 1.157453820288534274e-11 8.517777629057921018e-12
8.620300000000000296e+01 1.129092219026572863e-11 8.428799325166380640e-12
8.646800000000000352e+01 1.136136323909298085e-11 8.304667717395908255e-12
8.675000000000000000e+01 1.119823504758254984e-11 8.562265479961084225e-12
8.701500000000000057e+01 1.099618313071815123e-11 8.274940628549831700e-12
8.728100000000000591e+01 1.124828615667317067e-11 8.436214400664443502e-12
8.754699999999999704e+01 1.143180255319675709e-11 8.148149689690686870e-12
8.782800000000000296e+01 1.085344834839130357e-11 8.161865280853497495e-12
8.810899999999999466e+01 1.148370547959798316e-11 8.050643485191244508e-12
8.837500000000000000e+01 1.153375658868860398e-11 8.554009063577172611e-12
8.864000000000000057e+01 1.117413800377775601e-11 8.172988327781460782e-12
8.890600000000000591e+01 1.129648371372971027e-11 8.343528992704740688e-12
8.918699999999999761e+01 1.120565099044235069e-11 8.224890386820948862e-12
8.945300000000000296e+01 1.170615080564596511e-11 8.636413632856498879e-12
8.971800000000000352e+01 1.122048027407673843e-11 8.289773381631171389e-12
9.000000000000000000e+01 1.133355648913481062e-11 8.428428961704259592e-12
9.026500000000000057e+01 1.147999924289155871e-11 8.388016843607903894e-12
9.053100000000000591e+01 1.142624016237103746e-11 8.287918094873614194e-12
9.079699999999999704e+01 1.136692562991870048e-11 8.248991767434432631e-12
9.107800000000000296e+01 1.097579145625804387e-11 8.534459597364651984e-12
9.134300000000000352e+01 1.156341515595737945e-11 8.269379972447588045e-12
9.160899999999999466e+01 1.120935809451051313e-11 8.441775056766687158e-12
9.187500000000000000e+01 1.146146285518900854e-11 8.245283796004532206e-12
9.215600000000000591e+01 1.150780512548799095e-11 8.363918065079634090e-12
9.242199999999999704e+01 1.132428699424092855e-11 8.400995177293424376e-12
9.268699999999999761e+01 1.141141261346012570e-11 8.211917257305856310e-12
9.296800000000000352e+01 1.139658246246399997e-11 8.469580072001381410e-12
9.323399999999999466e+01 1.135024105952675555e-11 8.363919799803110067e-12
9.350000000000000000e+01 1.119638062818673063e-11 8.204568101299880567e-12
9.376500000000000057e+01 1.176546880754525404e-11 8.556703956497102581e-12
9.404699999999999704e+01 1.160790560894575663e-11 8.297186722405758275e-12
9.431199999999999761e+01 1.141697326956236935e-11 8.297186722405758275e-12
9.457800000000000296e+01 1.109257390802254051e-11 8.339820153913102274e-12
9.485899999999999466e+01 1.163200352011228844e-11 8.415823593566074123e-12
9.512500000000000000e+01 1.169132238937331536e-11 8.164528081389121894e-12
9.539000000000000057e+01 1.180439860443138755e-11 8.556705691220578558e-12
9.567199999999999704e+01 1.153932071423779959e-11 8.291626933665252608e-12
9.593699999999999761e+01 1.159863611405187456e-11 8.534457862641176007e-12
9.621800000000000352e+01 1.166722361084504556e-11 8.282829283556836231e-12
9.648399999999999466e+01 1.134653048601164116e-11 8.337969203964235021e-12
9.675000000000000000e+01 1.140214311856624363e-11 8.532168027652886622e-12
9.701500000000000057e+01 1.171171232910994675e-11 8.415822726204336135e-12
9.729699999999999704e+01 1.154673318765064849e-11 8.562266347322822213e-12
9.756199999999999761e+01 1.135950795233542365e-11 8.000592376100623682e-12
9.782800000000000296e+01 1.184703377066220753e-11 8.502946610700057306e-12
9.809300000000000352e+01 1.207503888545069515e-11 8.384308872178003469e-12
9.837500000000000000e+01 1.129648111164449631e-11 8.593780201349154879e-12
9.864000000000000057e+01 1.140399493587684887e-11 8.176694564487885231e-12
9.890600000000000591e+01 1.153561014072268520e-11 8.545583511654353259e-12
9.920300000000000296e+01 1.155600094782105458e-11 8.829200391635705358e-12
9.946800000000000352e+01 1.155970718452747903e-11 8.434359981268624296e-12
9.973399999999999466e+01 1.151892817241595424e-11 8.475142462827101042e-12
1.000150000000000006e+02 1.212694007712844524e-11 8.171133908385641575e-12
1.002810000000000059e+02 1.142995073588615185e-11 8.337968336602497033e-12
1.005469999999999970e+02 1.160605205691167541e-11 8.430653744562199847e-12
1.008280000000000030e+02 1.163385707214636966e-11 8.304600930542083148e-12
1.010930000000000035e+02 1.161707362251629405e-11 8.608608617621804626e-12
1.013589999999999947e+02 1.119637889346325466e-11 8.905201229203463242e-12
1.016250000000000000e+02 1.143180255319675709e-11 8.145181577823290553e-12
1.019060000000000059e+02 1.160605205691167541e-11 8.458459627158632088e-12
1.021869999999999976e+02 1.184888558797281277e-11 8.163720567611054690e-12
1.024530000000000030e+02 1.174878770660026106e-11 8.419529830272498572e-12
1.027180000000000035e+02 1.186556929100301971e-11 8.217476178684623989e-12
1.029839999999999947e+02 1.163385707214636966e-11 8.404768200853673932e-12
1.032650000000000006e+02 1.183591245845772022e-11 8.491825298495569996e-12
1.035310000000000059e+02 1.157824357223002920e-11 8.514069657628020593e-12
1.037969999999999970e+02 1.175063952391086630e-11 8.662365096057111913e-12
1.040619999999999976e+02 1.183034746554678662e-11 8.470288706541317936e-12
1.043430000000000035e+02 1.155971065397443098e-11 8.527045389228327110e-12
