Start time (s) =
1552320234
'Reltime', '44.00[A]', '28.00[A]'
1.843799999999999883e+01 6.929151696866142629e-12 7.084863078155034799e-12
1.870299999999999940e+01 6.918029083619048336e-12 6.919883069333998549e-12
1.896900000000000119e+01 7.145327732271944399e-12 6.819782152195363878e-12
1.923499999999999943e+01 6.929151696866142629e-12 6.819782152195363878e-12
1.951599999999999824e+01 6.886516096954453658e-12 6.968078457986193186e-12
1.978099999999999881e+01 6.939666289534907051e-12 6.773439881896381465e-12
2.004700000000000060e+01 6.823489689944395309e-12 6.643007324780292322e-12
2.032799999999999940e+01 7.123487130028527403e-12 6.562118470138100790e-12
2.059400000000000119e+01 7.052507449561984387e-12 6.560264484423150577e-12
2.087500000000000000e+01 6.779506643572741353e-12 7.041586931599841392e-12
2.114099999999999824e+01 6.880955440852210003e-12 6.628851547535452582e-12
2.140599999999999881e+01 7.068179375124827857e-12 6.875967243497038694e-12
2.168799999999999883e+01 6.908760889767773250e-12 6.767879659475006804e-12
2.195299999999999940e+01 6.903199366303791606e-12 6.430505433696609430e-12
2.223499999999999943e+01 6.695584624932804374e-12 6.641186732492254663e-12
2.250000000000000000e+01 7.044081030277427047e-12 6.903267020519354702e-12
2.278099999999999881e+01 6.693965694248849019e-12 6.819783019557101866e-12
2.306299999999999883e+01 6.934712786649255278e-12 7.038519940494314397e-12
2.332799999999999940e+01 6.751195089083061873e-12 6.803099316526894924e-12
2.359400000000000119e+01 6.958810697815787094e-12 6.534312153860799555e-12
2.387500000000000000e+01 6.995885641625232410e-12 6.758611031942862724e-12
2.415599999999999881e+01 6.943980980500530364e-12 6.758611031942862724e-12
2.442200000000000060e+01 6.825344109340214516e-12 6.732186856595046009e-12
2.468799999999999883e+01 6.828647022838474356e-12 6.880955007171341009e-12
2.495299999999999940e+01 6.810513524663219798e-12 6.764172121725975373e-12
2.523499999999999943e+01 6.645534383203921536e-12 6.838321141983128015e-12
2.550000000000000000e+01 7.289107685493068089e-12 6.623289156709732950e-12
2.576599999999999824e+01 6.855002676608989987e-12 6.804952868560976142e-12
2.604700000000000060e+01 6.741927328912655781e-12 6.569533545636163652e-12
2.631299999999999883e+01 6.673339832119484782e-12 6.701145714715917023e-12
2.657799999999999940e+01 6.680754040255809656e-12 6.977348386560944249e-12
2.684400000000000119e+01 6.994031222229413203e-12 6.571387097670244870e-12
2.712500000000000000e+01 6.552849842605956709e-12 6.475567478070320959e-12
2.739099999999999824e+01 6.610246204574732332e-12 6.664071638268209696e-12
2.765599999999999881e+01 6.973640415131043824e-12 6.704852385103210466e-12
2.792200000000000060e+01 6.916175965265836112e-12 6.847589335834403101e-12
2.820299999999999940e+01 6.960665117211606301e-12 6.463872406076154320e-12
2.846900000000000119e+01 7.007007387510588714e-12 6.630705099569533800e-12
2.873499999999999943e+01 6.654802577055196622e-12 6.462826801501009299e-12
2.901599999999999824e+01 6.617527272684275985e-12 6.578802173168307732e-12
2.928099999999999881e+01 6.586215513942894617e-12 6.532458168145849342e-12
2.954700000000000060e+01 6.671486713766272558e-12 6.690023101468822730e-12
2.982799999999999940e+01 6.760463282934336959e-12 6.545434767107893848e-12
3.009400000000000119e+01 6.521336422260493038e-12 6.754903927874700287e-12
3.037500000000000000e+01 7.061606074193482740e-12 6.804953302241845137e-12
3.064099999999999824e+01 6.526896211000998704e-12 6.772226442824935688e-12
3.090599999999999881e+01 7.005152968114769507e-12 6.721536955495155397e-12
3.117200000000000060e+01 6.586216381304632606e-12 6.552848975244218721e-12
3.145299999999999940e+01 6.667779176017241127e-12 6.512067794728348957e-12
3.171900000000000119e+01 6.780855391075313321e-12 6.842027378689552464e-12
3.198499999999999943e+01 6.564747009885074647e-12 6.213621631112609123e-12
3.226599999999999824e+01 6.717829851426992960e-12 6.310015010502212363e-12
3.253099999999999881e+01 6.725244059563317833e-12 6.630705533250402794e-12
3.281300000000000239e+01 6.817929467523020648e-12 7.505654951722728896e-12
3.307800000000000296e+01 1.260148842913144662e-11 9.262967129441967984e-12
3.335999999999999943e+01 1.269046760038472499e-11 9.244429007015941835e-12
3.362500000000000000e+01 1.303711132105700443e-11 9.706004229503850667e-12
3.392199999999999704e+01 1.307603851585792398e-11 9.471289204310284759e-12
3.418800000000000239e+01 1.329848470926764392e-11 9.333409045630958190e-12
3.445300000000000296e+01 1.317613726459221368e-11 9.642975654089447346e-12
3.473499999999999943e+01 1.326326375117314882e-11 9.592924544998826519e-12
3.500000000000000000e+01 1.329292145108018630e-11 9.498387319728518463e-12
3.526599999999999824e+01 1.343936507219867238e-11 9.731954825342725712e-12
3.553099999999999881e+01 1.320765285334202233e-11 9.637415865348941679e-12
3.581300000000000239e+01 1.345419522319479810e-11 9.948839495288464008e-12
3.607800000000000296e+01 1.332072820103835653e-11 9.826494652698247734e-12
3.634400000000000119e+01 1.337448728155887778e-11 9.479850064664230302e-12
3.660999999999999943e+01 1.319838509317161623e-11 9.587363888896582864e-12
3.689099999999999824e+01 1.360990660448369027e-11 1.015460025094450103e-11
3.717199999999999704e+01 1.371742216343951881e-11 9.681905450975580862e-12
3.743800000000000239e+01 1.359693087288338376e-11 9.628148105178535587e-12
3.770300000000000296e+01 1.342824462735592306e-11 9.909911433125806468e-12
3.796900000000000119e+01 1.397879294956494434e-11 9.535460962495356796e-12
3.825000000000000000e+01 1.304081755776342888e-11 9.238330586636145370e-12
3.851599999999999824e+01 1.293886438963331997e-11 9.713417570278437552e-12
3.878099999999999881e+01 1.295477353863150327e-11 9.194381367372272962e-12
3.906300000000000239e+01 1.272939739727085851e-11 9.511363918690562969e-12
3.932800000000000296e+01 1.310199258114375098e-11 9.335260862941563431e-12
3.959400000000000119e+01 1.345604877522887932e-11 9.746785843700589425e-12
3.985999999999999943e+01 1.308716069542414928e-11 9.462187977593572441e-12
4.014099999999999824e+01 1.347829313436132992e-11 9.474288541200248659e-12
4.040599999999999881e+01 1.332628798977886220e-11 9.461315411685156107e-12
4.067199999999999704e+01 1.341712158042795977e-11 9.294481850830038638e-12
4.095300000000000296e+01 1.302413645681843590e-11 9.500240871762599681e-12
4.121900000000000119e+01 1.313165028105078846e-11 9.739369033479050586e-12
4.148499999999999943e+01 1.332999769593223860e-11 9.793127246637833849e-12
4.175000000000000000e+01 1.348756349661694998e-11 9.724540617206400839e-12
4.203099999999999881e+01 1.309086866685404971e-11 9.613316219458933887e-12
4.229699999999999704e+01 1.364141785642480897e-11 9.858951328933773794e-12
4.256300000000000239e+01 1.365625060950614866e-11 9.711564018244356333e-12
4.284400000000000119e+01 1.348200110579123034e-11 9.489118692196374383e-12
4.310999999999999943e+01 1.373410673383146374e-11 9.895078680044466779e-12
4.339099999999999824e+01 1.332628885714060019e-11 9.852445248537122779e-12
4.365599999999999881e+01 1.380825315200340242e-11 9.618711209469221757e-12
4.392199999999999704e+01 1.357098027704450871e-11 1.002854917164786031e-11
4.418800000000000239e+01 1.388054775286473586e-11 9.585512071585977623e-12
4.446900000000000119e+01 1.362102791668817758e-11 9.876543159703654595e-12
4.473499999999999943e+01 1.331701936224671812e-11 9.376041609776564201e-12
4.500000000000000000e+01 1.384347237537442155e-11 1.003781606445652841e-11
4.528099999999999881e+01 1.361361370855185271e-11 9.600343089943841335e-12
4.554699999999999704e+01 1.392133110178495059e-11 9.635561445953122472e-12
4.581300000000000239e+01 1.388425485693289829e-11 1.005005193649433082e-11
4.607800000000000296e+01 1.382308330299952814e-11 1.002669388489030311e-11
4.635999999999999943e+01 1.410855373501496146e-11 1.014903786011878140e-11
4.662500000000000000e+01 1.356171251687410262e-11 9.800541454774158723e-12
4.689099999999999824e+01 1.394357459355566320e-11 1.001183077414813383e-11
4.717199999999999704e+01 1.376561885313432043e-11 9.963667044199375766e-12
4.743800000000000239e+01 1.359322203409174534e-11 1.017927062085810519e-11
4.770300000000000296e+01 1.363771335444186050e-11 9.845030173039059918e-12
4.796900000000000119e+01 1.420309182764700751e-11 1.014347633665479975e-11
4.825000000000000000e+01 1.452378235039519794e-11 1.005264448072917816e-11
4.853099999999999881e+01 1.427353287647425972e-11 9.980890246230611496e-12
4.879699999999999704e+01 1.441812121083518861e-11 1.020656996419955220e-11
4.906300000000000239e+01 1.452563590242927916e-11 1.027323452001960291e-11
4.932800000000000296e+01 1.459051629515428772e-11 1.037946898568842258e-11
4.960999999999999943e+01 1.500389569530913292e-11 1.038816688919697029e-11
4.987500000000000000e+01 1.445148861689560249e-11 1.049012005732707919e-11
5.014099999999999824e+01 1.464983689913879061e-11 9.930300505500699870e-12
5.040599999999999881e+01 1.463871038276387537e-11 1.039372667793747596e-11
5.068800000000000239e+01 1.485189055072666520e-11 1.025025030132464821e-11
5.095300000000000296e+01 1.498350228612554957e-11 9.982205166625401915e-12
5.121900000000000119e+01 1.441070873742233971e-11 1.015274583154868182e-11
5.150000000000000000e+01 1.496496329633778544e-11 1.021206470080970874e-11
5.176599999999999824e+01 1.487598759453145902e-11 1.016015917232326871e-11
5.203099999999999881e+01 1.482593214863214826e-11 1.008971985821949247e-11
5.229699999999999704e+01 1.467022510415194603e-11 1.041967900849982698e-11
5.257800000000000296e+01 1.482593908752605216e-11 1.049382629403350364e-11
5.284400000000000119e+01 1.476476579886920604e-11 1.014162451934419451e-11
5.310999999999999943e+01 8.756904056050895946e-12 7.488969513969045977e-12
5.339099999999999824e+01 8.480702251567606709e-12 7.739220722613460168e-12
5.365599999999999881e+01 8.185961457296553334e-12 7.700295262536016594e-12
5.392199999999999704e+01 8.373187559973516159e-12 7.483409725228540310e-12
5.420300000000000296e+01 8.582658021782929580e-12 7.463018918130170931e-12
5.446900000000000119e+01 8.277370108777937219e-12 7.197938425851369004e-12
5.475000000000000000e+01 8.339820153913102274e-12 7.331406315369548565e-12
5.501599999999999824e+01 8.124791638086659162e-12 7.776293498018560513e-12
5.529699999999999704e+01 8.261964896949525183e-12 7.238720473728976756e-12
5.556300000000000239e+01 8.373190162058730124e-12 7.459312681423746483e-12
5.582800000000000296e+01 8.059911245361650600e-12 7.385161059081379875e-12
5.610999999999999943e+01 7.987616644500317165e-12 7.336966971471792220e-12
5.637500000000000000e+01 8.176696299211361207e-12 7.483410592590278299e-12
5.664099999999999824e+01 8.091426834111459243e-12 7.272086578746783658e-12
5.690599999999999881e+01 7.913470226328378487e-12 7.027027831146837045e-12
5.718800000000000239e+01 7.998739691428280452e-12 7.121938021964480114e-12
5.745300000000000296e+01 8.232306329680749712e-12 7.370332642808730128e-12
5.773499999999999943e+01 7.763318633779991984e-12 7.209061472779332291e-12
5.800000000000000000e+01 8.232305462319011724e-12 7.296185357275053462e-12
5.826599999999999824e+01 7.635412267725794067e-12 7.040374359890133604e-12
5.854699999999999704e+01 8.022567853094297874e-12 7.175694934080656395e-12
5.881300000000000239e+01 8.109963221814009415e-12 7.448186165048831242e-12
5.907800000000000296e+01 7.952398288491036027e-12 7.466726022198333368e-12
5.934400000000000119e+01 8.004299480168786118e-12 7.340675810263430634e-12
5.962500000000000000e+01 7.833760549968982190e-12 7.155304560663156010e-12
5.989099999999999824e+01 7.924591538532865798e-12 7.067067417376726723e-12
6.017199999999999704e+01 7.987617511862055153e-12 7.168279424901724539e-12
6.043800000000000239e+01 7.490823066003127195e-12 7.259111280827346135e-12
6.071900000000000119e+01 8.108107935056452220e-12 7.214621695200706952e-12
6.098499999999999943e+01 7.642827343223856928e-12 6.960664249849868312e-12
6.126599999999999824e+01 7.501947847654566459e-12 7.305453117445459554e-12
6.154699999999999704e+01 7.648390601411314549e-12 6.691877087183772943e-12
6.181300000000000239e+01 7.805953800010811960e-12 7.045934582311508265e-12
6.207800000000000296e+01 7.767027472571630398e-12 7.051495672094620915e-12
6.235999999999999943e+01 7.911615806932559281e-12 7.266525922644540003e-12
6.262500000000000000e+01 7.731804779753659318e-12 7.066325823090746638e-12
6.290599999999999881e+01 7.731804779753659318e-12 7.341887514611400434e-12
6.317199999999999704e+01 7.792978068410505443e-12 7.110813673993909845e-12
6.343800000000000239e+01 7.698439108416721410e-12 7.088570615904066230e-12
6.370300000000000296e+01 7.813369742870612811e-12 6.806807287956795349e-12
6.398499999999999943e+01 7.813370610232350799e-12 7.229453580920308653e-12
6.425000000000000000e+01 7.653952124875296192e-12 7.223889889051982038e-12
6.451600000000000534e+01 7.501946980292828471e-12 6.810514825705826780e-12
6.479699999999999704e+01 7.576095133188243125e-12 6.958810697815787094e-12
6.506300000000000239e+01 7.501946112931090482e-12 6.938420324398286709e-12
6.532800000000000296e+01 7.540872440370272045e-12 7.170133410616674752e-12
6.559399999999999409e+01 7.553849906694054539e-12 6.953248740670936456e-12
6.587500000000000000e+01 7.529751995527522723e-12 7.283208758313008957e-12
6.614100000000000534e+01 7.635412267725794067e-12 7.151595721871517597e-12
6.640600000000000591e+01 7.629852478985288400e-12 7.136766871917998856e-12
6.668800000000000239e+01 7.461164498734351724e-12 6.925444159117111198e-12
6.695300000000000296e+01 7.411114257005468886e-12 7.108960121959828626e-12
6.721899999999999409e+01 7.559412297519774171e-12 6.908760456086904256e-12
6.748499999999999943e+01 7.335115154161186979e-12 6.892078054099304296e-12
6.776600000000000534e+01 7.618730299419063101e-12 6.942128295828187134e-12
6.804699999999999704e+01 7.705855918638260249e-12 6.929151696866142629e-12
6.831300000000000239e+01 7.450043186529864414e-12 7.186816679966012700e-12
6.857800000000000296e+01 7.412968676401288093e-12 6.780854957394444327e-12
6.884399999999999409e+01 7.427797092673937840e-12 6.986615713050481347e-12
6.912500000000000000e+01 7.678048301318352031e-12 6.871686379639196929e-12
6.939100000000000534e+01 7.320282401079847290e-12 6.893931172452516520e-12
6.965600000000000591e+01 7.522337787391197850e-12 6.866125289856084279e-12
6.992199999999999704e+01 7.577949552584062332e-12 7.064472704737534414e-12
7.020300000000000296e+01 7.218329232949738383e-12 6.986988244916947366e-12
7.046899999999999409e+01 7.247989968622858825e-12 6.801246198173682700e-12
7.073499999999999943e+01 7.550144537349368079e-12 6.749342838091587637e-12
7.101600000000000534e+01 7.488971248692521954e-12 6.977887018200235048e-12
7.128100000000000591e+01 7.266526356325408997e-12 6.905053352018741819e-12
7.156300000000000239e+01 7.490823066003127195e-12 6.845734916438583895e-12
7.182800000000000296e+01 7.535312651629766378e-12 6.901346247950579382e-12
7.210999999999999943e+01 7.301746013377297118e-12 6.608459873075345214e-12
7.237500000000000000e+01 7.238720473728976756e-12 6.965147208992661376e-12
7.264100000000000534e+01 7.283209625674746945e-12 7.001547345369951714e-12
7.292199999999999704e+01 7.446336082461701977e-12 6.958810697815787094e-12
7.318800000000000239e+01 7.509361188429153344e-12 6.934713220330124273e-12
7.345300000000000296e+01 7.420384619261088943e-12 6.845734482757714900e-12
7.373499999999999943e+01 7.005153401795638501e-12 6.489823001915029366e-12
7.400000000000000000e+01 7.479701753798639885e-12 7.023690656859926662e-12
7.426600000000000534e+01 7.533460834319161137e-12 6.994031655910282197e-12
7.453100000000000591e+01 6.927297277470323422e-12 6.814221929773989217e-12
7.481300000000000239e+01 7.170133844297543746e-12 6.589923919053664036e-12
7.509399999999999409e+01 7.229451846196832676e-12 6.675194251515303989e-12
7.535999999999999943e+01 7.097839243436210310e-12 7.014422896689520570e-12
7.562500000000000000e+01 6.901346247950579382e-12 6.867979709251903486e-12
7.589100000000000534e+01 7.225744308447801245e-12 6.840173826655471245e-12
7.617199999999999704e+01 7.201645529919531441e-12 6.997740061021051616e-12
7.643800000000000239e+01 7.095984824040391103e-12 6.779001839041232103e-12
7.670300000000000296e+01 7.216475680915657165e-12 6.671485846404534570e-12
7.698499999999999943e+01 7.257257728793264917e-12 6.916175965265836112e-12
7.725000000000000000e+01 7.233159817626733101e-12 6.970607684814167371e-12
7.751600000000000534e+01 7.170134277978412740e-12 6.525043526328655474e-12
7.778100000000000591e+01 7.049642987422277685e-12 6.656656129089277840e-12
7.806300000000000239e+01 7.299892461343215899e-12 6.671487147447141552e-12
7.832800000000000296e+01 7.018130000757683007e-12 6.712267026920404334e-12
7.859399999999999409e+01 6.979201938595025467e-12 6.558410932389069359e-12
7.885999999999999943e+01 7.450044053891602402e-12 6.905053785699610813e-12
7.914100000000000534e+01 6.975494834526863031e-12 6.732659568742249689e-12
7.940600000000000591e+01 6.884662544920372440e-12 6.758611465623731718e-12
7.967199999999999704e+01 6.956957579462574870e-12 6.955103593747624657e-12
7.995300000000000296e+01 7.246134248184432636e-12 6.671486713766272558e-12
8.021899999999999409e+01 7.207207053383513085e-12 6.934711919287517290e-12
8.050000000000000000e+01 7.075594450622890719e-12 6.632558651603615019e-12
8.076600000000000534e+01 7.259110847146477141e-12 6.584363262951420381e-12
8.103100000000000591e+01 7.160864783084530671e-12 7.003299849761557283e-12
8.131300000000000239e+01 7.068179375124827857e-12 6.849442454187615326e-12
8.157800000000000296e+01 6.710414342248061104e-12 6.643681698531578306e-12
8.184399999999999409e+01 6.903199366303791606e-12 7.095985257721260098e-12
