Start time (s) =
1552317296
'Reltime', '44.00[A]', '28.00[A]'
2.865930000000000177e+02 2.060393695935136549e-11 1.366181213297013031e-11
2.868589999999999804e+02 1.969006034607811984e-11 1.321877416554650964e-11
2.871399999999999864e+02 2.078560240592608466e-11 1.348941704865103119e-11
2.874060000000000059e+02 2.090980166791212014e-11 1.346531827012276139e-11
2.876870000000000118e+02 2.023134264284021100e-11 1.325770222770916718e-11
2.879529999999999745e+02 2.063360073079056889e-11 1.298891723344741678e-11
2.882180000000000177e+02 2.090238399032884331e-11 1.296481758755740898e-11
2.884839999999999804e+02 2.047232175450552916e-11 1.326511556848375406e-11
2.887649999999999864e+02 2.044451760663257289e-11 1.320765198598028434e-11
2.890310000000000059e+02 2.056130612992923545e-11 1.353019606076255599e-11
2.892959999999999923e+02 2.117302340398641292e-11 1.286842420816780574e-11
2.895779999999999745e+02 2.059652275121504061e-11 1.332628798977886220e-11
2.898430000000000177e+02 2.113594715913436062e-11 1.343936593956041037e-11
2.901089999999999804e+02 2.079486929873475276e-11 1.325585127776029992e-11
2.903750000000000000e+02 2.000519021272406661e-11 1.330775246943805001e-11
2.906560000000000059e+02 2.036110342829022812e-11 1.313164854632731249e-11
2.909209999999999923e+02 2.073554869475024987e-11 1.340414671618939124e-11
2.911870000000000118e+02 2.045007913009655454e-11 1.352834597817542672e-11
2.914680000000000177e+02 2.021280365305244686e-11 1.276647017267595885e-11
2.917339999999999804e+02 2.050939973408105743e-11 1.319467538701823983e-11
2.920000000000000000e+02 2.037778799868217305e-11 1.374893515010411349e-11
2.922649999999999864e+02 2.065583815102911558e-11 1.322433395428701530e-11
2.925459999999999923e+02 2.037037032109889623e-11 1.319467625437997782e-11
2.928279999999999745e+02 2.036481226708186654e-11 1.345419609055653609e-11
2.930930000000000177e+02 2.044452107607952485e-11 1.337634083359295900e-11
2.933589999999999804e+02 2.041671519348309261e-11 1.343195173142408549e-11
2.936250000000000000e+02 2.047232695867595709e-11 1.312608962494854481e-11
2.939060000000000059e+02 2.022393016942736210e-11 1.366551923703829274e-11
2.941709999999999923e+02 2.048159211676114921e-11 1.290735227033046328e-11
2.944370000000000118e+02 2.002929419542276435e-11 1.333185211532805781e-11
2.947029999999999745e+02 2.090053130565650008e-11 1.328365369090978021e-11
2.949839999999999804e+02 2.058169433494239087e-11 1.327438506337763613e-11
2.952500000000000000e+02 2.040188330776349090e-11 1.311125860659068110e-11
2.955149999999999864e+02 2.083194554358680506e-11 1.343009817939000428e-11
2.957959999999999923e+02 2.054091272074565211e-11 1.312052896884630115e-11
2.960620000000000118e+02 2.036481053235839056e-11 1.317799341871150887e-11
2.963279999999999745e+02 2.044822297597725935e-11 1.296110961612750856e-11
2.965930000000000177e+02 2.063359552662014096e-11 1.352278271998796910e-11
2.968750000000000000e+02 2.043895781789206723e-11 1.343195173142408549e-11
2.971399999999999864e+02 2.054277060958842327e-11 1.327994745420335576e-11
2.974060000000000059e+02 2.044637549547534405e-11 1.318911386355425819e-11
2.976870000000000118e+02 2.062803747260311127e-11 1.369332425227298700e-11
2.979529999999999745e+02 2.074852616107403236e-11 1.331331225817855568e-11
2.982180000000000177e+02 2.081896807726302256e-11 1.317243189524752722e-11
2.985000000000000000e+02 2.077818472834280783e-11 1.305750299551711180e-11
2.987649999999999864e+02 2.052793872386882157e-11 1.349497770475327485e-11
2.990459999999999923e+02 2.061320732160698554e-11 1.337819265090356424e-11
2.993120000000000118e+02 2.028510172336073225e-11 1.330033739393998715e-11
2.995779999999999745e+02 2.093389524226996201e-11 1.381752177953554650e-11
2.998430000000000177e+02 2.098023837993068241e-11 1.336150981523509529e-11
3.001250000000000000e+02 2.071701317440943768e-11 1.320950640537610354e-11
3.003899999999999864e+02 2.096355727898568944e-11 1.359322290145348333e-11
3.006560000000000059e+02 2.086345853025139974e-11 1.365254003599103427e-11
3.009209999999999923e+02 2.121566117230244686e-11 1.374337189191665587e-11
3.012029999999999745e+02 2.123975821610724068e-11 1.349312328535745564e-11
3.014680000000000177e+02 2.091536145665262580e-11 1.310940765664181384e-11
3.017339999999999804e+02 2.059095949302758299e-11 1.322618750632109652e-11
3.020149999999999864e+02 2.047974463625923391e-11 1.329848297454416794e-11
3.022810000000000059e+02 2.090794377906934898e-11 1.378971589693911426e-11
3.025459999999999923e+02 2.079672024868362001e-11 1.358210158924899602e-11
3.028120000000000118e+02 2.052978967381768882e-11 1.329663202459530069e-11
3.030930000000000177e+02 2.111185358477651874e-11 1.295369627535292167e-11
3.033589999999999804e+02 2.067067524091914521e-11 1.315389464018323906e-11
3.036250000000000000e+02 2.117673397750152731e-11 1.353576018631175160e-11
3.038899999999999864e+02 2.061135290221116634e-11 1.350609988431950015e-11
3.041709999999999923e+02 2.111556068884468118e-11 1.359507645348756455e-11
3.044529999999999745e+02 2.078745509059842789e-11 1.341712244778969776e-11
3.047180000000000177e+02 2.077818646306628381e-11 1.338004707029938345e-11
3.049839999999999804e+02 2.092833718825293232e-11 1.350239364761307570e-11
3.052649999999999864e+02 2.075711998117402146e-11 1.353946468829470007e-11
3.055310000000000059e+02 2.098023664520720644e-11 1.344492746302439201e-11
3.057959999999999923e+02 2.078004088246210301e-11 1.319838249108640227e-11
3.060620000000000118e+02 2.096726264833037590e-11 1.332814240917468140e-11
3.063430000000000177e+02 2.107107370530325596e-11 1.313906535654885133e-11
3.066089999999999804e+02 2.108960402147364022e-11 1.354317439444807647e-11
3.068750000000000000e+02 2.071145338566893201e-11 1.353353366873033536e-11
3.071399999999999864e+02 2.124902857836286074e-11 1.365439532274859147e-11
3.074209999999999923e+02 2.096170632903682218e-11 1.389723058853320481e-11
3.076870000000000118e+02 2.083379649353567231e-11 1.359878702700267894e-11
3.079529999999999745e+02 2.103770456451936610e-11 1.358951493002358291e-11
3.082339999999999804e+02 2.105438913491131103e-11 1.365810416154022988e-11
3.085000000000000000e+02 2.067438407971078362e-11 1.352278098526449313e-11
3.087649999999999864e+02 2.079486582928780081e-11 1.309828460971385056e-11
3.090310000000000059e+02 2.095428865145354536e-11 1.342268223653020343e-11
3.093120000000000118e+02 2.076521420091292924e-11 1.389723058853320481e-11
3.095779999999999745e+02 2.038149163330338354e-11 1.317984697074559008e-11
3.098589999999999804e+02 2.060787998581226077e-11 1.345048898648837365e-11
3.101250000000000000e+02 2.083008765474403390e-11 1.372669079097166289e-11
3.103899999999999864e+02 2.035554190482624648e-11 1.353761287098409483e-11
3.106709999999999923e+02 2.101546367483386746e-11 1.323360518390437335e-11
3.109370000000000118e+02 2.086345679552792376e-11 1.364141872378654696e-11
3.112029999999999745e+02 2.056686244922278917e-11 1.354687976379276293e-11
3.114680000000000177e+02 2.110072880312507948e-11 1.332258175307243775e-11
3.117500000000000000e+02 2.085418990271925566e-11 1.328365282354804222e-11
3.120149999999999864e+02 2.090238399032884331e-11 1.314833311671925742e-11
3.122810000000000059e+02 2.084677395985945481e-11 1.377674103270054573e-11
3.125620000000000118e+02 2.044266318723675369e-11 1.354502534439694372e-11
3.128279999999999745e+02 2.118600607448062334e-11 1.320394488191212190e-11
3.130930000000000177e+02 2.135098348121644563e-11 1.366366221555725957e-11
3.133589999999999804e+02 2.116746534996938323e-11 1.353019692812429398e-11
3.136399999999999864e+02 2.085233374859996047e-11 1.319838596053335422e-11
3.139060000000000059e+02 2.078930604054729514e-11 1.380083807650533956e-11
3.141709999999999923e+02 2.142697998197551357e-11 1.337633996623122101e-11
3.144529999999999745e+02 2.102843767171069800e-11 1.346346298336520420e-11
3.147180000000000177e+02 2.116561093057356402e-11 1.369517693694533023e-11
3.149839999999999804e+02 2.103955724919170933e-11 1.331702022960845611e-11
3.152500000000000000e+02 2.108960922564406815e-11 1.363215009625440288e-11
3.155310000000000059e+02 2.042042056282777907e-11 1.364698024725052861e-11
3.158120000000000118e+02 2.110443937664019387e-11 1.386571760186861013e-11
3.160779999999999745e+02 2.108590212157590571e-11 1.392132849969973662e-11
3.163430000000000177e+02 2.141585866977102626e-11 1.332999682857050061e-11
3.166089999999999804e+02 2.156416017973228350e-11 1.360063624222807022e-11
3.168899999999999864e+02 2.148259695133880598e-11 1.376561798577258244e-11
3.171560000000000059e+02 2.114522099083693263e-11 1.347829400172306791e-11
3.174209999999999923e+02 2.099507373509723607e-11 1.317428718200508442e-11
3.176870000000000118e+02 2.093574966166578122e-11 1.333370480000040104e-11
3.179680000000000177e+02 2.050754531468523822e-11 1.380083720914360157e-11
3.182339999999999804e+02 2.096170459431334621e-11 1.364091218453156173e-11
3.185000000000000000e+02 2.119527123256581547e-11 1.358580782595542047e-11
3.187810000000000059e+02 2.108033712866497211e-11 1.326697085524131126e-11
3.190459999999999923e+02 2.081155213440322171e-11 1.354502881384389568e-11
3.193120000000000118e+02 2.083565264765496750e-11 1.345790232726296054e-11
3.195779999999999745e+02 2.066510677856125966e-11 1.343751238752632915e-11
3.198589999999999804e+02 2.142142192795848388e-11 1.374647531221517838e-11
3.201250000000000000e+02 2.161235253261839517e-11 1.364512669521644739e-11
3.203899999999999864e+02 2.096726091360689992e-11 1.361176015651777149e-11
3.206709999999999923e+02 2.110258322252089869e-11 1.365254350543798623e-11
3.209370000000000118e+02 2.090979819846516818e-11 1.376376530110023921e-11
3.212180000000000177e+02 2.119526776311886351e-11 1.382493598767187137e-11
3.214839999999999804e+02 2.060764232869605195e-11 1.375820377763625757e-11
3.217500000000000000e+02 2.071516222446057043e-11 1.347829400172306791e-11
3.220310000000000059e+02 2.125644105177570964e-11 1.406777212081822270e-11
3.222959999999999923e+02 2.118414818563785218e-11 1.372669079097166289e-11
3.225620000000000118e+02 2.124161437022653587e-11 1.378600705814747585e-11
3.228279999999999745e+02 2.132503201801583259e-11 1.384718034680432197e-11
3.231089999999999804e+02 2.131205455169205010e-11 1.370815440326911272e-11
3.233750000000000000e+02 2.160494005920554628e-11 1.334111900813672591e-11
3.236399999999999864e+02 2.097096975239853833e-11 1.388796282836279872e-11
3.239060000000000059e+02 2.108776001041867687e-11 1.362102878404991557e-11
3.241870000000000118e+02 2.119897833663397790e-11 1.391947581502739339e-11
3.244529999999999745e+02 2.192562971459199872e-11 1.348570907722113077e-11
3.247180000000000177e+02 2.113224352451315013e-11 1.373224971235043057e-11
3.250000000000000000e+02 2.108472424433571746e-11 1.346717182215684261e-11
3.252649999999999864e+02 2.127312215272070262e-11 1.316872392381762680e-11
3.255310000000000059e+02 2.093390044644038994e-11 1.354502621175868171e-11
3.257959999999999923e+02 2.155488634802971148e-11 1.333185211532805781e-11
3.260779999999999745e+02 2.120083275602979711e-11 1.379015304725506041e-11
3.263430000000000177e+02 2.154932655928920582e-11 1.303154979759302279e-11
3.266089999999999804e+02 2.119712391723815870e-11 1.360805305244960905e-11
3.268899999999999864e+02 2.139175989124275645e-11 1.368220120534502371e-11
3.271560000000000059e+02 2.123419495791978306e-11 1.389908414056728603e-11
3.274370000000000118e+02 2.153449640829308009e-11 1.369703309106462541e-11
3.277029999999999745e+02 2.061691269095167200e-11 1.367107989314053640e-11
3.279680000000000177e+02 2.138249820260451628e-11 1.359878702700267894e-11
3.282500000000000000e+02 2.105438566546435908e-11 1.349498030683848881e-11
3.285149999999999864e+02 2.091906856072078824e-11 1.404552689432403412e-11
3.287810000000000059e+02 2.151596088795226791e-11 1.368220033798328572e-11
3.290459999999999923e+02 2.175694173434106204e-11 1.381752264689728449e-11
3.293279999999999745e+02 2.134356580363316880e-11 1.322804279307865372e-11
3.296089999999999804e+02 2.087457637300893509e-11 1.409187089934649251e-11
3.298750000000000000e+02 2.129166461195541871e-11 1.377118037659830208e-11
3.301399999999999864e+02 2.146405796155104184e-11 1.367664141660451804e-11
3.304209999999999923e+02 2.126200257523969128e-11 1.335595002649458962e-11
3.306870000000000118e+02 2.127312562216765457e-11 1.330775333679978800e-11
3.309680000000000177e+02 2.117117071931406969e-11 1.358024630249143883e-11
3.312339999999999804e+02 2.102102346357437312e-11 1.378287241282638576e-11
3.315000000000000000e+02 2.171430570074850408e-11 1.393615951805760034e-11
3.317649999999999864e+02 2.175879441901340527e-11 1.366366221555725957e-11
3.320459999999999923e+02 2.116561266529704000e-11 1.400289259545495213e-11
3.323120000000000118e+02 2.119156239377417705e-11 1.376376530110023921e-11
3.325779999999999745e+02 2.125829373644805287e-11 1.395840387719005093e-11
3.328430000000000177e+02 2.153264372362073686e-11 1.406221146471597905e-11
3.331250000000000000e+02 2.105995065837529268e-11 1.386015607840462849e-11
3.333899999999999864e+02 2.112112047758518685e-11 1.371742129607778082e-11
3.336560000000000059e+02 2.146220527687869861e-11 1.385567442030444241e-11
3.339370000000000118e+02 2.156044960621716911e-11 1.376561625104910647e-11
3.342029999999999745e+02 2.145294011879350649e-11 1.398806157709708842e-11
3.344680000000000177e+02 2.146405622682756587e-11 1.378415524083687060e-11
3.347339999999999804e+02 2.141956750856266467e-11 1.366737192171063597e-11
3.350149999999999864e+02 2.141956577383918869e-11 1.347829660380828187e-11
3.352810000000000059e+02 2.131205108224509814e-11 1.377117950923656409e-11
3.355459999999999923e+02 2.095428865145354536e-11 1.378786407962850902e-11
3.358279999999999745e+02 2.128424693437214188e-11 1.417158057570588880e-11
3.360930000000000177e+02 2.171245475079963683e-11 1.417899391648047569e-11
3.363750000000000000e+02 2.153264198889726089e-11 1.353575931895001361e-11
3.366399999999999864e+02 2.145293838407003051e-11 1.378971589693911426e-11
3.369060000000000059e+02 2.176806651599250131e-11 1.377674190006228372e-11
3.371870000000000118e+02 2.155303713280432021e-11 1.358024716985317681e-11
3.374529999999999745e+02 2.118600260503367139e-11 1.386571760186861013e-11
3.377180000000000177e+02 2.186816526472679101e-11 1.400289172809321414e-11
3.379839999999999804e+02 2.154746867044643466e-11 1.368405735946431889e-11
3.382649999999999864e+02 2.128054156502745542e-11 1.390835103337595413e-11
3.385310000000000059e+02 2.126941851809949213e-11 1.405479465449444021e-11
3.387959999999999923e+02 2.177547898940535021e-11 1.384903563356187917e-11
3.390620000000000118e+02 2.125762066373937387e-11 1.351165967306000582e-11
3.393430000000000177e+02 2.145664028396776501e-11 1.369703048897941144e-11
3.396089999999999804e+02 2.194046333503507640e-11 1.393430596602351912e-11
3.398750000000000000e+02 2.094316560452558207e-11 1.347347320518332836e-11
3.401560000000000059e+02 2.151781530734808712e-11 1.372854260828226813e-11
3.404209999999999923e+02 2.143439939428226637e-11 1.361361457591359070e-11
3.406870000000000118e+02 2.204568298747044963e-11 1.343009731202826629e-11
3.409529999999999745e+02 2.118229203151855700e-11 1.373596028586554496e-11
3.412339999999999804e+02 2.149186384414747408e-11 1.388796282836279872e-11
3.415000000000000000e+02 2.134171311896082557e-11 1.395469417103667453e-11
3.417810000000000059e+02 2.190895034837048172e-11 1.416045666141618753e-11
3.420459999999999923e+02 2.159752585106922140e-11 1.375264138681053794e-11
3.423120000000000118e+02 2.186631084533097180e-11 1.356912585764868950e-11
3.425930000000000177e+02 2.145664201869124099e-11 1.423275126227752096e-11
3.428589999999999804e+02 2.128239251497632267e-11 1.350980525366418661e-11
3.431250000000000000e+02 2.152708566960370717e-11 1.383235279789341021e-11
3.434060000000000059e+02 2.141214809625591187e-11 1.416045752877792552e-11
3.436709999999999923e+02 2.158084128067727647e-11 1.382864309174003381e-11
3.439370000000000118e+02 2.128981019255959950e-11 1.398435447302892598e-11
3.442029999999999745e+02 2.212026915804354843e-11 1.415118803388404345e-11
3.444839999999999804e+02 2.184035938213035877e-11 1.410670018298088024e-11
3.447500000000000000e+02 2.141957097800961662e-11 1.402699224134495992e-11
3.450149999999999864e+02 2.158639586524735421e-11 1.394357372619392521e-11
3.452810000000000059e+02 2.179587066386545757e-11 1.367107815841706042e-11
3.455620000000000118e+02 2.196085500949518377e-11 1.391947668238913138e-11
3.458279999999999745e+02 2.132317239444958545e-11 1.373191491071956705e-11
3.460930000000000177e+02 2.177362283528605502e-11 1.372483550421410570e-11
3.463750000000000000e+02 2.150298515635196139e-11 1.397137874142861946e-11
3.466399999999999864e+02 2.139732488415369005e-11 1.435880494365937565e-11
3.469060000000000059e+02 2.201831598991343952e-11 1.370073585832409790e-11
3.471709999999999923e+02 2.170689322733565518e-11 1.390650008342708688e-11
3.474529999999999745e+02 2.135839421990581855e-11 1.412523657068343041e-11
3.477339999999999804e+02 2.198124147978486320e-11 1.375078956949993270e-11
3.480000000000000000e+02 2.143068882076715198e-11 1.348570734249765479e-11
3.482649999999999864e+02 2.176991920066484454e-11 1.387313267736667299e-11
3.485310000000000059e+02 2.206466259702111188e-11 1.406591943614587947e-11
3.488120000000000118e+02 2.133059007203286228e-11 1.364327227582062818e-11
3.490779999999999745e+02 2.173840447927677388e-11 1.417158144306762679e-11
3.493430000000000177e+02 2.211285494990722356e-11 1.381381554282912205e-11
3.496250000000000000e+02 2.172357606300412414e-11 1.417781430451681146e-11
3.498899999999999864e+02 2.171986895893596170e-11 1.351722119652398746e-11
3.501560000000000059e+02 2.186004155468879162e-11 1.346346471808868017e-11
3.504209999999999923e+02 2.204612013778639579e-11 1.424016720513732182e-11
3.507029999999999745e+02 2.156786728380044593e-11 1.392318291909555583e-11
3.509680000000000177e+02 2.163274420707850254e-11 1.411967591458118676e-11
3.512339999999999804e+02 2.219812181292191156e-11 1.390464566403126767e-11
3.515000000000000000e+02 2.204797976135264292e-11 1.376376530110023921e-11
3.517810000000000059e+02 2.179401624446963837e-11 1.393245154662769991e-11
3.520459999999999923e+02 2.145664548813819295e-11 1.379527655304135791e-11
3.523120000000000118e+02 2.190524150957884331e-11 1.432729195699478097e-11
3.525930000000000177e+02 2.170504054266331195e-11 1.380639959996932120e-11
3.528589999999999804e+02 2.202202309398160196e-11 1.399176868116525085e-11
3.531399999999999864e+02 2.168279618353086136e-11 1.415119150333099540e-11
3.534060000000000059e+02 2.162347731426983444e-11 1.412523917276864438e-11
3.536709999999999923e+02 2.181440618420626976e-11 1.375264225417227593e-11
3.539529999999999745e+02 2.194416696965628688e-11 1.429577983769192429e-11
3.542180000000000177e+02 2.158825548881360135e-11 1.434026768859508749e-11
3.544839999999999804e+02 2.216475961103192560e-11 1.389537703649912359e-11
3.547500000000000000e+02 2.184221206680270200e-11 1.397508844758199587e-11
3.550310000000000059e+02 2.197753611044017674e-11 1.375449407148288117e-11
3.552959999999999923e+02 2.191080303304282495e-11 1.380083807650533956e-11
3.555620000000000118e+02 2.202572672860281244e-11 1.411782062782362956e-11
3.558430000000000177e+02 2.163274420707850254e-11 1.389352348446504237e-11
3.561089999999999804e+02 2.167622505100386121e-11 1.412338388601108718e-11
3.563750000000000000e+02 2.214065909778017982e-11 1.375634849087870037e-11
3.566399999999999864e+02 2.181811675772138415e-11 1.371556861140543759e-11
3.569209999999999923e+02 2.180328487200178245e-11 1.416972789103354557e-11
3.571870000000000118e+02 2.229822056165620126e-11 1.389352348446504237e-11
3.574680000000000177e+02 2.211285668463069953e-11 1.367478612984696085e-11
3.577339999999999804e+02 2.186816353000331503e-11 1.423241559328491945e-11
3.580000000000000000e+02 2.166240277434727801e-11 1.386571760186861013e-11
3.582810000000000059e+02 2.210173363770273625e-11 1.452193140044633068e-11
3.585620000000000118e+02 2.161605616723960566e-11 1.404552862904751009e-11
3.588279999999999745e+02 2.203685324497772768e-11 1.400103817605913292e-11
3.590930000000000177e+02 2.187928831165475430e-11 1.395840387719005093e-11
3.593589999999999804e+02 2.215363656410396231e-11 1.372645226649371608e-11
3.596399999999999864e+02 2.194046506975855237e-11 1.400289172809321414e-11
3.599060000000000059e+02 2.231305591682275491e-11 1.427167845707844052e-11
3.601709999999999923e+02 2.189226404325506081e-11 1.401957369639994511e-11
3.604370000000000118e+02 2.153264372362073686e-11 1.411225997172138591e-11
3.607180000000000177e+02 2.207577697033169528e-11 1.394728169762382564e-11
3.609839999999999804e+02 2.203128825206679409e-11 1.417714296653160844e-11
3.612500000000000000e+02 2.190709072480423458e-11 1.376191088170442001e-11
3.615310000000000059e+02 2.154932829401268179e-11 1.398250265571832074e-11
3.617959999999999923e+02 2.200533852358965703e-11 1.452749118918683635e-11
3.620620000000000118e+02 2.184406822092199718e-11 1.442553628633325147e-11
3.623279999999999745e+02 2.141771829333727339e-11 1.396581895268811380e-11
3.626089999999999804e+02 2.216290172218915444e-11 1.404738131371985332e-11
3.628899999999999864e+02 2.174581695268962278e-11 1.399547751995688927e-11
3.631560000000000059e+02 2.216104903751681121e-11 1.434953371404201761e-11
3.634209999999999923e+02 2.210543900704742271e-11 1.367478439512348487e-11
3.636870000000000118e+02 2.207948754384680967e-11 1.391947581502739339e-11
3.639680000000000177e+02 2.232046665551212783e-11 1.417157970834415082e-11
3.642339999999999804e+02 2.174396600274075553e-11 1.394728169762382564e-11
3.645000000000000000e+02 2.194231255026046767e-11 1.390835363546116810e-11
3.647810000000000059e+02 2.201461062056875306e-11 1.389166906506922317e-11
3.650459999999999923e+02 2.201831252046648757e-11 1.420679893171516994e-11
3.653120000000000118e+02 2.198124147978486320e-11 1.375449493884461916e-11
3.655779999999999745e+02 2.222963826903345819e-11 1.431431449067099848e-11
3.658589999999999804e+02 2.183850322801106358e-11 1.402328166782984553e-11
3.661250000000000000e+02 2.200904736238129544e-11 1.393986662212576277e-11
3.663899999999999864e+02 2.221110274869264600e-11 1.388981551303514195e-11
3.666560000000000059e+02 2.235383579629601769e-11 1.431431535803273647e-11
3.669370000000000118e+02 2.186260547598628534e-11 1.420865508583446513e-11
3.672029999999999745e+02 2.223705074244630708e-11 1.409372271665709775e-11
3.674680000000000177e+02 2.189411672792740404e-11 1.423831365310324060e-11
3.677500000000000000e+02 2.200382410999512928e-11 1.360249326370910339e-11
3.680149999999999864e+02 2.199606989605751295e-11 1.405665167597547338e-11
3.682810000000000059e+02 2.178660030160983752e-11 1.353019606076255599e-11
3.685620000000000118e+02 2.204241129899475737e-11 1.430319144374303519e-11
3.688279999999999745e+02 2.261706100181726242e-11 1.469432388268021583e-11
3.691089999999999804e+02 2.177548245885230216e-11 1.442183091698856501e-11
3.693750000000000000e+02 2.204797629190569097e-11 1.425314380409936632e-11
3.696399999999999864e+02 2.167908907946269892e-11 1.384161882334034033e-11
3.699060000000000059e+02 2.187372678819077265e-11 1.400103904342087091e-11
3.701870000000000118e+02 2.217217555389172645e-11 1.406591943614587947e-11
3.704529999999999745e+02 2.220739390990100759e-11 1.370815266854563674e-11
3.707180000000000177e+02 2.179216355979729514e-11 1.401957629848515907e-11
3.710000000000000000e+02 2.192006472168106512e-11 1.397508584549678190e-11
3.712649999999999864e+02 2.210543900704742271e-11 1.382308330299952814e-11
3.715310000000000059e+02 2.263374557220920735e-11 1.364142045851002294e-11
3.717959999999999923e+02 2.209061059077477296e-11 1.386201223252392367e-11
3.720779999999999745e+02 2.202758808689253556e-11 1.391020805485698730e-11
3.723430000000000177e+02 2.189597114732322325e-11 1.409743155544873616e-11
3.726089999999999804e+02 2.267823255575063257e-11 1.449968530659040411e-11
3.728750000000000000e+02 2.187372678819077265e-11 1.411967678194292475e-11
3.731560000000000059e+02 2.185704395252230370e-11 1.416416376548434997e-11
3.734209999999999923e+02 2.203128998679027006e-11 1.389537703649912359e-11
3.736870000000000118e+02 2.211285494990722356e-11 1.385459455494064684e-11
3.739680000000000177e+02 2.198309589918068241e-11 1.445519658832550292e-11
3.742339999999999804e+02 2.220554122522866436e-11 1.372298368690350046e-11
3.745149999999999864e+02 2.229451692703499077e-11 1.432729108963304299e-11
3.747810000000000059e+02 2.210914437639210917e-11 1.408816292791659208e-11
3.750459999999999923e+02 2.240388430330142455e-11 1.399733193935270847e-11
3.753279999999999745e+02 2.176435941192433887e-11 1.418640812461680056e-11
3.755930000000000177e+02 2.225373531283825201e-11 1.428701341260607549e-11
3.758589999999999804e+02 2.240759314209306297e-11 1.395284322108780728e-11
3.761250000000000000e+02 2.237052036668796262e-11 1.399918635874852768e-11
3.764060000000000059e+02 2.217587745378946096e-11 1.463315232874684568e-11
3.766709999999999923e+02 2.232973701776774789e-11 1.393430683338525711e-11
3.769370000000000118e+02 2.187187410351842942e-11 1.421421400721323280e-11
3.772180000000000177e+02 2.248915637048654048e-11 1.378044466732175621e-11
3.774839999999999804e+02 2.225188436288938476e-11 1.421606929397079000e-11
3.777500000000000000e+02 2.187928484220780234e-11 1.408816292791659208e-11
3.780149999999999864e+02 2.233344065238895837e-11 1.419938472357884507e-11
3.782959999999999923e+02 2.252252204182347839e-11 1.426982577240609729e-11
3.785620000000000118e+02 2.228339561483050346e-11 1.422162995007303365e-11
3.788279999999999745e+02 2.229266771180959950e-11 1.414748092981588101e-11
3.790930000000000177e+02 2.206836276219537041e-11 1.414141373445865213e-11
3.793750000000000000e+02 2.220368507110936918e-11 1.454417315749356732e-11
3.796399999999999864e+02 2.226114778625110091e-11 1.429577810296844831e-11
3.799209999999999923e+02 2.233900564529989197e-11 1.422162908271129567e-11
3.801870000000000118e+02 2.214436793657181823e-11 1.396767076999871904e-11
3.804529999999999745e+02 2.237978725949663072e-11 1.452378321775693593e-11
3.807339999999999804e+02 2.188855173501647045e-11 1.469617830207603504e-11
3.810000000000000000e+02 2.228710792306909383e-11 1.436992625586386296e-11
3.812649999999999864e+02 2.239832451456091889e-11 1.417343326037823203e-11
3.815459999999999923e+02 2.230007845049897242e-11 1.430133962643242995e-11
3.818120000000000118e+02 2.230378728929061083e-11 1.375635022560217635e-11
3.820779999999999745e+02 2.240573872269724376e-11 1.452749205654857434e-11
3.823430000000000177e+02 2.202016693986230678e-11 1.409187176670823050e-11
3.826250000000000000e+02 2.219627086297304430e-11 1.435138726607609883e-11
3.828899999999999864e+02 2.211841473864772922e-11 1.389352435182678036e-11
3.831560000000000059e+02 2.204797455718221499e-11 1.392503733849137504e-11
3.834209999999999923e+02 2.232231934018447106e-11 1.447558826278561028e-11
3.837029999999999745e+02 2.245023091040909691e-11 1.378971416221563828e-11
3.839680000000000177e+02 2.290438845531372891e-11 1.413079982887088804e-11
3.842339999999999804e+02 2.210358632237507948e-11 1.464983169496836268e-11
3.845149999999999864e+02 2.212397452738823489e-11 1.386386665191974288e-11
3.847810000000000059e+02 2.206836449691884638e-11 1.380083720914360157e-11
3.850459999999999923e+02 2.250584094087848541e-11 1.432358225084140457e-11
3.853120000000000118e+02 2.265784261601400118e-11 1.428280150400640380e-11
3.855930000000000177e+02 2.247247353481807153e-11 1.405294196982209698e-11
3.858750000000000000e+02 2.233344412183591032e-11 1.404923399839219655e-11
3.861399999999999864e+02 2.280799334120064970e-11 1.454603017897460049e-11
3.864209999999999923e+02 2.191821897590262580e-11 1.487042780579095336e-11
3.866870000000000118e+02 2.254476640095592899e-11 1.402698963925974596e-11
3.869529999999999745e+02 2.244652207161745849e-11 1.434397479266324993e-11
3.872339999999999804e+02 2.289511982778158483e-11 1.438475380477477472e-11
3.875000000000000000e+02 2.252066935715113516e-11 1.413821230228373693e-11
3.877649999999999864e+02 2.236681152789632421e-11 1.438104843543008826e-11
3.880310000000000059e+02 2.299892568058403697e-11 1.429021744686620465e-11
3.883120000000000118e+02 2.251881493775531595e-11 1.454417575957878128e-11
3.885779999999999745e+02 2.274126026380329790e-11 1.415779386088056313e-11
3.888430000000000177e+02 2.227682448230350332e-11 1.411411352375546713e-11
3.891250000000000000e+02 2.296370385512780388e-11 1.414748006245414302e-11
3.893899999999999864e+02 2.248915810521001646e-11 1.470173809081654070e-11
3.896709999999999923e+02 2.249657231334634133e-11 1.432729195699478097e-11
3.899370000000000118e+02 2.257628112234399964e-11 1.403255116272372760e-11
3.902029999999999745e+02 2.249656884389938938e-11 1.456271214728133145e-11
3.904839999999999804e+02 2.261520658242144322e-11 1.403440471475780882e-11
3.907500000000000000e+02 2.247803679300552915e-11 1.419567588478720666e-11
3.910149999999999864e+02 2.242983750122551356e-11 1.449412551784989844e-11
