Start time (s) =
1552312810
'Reltime', '44.00[A]', '28.00[A]'
1.700310000000000059e+02 1.419753203890650184e-11 9.713416702916699563e-12
1.702969999999999970e+02 1.379898365710952035e-11 9.761613392611501183e-12
1.705629999999999882e+02 1.409743068808699817e-11 9.693027630541806161e-12
1.708439999999999941e+02 1.402328426991505950e-11 1.021762622427369038e-11
1.711100000000000136e+02 1.421050777050680836e-11 9.628148105178535587e-12
1.713909999999999911e+02 1.393801307009168156e-11 9.750492080407013873e-12
1.716560000000000059e+02 1.413450433085383651e-11 9.878396711737735814e-12
1.719219999999999970e+02 1.402142898315750230e-11 9.908057013729987261e-12
1.722030000000000030e+02 1.393059799459361869e-11 9.524339650290869486e-12
1.724689999999999941e+02 1.369703048897941144e-11 9.550291113491482520e-12
1.727350000000000136e+02 1.388611187841393146e-11 1.014347720401653774e-11
1.730000000000000000e+02 1.403069761068964638e-11 9.967375015629276191e-12
1.732810000000000059e+02 1.375820464499799556e-11 9.607755563356690232e-12
1.735469999999999970e+02 1.393430509866178113e-11 9.694882049937625368e-12
1.738129999999999882e+02 1.415489600531394387e-11 9.744931424304770218e-12
1.740939999999999941e+02 1.406406501675006027e-11 9.717125541708337977e-12
1.743600000000000136e+02 1.400845064947198182e-11 9.598487803186284140e-12
1.746250000000000000e+02 1.414562564305832382e-11 9.993326478829889226e-12
1.748909999999999911e+02 1.411411352375546713e-11 9.535461829857094784e-12
1.751719999999999970e+02 1.368776099408552938e-11 9.887665339269879894e-12
1.754379999999999882e+02 1.382122714888023296e-11 9.583659386913634393e-12
1.757030000000000030e+02 1.444963506486152127e-11 9.941422685066925169e-12
1.759689999999999941e+02 1.405108841778801576e-11 9.678197479545680437e-12
1.762500000000000000e+02 1.407518632895454758e-11 9.893225995372123549e-12
1.765159999999999911e+02 1.409372445138057373e-11 9.611463534786590657e-12
1.767810000000000059e+02 1.438104930279182625e-11 9.737514614083231379e-12
1.770629999999999882e+02 1.360990660448369027e-11 9.864409636350934818e-12
1.773280000000000030e+02 1.402857257443157479e-11 9.652243414259853438e-12
1.776100000000000136e+02 1.429207099890028587e-11 9.659658489757916300e-12
1.778750000000000000e+02 1.414377469310945656e-11 9.600342222582103346e-12
1.781409999999999911e+02 1.417343152565475606e-11 9.483559770817606704e-12
1.784219999999999970e+02 1.415860310938210631e-11 9.921032745330293778e-12
1.786879999999999882e+02 1.409372358401883574e-11 9.524070768152093081e-12
1.789530000000000030e+02 1.398853428924429210e-11 9.911765852521625675e-12
1.792189999999999941e+02 1.402328340255332151e-11 9.542876905355157646e-12
1.795000000000000000e+02 1.433656145188866304e-11 9.686050572721427443e-12
1.797659999999999911e+02 1.434582747733559316e-11 9.921033612692031767e-12
1.800310000000000059e+02 1.423645749898394541e-11 9.676343927511599219e-12
1.803129999999999882e+02 1.435138900079957480e-11 9.756052736509257528e-12
1.805780000000000030e+02 1.410113952687863659e-11 9.835762412868653826e-12
1.808439999999999941e+02 1.379156944897319548e-11 9.657806672447311058e-12
1.811100000000000136e+02 1.434212210799090670e-11 9.828347337370590964e-12
1.813909999999999911e+02 1.454417489221704329e-11 9.733808377376806931e-12
1.816560000000000059e+02 1.449412465048816046e-11 9.963667911561113755e-12
1.819219999999999970e+02 1.452193226780806867e-11 9.366773849606158109e-12
1.821879999999999882e+02 1.440885258330304453e-11 1.006561934496774668e-11
1.824689999999999941e+02 1.446075811178948456e-11 1.007859681129152918e-11
1.827500000000000000e+02 1.452007611368877349e-11 9.706000760056898713e-12
1.830159999999999911e+02 1.428836302747038545e-11 9.582308904687586448e-12
1.832810000000000059e+02 1.429577810296844831e-11 9.863569162826824055e-12
1.835469999999999970e+02 1.443295396391652829e-11 9.976643643161420272e-12
1.838280000000000030e+02 1.419197051544252020e-11 9.685612555043743299e-12
1.840939999999999941e+02 1.409187176670823050e-11 1.015830822237440145e-11
1.843600000000000136e+02 1.438105017015356424e-11 9.926593401432537433e-12
1.846409999999999911e+02 1.422513495885624479e-11 9.787564855812114217e-12
1.849060000000000059e+02 1.457753882883050522e-11 9.424240034194841797e-12
1.851719999999999970e+02 1.411411352375546713e-11 9.576243444053833542e-12
1.854379999999999882e+02 1.459607434917131741e-11 9.659659357119654288e-12
1.857189999999999941e+02 1.437177980789794418e-11 1.007674239189570997e-11
1.859850000000000136e+02 1.432543840496069976e-11 9.869128951567329722e-12
1.862500000000000000e+02 1.476661848354154927e-11 9.974790958489077042e-12
1.865159999999999911e+02 1.436345486993673148e-11 9.889520626027437089e-12
1.867969999999999970e+02 1.464056653688317056e-11 9.611462667424852668e-12
1.870629999999999882e+02 1.453861423611479964e-11 1.005079353078031090e-11
1.873280000000000030e+02 1.470915229895286558e-11 1.002484120021795988e-11
1.876100000000000136e+02 1.421606929397079000e-11 9.772734704815988493e-12
1.878750000000000000e+02 1.473140186225574411e-11 9.693025028456592196e-12
1.881409999999999911e+02 1.447002500459815266e-11 9.783856017020475804e-12
1.884219999999999970e+02 1.404738131371985332e-11 9.854299667932941986e-12
1.886879999999999882e+02 1.458310035229448687e-11 9.617024190888834312e-12
1.889689999999999941e+02 1.455529620442153060e-11 1.017313750600878919e-11
1.892350000000000136e+02 1.430689941517293562e-11 1.002821090057004483e-11
1.895000000000000000e+02 1.429392455093436709e-11 9.867276266894986492e-12
1.897659999999999911e+02 1.468505698987154773e-11 9.984061320744697099e-12
1.900469999999999970e+02 1.458866187575846851e-11 9.833469975795150475e-12
1.903129999999999882e+02 1.472027187643387691e-11 9.980350747229582709e-12
1.905780000000000030e+02 1.424387344184374626e-11 1.022113036569516353e-11
1.908600000000000136e+02 1.458731746506458649e-11 1.003595904297549524e-11
1.911250000000000000e+02 1.477959941931228371e-11 1.021762535691195239e-11
1.913909999999999911e+02 1.459792529912018466e-11 1.014162365198245652e-11
1.916560000000000059e+02 1.457012635541765633e-11 9.852445248537122779e-12
1.919379999999999882e+02 1.470544519488470314e-11 9.874688740307835388e-12
1.922030000000000030e+02 1.455344525447266335e-11 1.019537926305602582e-11
1.924689999999999941e+02 1.431431362330926049e-11 9.502095291158418888e-12
1.927500000000000000e+02 1.420494798176630269e-11 9.674491242839255989e-12
1.930159999999999911e+02 1.470730134900399833e-11 9.893227730095599526e-12
1.932969999999999970e+02 1.462573812061052081e-11 9.605969665538172109e-12
1.935780000000000030e+02 1.477032732233318768e-11 1.031401700157807966e-11
1.938439999999999941e+02 1.455158910035336817e-11 1.001186460125591537e-11
1.941250000000000000e+02 1.492974320560502832e-11 9.976643643161420272e-12
1.943909999999999911e+02 1.453490366259968525e-11 9.948840362650201996e-12
1.946560000000000059e+02 1.444221912200172042e-11 1.023801616401032177e-11
1.949379999999999882e+02 1.443109694243549512e-11 1.023387104226447519e-11
1.952030000000000030e+02 1.466466531541144036e-11 1.020464962531164588e-11
1.954689999999999941e+02 1.443110041188244708e-11 9.971081252335700640e-12
1.957350000000000136e+02 1.438104843543008826e-11 9.835762412868653826e-12
1.960159999999999911e+02 1.479998588960196315e-11 9.950693047322545226e-12
1.962810000000000059e+02 1.448114631680263997e-11 1.021391738548205197e-11
1.965469999999999970e+02 1.446631963525346620e-11 1.003781779918000439e-11
1.968280000000000030e+02 1.442924512512488988e-11 1.008971985821949247e-11
1.970939999999999941e+02 1.487784027920380225e-11 1.051050999706371059e-11
1.973600000000000136e+02 1.474066355089398428e-11 1.010454740713040422e-11
1.976250000000000000e+02 1.461090796961439509e-11 9.958108122820608088e-12
1.979060000000000059e+02 1.483149714154308185e-11 1.021020941405215154e-11
1.981719999999999970e+02 1.460534297670346149e-11 1.008230478272142960e-11
1.984379999999999882e+02 1.495754561875450861e-11 9.908056146368249273e-12
1.987030000000000030e+02 1.451636987698234904e-11 9.997034450259789651e-12
1.989850000000000136e+02 1.457568961360511395e-11 9.976644510523158260e-12
1.992500000000000000e+02 1.445519745568724090e-11 9.911731158052106139e-12
1.995159999999999911e+02 1.431431362330926049e-11 9.824639365940690539e-12
1.997969999999999970e+02 1.491306210466003535e-11 1.014533162341235695e-11
2.000629999999999882e+02 1.479812973548266797e-11 1.003781519709479042e-11
2.003280000000000030e+02 1.458866361048194449e-11 9.928447820828356640e-12
2.005939999999999941e+02 1.475734812128592921e-11 1.045490083395606007e-11
2.008750000000000000e+02 1.466837068475612682e-11 1.016471021936249386e-11
2.011560000000000059e+02 1.480740009773828803e-11 1.035294419637899921e-11
2.014219999999999970e+02 1.489266869547645200e-11 1.007303615518928552e-11
2.016879999999999882e+02 1.475920080595827244e-11 1.032328823119543770e-11
2.019530000000000030e+02 1.486301706710158044e-11 1.031958112712727527e-11
2.022350000000000136e+02 1.461832044302724398e-11 1.024115080933141186e-11
2.025000000000000000e+02 1.479998935904891511e-11 1.026026052314277237e-11
2.027659999999999911e+02 1.454417489221704329e-11 1.013420857648439366e-11
2.030469999999999970e+02 1.498535844024484476e-11 1.017869816211103284e-11
2.033129999999999882e+02 1.466281436546257311e-11 9.953590902889164482e-12
2.035780000000000030e+02 1.469988714086767345e-11 1.016943040194062675e-11
2.038439999999999941e+02 1.440885605274999648e-11 1.030474837404593558e-11
2.041250000000000000e+02 1.433470443040762987e-11 9.839469516936816262e-12
2.043909999999999911e+02 1.482593388335562423e-11 9.965521463595194973e-12
2.046560000000000059e+02 1.482223024873441375e-11 1.017869729474929485e-11
2.049219999999999970e+02 1.499647975244933207e-11 1.035109237906839397e-11
2.052030000000000030e+02 1.477959768458880774e-11 1.005264708281439212e-11
2.054689999999999941e+02 1.478515747332931340e-11 9.934009344292338284e-12
2.057350000000000136e+02 1.497979344733391116e-11 1.018054997942163808e-11
2.060159999999999911e+02 1.501686969218596346e-11 1.029362792920318626e-11
2.062810000000000059e+02 1.518370151831760495e-11 1.025655255171287195e-11
2.065629999999999882e+02 1.504467384005891972e-11 1.029548061387552949e-11
2.068280000000000030e+02 1.489452311487227121e-11 1.054017029905596203e-11
2.070939999999999941e+02 1.482222851401093777e-11 1.002854830428612232e-11
2.073750000000000000e+02 1.492047804751983620e-11 1.012864792038215001e-11
2.076409999999999911e+02 1.504049662592876757e-11 1.003410896038836597e-11
2.079219999999999970e+02 1.529492678342680989e-11 1.021206470080970874e-11
2.081879999999999882e+02 1.495199103418443087e-11 1.004708382462693450e-11
2.084530000000000030e+02 1.490379347712789126e-11 1.014718517544643817e-11
2.087350000000000136e+02 1.540429069024629172e-11 1.043636097680655794e-11
2.090000000000000000e+02 1.457939498294980041e-11 1.052719370009391753e-11
2.092659999999999911e+02 1.524858191104261351e-11 1.021391825284378996e-11
2.095310000000000059e+02 1.563785906322223695e-11 1.039002044123105151e-11
2.098129999999999882e+02 1.552293189821529751e-11 1.019538013041776381e-11
2.100780000000000030e+02 1.525229074983425193e-11 1.005264534809091614e-11
2.103439999999999941e+02 1.503169810845861321e-11 1.021762535691195239e-11
2.106250000000000000e+02 1.526897185077924490e-11 1.056982886632473750e-11
2.108909999999999911e+02 1.504838441357403411e-11 1.027694422617297931e-11
2.111560000000000059e+02 1.468691140926736693e-11 1.021021114877562752e-11
2.114219999999999970e+02 1.514847969286137186e-11 1.009713406635581734e-11
2.117030000000000030e+02 1.541726815657007421e-11 1.022318427829072007e-11
2.119689999999999941e+02 1.504282289011005247e-11 1.015089141215286261e-11
2.122350000000000136e+02 1.511697017564372914e-11 1.051607238788943022e-11
2.125000000000000000e+02 1.464798421446644738e-11 1.069217370891495378e-11
2.127810000000000059e+02 1.490194079245554803e-11 1.051236181437431583e-11
2.130629999999999882e+02 1.484261845374756916e-11 1.018796678964317692e-11
2.133280000000000030e+02 1.534682797510455998e-11 1.003596164506070920e-11
2.135939999999999941e+02 1.495384371885677410e-11 9.765321364041401608e-12
2.138600000000000136e+02 1.507247798793187599e-11 1.044933757576860245e-11
2.141409999999999911e+02 1.481852140994277534e-11 1.055870755412025019e-11
2.144060000000000059e+02 1.529863041804802037e-11 1.050495107568494291e-11
2.146719999999999970e+02 1.503355079313095644e-11 1.043450829213421471e-11
2.149530000000000030e+02 1.497608807798922470e-11 1.023987145076787897e-11
2.152189999999999941e+02 1.483334982621542508e-11 1.010269732454327496e-11
2.154850000000000136e+02 1.527823874358791301e-11 1.037947072041189855e-11
2.157500000000000000e+02 1.546175860955845138e-11 1.019723454981358302e-11
2.160310000000000059e+02 1.561746912348560556e-11 1.056982973368647549e-11
2.162969999999999970e+02 1.534868065977690321e-11 1.026767646600257322e-11
2.165629999999999882e+02 1.531716940783578451e-11 1.020835672937980831e-11
2.168439999999999941e+02 1.519297188057322501e-11 1.037704470963074499e-11
2.171100000000000136e+02 1.482037756406207052e-11 9.872836055635492158e-12
2.173909999999999911e+02 1.510955596750740426e-11 1.048270584919075432e-11
2.176719999999999970e+02 1.509843292057944097e-11 1.025840957319390512e-11
2.179379999999999882e+02 1.550439290842753337e-11 1.020475110663499052e-11
2.182030000000000030e+02 1.546360955950731864e-11 1.040114435552075278e-11
2.184689999999999941e+02 1.507062530325953276e-11 1.003781346237131444e-11
2.187500000000000000e+02 1.500018685651749450e-11 1.019383102235371652e-11
2.190159999999999911e+02 1.556556446236090352e-11 1.027694335881124132e-11
2.192810000000000059e+02 1.509102044716659208e-11 1.033997019950216867e-11
2.195629999999999882e+02 1.542282794531057988e-11 1.016572156314898834e-11
2.198280000000000030e+02 1.535795275675599925e-11 1.055500131741382575e-11
2.201100000000000136e+02 1.557112772054836114e-11 1.041041298305289686e-11
2.203750000000000000e+02 1.521892334377383804e-11 1.027138270270899767e-11
2.206409999999999911e+02 1.487414011402954372e-11 1.051236528382126778e-11
2.209219999999999970e+02 1.507804298084280958e-11 1.076817628120618764e-11
2.211879999999999882e+02 1.516146062863210631e-11 1.030303013044298055e-11
2.214530000000000030e+02 1.541726815657007421e-11 1.034923969439605074e-11
2.217189999999999941e+02 1.534682624038108401e-11 1.043265560746187148e-11
2.220000000000000000e+02 1.537278464247560095e-11 1.004152403588642883e-11
2.222659999999999911e+02 1.546176034428192736e-11 1.040484885750370125e-11
2.225310000000000059e+02 1.485930649358646605e-11 1.056426734286075586e-11
2.227969999999999970e+02 1.538946053925016599e-11 1.049197447672289840e-11
2.230780000000000030e+02 1.523932022240437334e-11 1.061242933808603794e-11
2.233439999999999941e+02 1.541170663310609257e-11 1.052534101542157430e-11
2.236100000000000136e+02 1.517999614897291849e-11 1.076261389038046801e-11
2.238909999999999911e+02 1.510213828992412743e-11 1.027694249144950334e-11
2.241560000000000059e+02 1.547844144522692034e-11 1.048085229715667310e-11
2.244219999999999970e+02 1.547843797577996838e-11 1.035034991742067589e-11
2.246879999999999882e+02 1.539317284748875636e-11 1.031957939240379929e-11
2.249689999999999941e+02 1.548585565336324521e-11 1.026026139050451036e-11
2.252350000000000136e+02 1.570458867117263679e-11 1.041040951360594491e-11
2.255159999999999911e+02 1.566566841526562115e-11 1.052904811948973673e-11
2.257810000000000059e+02 1.539316937804180441e-11 1.015459851622102505e-11
2.260469999999999970e+02 1.512252822966075883e-11 1.043821539620237715e-11
2.263280000000000030e+02 1.550624559309987660e-11 1.058095278061443878e-11
2.265939999999999941e+02 1.535424391796436083e-11 1.045119286252615964e-11
2.268600000000000136e+02 1.541727162601702616e-11 1.045304467983676489e-11
2.271409999999999911e+02 1.559522823380010692e-11 1.018981860695378217e-11
2.274060000000000059e+02 1.591221078511839693e-11 1.044192336763227758e-11
2.276719999999999970e+02 1.538946400869711795e-11 1.069773609974067341e-11
2.279379999999999882e+02 1.527824394775834094e-11 1.036221629335809524e-11
2.282189999999999941e+02 1.576206005993174841e-11 1.029362706184144827e-11
2.284850000000000136e+02 1.534683664872193987e-11 1.057168241835881872e-11
2.287500000000000000e+02 1.549512601561886527e-11 1.039372754529921394e-11
2.290159999999999911e+02 1.538575516990547953e-11 1.052163391135341186e-11
2.292969999999999970e+02 1.559337034495733576e-11 1.065695361818219666e-11
2.295629999999999882e+02 1.524487480697445108e-11 1.059605094638760292e-11
2.298280000000000030e+02 1.530234099156313476e-11 1.047529164105442945e-11
2.301100000000000136e+02 1.578244653022142785e-11 1.029733503327134869e-11
2.303750000000000000e+02 1.524487480697445108e-11 1.058280373056330603e-11
2.306409999999999911e+02 1.536722138428814333e-11 1.030475184349288753e-11
2.309060000000000059e+02 1.555259046548407298e-11 1.051977862459585467e-11
2.311879999999999882e+02 1.550624732782335258e-11 1.048270671655249231e-11
2.314689999999999941e+02 1.565454189889070591e-11 1.040855682893360168e-11
2.317350000000000136e+02 1.587142917092165817e-11 1.013791654791429409e-11
2.320000000000000000e+02 1.552293016349182153e-11 1.039372928002268992e-11
2.322659999999999911e+02 1.541726989129355019e-11 1.057724480918453835e-11
2.325469999999999970e+02 1.539502553216109959e-11 1.054573008779646770e-11
2.328129999999999882e+02 1.578986594252818065e-11 1.040485059222717723e-11
2.330780000000000030e+02 1.548771007275906442e-11 1.040114262079727681e-11
2.333600000000000136e+02 1.554146741855610969e-11 1.057539212451219512e-11
2.336250000000000000e+02 1.519297188057322501e-11 1.053417249263777222e-11
2.338909999999999911e+02 1.572498554980317209e-11 1.069217197419147780e-11
2.341560000000000059e+02 1.523189560592719261e-11 1.061802555601953912e-11
2.344379999999999882e+02 1.534867892505342724e-11 1.038631246980115108e-11
2.347030000000000030e+02 1.586030612399369488e-11 1.049753253073992809e-11
2.349689999999999941e+02 1.567494051224471718e-11 1.052325327571823621e-11
2.352350000000000136e+02 1.583250024139726264e-11 1.037148492089023932e-11
2.355159999999999911e+02 1.541726815657007421e-11 1.010454827449214221e-11
2.357810000000000059e+02 1.597894212779227274e-11 1.028992082513502382e-11
2.360469999999999970e+02 1.565639805301000109e-11 1.075705410163996234e-11
2.363280000000000030e+02 1.560078628781713661e-11 1.039220966225773424e-11
2.365939999999999941e+02 1.601416221852502986e-11 1.074593018735026106e-11
2.368750000000000000e+02 1.565454363361418189e-11 1.055314516329453056e-11
2.371409999999999911e+02 1.583435466079308185e-11 1.096837638075998100e-11
2.374060000000000059e+02 1.555629236538180749e-11 1.064397788658189015e-11
2.376879999999999882e+02 1.562488680106888239e-11 1.042894590130849508e-11
2.379530000000000030e+02 1.597894039306879677e-11 1.086642234526813411e-11
2.382189999999999941e+02 1.558410345214866766e-11 1.053831761438361880e-11
2.384850000000000136e+02 1.581581567100531771e-11 1.056241552555015062e-11
2.387659999999999911e+02 1.609758160103780256e-11 1.062729418355168320e-11
2.390310000000000059e+02 1.597708423894950158e-11 1.051236528382126778e-11
2.392969999999999970e+02 1.566195957647398274e-11 1.081822392084985651e-11
2.395780000000000030e+02 1.596226102684727977e-11 1.048641295325891676e-11
2.398439999999999941e+02 1.588254874840266950e-11 1.080710347600710719e-11
2.401100000000000136e+02 1.579542226182173437e-11 1.101842835721233982e-11
2.403750000000000000e+02 1.571942576106266642e-11 1.051421970321708699e-11
2.406560000000000059e+02 1.570088677127490229e-11 1.118526105070571930e-11
2.409379999999999882e+02 1.585474286580623726e-11 1.090164156863915323e-11
2.412030000000000030e+02 1.549512775034234124e-11 1.061431671722790071e-11
2.414689999999999941e+02 1.580098725473266796e-11 1.059578206424882652e-11
2.417350000000000136e+02 1.586586591273420055e-11 1.066993021714424117e-11
2.420159999999999911e+02 1.557483482461652358e-11 1.079041890561516226e-11
2.422810000000000059e+02 1.627924184344209380e-11 1.051051086442544857e-11
2.425469999999999970e+02 1.600674627566522901e-11 1.044748575845799721e-11
2.428129999999999882e+02 1.580654704347317363e-11 1.073666155981811698e-11
2.430939999999999941e+02 1.591220905039492095e-11 1.085900726977007125e-11
2.433600000000000136e+02 1.590850194632675851e-11 1.052719370009391753e-11
2.436250000000000000e+02 1.628294894751025623e-11 1.051607065316595424e-11
2.439060000000000059e+02 1.568420220088295736e-11 1.080524992397302597e-11
2.441719999999999970e+02 1.581025414754133607e-11 1.044748575845799721e-11
2.444379999999999882e+02 1.591035983516952967e-11 1.077003156796374483e-11
2.447030000000000030e+02 1.615504431617953429e-11 1.084047088206752107e-11
2.449850000000000136e+02 1.619582766509974903e-11 1.045860967274769848e-11
2.452500000000000000e+02 1.560651607945828800e-11 1.079042064033863824e-11
2.455159999999999911e+02 1.598450538597973036e-11 1.085344661366782759e-11
2.457969999999999970e+02 1.616987620189913599e-11 1.087012858197455856e-11
2.460629999999999882e+02 1.535424391796436083e-11 1.088495786560894629e-11
2.463280000000000030e+02 1.576576542927643487e-11 1.066703062685414594e-11
2.465939999999999941e+02 1.585844823515092372e-11 1.045860793802422251e-11
2.468750000000000000e+02 1.629963004845524921e-11 1.094056876344007279e-11
2.471409999999999911e+02 1.571015366408357039e-11 1.063471186113496003e-11
2.474060000000000059e+02 1.601231300329963858e-11 1.068290508138280970e-11
2.476719999999999970e+02 1.552663900228345994e-11 1.070885741194516072e-11
2.479530000000000030e+02 1.593630435947623880e-11 1.052348572866401710e-11
2.482350000000000136e+02 1.611797327549790992e-11 1.082193275964149493e-11
2.485000000000000000e+02 1.576761811394877810e-11 1.078671093418526183e-11
2.487659999999999911e+02 1.617358157124382245e-11 1.096652196136416180e-11
2.490310000000000059e+02 1.633114476984331986e-11 1.060319453766167541e-11
2.493129999999999882e+02 1.639417247789598520e-11 1.070329588848117908e-11
2.495780000000000030e+02 1.655358836116782584e-11 1.082564333315660932e-11
2.498439999999999941e+02 1.584733039239338837e-11 1.082537098157088096e-11
2.501250000000000000e+02 1.593260245957850429e-11 1.065429168500831025e-11
2.503909999999999911e+02 1.598079654718809195e-11 1.074037039860975540e-11
2.506560000000000059e+02 1.639231805850016599e-11 1.090720569418834884e-11
2.509219999999999970e+02 1.607163013783718952e-11 1.083447307564933126e-11
2.512030000000000030e+02 1.639973400135996684e-11 1.070329675584291707e-11
2.514689999999999941e+02 1.607533377245840001e-11 1.079041977297690025e-11
2.517350000000000136e+02 1.609943428571014579e-11 1.056612176225657507e-11
2.520000000000000000e+02 1.603455042353818527e-11 1.076076120570812478e-11
2.522810000000000059e+02 1.582879313732910020e-11 1.088310518093660306e-11
2.525469999999999970e+02 1.640158842075578605e-11 1.096652022664068582e-11
2.528129999999999882e+02 1.606421592970086465e-11 1.085530190042538479e-11
2.530939999999999941e+02 1.599562669818421767e-11 1.075891025575925752e-11
2.533600000000000136e+02 1.598264749713695920e-11 1.041223097325572056e-11
2.536250000000000000e+02 1.634226781677128315e-11 1.109442832741835971e-11
2.539060000000000059e+02 1.583249677195031069e-11 1.060875779584913303e-11
2.541719999999999970e+02 1.615689873557535350e-11 1.059578379897230249e-11
2.544530000000000030e+02 1.604567520518962453e-11 1.082564159843313334e-11
2.547189999999999941e+02 1.558595787154448686e-11 1.094984172778090681e-11
2.549850000000000136e+02 1.675564548220265237e-11 1.065695275082045868e-11
2.552500000000000000e+02 1.654432146835915773e-11 1.108145172845631521e-11
2.555310000000000059e+02 1.635524528309506564e-11 1.081451855150517005e-11
2.557969999999999970e+02 1.637378253815935381e-11 1.067734616000404202e-11
2.560629999999999882e+02 1.616431294371167837e-11 1.094613115426579242e-11
2.563439999999999941e+02 1.663886216307641774e-11 1.090349772275844842e-11
2.566100000000000136e+02 1.618099751410362330e-11 1.097950029504968228e-11
2.568750000000000000e+02 1.601045684918034340e-11 1.077373693730843129e-11
2.571410000000000196e+02 1.603455215826166125e-11 1.073851771393741217e-11
2.574220000000000255e+02 1.613094206820431253e-11 1.056426821022249385e-11
2.576879999999999882e+02 1.617543252119268971e-11 1.088495960033242227e-11
2.579529999999999745e+02 1.617172541712452727e-11 1.053646319498779960e-11
2.582189999999999941e+02 1.644978250836537370e-11 1.106379137610913332e-11
2.585000000000000000e+02 1.563415369387755050e-11 1.095539978179793650e-11
2.587660000000000196e+02 1.673525727718949696e-11 1.082173066435654363e-11
2.590310000000000059e+02 1.588996295653899438e-11 1.105735294992804540e-11
2.593129999999999882e+02 1.656286219287039785e-11 1.096466754196834259e-11
2.595779999999999745e+02 1.633485360863495828e-11 1.089052025643466592e-11
2.598600000000000136e+02 1.644422098490139206e-11 1.110184600500163654e-11
2.601250000000000000e+02 1.646460918991454747e-11 1.104808605711937730e-11
2.603910000000000196e+02 1.628109626283791300e-11 1.113335638958101725e-11
2.606720000000000255e+02 1.632558324637933822e-11 1.102213199183355030e-11
2.609379999999999882e+02 1.640529899427090044e-11 1.101101154699080098e-11
2.612029999999999745e+02 1.670373908635447435e-11 1.094613115426579242e-11
2.614689999999999941e+02 1.624587617210515589e-11 1.080895789540292640e-11
2.617500000000000000e+02 1.655544625001059700e-11 1.069588081298311621e-11
2.620160000000000196e+02 1.641827125642425500e-11 1.125570209953297152e-11
2.622810000000000059e+02 1.656285698869996992e-11 1.099247342456477483e-11
2.625629999999999882e+02 1.634783107495874077e-11 1.086271610856170966e-11
2.628279999999999745e+02 1.611240654786350035e-11 1.114262501711316133e-11
2.630939999999999941e+02 1.651095579702221983e-11 1.116487111096908791e-11
2.633600000000000136e+02 1.643310140742038072e-11 1.097764414093038710e-11
2.636410000000000196e+02 1.649056759200906441e-11 1.119638236291020661e-11
2.639060000000000059e+02 1.671115849866122716e-11 1.122759090560476736e-11
2.641720000000000255e+02 1.664442368654039939e-11 1.096652282872589979e-11
2.644379999999999882e+02 1.681125204322508893e-11 1.137619078800389261e-11
2.647189999999999941e+02 1.650725216240100934e-11 1.086457052795752887e-11
2.649850000000000136e+02 1.674823300878980348e-11 1.134653222073511714e-11
2.652660000000000196e+02 1.652393499806947830e-11 1.103510945815733280e-11
2.655310000000000059e+02 1.659808054887967899e-11 1.104994047651519651e-11
2.657970000000000255e+02 1.712638537931798766e-11 1.131687365346634166e-11
2.660779999999999745e+02 1.693545130521112441e-11 1.130204350247021594e-11
2.663439999999999941e+02 1.637563522283169704e-11 1.084417885349742150e-11
2.666100000000000136e+02 1.662217759268447281e-11 1.073295619047343052e-11
2.668910000000000196e+02 1.681496261674020332e-11 1.155414652842523537e-11
2.671560000000000059e+02 1.667593320375804211e-11 1.106106178871968382e-11
2.674220000000000255e+02 1.669632834766510143e-11 1.103510945815733280e-11
2.676879999999999882e+02 1.648871143788976923e-11 1.152263440912237868e-11
2.679689999999999941e+02 1.689466969101438565e-11 1.112779399875529762e-11
2.682350000000000136e+02 1.644793155841650645e-11 1.095540151652141247e-11
2.685000000000000000e+02 1.653691072966978481e-11 1.104623337244703407e-11
2.687810000000000059e+02 1.666666284150242205e-11 1.105550199997917815e-11
2.690470000000000255e+02 1.649798180014538929e-11 1.100359560413100013e-11
2.693129999999999882e+02 1.662959353554427366e-11 1.101101241435253897e-11
2.695779999999999745e+02 1.668149646194549973e-11 1.129493113621871103e-11
2.698600000000000136e+02 1.675379279753030914e-11 1.130018995043613472e-11
2.701250000000000000e+02 1.636265602178443856e-11 1.088495960033242227e-11
2.703910000000000196e+02 1.700960552963870498e-11 1.116487111096908791e-11
2.706560000000000059e+02 1.688910990227387998e-11 1.114818567321540499e-11
2.709379999999999882e+02 1.690393831854652973e-11 1.116487111096908791e-11
2.712029999999999745e+02 1.657768540497261966e-11 1.113150283754693604e-11
2.714689999999999941e+02 1.678530231474795187e-11 1.118526105070571930e-11
2.717500000000000000e+02 1.646461439408497540e-11 1.113891704568326091e-11
2.720160000000000196e+02 1.709301797325757377e-11 1.087012944933629655e-11
2.722810000000000059e+02 1.673154843839785855e-11 1.078300556484057537e-11
2.725470000000000255e+02 1.688355011353337432e-11 1.133911887996053025e-11
2.728279999999999745e+02 1.659066981019030607e-11 1.111852710594662952e-11
2.730939999999999941e+02 1.613650532639177015e-11 1.046417032884994214e-11
2.733600000000000136e+02 1.689096432166969919e-11 1.148370808168319712e-11
2.736250000000000000e+02 1.662403374680376800e-11 1.107589193971580954e-11
2.739060000000000059e+02 1.676861600963253096e-11 1.117228358438193681e-11
2.741879999999999882e+02 1.673154670367438257e-11 1.092573947980568505e-11
2.744529999999999745e+02 1.662218106213142477e-11 1.123716310974520738e-11
