Start time (s) =
1552312404
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 1.465000000000000000e+03 2.307091497011359849e-11 1.978788834178235589e-11
1.500000000000000000e+00 1.467812500000000000e+03 2.298924765831156236e-11 1.930572368635807834e-11
2.983999999999999986e+00 1.466875000000000000e+03 2.313847551060899121e-11 1.943538559256996479e-11
4.483999999999999986e+00 1.467031250000000000e+03 2.281606500953436978e-11 1.933724534664005290e-11
5.969000000000000306e+00 1.465000000000000000e+03 2.253786914041544520e-11 1.956771029931747563e-11
7.453000000000000291e+00 1.465625000000000000e+03 2.241874047514968993e-11 1.932611189137123375e-11
8.952999999999999403e+00 1.465625000000000000e+03 2.242303911992316046e-11 1.916517812505791341e-11
1.043699999999999939e+01 1.466093750000000000e+03 2.201649279554018790e-11 1.951706157798938079e-11
1.192200000000000060e+01 1.466406250000000000e+03 2.194526331489310422e-11 1.898585282045228695e-11
1.342200000000000060e+01 1.466250000000000000e+03 2.170821335190087353e-11 1.904249848083683361e-11
1.490600000000000058e+01 1.465312500000000000e+03 2.184086592138534400e-11 1.918338404793829000e-11
1.639000000000000057e+01 1.465781250000000000e+03 2.201648932609323595e-11 1.889435830015884221e-11
1.789000000000000057e+01 1.465937500000000000e+03 2.174628532802813652e-11 1.874205304841503050e-11
1.937500000000000000e+01 1.465312500000000000e+03 2.117455516481570044e-11 1.896834946057968097e-11
2.087500000000000000e+01 1.465000000000000000e+03 2.138150247132930559e-11 1.844482552804116438e-11
2.235900000000000176e+01 1.465000000000000000e+03 2.099706693237113342e-11 1.882684806664425281e-11
2.385900000000000176e+01 1.466250000000000000e+03 2.117762562536817939e-11 1.847798303256098507e-11
2.535900000000000176e+01 1.465312500000000000e+03 2.111744633326306797e-11 1.842701685683678647e-11
2.684400000000000119e+01 1.464843750000000000e+03 2.067466337019041589e-11 1.871995093660761000e-11
2.834400000000000119e+01 1.464843750000000000e+03 2.065562824948852239e-11 1.844622371516280168e-11
2.982799999999999940e+01 1.465312500000000000e+03 2.092583571700057377e-11 1.840173326217442451e-11
3.131200000000000117e+01 1.465625000000000000e+03 2.074528743234438366e-11 1.851975864330945853e-11
3.281199999999999761e+01 1.466406250000000000e+03 2.046157340784837686e-11 1.849998279568332293e-11
3.429699999999999704e+01 1.466718750000000000e+03 2.008143130949324728e-11 1.803582456993968464e-11
3.579699999999999704e+01 1.464218750000000000e+03 2.051683649362257000e-11 1.845096124497569434e-11
3.728099999999999881e+01 1.464843750000000000e+03 2.003844833120549396e-11 1.794263695953368654e-11
3.876500000000000057e+01 1.467031250000000000e+03 2.016311423380656720e-11 1.810153589520968609e-11
4.026500000000000057e+01 1.465000000000000000e+03 2.022329526063515459e-11 1.784729482257052524e-11
4.175000000000000000e+01 1.465781250000000000e+03 1.975227620354402802e-11 1.931010733258187173e-11
4.323400000000000176e+01 1.467656250000000000e+03 2.008757396532168116e-11 1.936195127838491459e-11
4.473400000000000176e+01 1.479687500000000000e+03 2.123903136697080640e-11 1.952013897743576365e-11
4.623400000000000176e+01 1.497968750000000000e+03 2.114199960934204370e-11 1.902396296049602142e-11
4.771900000000000119e+01 1.516562500000000000e+03 2.187832207067863521e-11 1.997120524510620498e-11
4.921900000000000119e+01 1.535156250000000000e+03 2.357265771468775029e-11 2.066237979325702412e-11
5.070300000000000296e+01 1.565625000000000000e+03 2.284616246184256738e-11 2.042533156498826941e-11
5.220300000000000296e+01 1.590000000000000000e+03 2.311206608041072030e-11 1.992547446483250440e-11
5.368699999999999761e+01 1.610781250000000000e+03 2.286888213520743562e-11 1.982723707438793781e-11
5.517199999999999704e+01 1.622968750000000000e+03 2.277492257285462784e-11 1.983341615940936720e-11
5.667199999999999704e+01 1.682187500000000000e+03 2.210553788628555338e-11 2.014050558274416147e-11
5.815599999999999881e+01 1.694218750000000000e+03 2.246234968861227088e-11 1.970736941692141642e-11
5.964000000000000057e+01 1.719062500000000000e+03 2.185621995887121471e-11 1.954530634562523517e-11
6.114000000000000057e+01 1.746250000000000000e+03 2.181874646234316373e-11 1.936565838245307702e-11
6.264000000000000057e+01 1.777031250000000000e+03 2.149572880805195041e-11 1.926864744150602604e-11
6.412500000000000000e+01 1.804062500000000000e+03 2.101549836930338699e-11 1.899138138417022503e-11
6.562500000000000000e+01 1.821093750000000000e+03 2.079441480118404684e-11 1.907368013531751672e-11
6.712500000000000000e+01 1.855000000000000000e+03 2.076371713455316126e-11 1.889743049543479714e-11
6.860899999999999466e+01 1.880781250000000000e+03 2.047753112910388751e-11 1.883550433678937708e-11
7.009399999999999409e+01 1.904062500000000000e+03 2.081222000294147279e-11 1.901901552914253557e-11
7.159399999999999409e+01 1.937812500000000000e+03 2.050086836402620349e-11 1.919882829104491151e-11
7.307800000000000296e+01 1.960000000000000000e+03 2.079932580334453718e-11 1.882065510383501561e-11
7.456199999999999761e+01 1.989531250000000000e+03 2.071580580687015782e-11 1.930572195163460236e-11
7.606199999999999761e+01 2.014531250000000000e+03 2.027180506791737002e-11 1.890295732442925924e-11
7.754699999999999704e+01 2.037968750000000000e+03 2.009801353120010958e-11 1.910182255426828846e-11
7.904699999999999704e+01 2.058437500000000000e+03 2.039279509147284841e-11 1.918091033226154707e-11
8.053100000000000591e+01 2.094531250000000000e+03 2.038665070092093856e-11 1.917348918523131829e-11
8.203100000000000591e+01 2.120156250000000000e+03 2.045665026262355468e-11 1.875740361645394927e-11
8.353100000000000591e+01 2.143906250000000000e+03 1.991071023332846579e-11 1.879179971353561740e-11
8.501500000000000057e+01 2.170312500000000000e+03 2.025706165309504314e-11 1.897762329228225298e-11
8.650000000000000000e+01 2.189062500000000000e+03 2.030926815610456515e-11 1.883055864015936720e-11
8.800000000000000000e+01 2.216562500000000000e+03 2.037927465670108518e-11 1.892014669935271343e-11
8.948399999999999466e+01 2.240937500000000000e+03 2.028900311645820409e-11 1.857624297441073935e-11
9.096899999999999409e+01 2.267812500000000000e+03 2.046770392061247890e-11 1.896835813419706085e-11
9.246899999999999409e+01 2.295312500000000000e+03 2.069738824772571206e-11 1.930581215725535316e-11
9.395300000000000296e+01 2.321093750000000000e+03 2.038541904725299503e-11 1.891522875829831918e-11
9.543699999999999761e+01 2.346406250000000000e+03 2.065561957587114250e-11 1.885873054940923055e-11
9.693699999999999761e+01 2.371875000000000000e+03 2.062860125773280373e-11 1.849133519915557855e-11
9.842199999999999704e+01 2.395625000000000000e+03 2.049043053287125105e-11 1.881202311981855502e-11
9.992199999999999704e+01 2.426093750000000000e+03 2.092337934855859061e-11 1.907463249850582798e-11
1.014060000000000059e+02 2.447656250000000000e+03 2.050209828297067105e-11 1.932982246488634814e-11
1.029060000000000059e+02 2.477343750000000000e+03 2.110515755215924827e-11 1.961282525275720445e-11
1.043900000000000006e+02 2.500625000000000000e+03 2.121507830521451865e-11 1.912653889435400600e-11
1.058900000000000006e+02 2.527656250000000000e+03 2.114629478466856227e-11 1.981183446464473974e-11
1.073750000000000000e+02 2.545468750000000000e+03 2.095223300413451284e-11 2.036638219182762555e-11
1.088750000000000000e+02 2.582343750000000000e+03 2.095654205724883923e-11 2.101304200086140384e-11
1.103589999999999947e+02 2.600156250000000000e+03 2.110515581743577229e-11 2.094996745527488713e-11
1.118439999999999941e+02 2.626718750000000000e+03 2.127588209777098172e-11 2.157433606764236345e-11
1.133439999999999941e+02 2.649531250000000000e+03 2.150555254709640707e-11 2.170318612326749275e-11
1.148439999999999941e+02 2.674687500000000000e+03 2.126359852083758994e-11 2.150050970595174249e-11
1.163280000000000030e+02 2.700156250000000000e+03 2.100627484458161831e-11 2.059281391242340220e-11
1.178119999999999976e+02 2.727500000000000000e+03 2.135142063153239178e-11 1.977903778260792222e-11
1.193119999999999976e+02 2.745156250000000000e+03 2.202693409614209230e-11 1.950716151111198116e-11
1.207969999999999970e+02 2.776718750000000000e+03 2.172663091104531929e-11 1.943169930518351407e-11
1.222969999999999970e+02 2.796093750000000000e+03 2.165170473467092904e-11 1.961962016461260561e-11
1.237810000000000059e+02 2.820312500000000000e+03 2.201833507187167527e-11 1.996441206797427981e-11
1.252810000000000059e+02 2.835468750000000000e+03 2.206746244071133844e-11 1.981673332374089824e-11
1.267810000000000059e+02 2.870937500000000000e+03 2.202693236141861632e-11 1.953064099335932724e-11
1.282810000000000059e+02 2.892500000000000000e+03 2.237697180329512037e-11 1.956128488356245754e-11
1.297649999999999864e+02 2.920625000000000000e+03 2.215774438929507539e-11 1.963189853737556945e-11
1.312500000000000000e+02 2.943593750000000000e+03 2.218660324904142556e-11 1.955083664406664923e-11
1.327500000000000000e+02 2.965781250000000000e+03 2.273807704622488046e-11 1.973702451474323993e-11
1.342340000000000089e+02 2.994218750000000000e+03 2.313110987472999369e-11 2.003608216838426159e-11
1.357189999999999941e+02 3.022343750000000000e+03 2.310408808714470297e-11 2.023495260239371873e-11
1.372189999999999941e+02 3.042343750000000000e+03 2.319804418005055879e-11 2.005153855455521494e-11
1.387030000000000030e+02 3.066406250000000000e+03 2.313417513111204471e-11 2.003414621698507148e-11
1.402030000000000030e+02 3.082187500000000000e+03 2.357511408312973344e-11 2.039199364922694713e-11
1.416870000000000118e+02 3.128281250000000000e+03 2.321155247175799019e-11 2.018438020889856688e-11
1.431870000000000118e+02 3.142343750000000000e+03 2.393804772460317309e-11 2.031846392525071821e-11
1.446870000000000118e+02 3.170781250000000000e+03 2.327787962386196341e-11 2.013741950968039873e-11
1.461719999999999970e+02 3.195625000000000000e+03 2.334972666606649483e-11 2.054447584276530847e-11
1.476719999999999970e+02 3.219843750000000000e+03 2.382505477627194779e-11 2.100812926397743752e-11
1.491560000000000059e+02 3.248593750000000000e+03 2.410141010378286097e-11 2.061999529456848279e-11
1.506560000000000059e+02 3.272812500000000000e+03 2.421018420462051068e-11 2.047479547018227208e-11
1.521399999999999864e+02 3.292812500000000000e+03 2.490466166626958966e-11 2.110135503829990711e-11
1.536250000000000000e+02 3.320156250000000000e+03 2.492676551280048614e-11 2.081652211716189527e-11
1.551250000000000000e+02 3.340468750000000000e+03 2.453496780741026839e-11 2.111555721939772923e-11
1.566090000000000089e+02 3.366093750000000000e+03 2.511161417695362275e-11 2.093945503101046768e-11
1.581090000000000089e+02 3.392968750000000000e+03 2.497159597159015476e-11 2.131020013229623089e-11
1.595939999999999941e+02 3.416562500000000000e+03 2.556421394017682758e-11 2.105664080598312893e-11
1.610939999999999941e+02 3.437812500000000000e+03 2.553535334570700144e-11 2.173840100982982193e-11
1.625939999999999941e+02 3.467656250000000000e+03 2.594926357124549554e-11 2.138620183722572676e-11
1.640780000000000030e+02 3.490312500000000000e+03 2.556666683917185878e-11 2.148753397435143597e-11
1.655620000000000118e+02 3.517031250000000000e+03 2.594987592863251535e-11 2.137229282439534472e-11
1.670620000000000118e+02 3.542187500000000000e+03 2.597443787832887097e-11 2.170268305345945947e-11
1.685469999999999970e+02 3.572343750000000000e+03 2.631895916482829278e-11 2.141895168172869290e-11
1.700310000000000059e+02 3.592968750000000000e+03 2.628457000664052856e-11 2.229223403094060529e-11
1.715310000000000059e+02 3.620625000000000000e+03 2.670277193805858928e-11 2.173891622270218704e-11
1.730149999999999864e+02 3.647812500000000000e+03 2.661127568304166857e-11 2.196208666316312730e-11
1.745000000000000000e+02 3.674375000000000000e+03 2.699079154622197052e-11 2.194219111961714930e-11
1.760000000000000000e+02 3.695625000000000000e+03 2.697974656185042619e-11 2.209633170879854447e-11
1.774840000000000089e+02 3.711875000000000000e+03 2.732487153211948794e-11 2.221547078240515560e-11
1.789689999999999941e+02 3.745781250000000000e+03 2.734882459387577569e-11 2.203921940779896005e-11
1.804689999999999941e+02 3.768593750000000000e+03 2.759140659003289642e-11 2.231679945008391286e-11
1.819689999999999941e+02 3.780625000000000000e+03 2.757604387892964581e-11 2.252993624995980326e-11
1.834530000000000030e+02 3.795468750000000000e+03 2.799118055396565552e-11 2.232785310807283707e-11
1.849530000000000030e+02 3.797656250000000000e+03 2.801942879104846185e-11 2.278167411662312958e-11
1.864370000000000118e+02 3.799843750000000000e+03 2.844562779769077565e-11 2.225867927474478591e-11
1.879370000000000118e+02 3.799687500000000000e+03 2.839772340890167612e-11 2.236346698103464092e-11
1.894219999999999970e+02 3.799843750000000000e+03 2.869188220344653928e-11 2.258122334952705756e-11
1.909060000000000059e+02 3.800781250000000000e+03 2.831973371086871083e-11 2.285414565927901265e-11
1.924060000000000059e+02 3.798281250000000000e+03 2.852361576100026497e-11 2.339499254044863363e-11
1.938899999999999864e+02 3.787031250000000000e+03 2.884111352519092009e-11 2.314104290135343689e-11
1.953750000000000000e+02 3.796093750000000000e+03 2.908983470772952273e-11 2.267514127851644190e-11
1.968750000000000000e+02 3.792343750000000000e+03 2.891296403684240346e-11 2.307829448378040382e-11
1.983590000000000089e+02 3.792656250000000000e+03 2.925747491500096942e-11 2.296652798494669412e-11
1.998439999999999941e+02 3.787968750000000000e+03 2.886751948594223904e-11 2.316672548241527352e-11
2.013439999999999941e+02 3.782812500000000000e+03 2.917211958108900660e-11 2.289326193893881367e-11
2.028280000000000030e+02 3.782500000000000000e+03 2.907447720079670006e-11 2.325659283208825201e-11
2.043120000000000118e+02 3.780312500000000000e+03 2.989125266750214394e-11 2.341727853294450767e-11
2.058120000000000118e+02 3.778906250000000000e+03 2.942758536850220707e-11 2.357081890780321487e-11
2.073120000000000118e+02 3.777500000000000000e+03 2.919607264284529435e-11 2.350684577545614218e-11
2.088120000000000118e+02 3.777500000000000000e+03 2.947364227678939130e-11 2.311262466136998484e-11
2.102969999999999970e+02 3.775781250000000000e+03 2.991274589136949658e-11 2.347964878079977780e-11
2.117810000000000059e+02 3.775468750000000000e+03 2.973832638475393253e-11 2.342403701560691331e-11
2.132810000000000059e+02 3.776718750000000000e+03 3.004905699266480212e-11 2.394493110735584906e-11
2.147649999999999864e+02 3.775468750000000000e+03 2.994221537377939057e-11 2.366749504711940233e-11
2.162500000000000000e+02 3.774843750000000000e+03 2.999563791794557233e-11 2.357790178375562817e-11
2.177500000000000000e+02 3.774218750000000000e+03 3.001222534382286256e-11 2.334247899138386373e-11
