Start time (s) =
8.351600000000000534e+01 1.918125000000000000e+03 3.694492281547390178e-11 3.224953984415357411e-11
8.501600000000000534e+01 1.951093750000000000e+03 3.633756837095880599e-11 3.286906163912917123e-11
8.651600000000000534e+01 1.974843750000000000e+03 3.693817821059930395e-11 3.302809067906586904e-11
8.800000000000000000e+01 1.997343750000000000e+03 3.620614918986575503e-11 3.373863688427292118e-11
8.948399999999999466e+01 2.025312500000000000e+03 3.652119578978485492e-11 3.333767983892954589e-11
9.098399999999999466e+01 2.050468750000000000e+03 3.595619288421225690e-11 3.408779508662362900e-11
9.246899999999999409e+01 2.085156250000000000e+03 3.631915254653783620e-11 3.350943134083905761e-11
9.395300000000000296e+01 2.111406250000000000e+03 3.604338702500875513e-11 3.363919212628907474e-11
9.545300000000000296e+01 2.133593750000000000e+03 3.666732889540114115e-11 3.346000559956152642e-11
9.693699999999999761e+01 2.155937500000000000e+03 3.646714527572036957e-11 3.295641537448545932e-11
9.842199999999999704e+01 2.182031250000000000e+03 3.657770614173827539e-11 3.252326533087490645e-11
9.992199999999999704e+01 2.205937500000000000e+03 3.638731330135591691e-11 3.284827618244001712e-11
1.014060000000000059e+02 2.235156250000000000e+03 3.646959817471540077e-11 3.197888828743167267e-11
1.028910000000000053e+02 2.258125000000000000e+03 3.640573259522383864e-11 3.224274319757469698e-11
1.043910000000000053e+02 2.287500000000000000e+03 3.625650474292640979e-11 3.176200621957114834e-11
1.058750000000000000e+02 2.321718750000000000e+03 3.676929247187210592e-11 3.219330357850935798e-11
1.073589999999999947e+02 2.335625000000000000e+03 3.665015513298897076e-11 3.145614324573386966e-11
1.088589999999999947e+02 2.359375000000000000e+03 3.677911447619308660e-11 3.166932341369665949e-11
1.103439999999999941e+02 2.385312500000000000e+03 3.683622504246919505e-11 3.109035598414244816e-11
1.118280000000000030e+02 2.415156250000000000e+03 3.641554766065091542e-11 3.172128532069606877e-11
1.133280000000000030e+02 2.437812500000000000e+03 3.654698418897872614e-11 3.195417888623985903e-11
1.148119999999999976e+02 2.469531250000000000e+03 3.685219143734208558e-11 3.328451750328476066e-11
1.162969999999999970e+02 2.487343750000000000e+03 3.743867021954727647e-11 3.377514240510137711e-11
1.177969999999999970e+02 2.515625000000000000e+03 3.658198396983003420e-11 3.591075006803556846e-11
1.192969999999999970e+02 2.539531250000000000e+03 3.750129373703003921e-11 3.737786816171428939e-11
1.207810000000000059e+02 2.572343750000000000e+03 3.656479632963005599e-11 3.957661628972708456e-11
1.222660000000000053e+02 2.589062500000000000e+03 3.716846275203522509e-11 4.034959866228149394e-11
1.237660000000000053e+02 2.609062500000000000e+03 3.727778155604433152e-11 4.071788739512527400e-11
1.252500000000000000e+02 2.640312500000000000e+03 3.787592461890199047e-11 3.855830585375308317e-11
1.267339999999999947e+02 2.662656250000000000e+03 3.776106857755756607e-11 3.598413234051633935e-11
1.282340000000000089e+02 2.690156250000000000e+03 3.778748841609669284e-11 3.310718019178260363e-11
1.297340000000000089e+02 2.711875000000000000e+03 3.810129989290089725e-11 3.190491273952211770e-11
1.312189999999999941e+02 2.739062500000000000e+03 3.818235658203938954e-11 3.216898622482311509e-11
1.327030000000000030e+02 2.761406250000000000e+03 3.812954466053675162e-11 3.160814665559286141e-11
1.342030000000000030e+02 2.786718750000000000e+03 3.861530192827977714e-11 3.158961286997552520e-11
1.357030000000000030e+02 2.808281250000000000e+03 3.854222496713077817e-11 3.166541681642875972e-11
1.371870000000000118e+02 2.830312500000000000e+03 3.828798736393856927e-11 3.090452546650190868e-11
1.386719999999999970e+02 2.859218750000000000e+03 3.865584588536030708e-11 3.053362770955025951e-11
1.401719999999999970e+02 2.882656250000000000e+03 3.916124369229834201e-11 3.160754297182322148e-11
1.416560000000000059e+02 2.902343750000000000e+03 3.916063653908175013e-11 3.117104838135098532e-11
1.431560000000000059e+02 2.934843750000000000e+03 3.943699533603961527e-11 3.164337888938995036e-11
1.446409999999999911e+02 2.955625000000000000e+03 3.960771294275744481e-11 3.150557939535225671e-11
1.461409999999999911e+02 2.979375000000000000e+03 3.964639380682477565e-11 3.150250199590587386e-11
1.476250000000000000e+02 3.016250000000000000e+03 4.020829502682232715e-11 3.134117271264003080e-11
1.491250000000000000e+02 3.035156250000000000e+03 4.021874847048856338e-11 3.155501207552369181e-11
1.506090000000000089e+02 3.057187500000000000e+03 4.050430824076300951e-11 3.167116915947509881e-11
1.521090000000000089e+02 3.077500000000000000e+03 4.039376472197986345e-11 3.184480804052647329e-11
1.536090000000000089e+02 3.123125000000000000e+03 4.084390811676108513e-11 3.171073126306822587e-11
1.550939999999999941e+02 3.135625000000000000e+03 4.131124262118923696e-11 3.239597479165468030e-11
1.565780000000000030e+02 3.153750000000000000e+03 4.189588259650989244e-11 3.195911937869944097e-11
1.580780000000000030e+02 3.182656250000000000e+03 4.132108197274497741e-11 3.251708277640652511e-11
1.595620000000000118e+02 3.210312500000000000e+03 4.211204648885136237e-11 3.203573517573943263e-11
1.610469999999999970e+02 3.234687500000000000e+03 4.192475880349100237e-11 3.289585964738606094e-11
1.625469999999999970e+02 3.255468750000000000e+03 4.192043934203582012e-11 3.257763503405897154e-11
1.640310000000000059e+02 3.284687500000000000e+03 4.271081058271342101e-11 3.301890705298404782e-11
1.655159999999999911e+02 3.314218750000000000e+03 4.274520667979508914e-11 3.357555899974329350e-11
1.670159999999999911e+02 3.330937500000000000e+03 4.281152862772863443e-11 3.346866186970665069e-11
1.685000000000000000e+02 3.347500000000000000e+03 4.317016535915207953e-11 3.283592495129106226e-11
1.699840000000000089e+02 3.380312500000000000e+03 4.324202107497399084e-11 3.308865334505917133e-11
1.714840000000000089e+02 3.403125000000000000e+03 4.392060673485964628e-11 3.356196223713858728e-11
1.729840000000000089e+02 3.426250000000000000e+03 4.392799665686730748e-11 3.440476722960106315e-11
1.744840000000000089e+02 3.450312500000000000e+03 4.493267216632013117e-11 3.380618701642745805e-11
1.759689999999999941e+02 3.477343750000000000e+03 4.418650861870432323e-11 3.448078975121227074e-11
1.774689999999999941e+02 3.500312500000000000e+03 4.493204766586877952e-11 3.408377052815936281e-11
1.789530000000000030e+02 3.527812500000000000e+03 4.446348844666658806e-11 3.464266373764957052e-11
1.804530000000000030e+02 3.555000000000000000e+03 4.511321524680589334e-11 3.410940627168734807e-11
1.819370000000000118e+02 3.584375000000000000e+03 4.521208060714876353e-11 3.447645294252232873e-11
1.834219999999999970e+02 3.606406250000000000e+03 4.598770669828056157e-11 3.475928919693949126e-11
1.849219999999999970e+02 3.633281250000000000e+03 4.604666647978206129e-11 3.484472085868439706e-11
1.864060000000000059e+02 3.657343750000000000e+03 4.656251079149242855e-11 3.527269795688958709e-11
1.878909999999999911e+02 3.681875000000000000e+03 4.624256533247717016e-11 3.549007268621728883e-11
1.893909999999999911e+02 3.708125000000000000e+03 4.678912812750013472e-11 3.530629261172535394e-11
1.908909999999999911e+02 3.741093750000000000e+03 4.664356748063092084e-11 3.565479161915519057e-11
1.923750000000000000e+02 3.759843750000000000e+03 4.721653276695825241e-11 3.486944413766401851e-11
1.938590000000000089e+02 3.775000000000000000e+03 4.646056456225622355e-11 3.522658900689812356e-11
1.953590000000000089e+02 3.791875000000000000e+03 4.740753276055720278e-11 3.540825618819631870e-11
1.968439999999999941e+02 3.797656250000000000e+03 4.766546185530629032e-11 3.497730577395330442e-11
1.983280000000000030e+02 3.799843750000000000e+03 4.819727950078345202e-11 3.542245663457066485e-11
1.998280000000000030e+02 3.802500000000000000e+03 4.836369152383390713e-11 3.556563030193693464e-11
2.013280000000000030e+02 3.802968750000000000e+03 4.885744239735423378e-11 3.566098805141137973e-11
2.028120000000000118e+02 3.800156250000000000e+03 4.831765890167538657e-11 3.528219383319708413e-11
2.042969999999999970e+02 3.801562500000000000e+03 4.856635232863837359e-11 3.584322075256274331e-11
2.057969999999999970e+02 3.797656250000000000e+03 4.847178561306897393e-11 3.621290420308120872e-11
2.072810000000000059e+02 3.798125000000000000e+03 4.882612023027199655e-11 3.534336712185393026e-11
2.087659999999999911e+02 3.795312500000000000e+03 4.858785249139963014e-11 3.547807186921048128e-11
2.102659999999999911e+02 3.792343750000000000e+03 4.883105031439072263e-11 3.568445192114744202e-11
2.117500000000000000e+02 3.790781250000000000e+03 4.817210519370007660e-11 3.562090206132850767e-11
2.132500000000000000e+02 3.787500000000000000e+03 4.925354568641182595e-11 3.631779946222657429e-11
2.147340000000000089e+02 3.783125000000000000e+03 4.948016649186648408e-11 3.585744548506575313e-11
2.162340000000000089e+02 3.780468750000000000e+03 4.906378775482167498e-11 3.649761048940547425e-11
2.177340000000000089e+02 3.779843750000000000e+03 4.971966588440679402e-11 3.624985381311951471e-11
2.192189999999999941e+02 3.778281250000000000e+03 4.985722251715785092e-11 3.631595718589508692e-11
2.207189999999999941e+02 3.777187500000000000e+03 5.022384244601774128e-11 3.640863652232262382e-11
2.222030000000000030e+02 3.778437500000000000e+03 4.985353102560097227e-11 3.660820951933985157e-11
2.237030000000000030e+02 3.777187500000000000e+03 5.027605068375073927e-11 3.610586135627258386e-11
2.252030000000000030e+02 3.775468750000000000e+03 4.974912495847583216e-11 3.624605823815407746e-11
2.266870000000000118e+02 3.774843750000000000e+03 4.993396668373506486e-11 3.638206055867065913e-11
2.281719999999999970e+02 3.775000000000000000e+03 5.008567866005009250e-11 3.643210039205868611e-11
2.296719999999999970e+02 3.774375000000000000e+03 5.021217469591832128e-11 3.672993853509609607e-11
2.311560000000000059e+02 3.772343750000000000e+03 5.003901112909936444e-11 3.653163188621633140e-11
2.326560000000000059e+02 3.775312500000000000e+03 5.040070791273443263e-11 3.682325278031584048e-11
2.341560000000000059e+02 3.774531250000000000e+03 5.018885307350728908e-11 3.617505947572929870e-11
2.356560000000000059e+02 3.773125000000000000e+03 5.006910164251365813e-11 3.650215893435948544e-11
2.371409999999999911e+02 3.773281250000000000e+03 4.975774306470448494e-11 3.588588454173091691e-11
2.386250000000000000e+02 3.772500000000000000e+03 5.049588178152042417e-11 3.658905470271811566e-11
2.401250000000000000e+02 3.774687500000000000e+03 5.005374240085735948e-11 3.648373270159765980e-11
2.416090000000000089e+02 3.773125000000000000e+03 5.031656688525565357e-11 3.699564266046451166e-11
2.430939999999999941e+02 3.774843750000000000e+03 4.997450370192169089e-11 3.661688313671973560e-11
2.445939999999999941e+02 3.772500000000000000e+03 5.064697619627800407e-11 3.714517235464676048e-11
2.460780000000000030e+02 3.772656250000000000e+03 4.997881275503601728e-11 3.585610974798925099e-11
2.475620000000000118e+02 3.773750000000000000e+03 5.001014186101215842e-11 3.665393683016660020e-11
