Start time (s) =
1547812146
'Reltime', '44.00[A]'
1.268800000000000061e+01 1.824324545596223146e-11
1.282900000000000063e+01 2.005219774947608613e-11
1.296899999999999942e+01 1.879021764572552655e-11
1.309399999999999942e+01 1.880451870606147935e-11
1.321899999999999942e+01 1.871514401785567827e-11
1.335999999999999943e+01 1.858286961808897075e-11
1.348499999999999943e+01 1.827899463735516150e-11
1.360999999999999943e+01 1.891177145441069740e-11
1.375000000000000000e+01 1.876519425958456111e-11
1.387500000000000000e+01 1.970184605737390626e-11
1.401600000000000001e+01 1.987344663834100800e-11
1.414100000000000001e+01 1.896896875686060469e-11
1.426600000000000001e+01 1.830044275841213874e-11
1.440700000000000003e+01 1.782854246179521596e-11
1.453200000000000003e+01 1.912984527729921780e-11
1.465700000000000003e+01 1.848634266499171730e-11
1.479700000000000060e+01 2.020592200502324687e-11
1.492200000000000060e+01 1.931932218368626053e-11
1.504700000000000060e+01 1.861504700384486455e-11
1.518800000000000061e+01 1.896896875686060469e-11
1.531300000000000061e+01 1.841126903712186902e-11
1.543800000000000061e+01 1.833976893961253296e-11
1.557900000000000063e+01 1.945517184853695625e-11
1.570400000000000063e+01 1.790719655891948037e-11
1.582900000000000063e+01 1.844701821851479906e-11
1.596899999999999942e+01 1.814672023758845398e-11
1.609400000000000119e+01 1.886887000812631499e-11
1.623499999999999943e+01 1.839339444642540400e-11
1.635999999999999943e+01 1.956242286216269832e-11
1.648499999999999943e+01 1.935149436527172639e-11
1.662500000000000000e+01 1.822894613034975464e-11
1.676599999999999824e+01 1.789647076366751577e-11
1.689099999999999824e+01 1.872229454802365467e-11
1.701599999999999824e+01 1.991634808462539041e-11
1.715700000000000003e+01 1.927999426776239034e-11
1.728200000000000003e+01 1.808236546607666639e-11
1.740700000000000003e+01 1.930502112335030773e-11
1.754700000000000060e+01 1.989847175920544942e-11
1.767200000000000060e+01 1.890104392443525683e-11
1.779700000000000060e+01 1.834691773505703338e-11
1.793799999999999883e+01 1.793221821033696983e-11
1.806299999999999883e+01 1.742814573213458118e-11
1.818799999999999883e+01 1.930859291898734398e-11
1.832900000000000063e+01 1.835406999994848576e-11
1.845400000000000063e+01 1.810381705658059559e-11
1.859400000000000119e+01 1.890104739388220878e-11
1.871900000000000119e+01 1.851851831602413512e-11
1.884400000000000119e+01 1.773996401166488823e-11
1.898499999999999943e+01 1.812526864708452479e-11
1.912500000000000000e+01 1.872586807838416689e-11
1.925000000000000000e+01 1.910839542151876458e-11
1.937500000000000000e+01 1.908337030065432316e-11
1.951599999999999824e+01 1.805019501921467651e-11
1.964099999999999824e+01 1.832189434891606794e-11
1.976599999999999824e+01 1.921564470042103068e-11
1.990700000000000003e+01 1.900471967297701070e-11
2.003200000000000003e+01 1.949449629501387449e-11
2.015700000000000003e+01 1.903332352837239227e-11
2.029700000000000060e+01 1.821464333529032587e-11
2.043799999999999883e+01 1.939082228119559659e-11
2.056299999999999883e+01 1.904047058909341672e-11
2.068799999999999883e+01 1.837194632536842676e-11
2.082900000000000063e+01 1.878306885028102613e-11
2.095400000000000063e+01 1.955527059727124595e-11
2.107900000000000063e+01 1.826827057682667288e-11
2.121900000000000119e+01 1.905477164942936952e-11
2.134400000000000119e+01 1.924424508636946030e-11
2.146900000000000119e+01 1.999499350813227494e-11
2.160999999999999943e+01 1.941941919769707425e-11
2.173499999999999943e+01 1.983769398750112600e-11
2.187500000000000000e+01 1.878664411536501433e-11
2.200000000000000000e+01 1.722436950013506163e-11
2.212500000000000000e+01 1.871156701804821409e-11
2.226599999999999824e+01 1.947304470450994529e-11
2.239099999999999824e+01 1.801444236837479451e-11
2.251599999999999824e+01 1.774989183411790350e-11
2.265700000000000003e+01 1.858644314844948298e-11
2.279700000000000060e+01 1.888316933373879181e-11
2.292200000000000060e+01 1.975189282965583715e-11
2.304700000000000060e+01 1.970541958773441849e-11
2.318799999999999883e+01 1.779636681076279814e-11
2.331299999999999883e+01 1.836479579520045036e-11
2.343799999999999883e+01 1.805734381465917693e-11
2.357900000000000063e+01 1.890461918951924503e-11
2.370400000000000063e+01 1.885959964587069493e-11
2.382900000000000063e+01 1.831117028838757932e-11
2.395400000000000063e+01 1.836121706066951020e-11
2.409400000000000119e+01 1.941584740206003801e-11
2.421900000000000119e+01 1.822179386545830226e-11
2.434400000000000119e+01 1.899399387772504610e-11
2.448499999999999943e+01 1.875089493397208429e-11
2.462500000000000000e+01 1.906191871015039396e-11
2.475000000000000000e+01 1.776776815953784450e-11
2.487500000000000000e+01 1.837551812100546300e-11
2.501599999999999824e+01 1.889031986390676821e-11
2.515700000000000003e+01 1.849706846024368190e-11
2.528200000000000003e+01 1.869647318908373990e-11
2.540700000000000003e+01 1.893679830999861480e-11
2.554700000000000060e+01 1.881524450131344395e-11
2.567200000000000060e+01 1.950522035554236311e-11
2.579700000000000060e+01 1.865436798087483083e-11
2.593799999999999883e+01 1.875446846433259651e-11
2.606299999999999883e+01 1.861862053420537677e-11
2.618799999999999883e+01 1.878306885028102613e-11
2.631299999999999883e+01 1.885814594759782636e-11
2.645400000000000063e+01 1.779994207584678634e-11
2.657900000000000063e+01 1.980909707099964834e-11
2.670400000000000063e+01 1.764621782029962560e-11
2.684400000000000119e+01 1.837551812100546300e-11
2.696900000000000119e+01 1.855784623194800531e-11
2.709400000000000119e+01 1.720291790963113243e-11
2.723499999999999943e+01 1.832546787927658016e-11
2.737500000000000000e+01 1.870441995732718965e-11
2.750000000000000000e+01 1.890461918951924503e-11
2.764099999999999824e+01 1.939439407683263283e-11
2.776599999999999824e+01 1.828256990243914970e-11
2.790700000000000003e+01 1.833261840944455656e-11
2.803200000000000003e+01 1.834691946978050936e-11
2.815700000000000003e+01 1.750679462508841766e-11
2.829700000000000060e+01 1.918347251883556481e-11
2.842200000000000060e+01 1.878307058500450211e-11
2.854700000000000060e+01 1.777134342462183270e-11
2.868799999999999883e+01 1.773559250850542668e-11
2.881299999999999883e+01 1.779279501512576189e-11
2.895400000000000063e+01 1.828614343279966192e-11
2.907900000000000063e+01 1.915129513307967102e-11
2.920400000000000063e+01 1.925854614670541309e-11
2.934400000000000119e+01 1.919062131428006523e-11
2.946900000000000119e+01 1.903689532400942852e-11
2.959400000000000119e+01 1.875804372941658471e-11
2.973499999999999943e+01 1.875804546414006069e-11
2.985999999999999943e+01 1.910124836079774013e-11
2.998499999999999943e+01 1.977334788960671830e-11
3.012500000000000000e+01 1.861147000403740037e-11
3.025000000000000000e+01 1.819676874459386084e-11
3.037500000000000000e+01 1.655941703204710791e-11
3.051599999999999824e+01 1.959459504374816419e-11
3.065700000000000003e+01 1.868654363190724865e-11
3.078200000000000003e+01 1.960889436936064101e-11
3.090700000000000003e+01 1.796611297233408067e-11
3.104700000000000060e+01 1.915129513307967102e-11
3.117200000000000060e+01 1.926927020723390171e-11
3.131299999999999883e+01 1.882596682711845659e-11
3.143799999999999883e+01 1.907264450540235856e-11
3.156299999999999883e+01 1.937294422105217961e-11
3.170400000000000063e+01 1.887959059920785165e-11
3.182900000000000063e+01 1.880452217550843130e-11
3.195400000000000063e+01 1.872229454802365467e-11
3.209400000000000119e+01 1.922279523058900708e-11
3.221900000000000119e+01 1.802159116381929493e-11
3.235999999999999943e+01 1.853996990652806431e-11
3.248499999999999943e+01 1.928714479793036674e-11
3.262500000000000000e+01 1.885099021325942203e-11
3.275000000000000000e+01 1.809666999585957115e-11
3.287500000000000000e+01 1.856141976230851753e-11
3.301599999999999824e+01 1.871514401785567827e-11
3.314099999999999824e+01 1.753181801122938310e-11
3.326599999999999824e+01 1.818961994914936042e-11
3.340699999999999648e+01 1.911554421696326500e-11
3.353199999999999648e+01 1.799299251259434129e-11
3.365699999999999648e+01 1.867224083684781988e-11
3.378199999999999648e+01 1.821464333529032587e-11
3.392199999999999704e+01 1.810739058694110781e-11
3.404699999999999704e+01 1.989132122903747302e-11
3.418800000000000239e+01 1.876877125939202529e-11
3.431300000000000239e+01 1.974474576893481270e-11
3.445400000000000063e+01 1.963034595986457020e-11
3.457900000000000063e+01 1.885456894779036219e-11
3.470400000000000063e+01 1.805734728410612888e-11
3.484400000000000119e+01 1.782523434412652819e-11
3.498499999999999943e+01 1.861861706475842482e-11
3.510999999999999943e+01 1.902616952875746392e-11
3.523499999999999943e+01 1.869726942715921325e-11
3.537500000000000000e+01 1.822536739581881449e-11
3.550000000000000000e+01 1.792506941489246941e-11
3.562500000000000000e+01 1.922636876094951930e-11
3.576599999999999824e+01 1.892249378021571005e-11
3.589099999999999824e+01 1.883669782654084912e-11
3.601599999999999824e+01 1.924424508636946030e-11
3.615699999999999648e+01 1.847561860446322868e-11
3.628199999999999648e+01 1.891891851513172185e-11
3.640699999999999648e+01 1.910482189115825236e-11
3.653199999999999648e+01 1.897611755230510511e-11
3.667199999999999704e+01 1.840769203731440484e-11
3.679699999999999704e+01 1.896181649196915231e-11
3.693800000000000239e+01 1.806449434482715333e-11
3.706300000000000239e+01 1.811096758674857199e-11
3.720400000000000063e+01 1.850421725568818232e-11
3.734400000000000119e+01 1.865079098106736666e-11
3.746900000000000119e+01 1.815386903303295441e-11
3.759400000000000119e+01 1.720649143999164465e-11
3.773499999999999943e+01 1.890104392443525683e-11
3.785999999999999943e+01 1.767839520605551940e-11
3.798499999999999943e+01 1.851494478566362289e-11
3.812500000000000000e+01 1.885457068251383816e-11
3.825000000000000000e+01 1.767839347133204342e-11
3.837500000000000000e+01 1.869012063171471283e-11
3.851599999999999824e+01 1.880094517570096713e-11
3.864099999999999824e+01 1.902974652856492810e-11
3.876599999999999824e+01 1.921564816986798263e-11
3.889099999999999824e+01 1.879736817589350295e-11
3.903199999999999648e+01 1.849349319515969370e-11
3.915699999999999648e+01 1.856499502739250573e-11
3.929699999999999704e+01 1.894394190127268729e-11
3.942199999999999704e+01 1.824681898632274368e-11
3.956300000000000239e+01 1.854354517161205251e-11
3.968800000000000239e+01 1.864006865526235401e-11
3.981300000000000239e+01 1.856671587308067473e-11
3.995400000000000063e+01 1.864722092015380639e-11
4.007900000000000063e+01 1.896896702213712871e-11
4.020400000000000063e+01 1.988416896414602064e-11
4.034400000000000119e+01 1.890104565915873280e-11
4.046900000000000119e+01 1.938367001630414421e-11
4.060999999999999943e+01 1.934434383510375000e-11
4.073499999999999943e+01 1.803231869379473551e-11
4.087500000000000000e+01 2.193622020141283713e-11
4.100000000000000000e+01 2.605462720572937485e-11
4.114099999999999824e+01 2.720577756132325220e-11
4.126599999999999824e+01 2.670170334839738757e-11
4.139099999999999824e+01 2.787787709013223036e-11
4.153199999999999648e+01 2.673387726470632941e-11
4.165699999999999648e+01 2.790648094552761194e-11
4.178199999999999648e+01 2.827112849379531667e-11
4.192199999999999704e+01 2.912555266409988519e-11
4.204699999999999704e+01 2.720935629585419235e-11
4.217199999999999704e+01 2.654440209304276266e-11
4.231300000000000239e+01 2.644430160958499698e-11
4.243800000000000239e+01 2.649792538167439204e-11
4.256300000000000239e+01 2.721292982621470458e-11
4.270400000000000063e+01 2.704490277560811506e-11
4.282900000000000063e+01 2.827827902396329307e-11
4.296900000000000119e+01 2.773130336475304603e-11
4.309400000000000119e+01 2.638352730732762552e-11
4.323499999999999943e+01 2.738452867245833033e-11
4.335999999999999943e+01 2.752395533711649023e-11
4.350000000000000000e+01 2.848920405140731305e-11
4.362500000000000000e+01 2.748820442100008421e-11
4.375000000000000000e+01 2.636565271663116050e-11
4.389099999999999824e+01 2.656585194882321588e-11
4.401599999999999824e+01 2.805305467090679628e-11
4.414099999999999824e+01 2.845345660473785898e-11
4.428199999999999648e+01 2.816388094961652655e-11
4.440699999999999648e+01 2.742742838401923677e-11
4.453199999999999648e+01 2.797440751267643577e-11
4.467199999999999704e+01 2.696267861757029038e-11
4.479699999999999704e+01 2.847847999087882442e-11
4.492199999999999704e+01 2.782782858312682350e-11
4.506300000000000239e+01 2.705204983632913951e-11
4.518800000000000239e+01 2.661590392527557469e-11
4.532900000000000063e+01 2.701987765474367365e-11
4.545400000000000063e+01 2.708780248716902150e-11
4.559400000000000119e+01 2.834686825547994005e-11
4.571900000000000119e+01 2.823537931240238663e-11
4.584400000000000119e+01 2.841770395389797699e-11
4.598499999999999943e+01 2.745960403505165459e-11
4.610999999999999943e+01 2.706635263138856828e-11
4.625000000000000000e+01 2.738810393754231853e-11
4.637500000000000000e+01 2.821710400058297097e-11
4.650000000000000000e+01 2.797798104303694799e-11
4.664099999999999824e+01 2.809953138227516689e-11
4.676599999999999824e+01 2.698770373843473180e-11
4.689099999999999824e+01 2.637280151207566092e-11
4.703199999999999648e+01 2.804233061037830765e-11
4.717199999999999704e+01 2.690547784567343115e-11
4.729699999999999704e+01 2.743815244454772539e-11
4.742199999999999704e+01 2.815672868472507417e-11
4.756300000000000239e+01 2.712355340328542752e-11
4.768800000000000239e+01 2.734877949106540029e-11
4.781300000000000239e+01 2.773130509947652200e-11
4.795400000000000063e+01 2.892151622357896912e-11
4.807900000000000063e+01 2.812455303369265636e-11
4.820400000000000063e+01 2.692692770145388437e-11
4.834400000000000119e+01 2.779208113645736944e-11
4.846900000000000119e+01 2.833905506094414051e-11
4.859400000000000119e+01 2.764246123665436983e-11
4.871900000000000119e+01 2.797082877814549562e-11
4.885999999999999943e+01 2.653725156287478626e-11
4.900000000000000000e+01 2.790648094552761194e-11
4.917199999999999704e+01 2.964749973299873886e-11
4.935999999999999943e+01 2.806020693579824865e-11
4.953199999999999648e+01 2.742027958857473635e-11
4.971900000000000119e+01 2.773885114659702111e-11
4.989099999999999824e+01 2.768482838810815139e-11
5.007900000000000063e+01 2.900043399867158200e-11
5.025000000000000000e+01 2.909337701306746737e-11
5.043800000000000239e+01 2.907907942217846653e-11
5.060999999999999943e+01 2.941870358430520582e-11
5.078199999999999648e+01 2.780280346226238208e-11
5.095400000000000063e+01 2.723080441691116960e-11
5.112500000000000000e+01 2.808880558702320229e-11
5.131300000000000239e+01 2.763835341146325675e-11
5.146900000000000119e+01 2.824610510765435123e-11
5.165699999999999648e+01 2.731660557475645845e-11
5.182900000000000063e+01 2.795295592217250658e-11
5.200000000000000000e+01 2.791362974097211236e-11
5.217199999999999704e+01 2.815673041944855015e-11
5.234400000000000119e+01 2.739525273298681896e-11
5.253199999999999648e+01 2.774560615981247480e-11
5.270400000000000063e+01 2.840989596353260538e-11
5.287500000000000000e+01 2.717360537973778634e-11
5.304699999999999704e+01 2.828185255432380529e-11
5.321900000000000119e+01 2.881810588772903969e-11
5.339099999999999824e+01 2.831045467499571089e-11
5.356300000000000239e+01 2.790290568044362374e-11
5.368800000000000239e+01 3.038753276785044477e-11
5.381300000000000239e+01 2.813527709422114498e-11
5.395400000000000063e+01 2.760260249534685073e-11
5.407900000000000063e+01 2.717003011465379814e-11
5.420400000000000063e+01 2.782782511367987155e-11
5.432900000000000063e+01 2.821035939570837314e-11
5.446900000000000119e+01 2.889555955620792815e-11
5.459400000000000119e+01 2.762762935093476813e-11
5.471900000000000119e+01 2.846060540018235940e-11
5.485999999999999943e+01 2.818890780520444395e-11
5.498499999999999943e+01 2.784570317382328852e-11
5.510999999999999943e+01 2.817460154069806322e-11
5.525000000000000000e+01 2.849635284685181347e-11
5.537500000000000000e+01 2.811330161722747079e-11
5.550000000000000000e+01 2.817460501014501517e-11
5.564099999999999824e+01 2.836408018180858193e-11
5.576599999999999824e+01 2.875017932058021586e-11
5.589099999999999824e+01 2.873587826024426306e-11
5.603199999999999648e+01 2.762048055549026770e-11
5.615699999999999648e+01 2.718075244045881078e-11
5.629699999999999704e+01 2.755612925342543207e-11
5.642199999999999704e+01 2.864293004167794976e-11
5.656300000000000239e+01 2.786000249943576534e-11
5.668800000000000239e+01 2.881810588772903969e-11
5.681300000000000239e+01 2.851780617207921864e-11
5.693800000000000239e+01 2.909695574759840753e-11
5.707900000000000063e+01 2.846417719581939565e-11
5.720400000000000063e+01 2.873945352532825126e-11
5.734400000000000119e+01 2.886100733401342211e-11
5.746900000000000119e+01 2.783855264365531212e-11
5.760999999999999943e+01 2.773488036456051020e-11
5.773499999999999943e+01 2.835334918238618940e-11
5.785999999999999943e+01 2.771342877405658101e-11
5.800000000000000000e+01 2.926498279820499704e-11
5.812500000000000000e+01 2.832832926569217591e-11
5.825000000000000000e+01 2.742743011874271275e-11
5.839099999999999824e+01 2.885742686475900598e-11
5.851599999999999824e+01 2.777592565672559743e-11
5.864099999999999824e+01 2.746318103485911877e-11
5.878199999999999648e+01 2.858215573942057830e-11
5.890699999999999648e+01 2.852495149807676711e-11
5.903199999999999648e+01 2.892535343190782982e-11
5.917199999999999704e+01 2.738452693773485436e-11
5.929699999999999704e+01 2.744887650507621402e-11
5.943800000000000239e+01 2.793150433166857738e-11
5.956300000000000239e+01 2.758830490445784989e-11
5.970400000000000063e+01 2.801015669406936581e-11
5.982900000000000063e+01 2.902903264989653564e-11
5.996900000000000119e+01 2.700558179857814878e-11
6.009400000000000119e+01 2.752752713275352647e-11
6.021900000000000119e+01 2.863604492420179781e-11
6.035999999999999943e+01 2.758115437428987349e-11
6.048499999999999943e+01 2.774202916000501062e-11
6.060999999999999943e+01 2.765980153252023399e-11
6.075000000000000000e+01 2.856785294436114953e-11
6.087500000000000000e+01 2.840697989336948837e-11
6.101599999999999824e+01 2.847847825615534845e-11
6.114099999999999824e+01 2.829258008429924587e-11
6.128199999999999648e+01 2.885385506912196973e-11
6.140699999999999648e+01 2.800300442917791344e-11
6.153199999999999648e+01 2.897540367363671265e-11
6.165699999999999648e+01 2.917202937546825581e-11
6.179699999999999704e+01 2.858930453486507872e-11
6.192199999999999704e+01 2.964392967208517859e-11
6.204699999999999704e+01 2.753825466272896705e-11
6.218800000000000239e+01 2.761333176004576728e-11
6.231300000000000239e+01 2.852853196733118324e-11
6.243800000000000239e+01 2.859287806522559094e-11
6.257900000000000063e+01 2.911840560337886075e-11
6.270400000000000063e+01 2.912912966390734937e-11
6.282900000000000063e+01 2.760617949515431491e-11
6.296900000000000119e+01 2.797983372770929122e-11
6.310999999999999943e+01 2.803160481512634306e-11
6.323499999999999943e+01 3.015873314970995978e-11
6.337500000000000000e+01 2.715930605412530952e-11
6.350000000000000000e+01 2.938123008777715484e-11
6.364099999999999824e+01 2.847847652143187247e-11
6.376599999999999824e+01 2.777420307631395247e-11
6.389099999999999824e+01 2.867153216234985535e-11
6.403199999999999648e+01 2.987272582077871164e-11
6.415699999999999648e+01 2.897540540836018863e-11
6.428199999999999648e+01 2.864293004167794976e-11
6.440699999999999648e+01 2.690190431531291892e-11
6.454699999999999704e+01 2.823895631220985081e-11
6.467199999999999704e+01 2.841055515845347657e-11
6.479699999999999704e+01 2.912555613354683715e-11
6.493800000000000239e+01 2.696267514812333843e-11
6.506300000000000239e+01 2.961890455122073718e-11
6.518800000000000239e+01 2.791005100644117221e-11
6.532899999999999352e+01 2.761332655587533935e-11
6.546899999999999409e+01 2.881810241828208774e-11
6.559399999999999409e+01 2.890390184140390062e-11
6.573499999999999943e+01 2.871443013918728582e-11
6.585999999999999943e+01 2.878592676724966992e-11
6.600000000000000000e+01 2.720220229623926400e-11
6.612500000000000000e+01 2.737737814229035394e-11
6.625000000000000000e+01 2.864293004167794976e-11
6.639100000000000534e+01 2.764907747199174537e-11
6.651600000000000534e+01 2.809238258683066647e-11
6.664100000000000534e+01 2.942585758392013418e-11
6.676600000000000534e+01 2.850708037682725404e-11
6.690699999999999648e+01 2.911840560337886075e-11
6.703199999999999648e+01 2.814600115474963360e-11
6.715699999999999648e+01 3.029100581475319132e-11
6.729699999999999704e+01 2.763120461601875633e-11
6.742199999999999704e+01 2.927928385854094984e-11
6.754699999999999704e+01 2.950450300742701870e-11
6.768800000000000239e+01 2.843200674895740576e-11
6.781300000000000239e+01 2.798870336884196064e-11
6.795399999999999352e+01 2.904690550586952469e-11
6.807899999999999352e+01 2.844630433984640661e-11
6.821899999999999409e+01 2.941870358430520582e-11
6.835999999999999943e+01 2.909205341905529707e-11
6.848499999999999943e+01 2.859645679975653110e-11
6.860999999999999943e+01 2.867510222326341562e-11
6.875000000000000000e+01 2.923280714717257922e-11
6.887500000000000000e+01 3.014496291475765588e-11
6.900000000000000000e+01 2.842842974914994159e-11
6.912500000000000000e+01 2.892892869699181801e-11
6.926600000000000534e+01 2.940440252396925302e-11
6.940699999999999648e+01 2.910410454304290795e-11
6.953199999999999648e+01 2.947233082584155284e-11
6.965699999999999648e+01 2.870370607865879720e-11
6.979699999999999704e+01 2.870013254829828497e-11
6.992199999999999704e+01 2.889317951559888797e-11
7.004699999999999704e+01 3.000500889416279904e-11
7.018800000000000239e+01 2.902545738481254745e-11
7.031300000000000239e+01 2.944373217461659920e-11
7.043800000000000239e+01 2.837480597706054652e-11
7.057899999999999352e+01 2.850707864210377807e-11
7.070399999999999352e+01 2.866795863198934313e-11
7.082899999999999352e+01 2.931503650938083183e-11
7.096899999999999409e+01 2.807450799613420145e-11
7.110999999999999943e+01 2.731660384003298248e-11
7.123499999999999943e+01 2.782425331804283530e-11
7.135999999999999943e+01 2.932933063082288072e-11
7.148499999999999943e+01 2.965466067150757112e-11
7.162500000000000000e+01 2.982983304811170910e-11
7.175000000000000000e+01 2.956885777893880629e-11
7.187500000000000000e+01 2.906835536164997791e-11
7.201600000000000534e+01 2.791720500605610056e-11
7.215699999999999648e+01 2.820678239590090897e-11
7.228199999999999648e+01 2.937223034238378716e-11
7.240699999999999648e+01 2.917917990563623221e-11
7.254699999999999704e+01 2.762392224686660569e-11
7.267199999999999704e+01 2.895753081766372361e-11
7.279699999999999704e+01 2.895753081766372361e-11
7.293800000000000239e+01 2.753110413256099065e-11
7.306300000000000239e+01 2.856785467908462550e-11
7.318800000000000239e+01 2.871442840446380984e-11
7.332899999999999352e+01 2.993350706192998700e-11
7.345399999999999352e+01 2.858572926978109052e-11
7.357899999999999352e+01 2.904690724059300067e-11
7.371899999999999409e+01 2.898255246908121308e-11
7.384399999999999409e+01 2.852137970243973086e-11
7.398499999999999943e+01 2.989417741128264083e-11
7.410999999999999943e+01 2.907907942217846653e-11
7.423499999999999943e+01 2.793507612730561362e-11
7.437500000000000000e+01 2.823895110803942288e-11
7.451600000000000534e+01 2.953667865845943652e-11
7.464100000000000534e+01 3.015873314970995978e-11
7.476600000000000534e+01 2.912555613354683715e-11
7.490699999999999648e+01 2.964035267227771442e-11
7.503199999999999648e+01 2.870728307846626137e-11
7.515699999999999648e+01 2.879665429722511050e-11
7.529699999999999704e+01 2.961175402105276078e-11
7.542199999999999704e+01 2.921439826164551334e-11
7.554699999999999704e+01 2.884366183397713002e-11
7.568800000000000239e+01 2.859288153467254290e-11
7.582899999999999352e+01 2.866437816273492700e-11
7.595399999999999352e+01 2.880738009247707510e-11
7.607899999999999352e+01 2.867867922307087980e-11
7.621899999999999409e+01 2.937223381183073911e-11
7.634399999999999409e+01 2.856785294436114953e-11
7.646899999999999409e+01 3.020877992199189066e-11
7.659399999999999409e+01 2.995495865243391620e-11
7.673499999999999943e+01 3.054840755356558191e-11
7.685999999999999943e+01 3.020878339143884261e-11
7.698499999999999943e+01 2.888960598523837575e-11
