Start time (s) =
1547810682
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.100000000000000000e+03 2.008020485999573168e-11 3.373496273995080230e-11
6.410000000000000142e-01 2.100312500000000000e+03 1.990211120905804876e-11 3.336159126732241020e-11
1.296999999999999931e+00 2.099531250000000000e+03 1.963976030416869634e-11 3.322463831834099324e-11
1.937999999999999945e+00 2.100000000000000000e+03 1.985912302659986750e-11 3.367785911256859777e-11
2.608999999999999986e+00 2.100312500000000000e+03 1.993212886408635143e-11 3.303304504931325880e-11
3.250000000000000000e+00 2.099687500000000000e+03 2.029224878408175670e-11 3.348073554509944927e-11
3.906000000000000139e+00 2.100000000000000000e+03 1.982227749997012012e-11 3.341624546515653549e-11
4.562999999999999723e+00 2.100312500000000000e+03 1.974367197510318306e-11 3.329955755582147958e-11
5.219000000000000306e+00 2.099843750000000000e+03 1.993884050921490569e-11 3.314050076030916614e-11
5.858999999999999986e+00 2.100000000000000000e+03 2.012500235903935675e-11 3.328666509094801995e-11
6.516000000000000014e+00 2.100000000000000000e+03 2.013116930099645430e-11 3.305637361061819490e-11
7.155999999999999694e+00 2.100156250000000000e+03 2.018030360873002138e-11 3.364960046714493558e-11
7.812999999999999723e+00 2.100000000000000000e+03 1.989795134216265637e-11 3.416667990197019833e-11
8.468999999999999417e+00 2.100000000000000000e+03 2.020793775370233192e-11 3.378530441522364924e-11
9.108999999999999986e+00 2.100000000000000000e+03 1.969023902259614545e-11 3.338245999073841119e-11
9.766000000000000014e+00 2.099375000000000000e+03 1.963681300898301174e-11 3.355379515901368848e-11
1.040600000000000058e+01 2.100468750000000000e+03 1.993834611302425230e-11 3.341685608782007932e-11
1.106300000000000061e+01 2.100000000000000000e+03 2.017382441654724801e-11 3.290714228887381410e-11
1.171899999999999942e+01 2.100000000000000000e+03 1.990149711694755297e-11 3.363362713337814114e-11
1.235899999999999999e+01 2.100312500000000000e+03 2.005993635090241867e-11 3.387374755692285078e-11
1.301600000000000001e+01 2.100000000000000000e+03 1.982657614474359065e-11 3.369872436653764680e-11
1.365600000000000058e+01 2.100000000000000000e+03 1.999483738301943703e-11 3.385594235516542483e-11
1.431300000000000061e+01 2.100468750000000000e+03 1.947959675507870969e-11 3.320805436191065496e-11
1.496899999999999942e+01 2.100000000000000000e+03 2.005932052406844690e-11 3.345431570656032250e-11
1.562500000000000000e+01 2.100000000000000000e+03 2.006055738190681836e-11 3.320374530879632857e-11
1.626599999999999824e+01 2.099531250000000000e+03 2.002247499743869952e-11 3.276835053300786171e-11
1.692200000000000060e+01 2.100468750000000000e+03 1.959628813386071755e-11 3.326455777497017152e-11
1.757799999999999940e+01 2.101093750000000000e+03 1.992667315875440437e-11 3.351265445705742252e-11
1.821900000000000119e+01 2.102031250000000000e+03 2.015327661697430273e-11 3.312514498809981944e-11
1.887500000000000000e+01 2.101562500000000000e+03 1.984315489700350099e-11 3.349914790007346710e-11
1.953099999999999881e+01 2.101562500000000000e+03 1.966322243918128265e-11 3.366311049357584295e-11
2.018799999999999883e+01 2.100781250000000000e+03 1.978358275811498146e-11 3.286109578892748573e-11
2.082799999999999940e+01 2.100625000000000000e+03 1.988921700946111315e-11 3.329832590215353605e-11
2.148400000000000176e+01 2.101250000000000000e+03 1.975166037671005625e-11 3.350833846504919222e-11
2.212500000000000000e+01 2.100156250000000000e+03 1.942433887347494448e-11 3.368645640211553882e-11
2.278099999999999881e+01 2.101562500000000000e+03 2.006362957718277329e-11 3.334130541099433742e-11
2.343799999999999883e+01 2.100625000000000000e+03 1.943476803101251704e-11 3.296977968414438465e-11
2.407799999999999940e+01 2.100000000000000000e+03 1.983456281162698787e-11 3.323384969999843008e-11
2.473400000000000176e+01 2.100000000000000000e+03 1.984484451766910240e-11 3.264922013301863046e-11
2.537500000000000000e+01 2.100000000000000000e+03 2.001572345367019778e-11 3.372390214306797418e-11
2.604700000000000060e+01 2.100000000000000000e+03 1.996475207377557126e-11 3.361705011584170677e-11
2.670299999999999940e+01 2.099843750000000000e+03 1.975657137887054660e-11 3.349729521540112387e-11
2.734400000000000119e+01 2.099687500000000000e+03 2.023188734601166772e-11 3.306004775494031378e-11
2.801599999999999824e+01 2.099843750000000000e+03 1.999545494457688477e-11 3.342054410993000602e-11
2.865599999999999881e+01 2.100000000000000000e+03 1.956926287682847487e-11 3.357776209855778404e-11
2.931299999999999883e+01 2.099062500000000000e+03 1.983640335323499926e-11 3.357284936167381773e-11
2.995299999999999940e+01 2.099843750000000000e+03 2.004748450579185715e-11 3.332227549446287185e-11
3.060900000000000176e+01 2.100000000000000000e+03 1.991009787594144598e-11 3.387744251792668138e-11
3.126599999999999824e+01 2.100625000000000000e+03 2.021838078902771230e-11 3.370487222653650861e-11
3.190599999999999881e+01 2.100781250000000000e+03 1.997424621535959233e-11 3.315218585764334591e-11
3.256300000000000239e+01 2.100156250000000000e+03 1.970988997013201072e-11 3.381112403944008804e-11
3.320300000000000296e+01 2.099218750000000000e+03 2.010416139119897139e-11 3.313006813332464162e-11
3.385900000000000176e+01 2.100000000000000000e+03 1.987386817614567036e-11 3.325718520019727009e-11
3.451599999999999824e+01 2.101093750000000000e+03 1.986526394770482540e-11 3.294214553917207411e-11
3.515599999999999881e+01 2.099687500000000000e+03 1.950969767683385925e-11 3.365450973458194994e-11
3.581300000000000239e+01 2.100000000000000000e+03 2.001326881995169060e-11 3.350467472906792921e-11
3.645300000000000296e+01 2.100000000000000000e+03 1.957356846049584931e-11 3.370365445065637289e-11
3.710900000000000176e+01 2.099687500000000000e+03 1.967857647666715337e-11 3.286293459581202114e-11
3.775000000000000000e+01 2.099218750000000000e+03 1.968348574410416774e-11 3.343526844279409715e-11
3.840599999999999881e+01 2.099843750000000000e+03 1.973323240922475463e-11 3.309811452689714883e-11
3.906300000000000239e+01 2.100000000000000000e+03 1.958830493642427228e-11 3.366005044136421986e-11
3.970300000000000296e+01 2.099843750000000000e+03 1.963129311888245354e-11 3.352431179881598666e-11
4.035900000000000176e+01 2.100000000000000000e+03 1.974121040249077197e-11 3.316937002839637216e-11
4.100000000000000000e+01 2.100000000000000000e+03 1.973314567305095579e-11 3.355442312891199208e-11
4.165599999999999881e+01 2.099843750000000000e+03 1.973998221826978039e-11 3.305576298795465107e-11
4.231300000000000239e+01 2.100312500000000000e+03 1.989842839111855000e-11 3.303610857097183384e-11
4.296900000000000119e+01 2.099531250000000000e+03 1.991009267177101805e-11 3.364222095347813024e-11
4.360900000000000176e+01 2.100156250000000000e+03 1.957690259901667673e-11 3.294091041605717862e-11
4.425000000000000000e+01 2.100000000000000000e+03 1.953364033024929114e-11 3.295995074092950006e-11
4.490599999999999881e+01 2.100000000000000000e+03 2.010537916707910711e-11 3.319087366060458066e-11
4.556300000000000239e+01 2.100000000000000000e+03 2.011029884285697733e-11 3.312269208910478824e-11
4.620300000000000296e+01 2.099375000000000000e+03 1.979832617293730834e-11 3.321850086668298729e-11
4.685900000000000176e+01 2.100312500000000000e+03 1.982350568419111170e-11 3.335667159154453998e-11
4.750000000000000000e+01 2.099843750000000000e+03 1.979586633504837323e-11 3.367906994955482958e-11
4.815599999999999881e+01 2.100000000000000000e+03 1.963067555732500580e-11 3.361767461629305842e-11
4.881300000000000239e+01 2.100468750000000000e+03 1.992176389131739001e-11 3.325718866964422205e-11
4.945300000000000296e+01 2.102812500000000000e+03 2.010722144341059447e-11 3.372146312186075079e-11
5.010900000000000176e+01 2.110000000000000000e+03 2.023188734601166772e-11 3.349484231640609266e-11
5.076599999999999824e+01 2.114375000000000000e+03 1.986587803981532119e-11 3.305759138649833062e-11
5.142199999999999704e+01 2.121250000000000000e+03 1.995553722267118246e-11 3.373250290206186719e-11
5.207800000000000296e+01 2.125625000000000000e+03 1.982652063359235939e-11 3.346106725032882423e-11
5.271900000000000119e+01 2.134843750000000000e+03 1.977253430429648517e-11 3.321112135301618196e-11
5.337500000000000000e+01 2.142031250000000000e+03 1.996905071854904179e-11 3.317735322583281743e-11
5.403099999999999881e+01 2.150000000000000000e+03 1.990088822900748511e-11 3.352063418504691583e-11
5.467199999999999704e+01 2.154843750000000000e+03 1.991194015227293335e-11 3.371224133186245808e-11
5.532800000000000296e+01 2.167500000000000000e+03 2.005133732663200163e-11 3.321850433612993925e-11
5.598400000000000176e+01 2.179218750000000000e+03 1.952996271648022031e-11 3.342730259259241166e-11
5.664099999999999824e+01 2.188906250000000000e+03 1.986526915187525333e-11 3.350283939163034574e-11
5.728099999999999881e+01 2.195000000000000000e+03 1.994448529940573422e-11 3.376198279281261705e-11
5.793800000000000239e+01 2.210000000000000000e+03 1.979280281338979819e-11 3.350712068916905650e-11
5.857800000000000296e+01 2.215468750000000000e+03 1.966690178767382946e-11 3.319637967291733105e-11
5.923400000000000176e+01 2.235468750000000000e+03 2.009924345014457714e-11 3.401192869012525932e-11
5.989099999999999824e+01 2.243125000000000000e+03 1.980630937037375361e-11 3.346598345665974250e-11
6.053099999999999881e+01 2.256875000000000000e+03 1.978911132183291954e-11 3.291020927997934109e-11
6.118800000000000239e+01 2.264218750000000000e+03 1.925177552097867562e-11 3.365144274347642295e-11
6.182800000000000296e+01 2.277500000000000000e+03 2.004212941442151674e-11 3.456217256836424667e-11
6.248400000000000176e+01 2.291406250000000000e+03 2.029834633709981517e-11 3.492019173823024403e-11
6.314099999999999824e+01 2.300000000000000000e+03 1.975103934570565656e-11 3.436257875466530720e-11
6.378099999999999881e+01 2.315937500000000000e+03 2.048060332437984243e-11 3.478877949603109698e-11
6.443800000000000239e+01 2.326250000000000000e+03 2.057517697884314600e-11 3.437486753576912690e-11
6.509399999999999409e+01 2.338906250000000000e+03 2.033996929218240268e-11 3.482562502266084437e-11
6.575000000000000000e+01 2.350156250000000000e+03 1.990457104694698387e-11 3.437487447466303081e-11
6.640600000000000591e+01 2.360312500000000000e+03 2.052052104628554474e-11 3.454988725670737892e-11
6.706300000000000239e+01 2.373281250000000000e+03 2.034488896796027291e-11 3.481151131246029706e-11
6.771899999999999409e+01 2.385937500000000000e+03 2.018398295722256819e-11 3.465613213071705445e-11
6.837500000000000000e+01 2.399375000000000000e+03 2.043024603659571170e-11 3.500863487992944556e-11
6.901600000000000534e+01 2.405781250000000000e+03 2.015205190220026310e-11 3.502398718269184030e-11
6.967199999999999704e+01 2.423125000000000000e+03 1.978604259600391657e-11 3.516092625388544946e-11
7.032800000000000296e+01 2.432031250000000000e+03 2.045419215945809555e-11 3.569889175936147296e-11
7.096899999999999409e+01 2.445625000000000000e+03 2.033506175946886430e-11 3.529910738708785800e-11
7.162500000000000000e+01 2.460781250000000000e+03 2.022815248636788965e-11 3.492880290556499290e-11
7.226600000000000534e+01 2.473281250000000000e+03 2.030742934922002974e-11 3.453392086183448839e-11
7.293800000000000239e+01 2.482187500000000000e+03 2.016126675330465190e-11 3.492326219878272298e-11
7.357800000000000296e+01 2.491250000000000000e+03 2.082266130354337719e-11 3.518917449096825578e-11
7.423399999999999466e+01 2.505625000000000000e+03 2.048060505910331841e-11 3.451243457686103966e-11
7.487500000000000000e+01 2.519218750000000000e+03 2.025891780721433832e-11 3.484404778597571806e-11
7.553100000000000591e+01 2.530781250000000000e+03 2.033199129891638535e-11 3.486062827295910438e-11
7.618800000000000239e+01 2.540937500000000000e+03 1.996966654538301356e-11 3.510872842449330733e-11
7.682800000000000296e+01 2.545156250000000000e+03 1.992053917654335038e-11 3.468745429779929168e-11
7.748399999999999466e+01 2.573437500000000000e+03 2.054938164075537088e-11 3.519777524996214879e-11
7.812500000000000000e+01 2.583281250000000000e+03 2.059315218350121768e-11 3.536665404979544292e-11
7.878100000000000591e+01 2.589531250000000000e+03 2.003844139231159005e-11 3.548638813355431409e-11
7.943800000000000239e+01 2.599531250000000000e+03 2.027425970163587721e-11 3.585364297120641197e-11
8.007800000000000296e+01 2.607968750000000000e+03 2.066791009169843818e-11 3.566756959227923574e-11
8.073399999999999466e+01 2.620312500000000000e+03 2.034734533640225607e-11 3.624360533915904625e-11
8.139100000000000534e+01 2.632968750000000000e+03 2.058009318517406427e-11 3.632465855885058659e-11
8.204699999999999704e+01 2.643281250000000000e+03 2.005441125663143254e-11 3.660532293947582616e-11
8.268800000000000239e+01 2.655781250000000000e+03 2.033557523761775343e-11 3.648863849958772221e-11
8.334399999999999409e+01 2.667656250000000000e+03 2.033690056635339971e-11 3.678647664262513217e-11
8.398399999999999466e+01 2.677500000000000000e+03 2.038664029258008270e-11 3.702228107416161151e-11
8.464100000000000534e+01 2.688593750000000000e+03 2.011279337521543198e-11 3.701124476340744707e-11
8.529699999999999704e+01 2.700000000000000000e+03 2.023496127601109862e-11 3.763456907224238535e-11
8.593800000000000239e+01 2.710781250000000000e+03 2.014959379903480396e-11 3.700632161818262489e-11
8.659399999999999409e+01 2.723750000000000000e+03 2.043086186342968347e-11 3.792749794784278095e-11
8.723399999999999466e+01 2.743593750000000000e+03 2.026075140992844581e-11 3.778440060830945413e-11
8.789100000000000534e+01 2.743125000000000000e+03 2.071150889682016327e-11 3.711810372952761838e-11
8.854699999999999704e+01 2.748750000000000000e+03 2.046647053222105939e-11 3.686139588010561852e-11
8.920300000000000296e+01 2.762812500000000000e+03 2.006915293673028344e-11 3.659672911937583706e-11
8.984399999999999409e+01 2.773906250000000000e+03 2.009431683547280301e-11 3.537772158557217494e-11
9.050000000000000000e+01 2.786093750000000000e+03 2.056167042185919058e-11 3.552387203842322094e-11
9.114100000000000534e+01 2.794843750000000000e+03 2.052481795633553929e-11 3.543235843617154046e-11
9.179699999999999704e+01 2.805781250000000000e+03 2.037129492871159187e-11 3.543667789762672271e-11
9.245300000000000296e+01 2.814843750000000000e+03 2.046741942596241870e-11 3.509399021384140838e-11
9.309399999999999409e+01 2.824218750000000000e+03 2.014223163260275840e-11 3.476175250427537833e-11
9.375000000000000000e+01 2.832812500000000000e+03 2.036515227288315799e-11 3.529111031186360492e-11
9.440600000000000591e+01 2.840937500000000000e+03 2.054877101809182705e-11 3.469481993367828920e-11
9.506300000000000239e+01 2.861718750000000000e+03 2.057272407984811480e-11 3.453638069972342350e-11
9.570300000000000296e+01 2.872500000000000000e+03 2.081836092404643068e-11 3.507986956474695717e-11
9.635899999999999466e+01 2.880156250000000000e+03 2.052113513839604053e-11 3.476727586382288848e-11
9.700000000000000000e+01 2.890468750000000000e+03 2.047692744533424758e-11 3.491221894913465462e-11
9.765600000000000591e+01 2.898281250000000000e+03 2.051744885100958982e-11 3.469114578935617033e-11
9.831300000000000239e+01 2.916093750000000000e+03 2.058705289575968322e-11 3.444119642259657610e-11
9.895300000000000296e+01 2.926562500000000000e+03 2.076309089937833363e-11 3.501170187103497256e-11
9.960899999999999466e+01 2.936093750000000000e+03 2.060895724909084237e-11 3.467333017925788852e-11
1.002500000000000000e+02 2.947187500000000000e+03 2.071519518420661399e-11 3.489011163315680619e-11
1.009060000000000059e+02 2.955625000000000000e+03 2.028347628746374198e-11 3.439820650541491887e-11
1.015630000000000024e+02 2.965312500000000000e+03 2.070414326094116575e-11 3.507988344253476498e-11
1.022030000000000030e+02 2.973750000000000000e+03 2.062793685864150461e-11 3.369689943744091920e-11
1.028589999999999947e+02 2.990156250000000000e+03 1.898117774068452945e-11 3.392778766264648027e-11
1.035000000000000000e+02 3.006562500000000000e+03 1.944950971111136795e-11 3.445779078736777024e-11
1.041560000000000059e+02 3.018281250000000000e+03 2.034961608943230971e-11 3.387436164903334657e-11
1.048130000000000024e+02 3.022500000000000000e+03 2.030810762609913667e-11 3.407762960705440491e-11
1.054530000000000030e+02 3.035312500000000000e+03 2.034057991484594652e-11 3.363056708116651805e-11
1.061089999999999947e+02 3.043281250000000000e+03 2.002001862899671636e-11 3.387742517069192161e-11
1.067660000000000053e+02 3.055625000000000000e+03 2.008450003532225026e-11 3.396218375972814840e-11
1.074219999999999970e+02 3.064062500000000000e+03 1.999852540512936372e-11 3.391428457510947680e-11
1.080780000000000030e+02 3.073125000000000000e+03 1.976884801691003446e-11 3.312269902799869215e-11
1.087339999999999947e+02 3.079843750000000000e+03 1.960242385079524752e-11 3.324182595854097144e-11
1.093910000000000053e+02 3.090937500000000000e+03 1.998439781714100860e-11 3.353169131248279200e-11
1.100310000000000059e+02 3.125312500000000000e+03 2.033813048529786727e-11 3.377120111336395780e-11
1.106880000000000024e+02 3.128125000000000000e+03 1.998035070727155471e-11 3.304775897383649408e-11
1.113280000000000030e+02 3.134531250000000000e+03 1.985851066921284769e-11 3.378163720979543427e-11
1.119839999999999947e+02 3.141093750000000000e+03 1.976577755635755551e-11 3.336588991209588073e-11
1.126410000000000053e+02 3.150781250000000000e+03 1.991381191890351232e-11 3.357836578232742397e-11
1.132969999999999970e+02 3.162031250000000000e+03 1.994570827945629787e-11 3.393332836942875019e-11
1.139380000000000024e+02 3.175000000000000000e+03 2.011275000712853256e-11 3.357775169021692818e-11
1.145939999999999941e+02 3.183750000000000000e+03 2.006607206783694863e-11 3.320130975703605714e-11
1.152500000000000000e+02 3.197343750000000000e+03 2.002739293849309377e-11 3.317918856327040089e-11
1.158910000000000053e+02 3.208125000000000000e+03 2.054631291492636791e-11 3.425083480723678520e-11
1.165469999999999970e+02 3.225156250000000000e+03 2.023987227817158896e-11 3.384673444295493994e-11
1.171880000000000024e+02 3.229531250000000000e+03 2.009387274626295294e-11 3.402789161555119790e-11
1.178439999999999941e+02 3.237812500000000000e+03 2.013731889571879208e-11 3.360355049775165526e-11
1.185000000000000000e+02 3.247968750000000000e+03 2.015021483003920366e-11 3.359064415509038781e-11
1.191560000000000059e+02 3.255625000000000000e+03 1.989044519368210473e-11 3.383567037662515986e-11
1.197969999999999970e+02 3.272500000000000000e+03 2.016985536923421307e-11 3.411508575634769613e-11
1.204689999999999941e+02 3.282343750000000000e+03 2.015758220064167716e-11 3.435522005768021359e-11
1.211089999999999947e+02 3.292187500000000000e+03 2.072072374792455207e-11 3.394621736485525787e-11
1.217660000000000053e+02 3.307187500000000000e+03 2.035900614760777216e-11 3.430116607416877628e-11
1.224219999999999970e+02 3.317343750000000000e+03 2.064518347943966603e-11 3.442276672038779850e-11
1.230780000000000030e+02 3.325937500000000000e+03 2.078336287791859860e-11 3.437856249677295750e-11
1.237189999999999941e+02 3.335937500000000000e+03 2.004335412919555637e-11 3.384120067506657392e-11
1.243750000000000000e+02 3.341562500000000000e+03 2.028186472935455953e-11 3.432388748225712050e-11
1.250160000000000053e+02 3.358750000000000000e+03 2.021407347063686188e-11 3.371593282341933673e-11
1.256719999999999970e+02 3.368593750000000000e+03 2.022144778013323929e-11 3.380988891632519255e-11
1.263280000000000030e+02 3.380312500000000000e+03 2.016003856908366032e-11 3.386207633737647882e-11
1.269839999999999947e+02 3.390312500000000000e+03 2.030926121721066124e-11 3.441601517661929677e-11
1.276410000000000053e+02 3.400468750000000000e+03 2.024969775193952159e-11 3.429872011406764898e-11
1.282969999999999970e+02 3.412031250000000000e+03 2.063782131300762046e-11 3.404754256308706317e-11
1.289689999999999941e+02 3.421093750000000000e+03 2.028532376796565728e-11 3.395666040018063825e-11
1.296090000000000089e+02 3.431093750000000000e+03 2.053333371387910944e-11 3.462419934097127339e-11
1.302659999999999911e+02 3.438437500000000000e+03 1.992298860609142963e-11 3.421028738070930331e-11
1.309060000000000059e+02 3.449218750000000000e+03 2.052604614055653087e-11 3.478078589025379586e-11
1.315629999999999882e+02 3.459531250000000000e+03 2.040882740583782606e-11 3.429442146929417845e-11
1.322030000000000030e+02 3.474843750000000000e+03 2.076003258189018652e-11 3.478387369804103457e-11
1.328590000000000089e+02 3.482968750000000000e+03 2.024969601721604562e-11 3.438160520174982082e-11
1.335159999999999911e+02 3.494062500000000000e+03 2.056964841512520792e-11 3.472920215297214952e-11
1.341719999999999970e+02 3.509531250000000000e+03 1.992114806448341824e-11 3.479984356236087706e-11
1.348280000000000030e+02 3.519531250000000000e+03 2.096944146101620277e-11 3.569028753092062800e-11
1.354689999999999941e+02 3.530000000000000000e+03 2.131395580862172068e-11 3.599428741174470758e-11
1.361250000000000000e+02 3.543125000000000000e+03 2.127158171827403521e-11 3.632220912930250734e-11
1.367810000000000059e+02 3.560625000000000000e+03 2.151538842920519556e-11 3.563931441630252550e-11
1.374379999999999882e+02 3.575312500000000000e+03 2.147729910584317281e-11 3.623500804961210520e-11
1.380780000000000030e+02 3.582812500000000000e+03 2.124990114427127708e-11 3.640818896366582180e-11
1.387340000000000089e+02 3.590000000000000000e+03 2.178068489455675660e-11 3.605630377601087844e-11
1.393750000000000000e+02 3.599062500000000000e+03 2.163513639075187456e-11 3.571241219413323620e-11
1.400310000000000059e+02 3.613125000000000000e+03 2.088735261140950428e-11 3.634063189261738103e-11
1.406719999999999970e+02 3.630781250000000000e+03 2.142941032956535707e-11 3.639958820467192879e-11
1.413280000000000030e+02 3.642343750000000000e+03 2.138764512715773947e-11 3.619447450087243112e-11
1.419840000000000089e+02 3.651875000000000000e+03 2.151415504081377605e-11 3.641618256944312293e-11
1.426250000000000000e+02 3.658125000000000000e+03 2.134895558947302874e-11 3.583030747100757196e-11
1.432810000000000059e+02 3.673281250000000000e+03 2.135755287901996979e-11 3.588495126050084139e-11
1.439219999999999970e+02 3.685312500000000000e+03 2.185989930736376152e-11 3.663663469821720753e-11
1.445780000000000030e+02 3.698281250000000000e+03 2.115408542779917411e-11 3.619755190031881398e-11
1.452340000000000089e+02 3.705000000000000000e+03 2.120954974149658057e-11 3.713530871696235636e-11
1.458750000000000000e+02 3.711406250000000000e+03 2.157556772131030698e-11 3.676744325664671464e-11
1.465310000000000059e+02 3.720000000000000000e+03 2.178865594892887003e-11 3.561845263178042842e-11
1.471719999999999970e+02 3.741093750000000000e+03 2.090003864418932267e-11 3.544466803395707188e-11
1.478280000000000030e+02 3.751875000000000000e+03 2.057395052934563040e-11 3.511179541559883432e-11
1.484840000000000089e+02 3.762812500000000000e+03 2.073055269113943666e-11 3.496441677852679675e-11
1.491409999999999911e+02 3.770312500000000000e+03 2.112967439904522848e-11 3.535929882225730125e-11
1.497969999999999970e+02 3.773437500000000000e+03 2.093074151499063618e-11 3.500740322626150203e-11
1.504530000000000030e+02 3.775625000000000000e+03 2.094118628503949253e-11 3.517997351765167480e-11
1.511090000000000089e+02 3.780625000000000000e+03 2.079809761912354560e-11 3.523891595191841475e-11
1.517500000000000000e+02 3.788281250000000000e+03 2.046218056106496874e-11 3.509951704283587048e-11
1.524060000000000059e+02 3.793281250000000000e+03 2.107997283673501698e-11 3.461374936675198910e-11
1.530629999999999882e+02 3.795156250000000000e+03 2.106802406143248874e-11 3.510505081072423650e-11
1.537030000000000030e+02 3.795156250000000000e+03 2.039585167423751955e-11 3.527146977266859551e-11
1.543590000000000089e+02 3.797343750000000000e+03 2.115591556106632964e-11 3.497239303706933811e-11
