Start time (s) =
1547810078
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
1.185150000000000006e+02 3.232500000000000000e+03 2.107383885452396299e-11 3.564606249062407528e-11
1.191719999999999970e+02 3.243906250000000000e+03 2.141467211891345812e-11 3.564915029841131400e-11
1.198119999999999976e+02 3.252500000000000000e+03 2.145642864770369584e-11 3.556932179349381329e-11
1.204680000000000035e+02 3.268750000000000000e+03 2.081467463665997997e-11 3.562827116665445715e-11
1.211250000000000000e+02 3.278125000000000000e+03 2.100136037297417602e-11 3.520882543850412105e-11
1.217810000000000059e+02 3.288593750000000000e+03 2.123719082536279501e-11 3.538139226044734187e-11
1.224219999999999970e+02 3.295000000000000000e+03 2.097065923689633848e-11 3.566756265338533183e-11
1.230780000000000030e+02 3.313750000000000000e+03 2.139273480583625542e-11 3.603051537681700722e-11
1.237180000000000035e+02 3.323281250000000000e+03 2.135694746052685389e-11 3.609622323264005672e-11
1.243750000000000000e+02 3.331718750000000000e+03 2.163758928974690576e-11 3.605630377601087844e-11
1.250310000000000059e+02 3.340625000000000000e+03 2.182120456550862286e-11 3.641125942421830075e-11
1.256869999999999976e+02 3.346406250000000000e+03 2.107533939033068293e-11 3.569458964514105048e-11
1.263280000000000030e+02 3.365000000000000000e+03 2.119253383892072407e-11 3.642292023542381685e-11
1.269839999999999947e+02 3.375468750000000000e+03 2.164188793452037629e-11 3.605384393812194332e-11
1.276400000000000006e+02 3.387656250000000000e+03 2.117849819127659572e-11 3.638791698512555683e-11
1.282969999999999970e+02 3.400781250000000000e+03 2.092946475851231725e-11 3.602130052571261842e-11
1.289370000000000118e+02 3.406250000000000000e+03 2.171803535622185422e-11 3.633142398040689613e-11
1.295929999999999893e+02 3.417500000000000000e+03 2.112111874286171087e-11 3.631914907709088425e-11
1.302500000000000000e+02 3.425625000000000000e+03 2.131273109384768105e-11 3.593040101557143373e-11
