Start time (s) =
1547808220
'Reltime', '44.00[A]'
5.514999999999999680e+00 2.240812396747671187e-11
5.655999999999999694e+00 2.308022349628569003e-11
5.780999999999999694e+00 2.328042272847774541e-11
5.905999999999999694e+00 2.320892783513883728e-11
6.046999999999999709e+00 2.334477229581910507e-11
6.187000000000000277e+00 2.206492454026598438e-11
6.312000000000000277e+00 2.109967062180473363e-11
6.437000000000000277e+00 2.220434947020066829e-11
6.562000000000000277e+00 2.288717305953813508e-11
6.703000000000000291e+00 2.245460067884508248e-11
6.828000000000000291e+00 2.341269886296792890e-11
6.953000000000000291e+00 2.191477208035585988e-11
7.094000000000000306e+00 2.234734793049586443e-11
7.219000000000000306e+00 2.201487776798405349e-11
7.344000000000000306e+00 2.226155197682100351e-11
7.483999999999999986e+00 2.318390097955091989e-11
7.625000000000000000e+00 2.374517422965016777e-11
7.750000000000000000e+00 2.250465092057396532e-11
7.875000000000000000e+00 2.314457306362704969e-11
8.015000000000000568e+00 2.262262079055776809e-11
8.140000000000000568e+00 2.226869730281855198e-11
8.265000000000000568e+00 2.168597072749189891e-11
8.406000000000000583e+00 2.146789690460337852e-11
8.531000000000000583e+00 2.192549961033130046e-11
8.672000000000000597e+00 2.225082097739861098e-11
8.797000000000000597e+00 2.273702406907496254e-11
8.922000000000000597e+00 2.324825054689227954e-11
9.061999999999999389e+00 2.315887412396300249e-11
9.186999999999999389e+00 2.270484668331906875e-11
9.311999999999999389e+00 2.232232280963142301e-11
9.452999999999999403e+00 2.277277498519136856e-11
9.577999999999999403e+00 2.272987527363046212e-11
9.702999999999999403e+00 2.306949943575720141e-11
9.843999999999999417e+00 2.412412630770077726e-11
9.968999999999999417e+00 2.218647314478072730e-11
1.009399999999999942e+01 2.212212357743936764e-11
1.023399999999999999e+01 2.224009865159359833e-11
1.037500000000000000e+01 2.187902289896292984e-11
1.050000000000000000e+01 2.293722503599049389e-11
1.062500000000000000e+01 2.236522425591580543e-11
1.076500000000000057e+01 2.293722503599049389e-11
1.089000000000000057e+01 2.254754889741139579e-11
1.101500000000000057e+01 2.227942483279399255e-11
1.115600000000000058e+01 2.324824707744532759e-11
1.129700000000000060e+01 2.202917362414957836e-11
1.142200000000000060e+01 2.231874927927091079e-11
1.154700000000000060e+01 2.232589633999193524e-11
1.167200000000000060e+01 2.345559857452883534e-11
1.181199999999999939e+01 2.240097343730873547e-11
1.193699999999999939e+01 2.281924649238931124e-11
1.206199999999999939e+01 2.242600029289665287e-11
1.220299999999999940e+01 2.279422657569529775e-11
1.232799999999999940e+01 2.340912186316046473e-11
1.245299999999999940e+01 2.231517574891039857e-11
1.259399999999999942e+01 2.330187431898167461e-11
1.271899999999999942e+01 2.155369979717214335e-11
1.284399999999999942e+01 2.250107392076650115e-11
1.298399999999999999e+01 2.221507700017610887e-11
1.310899999999999999e+01 2.237952184680480627e-11
1.325000000000000000e+01 2.190762328491135946e-11
1.337500000000000000e+01 2.358787470901901884e-11
1.351500000000000057e+01 2.182539565742658283e-11
1.365600000000000058e+01 2.250464571640353739e-11
1.378100000000000058e+01 2.181109633181410601e-11
1.390600000000000058e+01 2.281209769694481082e-11
1.403100000000000058e+01 2.253682483688290716e-11
1.417200000000000060e+01 2.207763312445099046e-11
1.429700000000000060e+01 2.180394753636960559e-11
1.442200000000000060e+01 2.234377440013535221e-11
1.456199999999999939e+01 2.259044687424882625e-11
1.468699999999999939e+01 2.295867315704747114e-11
1.481199999999999939e+01 2.267982329717810330e-11
1.495299999999999940e+01 2.239739990694822325e-11
1.509399999999999942e+01 2.275847045540846381e-11
1.521899999999999942e+01 2.277634851555188078e-11
1.534399999999999942e+01 2.246532473937357111e-11
1.548399999999999999e+01 2.162877169031851565e-11
1.560899999999999999e+01 2.245102367903761831e-11
1.573399999999999999e+01 2.196839411772177897e-11
1.587500000000000000e+01 2.333404823529061645e-11
1.600000000000000000e+01 2.385600050835989805e-11
1.612500000000000000e+01 2.359144823937953106e-11
1.626500000000000057e+01 2.257972107899686165e-11
1.639000000000000057e+01 2.178249941531262834e-11
1.651500000000000057e+01 2.278349731099638120e-11
1.664000000000000057e+01 2.239382117241728309e-11
1.678099999999999881e+01 2.294079856635100612e-11
1.692200000000000060e+01 2.192549614088434851e-11
1.704700000000000060e+01 2.188259816404691804e-11
1.717200000000000060e+01 2.264764938086916146e-11
1.731200000000000117e+01 2.194337246630428950e-11
1.745299999999999940e+01 2.289075179406907523e-11
1.757799999999999940e+01 2.297654948246741213e-11
1.770299999999999940e+01 2.098527081273449113e-11
1.784400000000000119e+01 2.237237478608378183e-11
1.798400000000000176e+01 2.212212184271589166e-11
1.810900000000000176e+01 2.232589807471541121e-11
1.823400000000000176e+01 2.172887217377628133e-11
1.837500000000000000e+01 2.223652512123308611e-11
1.850000000000000000e+01 2.229014715859900519e-11
1.862500000000000000e+01 2.247247353481807153e-11
1.875000000000000000e+01 2.179322174111764099e-11
1.889000000000000057e+01 2.194337073158081353e-11
1.901500000000000057e+01 2.222937459106510971e-11
1.914000000000000057e+01 2.228299836315450477e-11
1.928099999999999881e+01 2.218646967533377534e-11
1.940599999999999881e+01 2.246532300465009513e-11
1.953099999999999881e+01 2.064207138552376364e-11
1.967200000000000060e+01 2.288359605973067090e-11
1.979700000000000060e+01 2.118547351437349846e-11
1.993700000000000117e+01 2.254754889741139579e-11
2.006200000000000117e+01 2.215430096319526143e-11
2.020299999999999940e+01 2.156084685789316779e-11
2.032799999999999940e+01 2.203274888923356656e-11
2.045299999999999940e+01 2.193980067066725326e-11
2.059400000000000119e+01 2.285499914322919324e-11
2.071900000000000119e+01 2.164664801573845665e-11
2.084400000000000119e+01 2.194045813086464847e-11
2.098400000000000176e+01 2.118189651456603428e-11
2.112500000000000000e+01 2.128914579346830038e-11
2.125000000000000000e+01 2.153224820666821415e-11
2.137500000000000000e+01 2.242599855817317689e-11
2.150000000000000000e+01 2.167524666696341029e-11
2.164000000000000057e+01 2.385957403872041027e-11
2.176500000000000057e+01 2.071714848284056387e-11
2.189000000000000057e+01 2.161089709962205063e-11
2.203099999999999881e+01 2.154654579755721500e-11
2.215599999999999881e+01 2.200057150347767276e-11
2.228099999999999881e+01 2.178607121094966459e-11
2.242200000000000060e+01 2.258687507861179000e-11
2.254700000000000060e+01 2.277277325046789258e-11
2.267200000000000060e+01 2.291219818040257650e-11
2.281200000000000117e+01 2.208637439604643760e-11
2.295299999999999940e+01 2.318032397974345571e-11
2.307799999999999940e+01 2.185757477790595260e-11
2.320299999999999940e+01 2.227942136334704060e-11
2.334400000000000119e+01 2.236879952099979363e-11
2.348400000000000176e+01 2.210067198693543844e-11
2.360900000000000176e+01 2.129987332344374096e-11
2.373400000000000176e+01 2.138924801164954204e-11
2.385900000000000176e+01 2.184327545229347578e-11
2.400000000000000000e+01 2.243314561889420133e-11
2.412500000000000000e+01 2.084584414807633124e-11
2.425000000000000000e+01 2.239382290714075907e-11
2.439000000000000057e+01 2.298727354299590075e-11
2.451500000000000057e+01 2.191834734543984808e-11
2.464000000000000057e+01 2.183969498303905965e-11
2.478099999999999881e+01 2.244029788378565371e-11
2.490599999999999881e+01 2.081009670140687717e-11
2.503099999999999881e+01 2.145717284407488989e-11
2.517200000000000060e+01 2.298727527771937673e-11
2.529700000000000060e+01 2.177177362006066375e-11
2.542200000000000060e+01 2.177177188533718777e-11
2.556200000000000117e+01 2.200414850328513694e-11
2.570299999999999940e+01 2.070642268758859927e-11
2.582799999999999940e+01 2.267982676662505526e-11
2.596900000000000119e+01 2.115687312842506884e-11
2.609400000000000119e+01 2.225797497701353933e-11
2.621900000000000119e+01 2.254397710177435954e-11
2.635900000000000176e+01 2.197912338242069552e-11
2.648400000000000176e+01 2.192192261052383628e-11
2.660900000000000176e+01 2.094237110117358469e-11
2.675000000000000000e+01 2.223652338650961013e-11
2.687500000000000000e+01 2.144644878354640127e-11
2.701500000000000057e+01 2.197912511714417150e-11
2.714000000000000057e+01 2.144644878354640127e-11
2.728099999999999881e+01 2.128914752819177636e-11
2.740599999999999881e+01 2.207564686607099702e-11
2.753099999999999881e+01 2.173655352932790663e-11
2.767200000000000060e+01 2.241884802800520049e-11
2.779700000000000060e+01 2.334119876545859285e-11
2.792200000000000060e+01 2.231159874910293439e-11
2.806200000000000117e+01 2.146789516987990254e-11
2.818700000000000117e+01 2.102817225901887355e-11
2.831200000000000117e+01 2.250464745112701337e-11
2.845299999999999940e+01 2.211854831235537944e-11
2.857799999999999940e+01 2.237952358152828225e-11
2.870299999999999940e+01 2.192907314069181268e-11
2.884400000000000119e+01 2.197197285225271912e-11
2.896900000000000119e+01 2.051337225084104432e-11
2.909400000000000119e+01 2.272987353890698614e-11
2.923400000000000176e+01 2.221864706108966914e-11
2.935900000000000176e+01 2.253682136743595521e-11
2.950000000000000000e+01 2.224009691687012236e-11
2.964000000000000057e+01 2.170027178782785171e-11
2.976500000000000057e+01 2.247962233026257195e-11
2.989000000000000057e+01 2.119527123256581547e-11
3.003099999999999881e+01 2.267624629737063913e-11
3.015599999999999881e+01 2.330187258425819863e-11
3.028099999999999881e+01 2.114257033336564007e-11
3.042200000000000060e+01 2.281567296202879902e-11
3.054700000000000060e+01 2.263692532034067284e-11
3.067200000000000060e+01 2.146432510896634227e-11
3.081200000000000117e+01 2.204347121503857920e-11
3.093700000000000117e+01 2.262620472925913617e-11
3.106200000000000117e+01 2.237594831644429405e-11
3.120299999999999940e+01 2.121049690051446390e-11
3.132799999999999940e+01 2.138567101184207786e-11
3.145299999999999940e+01 2.232589807471541121e-11
3.159400000000000119e+01 2.143572298829443668e-11
3.171900000000000119e+01 2.202202482870507794e-11
3.185900000000000176e+01 2.265837517612112606e-11
3.200000000000000000e+01 2.142499719304247208e-11
3.212500000000000000e+01 2.175747082500123497e-11
3.225000000000000000e+01 2.124267255154688172e-11
3.239000000000000057e+01 2.259759913914027862e-11
3.251500000000000057e+01 2.150364435127283258e-11
3.264000000000000057e+01 2.201130076817658932e-11
3.278099999999999881e+01 2.206849807062649660e-11
3.290599999999999881e+01 2.153224820666821415e-11
3.304699999999999704e+01 2.177892241550516417e-11
3.317199999999999704e+01 2.305520011014472459e-11
3.331199999999999761e+01 2.244029788378565371e-11
3.343699999999999761e+01 2.174674676447274635e-11
3.356199999999999761e+01 2.153224647194473818e-11
3.368699999999999761e+01 2.231119976270345973e-11
3.382800000000000296e+01 2.276562098557644021e-11
3.395300000000000296e+01 2.203632241959407878e-11
3.407800000000000296e+01 2.237595005116777003e-11
3.421900000000000119e+01 2.097812028256651473e-11
3.434400000000000119e+01 2.144644878354640127e-11
3.446900000000000119e+01 2.111039988650365018e-11
3.460900000000000176e+01 2.301944572458136662e-11
3.473400000000000176e+01 2.280852243186082262e-11
3.485900000000000176e+01 2.204347121503857920e-11
3.500000000000000000e+01 2.114257033336564007e-11
3.512500000000000000e+01 2.156084685789316779e-11
3.526500000000000057e+01 2.210424898674290262e-11
3.539000000000000057e+01 2.189332222457540666e-11
3.553099999999999881e+01 2.248174216235021561e-11
3.567199999999999704e+01 2.119619757490198708e-11
3.579699999999999704e+01 2.181109459709063003e-11
3.592199999999999704e+01 2.121764916540591628e-11
3.606199999999999761e+01 2.294437556615847029e-11
3.618699999999999761e+01 2.152866947213727400e-11
3.631199999999999761e+01 2.152509767650023775e-11
3.643699999999999761e+01 2.245102367903761831e-11
3.657800000000000296e+01 2.198984744294918414e-11
3.670300000000000296e+01 2.134634830008863560e-11
3.682800000000000296e+01 2.154654753228069097e-11
3.696900000000000119e+01 2.080652317104636495e-11
3.709400000000000119e+01 2.176104955953217512e-11
3.721900000000000119e+01 2.132489844430818238e-11
3.735900000000000176e+01 2.117117071931406969e-11
3.748400000000000176e+01 2.175032029483325857e-11
3.762500000000000000e+01 2.157872318331310879e-11
3.775000000000000000e+01 2.285499740850571726e-11
3.789000000000000057e+01 2.252609904163094257e-11
3.801500000000000057e+01 2.251537671582592992e-11
3.814000000000000057e+01 2.144644878354640127e-11
3.828099999999999881e+01 2.161447236470603883e-11
3.842199999999999704e+01 2.139639854181751843e-11
3.854699999999999704e+01 2.154654926700416695e-11
3.867199999999999704e+01 2.226512203773456378e-11
3.879699999999999704e+01 2.229371895423604144e-11
3.893699999999999761e+01 2.189689748965939486e-11
3.906199999999999761e+01 2.172887217377628133e-11
3.918699999999999761e+01 2.160374656945407423e-11
3.932800000000000296e+01 2.183612145267854743e-11
3.946900000000000119e+01 2.205062347993003158e-11
3.959400000000000119e+01 2.252252204182347839e-11
3.971900000000000119e+01 2.166809613679543389e-11
3.985900000000000176e+01 2.103174578937938577e-11
3.998400000000000176e+01 2.130344685380425318e-11
4.010900000000000176e+01 2.246174773956610693e-11
4.025000000000000000e+01 2.252609730690746659e-11
4.037500000000000000e+01 2.176462308989268735e-11
4.050000000000000000e+01 2.228300009787798075e-11
4.064000000000000057e+01 2.172529864341576911e-11
4.076500000000000057e+01 2.191477208035585988e-11
4.089000000000000057e+01 2.104247158463135037e-11
4.103099999999999881e+01 2.151079488144080898e-11
4.115599999999999881e+01 2.276204918993940396e-11
4.129699999999999704e+01 2.233662213524389983e-11
4.142199999999999704e+01 2.087087100366424863e-11
4.154699999999999704e+01 2.217575081897571465e-11
4.168699999999999761e+01 2.158587197875760921e-11
4.182800000000000296e+01 2.139639854181751843e-11
4.195300000000000296e+01 2.149649555582833216e-11
4.207800000000000296e+01 2.163234522067902788e-11
4.221900000000000119e+01 2.149649902527528411e-11
4.234400000000000119e+01 2.181467159689809421e-11
4.246900000000000119e+01 2.123194502157144115e-11
4.260900000000000176e+01 2.451379897683292342e-11
4.273400000000000176e+01 2.945803323495255199e-11
4.285900000000000176e+01 3.176748447630828309e-11
4.300000000000000000e+01 3.180323018825426118e-11
4.314000000000000057e+01 3.252896216277001429e-11
4.326500000000000057e+01 3.072357993016971989e-11
4.339000000000000057e+01 3.047333219097225765e-11
4.353099999999999881e+01 3.105248003176797056e-11
4.365599999999999881e+01 3.257185493543701682e-11
4.378099999999999881e+01 3.146717955648803411e-11
4.390599999999999881e+01 3.188545955046251379e-11
4.404699999999999704e+01 3.222865724294976530e-11
4.417199999999999704e+01 3.171028370441142386e-11
4.429699999999999704e+01 3.077720370225911495e-11
4.443699999999999761e+01 3.171386070421888803e-11
4.456199999999999761e+01 3.115973451484066459e-11
4.468699999999999761e+01 3.214285781982795243e-11
4.482800000000000296e+01 3.274346072057454649e-11
4.496900000000000119e+01 3.144215790507054464e-11
4.509400000000000119e+01 3.238953549811185439e-11
4.521900000000000119e+01 3.197840603430535111e-11
4.535900000000000176e+01 3.155298591850375090e-11
4.550000000000000000e+01 3.264693029803034108e-11
4.562500000000000000e+01 3.175318341597233029e-11
4.575000000000000000e+01 3.310811000356572720e-11
4.589000000000000057e+01 3.157443057011377618e-11
4.601500000000000057e+01 3.268625994867768725e-11
4.614000000000000057e+01 3.248433466662703495e-11
4.626500000000000057e+01 3.295080180931719838e-11
4.640599999999999881e+01 3.228043179981376909e-11
4.653099999999999881e+01 3.303660817133291516e-11
4.665599999999999881e+01 3.069498821783867015e-11
4.679699999999999704e+01 3.381596044849111138e-11
4.692199999999999704e+01 3.208565357848414124e-11
4.704699999999999704e+01 3.175675347688589056e-11
4.718699999999999761e+01 3.254683328401952735e-11
4.731199999999999761e+01 3.182467830931123842e-11
4.743699999999999761e+01 3.038038223768246837e-11
4.757800000000000296e+01 3.164593240234658822e-11
4.771900000000000119e+01 3.211068216879553461e-11
4.784400000000000119e+01 3.291863656662563642e-11
4.798400000000000176e+01 3.313313165498321666e-11
4.810900000000000176e+01 3.214285435038100047e-11
4.823400000000000176e+01 3.168883558335444661e-11
4.837500000000000000e+01 3.190333067171202686e-11
4.850000000000000000e+01 3.335478074295572526e-11
4.862500000000000000e+01 3.117045857536915321e-11
4.876500000000000057e+01 3.207851345665702070e-11
4.889000000000000057e+01 3.143143384454205602e-11
4.903099999999999881e+01 3.134920448233380341e-11
4.921900000000000119e+01 3.064136097630232314e-11
4.940599999999999881e+01 3.110968080366482980e-11
4.957800000000000296e+01 3.018375827057440119e-11
4.976500000000000057e+01 3.202488274567372173e-11
4.993699999999999761e+01 3.266837841908731832e-11
5.012500000000000000e+01 3.215358534980339300e-11
5.029699999999999704e+01 3.188545955046251379e-11
5.048400000000000176e+01 3.275061125074252288e-11
5.065599999999999881e+01 3.210711210788197434e-11
5.084400000000000119e+01 3.204990439709121119e-11
5.104699999999999704e+01 3.156728697883970369e-11
5.121900000000000119e+01 3.140640872367761460e-11
5.140599999999999881e+01 3.214643828908236856e-11
5.157800000000000296e+01 3.324753319877693514e-11
5.176500000000000057e+01 3.196053144360888609e-11
5.193699999999999761e+01 3.220005859172481166e-11
5.212500000000000000e+01 3.110610033441041367e-11
5.229699999999999704e+01 3.214285781982795243e-11
5.248400000000000176e+01 3.173530188638196137e-11
5.267199999999999704e+01 3.300800952010796152e-11
5.284400000000000119e+01 3.139926166295659016e-11
5.303099999999999881e+01 3.142428678382103158e-11
5.320300000000000296e+01 3.140640872367761460e-11
5.339000000000000057e+01 3.214285781982795243e-11
5.357800000000000296e+01 3.289718150667475527e-11
5.375000000000000000e+01 3.212140622932402323e-11
5.387500000000000000e+01 3.097025760845362186e-11
5.401500000000000057e+01 3.174245935544384167e-11
5.414000000000000057e+01 3.297583386907554370e-11
5.426500000000000057e+01 3.183540930873363095e-11
5.440599999999999881e+01 3.352281646717969465e-11
5.453099999999999881e+01 3.189618361099100241e-11
5.465599999999999881e+01 3.238595849830439022e-11
5.479699999999999704e+01 3.317246130563056283e-11
5.492199999999999704e+01 3.241098014972187968e-11
5.504699999999999704e+01 3.206063192706665177e-11
5.518699999999999761e+01 3.224653183364623033e-11
5.532800000000000296e+01 3.274703078148810675e-11
5.545300000000000296e+01 3.140640525423066265e-11
5.557800000000000296e+01 3.144256383036392322e-11
5.570300000000000296e+01 3.240025955864034302e-11
5.584400000000000119e+01 3.127055905882691889e-11
5.596900000000000119e+01 3.238953549811185439e-11
5.609400000000000119e+01 3.229300160612069703e-11
5.623400000000000176e+01 3.218575406194190691e-11
5.635900000000000176e+01 3.130272777096543280e-11
5.648400000000000176e+01 3.204633086673069897e-11
5.662500000000000000e+01 3.246818786051264283e-11
5.675000000000000000e+01 3.235378631671892435e-11
5.687500000000000000e+01 3.181038418786918953e-11
5.701500000000000057e+01 3.306163676164430854e-11
5.714000000000000057e+01 3.239668255883287884e-11
5.728099999999999881e+01 3.094947215176446775e-11
5.740599999999999881e+01 3.370155890469739290e-11
5.754699999999999704e+01 3.054840061467167800e-11
5.768699999999999761e+01 3.184971036906958375e-11
5.781199999999999761e+01 3.225725242472776699e-11
5.793699999999999761e+01 3.166738399285051742e-11
5.806199999999999761e+01 3.197840603430535111e-11
5.820300000000000296e+01 3.286143579472877718e-11
5.832800000000000296e+01 3.296153627818654286e-11
5.845300000000000296e+01 3.103817897143201776e-11
5.859400000000000119e+01 3.155298244905679894e-11
5.871900000000000119e+01 3.228585454539967259e-11
5.884400000000000119e+01 3.428786421455498612e-11
5.898400000000000176e+01 3.190333067171202686e-11
5.910900000000000176e+01 3.144930496579156909e-11
5.923400000000000176e+01 3.144215443562359269e-11
5.937500000000000000e+01 3.205348486634562732e-11
5.950000000000000000e+01 3.300085898993998512e-11
5.964000000000000057e+01 3.320463348721602870e-11
5.976500000000000057e+01 3.281853608316787074e-11
5.990599999999999881e+01 3.356319736025348277e-11
6.003099999999999881e+01 3.269698053975922392e-11
6.015599999999999881e+01 3.347991675561878822e-11
6.029699999999999704e+01 3.370155890469739290e-11
6.042199999999999704e+01 3.021236039124630679e-11
6.056199999999999761e+01 3.013728155920603058e-11
6.068699999999999761e+01 3.287930691597829025e-11
6.081199999999999761e+01 3.208923404773855736e-11
6.095300000000000296e+01 3.149578514660689166e-11
6.107800000000000296e+01 3.358002070852350585e-11
6.120300000000000296e+01 3.288646091559321860e-11
6.134400000000000119e+01 3.310810653411877524e-11
6.148400000000000176e+01 3.314743618476612141e-11
6.160900000000000176e+01 3.344774110458637040e-11
6.173400000000000176e+01 3.292221009698614864e-11
6.187500000000000000e+01 3.163878187217861182e-11
6.200000000000000000e+01 3.102030785018250469e-11
6.212500000000000000e+01 3.252181163260203789e-11
6.226500000000000057e+01 3.202845627603423395e-11
6.239000000000000057e+01 3.195696138269532582e-11
6.251500000000000057e+01 3.218404362459459378e-11
6.265599999999999881e+01 3.289361144576119500e-11
6.278099999999999881e+01 3.307593435253330938e-11
6.290599999999999881e+01 3.217503000141341829e-11
6.303099999999999881e+01 3.224653183364623033e-11
6.317199999999999704e+01 3.152080679802438112e-11
6.331199999999999761e+01 3.286858632489675358e-11
6.343699999999999761e+01 3.192478226221595605e-11
6.356199999999999761e+01 3.372300702575437015e-11
6.370300000000000296e+01 3.173530535582891332e-11
6.384400000000000119e+01 3.240025955864034302e-11
6.396900000000000119e+01 3.300443252030049734e-11
6.409399999999999409e+01 3.184971036906958375e-11
6.423399999999999466e+01 3.211783616841046296e-11
6.435899999999999466e+01 3.305448623147633214e-11
6.448399999999999466e+01 3.281138902244684630e-11
6.462500000000000000e+01 3.195338785233481360e-11
6.475000000000000000e+01 3.212498669857843936e-11
6.487500000000000000e+01 3.207850651776311679e-11
6.501500000000000057e+01 3.220005512227785971e-11
6.514000000000000057e+01 3.285427832566689688e-11
6.526500000000000057e+01 3.264335676766982886e-11
6.540600000000000591e+01 3.290075850648221945e-11
6.553100000000000591e+01 3.219290806155683526e-11
6.565600000000000591e+01 3.222508371258925308e-11
6.578100000000000591e+01 3.351565552867086240e-11
6.592199999999999704e+01 3.481338481381435201e-11
6.606199999999999761e+01 3.273272972115215396e-11
6.618699999999999761e+01 3.334763368223470081e-11
6.632800000000000296e+01 3.230730960535055374e-11
6.645300000000000296e+01 3.057343267443002333e-11
6.659399999999999409e+01 3.262190864661285161e-11
6.671899999999999409e+01 3.295795233948517478e-11
6.684399999999999409e+01 3.231088313571106596e-11
6.698399999999999466e+01 3.225011230290064645e-11
6.710899999999999466e+01 3.181395771822970175e-11
6.723399999999999466e+01 3.278278690177494070e-11
6.737500000000000000e+01 3.486344199443713876e-11
6.751500000000000057e+01 3.254325975365901513e-11
6.764000000000000057e+01 3.298298439924352010e-11
6.776500000000000057e+01 3.114185298525029566e-11
6.789000000000000057e+01 3.255041028382699153e-11
6.803100000000000591e+01 3.225010883345369450e-11
6.815600000000000591e+01 3.233948872582992351e-11
6.828100000000000591e+01 3.099528272931806328e-11
6.842199999999999704e+01 3.244673280056176168e-11
6.854699999999999704e+01 3.148863114699196331e-11
6.868699999999999761e+01 3.214285781982795243e-11
6.881199999999999761e+01 3.283282673516296768e-11
6.895300000000000296e+01 3.230373607499004152e-11
6.907800000000000296e+01 3.248063276672930044e-11
6.920300000000000296e+01 3.331545803120228300e-11
6.934399999999999409e+01 3.101315732001452830e-11
6.946899999999999409e+01 3.123123634707347662e-11
6.959399999999999409e+01 3.297940739943605593e-11
6.973399999999999466e+01 3.164235540253912404e-11
6.985899999999999466e+01 3.349778093797439738e-11
7.000000000000000000e+01 3.299370845977200872e-11
7.012500000000000000e+01 3.352996699734767105e-11
7.025000000000000000e+01 3.260403405591638659e-11
7.039000000000000057e+01 3.342271251427497702e-11
7.051500000000000057e+01 3.250393357245862092e-11
7.064000000000000057e+01 3.307593435253330938e-11
7.078100000000000591e+01 3.245745686109025030e-11
7.090600000000000591e+01 3.345845822622095511e-11
7.103100000000000591e+01 3.311526747262760750e-11
7.117199999999999704e+01 3.253253916257747846e-11
7.129699999999999704e+01 3.248606245120910785e-11
7.142199999999999704e+01 3.309381241267672635e-11
7.156199999999999761e+01 3.267196235778868640e-11
7.168699999999999761e+01 3.333333262189874802e-11
7.181199999999999761e+01 3.201773568495269728e-11
7.195300000000000296e+01 3.323680913824844652e-11
7.209399999999999409e+01 3.256113434435548015e-11
7.221899999999999409e+01 3.387673475074848284e-11
7.235899999999999466e+01 3.272201259951756924e-11
7.248399999999999466e+01 3.149220814679942748e-11
7.262500000000000000e+01 3.256113781380243211e-11
7.275000000000000000e+01 3.222865724294976530e-11
7.287500000000000000e+01 3.159945916042516956e-11
7.300000000000000000e+01 3.203203327584169813e-11
7.314000000000000057e+01 3.185685742979060819e-11
7.326500000000000057e+01 3.364793513260799784e-11
7.339000000000000057e+01 3.255041375327394348e-11
7.353100000000000591e+01 3.264004691527766511e-11
7.365600000000000591e+01 3.388746228072392341e-11
7.378100000000000591e+01 3.051980543289367631e-11
7.392199999999999704e+01 3.343344004425041760e-11
7.404699999999999704e+01 3.225010536400674255e-11
7.417199999999999704e+01 3.250393704190557287e-11
7.431199999999999761e+01 3.223938130347825393e-11
7.445300000000000296e+01 3.306520682255786880e-11
7.457800000000000296e+01 3.270770806973466449e-11
7.470300000000000296e+01 3.330473050122684242e-11
7.484399999999999409e+01 3.249320604248318034e-11
7.498399999999999466e+01 3.292220662753919669e-11
7.510899999999999466e+01 3.260761105572385077e-11
7.523399999999999466e+01 3.236808043816097324e-11
7.535899999999999466e+01 3.255756081399496793e-11
7.550000000000000000e+01 3.453096142358447196e-11
7.562500000000000000e+01 3.217145647105290607e-11
7.575000000000000000e+01 3.270413453937415227e-11
7.589000000000000057e+01 3.285070826475333661e-11
7.603100000000000591e+01 3.196410497396939832e-11
7.615600000000000591e+01 3.305090576222191601e-11
7.628100000000000591e+01 3.408050924802452641e-11
7.642199999999999704e+01 3.342271598372192898e-11
7.654699999999999704e+01 3.098813566859703883e-11
7.667199999999999704e+01 3.238953202866490244e-11
7.681199999999999761e+01 3.319748642649500425e-11
7.693699999999999761e+01 3.360146189068657918e-11
7.706199999999999761e+01 3.290075850648221945e-11
7.720300000000000296e+01 3.221793665186822864e-11
