Start time (s) =
1547806828
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.100000000000000000e+03 2.464304801885752738e-11 4.326596719783637468e-11
6.710000000000000409e-01 2.099843750000000000e+03 2.451040412299043680e-11 4.417914645227227766e-11
1.328000000000000069e+00 2.100625000000000000e+03 2.403692002383994719e-11 4.312473295131624695e-11
1.967999999999999972e+00 2.100000000000000000e+03 2.428379719532358649e-11 4.353554322600317050e-11
2.625000000000000000e+00 2.099687500000000000e+03 2.411736609031489564e-11 4.332675884732850591e-11
3.281000000000000139e+00 2.100000000000000000e+03 2.468296053659280176e-11 4.323465890854194527e-11
3.921000000000000263e+00 2.100312500000000000e+03 2.424009430679330279e-11 4.289012200953123966e-11
4.578000000000000291e+00 2.099531250000000000e+03 2.442995632179201237e-11 4.325245717140546731e-11
5.217999999999999972e+00 2.100156250000000000e+03 2.461172411705181418e-11 4.347966431339500559e-11
5.875000000000000000e+00 2.099843750000000000e+03 2.378084187903972690e-11 4.376586593135556313e-11
6.530999999999999694e+00 2.100156250000000000e+03 2.427581226316366525e-11 4.236321710093804427e-11
7.171000000000000263e+00 2.099687500000000000e+03 2.447908195590819957e-11 4.349196003339272920e-11
7.828000000000000291e+00 2.100625000000000000e+03 2.440784380164373601e-11 4.271142814427086876e-11
8.483999999999999986e+00 2.099843750000000000e+03 2.431880044562184651e-11 4.292882022083333027e-11
9.140000000000000568e+00 2.100000000000000000e+03 2.416220175327499220e-11 4.290547778174058635e-11
9.795999999999999375e+00 2.100312500000000000e+03 2.381528828310219836e-11 4.317262172759406269e-11
1.043699999999999939e+01 2.100000000000000000e+03 2.407560956152465792e-11 4.240314002701417451e-11
1.109299999999999997e+01 2.100312500000000000e+03 2.415360793317500310e-11 4.316585977548470510e-11
1.175000000000000000e+01 2.100000000000000000e+03 2.429362093436804315e-11 4.298285685711000781e-11
1.239000000000000057e+01 2.100000000000000000e+03 2.394971720942606908e-11 4.349195309449882529e-11
1.304599999999999937e+01 2.099531250000000000e+03 2.407684121519260145e-11 4.312102758197156049e-11
1.368699999999999939e+01 2.100000000000000000e+03 2.408359969785500709e-11 4.338939624259907646e-11
1.434299999999999997e+01 2.099843750000000000e+03 2.470691533307256549e-11 4.310999821011129995e-11
1.500000000000000000e+01 2.100000000000000000e+03 2.401297043153061139e-11 4.309587409156989679e-11
1.565600000000000058e+01 2.099687500000000000e+03 2.415728554694407393e-11 4.319657825879730240e-11
1.631200000000000117e+01 2.100000000000000000e+03 2.401358452364110718e-11 4.312656481930687846e-11
1.696799999999999997e+01 2.098281250000000000e+03 2.445144781093588904e-11 4.319472210467800721e-11
