Start time (s) =
1547810437
'Reltime', '44.00[A]'
8.093999999999999417e+00 2.048119659980862650e-11
8.234999999999999432e+00 1.964107002039305883e-11
8.375000000000000000e+00 1.906906924031837036e-11
8.500000000000000000e+00 1.954096953693529315e-11
8.625000000000000000e+00 1.933004624421474915e-11
8.750000000000000000e+00 2.024166945169270093e-11
8.891000000000000014e+00 2.055269496259448658e-11
9.016000000000000014e+00 1.927284373759441394e-11
9.141000000000000014e+00 1.969112026212194166e-11
9.281000000000000583e+00 2.024167292113965289e-11
9.422000000000000597e+00 2.018447214924279365e-11
9.547000000000000597e+00 1.885099541742984997e-11
9.672000000000000597e+00 1.943729552311701525e-11
9.813000000000000611e+00 2.021307080046774729e-11
9.938000000000000611e+00 1.982339813133560114e-11
1.006300000000000061e+01 2.031317301864898894e-11
1.020299999999999940e+01 1.937294422105217961e-11
1.032799999999999940e+01 2.037036858637542025e-11
1.045299999999999940e+01 2.023094712588768829e-11
1.059399999999999942e+01 2.109967235652820960e-11
1.071899999999999942e+01 2.050621998594959194e-11
1.084399999999999942e+01 1.892249204549223407e-11
1.098499999999999943e+01 1.956956992288372277e-11
1.110999999999999943e+01 2.041684703246726684e-11
1.123499999999999943e+01 1.972329591315435948e-11
1.137500000000000000e+01 2.079222211071041215e-11
1.150000000000000000e+01 2.026312277692010611e-11
1.164100000000000001e+01 2.024882171658415331e-11
1.176600000000000001e+01 2.009867099139750479e-11
1.190600000000000058e+01 1.963034075569414227e-11
1.203100000000000058e+01 2.082439602701935399e-11
1.217200000000000060e+01 2.018804567960330587e-11
1.229700000000000060e+01 1.876162072922404889e-11
1.242200000000000060e+01 1.915129513307967102e-11
1.256300000000000061e+01 1.924424508636946030e-11
1.268800000000000061e+01 2.017732161907481725e-11
1.281300000000000061e+01 2.104247505407830232e-11
1.295299999999999940e+01 2.062419852955077459e-11
1.307799999999999940e+01 1.968754499703795346e-11
1.320299999999999940e+01 1.927641726795492616e-11
1.334399999999999942e+01 2.036679852546185998e-11
1.346899999999999942e+01 1.997354712179877367e-11
1.359399999999999942e+01 2.017374635399082905e-11
1.373499999999999943e+01 2.060632220413083360e-11
1.385999999999999943e+01 1.904761764981444117e-11
1.400000000000000000e+01 1.968754499703795346e-11
1.412500000000000000e+01 2.087087273838772461e-11
1.426600000000000001e+01 1.973401997368284810e-11
1.439100000000000001e+01 2.075647292931748211e-11
1.453100000000000058e+01 2.014514423331892345e-11
1.465600000000000058e+01 2.087802153383222503e-11
1.478100000000000058e+01 1.980552007119218416e-11
1.492200000000000060e+01 2.034892046531844301e-11
1.504700000000000060e+01 1.917989725375157661e-11
1.517200000000000060e+01 2.053839390225853379e-11
1.531300000000000061e+01 2.039182191160282542e-11
1.543800000000000061e+01 2.081367196649086537e-11
1.556300000000000061e+01 1.961962189933608158e-11
1.570299999999999940e+01 2.018089514943532947e-11
1.582799999999999940e+01 2.030959775356500074e-11
1.595299999999999940e+01 1.984577606417570195e-11
1.609400000000000119e+01 2.031317128392551297e-11
1.621900000000000119e+01 1.937652122085964379e-11
1.635999999999999943e+01 1.951594441607085173e-11
1.648499999999999943e+01 2.053839563698200976e-11
1.660999999999999943e+01 2.087444626874823683e-11
1.675000000000000000e+01 1.905119811906885730e-11
1.689099999999999824e+01 1.947304643923342127e-11
1.701599999999999824e+01 1.900114614261649848e-11
1.714099999999999824e+01 1.945517011381348027e-11
1.728099999999999881e+01 1.978764721521919512e-11
1.740599999999999881e+01 1.995924779618629685e-11
1.753099999999999881e+01 2.058844587871089260e-11
1.767200000000000060e+01 2.054554269770303421e-11
1.779700000000000060e+01 2.014157243768188721e-11
1.793799999999999883e+01 2.012012258190143399e-11
1.806299999999999883e+01 1.964822055056103522e-11
1.820299999999999940e+01 2.049907119050509152e-11
1.832799999999999940e+01 2.020234673993925867e-11
1.845299999999999940e+01 2.053124337209055739e-11
1.859400000000000119e+01 1.976619388999178994e-11
1.871900000000000119e+01 1.998426944760378632e-11
1.884400000000000119e+01 1.904404411945392894e-11
1.898499999999999943e+01 2.008794346142206422e-11
1.910999999999999943e+01 1.955169533218725775e-11
1.925000000000000000e+01 2.048477186489261470e-11
1.937500000000000000e+01 2.076362172476198253e-11
1.950000000000000000e+01 2.010939505192599341e-11
1.964099999999999824e+01 2.103532105446337397e-11
1.976599999999999824e+01 1.915486866344018324e-11
1.989099999999999824e+01 2.079937090615491257e-11
2.003099999999999881e+01 1.961604663425209338e-11
2.015599999999999881e+01 2.030959775356500074e-11
2.029700000000000060e+01 2.056341902312297520e-11
2.042200000000000060e+01 1.946589764378892085e-11
2.056299999999999883e+01 2.065279718077572824e-11
2.068799999999999883e+01 2.020234673993925867e-11
2.081299999999999883e+01 1.820034054023089709e-11
2.095299999999999940e+01 2.088517206400020143e-11
2.107799999999999940e+01 1.997354365235182172e-11
2.120299999999999940e+01 2.109609362199726945e-11
2.132799999999999940e+01 1.944801958364550387e-11
2.146900000000000119e+01 1.976976742035230217e-11
2.159400000000000119e+01 2.046332027438868550e-11
2.171900000000000119e+01 2.082082076193536579e-11
2.185999999999999943e+01 1.969827079228991806e-11
2.198499999999999943e+01 1.960889436936064101e-11
2.210999999999999943e+01 1.885099541742984997e-11
2.225000000000000000e+01 2.072787427809252847e-11
2.237500000000000000e+01 1.861861879948190079e-11
2.251599999999999824e+01 1.999857050793973912e-11
2.264099999999999824e+01 2.043472162316373186e-11
2.278099999999999881e+01 2.040254597213131404e-11
2.292200000000000060e+01 1.855427096686401711e-11
2.304700000000000060e+01 1.959459504374816419e-11
2.317200000000000060e+01 2.062061979501983444e-11
2.331299999999999883e+01 2.016302055873886445e-11
2.343799999999999883e+01 1.893322131019115062e-11
2.356299999999999883e+01 2.025597051202865373e-11
2.368799999999999883e+01 2.022022306535919967e-11
2.382799999999999940e+01 2.041684356302031489e-11
2.395299999999999940e+01 1.959817204355562836e-11
2.407799999999999940e+01 1.998069591724327410e-11
2.421900000000000119e+01 1.974474576893481270e-11
2.434400000000000119e+01 2.096382095695403791e-11
2.446900000000000119e+01 1.855069396705655294e-11
2.460999999999999943e+01 1.930144585826631953e-11
2.473499999999999943e+01 1.950164335573489893e-11
2.487500000000000000e+01 1.886529127359537483e-11
2.500000000000000000e+01 1.928357126756985451e-11
2.514099999999999824e+01 1.895467116597160384e-11
2.528099999999999881e+01 1.983054692678010156e-11
2.540599999999999881e+01 1.977692141996723052e-11
2.553099999999999881e+01 2.074575233823594544e-11
2.567200000000000060e+01 2.016302229346234043e-11
2.579700000000000060e+01 1.971614711770985906e-11
2.592200000000000060e+01 2.029171969342158377e-11
2.604700000000000060e+01 2.070999274850215954e-11
2.618799999999999883e+01 1.937294422105217961e-11
2.631299999999999883e+01 1.917274672358360021e-11
2.643799999999999883e+01 2.043829515352424409e-11
2.657799999999999940e+01 2.014871949840291165e-11
2.671900000000000119e+01 2.065279718077572824e-11
2.684400000000000119e+01 1.973044297387538393e-11
2.696900000000000119e+01 1.941941919769707425e-11
2.710999999999999943e+01 1.938366828158066824e-11
2.723499999999999943e+01 2.005577474928355031e-11
2.735999999999999943e+01 2.001286983355221594e-11
2.750000000000000000e+01 2.113184453811367547e-11
2.762500000000000000e+01 1.962677242950405798e-11
2.775000000000000000e+01 2.085299641296778361e-11
2.789099999999999824e+01 2.047404780436412608e-11
2.801599999999999824e+01 1.948377049976190989e-11
2.814099999999999824e+01 2.011297205173345759e-11
2.828099999999999881e+01 2.065994944566718061e-11
2.840599999999999881e+01 1.955884412763175817e-11
2.854700000000000060e+01 1.990562228937342582e-11
2.867200000000000060e+01 1.968039446686997707e-11
2.879700000000000060e+01 2.046332027438868550e-11
2.893799999999999883e+01 2.087802500327917699e-11
2.907799999999999940e+01 2.009152219595300437e-11
2.920299999999999940e+01 1.959817030883215239e-11
2.932799999999999940e+01 1.945517358326043222e-11
2.946900000000000119e+01 1.918704431447260106e-11
2.959400000000000119e+01 1.933004624421474915e-11
2.971900000000000119e+01 1.942656799314157468e-11
2.985999999999999943e+01 2.003074615897215693e-11
2.998499999999999943e+01 1.938724528138813241e-11
3.010999999999999943e+01 2.027384336800164277e-11
3.025000000000000000e+01 1.938724701611160839e-11
3.037500000000000000e+01 2.101387119868292075e-11
3.050000000000000000e+01 2.049907292522856750e-11
3.064099999999999824e+01 2.013084317298297066e-11
3.076599999999999824e+01 2.024167292113965289e-11
3.090599999999999881e+01 1.937294595577565559e-11
3.103099999999999881e+01 1.844701995323827504e-11
3.115599999999999881e+01 1.999499350813227494e-11
3.129700000000000060e+01 1.992707041043040306e-11
3.143799999999999883e+01 2.040969476757581447e-11
3.156299999999999883e+01 2.018447214924279365e-11
3.168799999999999883e+01 1.996997012199130950e-11
3.182799999999999940e+01 1.927999253303891436e-11
3.195299999999999940e+01 2.079580084524135231e-11
3.207800000000000296e+01 1.954096953693529315e-11
3.221900000000000119e+01 2.046332374383563746e-11
3.234400000000000119e+01 2.013799543787442303e-11
3.246900000000000119e+01 1.977334615488324232e-11
3.260999999999999943e+01 2.007364760525653935e-11
3.273499999999999943e+01 1.919062131428006523e-11
3.285999999999999943e+01 2.028456916325360737e-11
3.300000000000000000e+01 1.987344663834100800e-11
3.314099999999999824e+01 2.164664975046193263e-11
3.326599999999999824e+01 2.020592373974672284e-11
3.339099999999999824e+01 2.007192502484489438e-11
3.351599999999999824e+01 1.916917145849961202e-11
3.365599999999999881e+01 1.874374440380410789e-11
3.378099999999999881e+01 2.031316954920203699e-11
3.390599999999999881e+01 1.905119291489842936e-11
3.404699999999999704e+01 1.857571908792099435e-11
3.417199999999999704e+01 2.032389707917747756e-11
3.429699999999999704e+01 2.034892220004191898e-11
3.443800000000000239e+01 2.060989573449134582e-11
3.457800000000000296e+01 2.078149631545844755e-11
3.470300000000000296e+01 2.082796955737986622e-11
3.482800000000000296e+01 1.963034769458804618e-11
3.496900000000000119e+01 2.012012084717795801e-11
3.510999999999999943e+01 1.998427118232726230e-11
3.523499999999999943e+01 2.034534693495793078e-11
3.535999999999999943e+01 1.953024547640680453e-11
3.550000000000000000e+01 1.942656972786505065e-11
3.562500000000000000e+01 1.958029571813568737e-11
3.575000000000000000e+01 2.121049863523793988e-11
3.589099999999999824e+01 1.981982113152813696e-11
3.601599999999999824e+01 2.011297205173345759e-11
3.614099999999999824e+01 2.079579564107092438e-11
3.626599999999999824e+01 1.912269474713124140e-11
3.640599999999999881e+01 1.939797107664009701e-11
3.653099999999999881e+01 1.984127272203206616e-11
3.665599999999999881e+01 1.992707214515387903e-11
3.679699999999999704e+01 2.041684876719074282e-11
3.693800000000000239e+01 1.923352276056444765e-11
3.706300000000000239e+01 1.993421920587490348e-11
3.718800000000000239e+01 1.978049495032774274e-11
3.732800000000000296e+01 1.979837127574768374e-11
3.745300000000000296e+01 1.986272084308904340e-11
3.759400000000000119e+01 1.970184779209738224e-11
3.771900000000000119e+01 1.965179581564502342e-11
3.785999999999999943e+01 1.967324567142547664e-11
3.798499999999999943e+01 1.906191871015039396e-11
3.810999999999999943e+01 1.942657146258852663e-11
3.825000000000000000e+01 1.925139561653743669e-11
3.837500000000000000e+01 1.943729725784049123e-11
3.850000000000000000e+01 2.013084664242992261e-11
3.864099999999999824e+01 2.001644336391272816e-11
3.876599999999999824e+01 1.978407021541173094e-11
3.890599999999999881e+01 1.921921996550501888e-11
3.903099999999999881e+01 1.954096780221181717e-11
3.915599999999999881e+01 1.945874364417399249e-11
3.929699999999999704e+01 2.044187215333170826e-11
3.942199999999999704e+01 1.945159658345296805e-11
3.954699999999999704e+01 1.974832276874227688e-11
3.968800000000000239e+01 1.939796934191662103e-11
3.981300000000000239e+01 1.994137320548983183e-11
3.993800000000000239e+01 2.012726964262245843e-11
4.007800000000000296e+01 2.074217186898152931e-11
4.021900000000000119e+01 1.980909360155269638e-11
4.034400000000000119e+01 2.062419679482729862e-11
4.046900000000000119e+01 1.894394537071963924e-11
4.060999999999999943e+01 2.007722113561705157e-11
4.073499999999999943e+01 1.958387098321967557e-11
4.085999999999999943e+01 2.067424530183270548e-11
4.098499999999999943e+01 2.148577323002331951e-11
4.112500000000000000e+01 1.975904335982381355e-11
4.126599999999999824e+01 2.140354733726201886e-11
4.139099999999999824e+01 1.947304470450994529e-11
4.151599999999999824e+01 2.015229649821037583e-11
4.165599999999999881e+01 2.029529669322904795e-11
4.178099999999999881e+01 2.002001862899671636e-11
4.190599999999999881e+01 2.001287330299916789e-11
4.204699999999999704e+01 2.045974674402817328e-11
4.217199999999999704e+01 1.889389339426728043e-11
4.229699999999999704e+01 1.956599639252321055e-11
4.243800000000000239e+01 1.885456894779036219e-11
4.256300000000000239e+01 1.970541958773441849e-11
4.268800000000000239e+01 1.911912121677072918e-11
4.282800000000000296e+01 2.057772181818240398e-11
4.295300000000000296e+01 1.984484451766910240e-11
4.307800000000000296e+01 2.057984165027004764e-11
4.321900000000000119e+01 1.913342054238320600e-11
4.335999999999999943e+01 1.958744624830366377e-11
4.348499999999999943e+01 1.934792083491121417e-11
4.362500000000000000e+01 1.911911948204725320e-11
4.375000000000000000e+01 2.091734598030914327e-11
4.387500000000000000e+01 2.490705211521948570e-11
4.401599999999999824e+01 2.795652945253301880e-11
4.414099999999999824e+01 2.892893043171529399e-11
4.426599999999999824e+01 2.824967690329138748e-11
4.440599999999999881e+01 2.727370412847207604e-11
4.453099999999999881e+01 2.798870683828891259e-11
4.465599999999999881e+01 2.964035267227771442e-11
4.479699999999999704e+01 2.796725524778498340e-11
4.492199999999999704e+01 2.970470397434255005e-11
4.504699999999999704e+01 2.820677372228352908e-11
4.518800000000000239e+01 2.909338221723789530e-11
4.531300000000000239e+01 2.885743206892943391e-11
4.543800000000000239e+01 2.815673041944855015e-11
4.557800000000000296e+01 3.045188060046832845e-11
4.571900000000000119e+01 2.920063149614016140e-11
4.584400000000000119e+01 2.791362974097211236e-11
4.596900000000000119e+01 3.035893411662549113e-11
4.609400000000000119e+01 2.946160329586611226e-11
4.623499999999999943e+01 2.941513352339164555e-11
4.637500000000000000e+01 2.907193062673396611e-11
4.650000000000000000e+01 2.986915575986515137e-11
4.662500000000000000e+01 2.891820637118680537e-11
4.676599999999999824e+01 2.934720175207239379e-11
4.689099999999999824e+01 3.003718107574826490e-11
4.701599999999999824e+01 2.801015495934588984e-11
4.715599999999999881e+01 2.906478183128946569e-11
4.729699999999999704e+01 3.003003401502724046e-11
4.742199999999999704e+01 2.910768154285037213e-11
4.754699999999999704e+01 3.011225643834158916e-11
4.768800000000000239e+01 2.945087923533762364e-11
4.781300000000000239e+01 2.913985719388278994e-11
4.793800000000000239e+01 2.864650704148541394e-11
4.807800000000000296e+01 3.124553046851552551e-11
4.820300000000000296e+01 2.850707864210377807e-11
4.832800000000000296e+01 2.834620385638864093e-11
4.845300000000000296e+01 2.932932716137592877e-11
4.859400000000000119e+01 2.890032484159643644e-11
4.871900000000000119e+01 2.972972909520699147e-11
4.884400000000000119e+01 2.979765392763233933e-11
4.898499999999999943e+01 3.045188060046832845e-11
4.912500000000000000e+01 2.892178163627079357e-11
4.925000000000000000e+01 2.822822878223441023e-11
4.937500000000000000e+01 2.911840560337886075e-11
4.951599999999999824e+01 2.907550762654143028e-11
4.965599999999999881e+01 2.977620233712841014e-11
4.978099999999999881e+01 2.835335438655661733e-11
4.990599999999999881e+01 2.953668212790638847e-11
5.004699999999999704e+01 2.991205200197910585e-11
5.017199999999999704e+01 2.862863071606547294e-11
5.029699999999999704e+01 2.904333024078553649e-11
5.043800000000000239e+01 2.859288153467254290e-11
5.056300000000000239e+01 2.813885235930513318e-11
5.068800000000000239e+01 2.938123702667105874e-11
5.081300000000000239e+01 2.869655554849082080e-11
5.095300000000000296e+01 3.036608117734651557e-11
5.107800000000000296e+01 2.956528077913134211e-11
5.120300000000000296e+01 2.798155457339746022e-11
5.134400000000000119e+01 2.791363147569558834e-11
5.146900000000000119e+01 2.789217815046818316e-11
5.159400000000000119e+01 3.063420697668739479e-11
5.173499999999999943e+01 2.861075439064553194e-11
5.187500000000000000e+01 2.950807306834057897e-11
5.200000000000000000e+01 2.955098318824234127e-11
5.212500000000000000e+01 2.975833121587889707e-11
5.226599999999999824e+01 2.958315190038085518e-11
5.240599999999999881e+01 2.958673236963527131e-11
5.253099999999999881e+01 2.794937718764156642e-11
5.265599999999999881e+01 2.969756038306847756e-11
5.279699999999999704e+01 2.830687767518824671e-11
5.292199999999999704e+01 2.873230472988375084e-11
5.304699999999999704e+01 2.911840560337886075e-11
5.318800000000000239e+01 2.961175749049971273e-11
5.331300000000000239e+01 2.841413042353746476e-11
5.345300000000000296e+01 2.891820637118680537e-11
5.357800000000000296e+01 2.918990049671776887e-11
5.370300000000000296e+01 2.951523053740245928e-11
5.384400000000000119e+01 3.016945374079149644e-11
5.396900000000000119e+01 3.084513547357836671e-11
5.409400000000000119e+01 2.816745621470051475e-11
5.423499999999999943e+01 2.974046009462938400e-11
5.435999999999999943e+01 2.976189780734550538e-11
5.448499999999999943e+01 3.036607423845261167e-11
5.462500000000000000e+01 2.893608269660674637e-11
5.475000000000000000e+01 3.038752929840349282e-11
5.487500000000000000e+01 2.900399885541471434e-11
5.501599999999999824e+01 2.918990743561167278e-11
5.515599999999999881e+01 2.994065065320405949e-11
5.528099999999999881e+01 2.995852871334747647e-11
5.540599999999999881e+01 2.917560637527571998e-11
5.554699999999999704e+01 3.060560832546244114e-11
5.567199999999999704e+01 2.985842822988971079e-11
5.579699999999999704e+01 3.010047419649275469e-11
5.593800000000000239e+01 2.940083246305569276e-11
5.606300000000000239e+01 2.950093988540736234e-11
5.620300000000000296e+01 2.919705449633269723e-11
5.632800000000000296e+01 2.842485795351290534e-11
5.645300000000000296e+01 2.952238453701738763e-11
5.659400000000000119e+01 2.896825314346873625e-11
5.671900000000000119e+01 3.015873314970995978e-11
5.684400000000000119e+01 3.015158261954198338e-11
5.698499999999999943e+01 2.941155999303113333e-11
5.710999999999999943e+01 2.969756038306847756e-11
5.723499999999999943e+01 3.022308098232784346e-11
5.737500000000000000e+01 2.925425526822955646e-11
5.750000000000000000e+01 2.952238106757043568e-11
5.762500000000000000e+01 3.012655402923059000e-11
5.776599999999999824e+01 3.021950745196733124e-11
5.790599999999999881e+01 3.021950398252037928e-11
5.803099999999999881e+01 2.957600483965983074e-11
5.815599999999999881e+01 2.989418088072959279e-11
5.829699999999999704e+01 2.931145257067946375e-11
5.842199999999999704e+01 2.842485621878942936e-11
5.856300000000000239e+01 3.024810263374533292e-11
5.868800000000000239e+01 2.993708753118440313e-11
5.881300000000000239e+01 2.901829991575066714e-11
5.895300000000000296e+01 2.915057778496432661e-11
5.907800000000000296e+01 3.028028175422470269e-11
5.920300000000000296e+01 3.022308445177479541e-11
5.934400000000000119e+01 2.934721216041324965e-11
5.946900000000000119e+01 2.907193062673396611e-11
5.959400000000000119e+01 2.950807653778753092e-11
5.973499999999999943e+01 2.942228058411267000e-11
5.985999999999999943e+01 2.911482860357139657e-11
5.998499999999999943e+01 2.941155652358418138e-11
6.012500000000000000e+01 3.077363017189860273e-11
6.026599999999999824e+01 2.914343072424330217e-11
6.039099999999999824e+01 2.972615556484647925e-11
6.051599999999999824e+01 2.949378588579243399e-11
6.065599999999999881e+01 3.098812526025618297e-11
6.078099999999999881e+01 2.888960425051489977e-11
6.092199999999999704e+01 3.054483402320506968e-11
6.104699999999999704e+01 3.048047925169328209e-11
6.117199999999999704e+01 2.939367846344076440e-11
6.131300000000000239e+01 2.895395381785625943e-11
6.143800000000000239e+01 2.889675651540635215e-11
6.156300000000000239e+01 3.080223229257050832e-11
6.170300000000000296e+01 2.886815439473444656e-11
6.182800000000000296e+01 2.858930800431203068e-11
6.196900000000000119e+01 2.920420502650067363e-11
6.209400000000000119e+01 3.046379815074828912e-11
6.223499999999999943e+01 2.986915922931210332e-11
6.235999999999999943e+01 2.941155305413722942e-11
6.248499999999999943e+01 3.129201411877780004e-11
6.262500000000000000e+01 2.948305488637004146e-11
6.275000000000000000e+01 2.827470549360278085e-11
6.287500000000000000e+01 3.036608464679346753e-11
6.301599999999999824e+01 2.888960425051489977e-11
6.314099999999999824e+01 2.943313995307228481e-11
6.326599999999999824e+01 3.040540735854690979e-11
6.339099999999999824e+01 3.036608464679346753e-11
6.353099999999999881e+01 3.048047925169328209e-11
6.365599999999999881e+01 2.877162917636066908e-11
6.379699999999999704e+01 2.868940501832284440e-11
6.392199999999999704e+01 2.891820290173985342e-11
6.406300000000000239e+01 2.925783226803702064e-11
6.418800000000000239e+01 3.097383113881413408e-11
6.432800000000000296e+01 2.931502957048692792e-11
6.445300000000000296e+01 2.880380309266961092e-11
6.459399999999999409e+01 2.925068173786904424e-11
6.471899999999999409e+01 3.003002707613333655e-11
6.484399999999999409e+01 2.993708059229049923e-11
6.498499999999999943e+01 2.976190821568636125e-11
6.510999999999999943e+01 2.930430897940539126e-11
6.523499999999999943e+01 3.079866223165694805e-11
6.537500000000000000e+01 2.940798646267062111e-11
6.550000000000000000e+01 3.017303074059896062e-11
6.564100000000000534e+01 2.879665776667206245e-11
6.576600000000000534e+01 2.910410107359595600e-11
6.589100000000000534e+01 2.991920253214708225e-11
6.603100000000000591e+01 2.876805391127668088e-11
6.615600000000000591e+01 2.938652793327278800e-11
6.628100000000000591e+01 3.164593240234658822e-11
6.642199999999999704e+01 3.007451926384518970e-11
6.654699999999999704e+01 3.011940696850956556e-11
6.667199999999999704e+01 2.992993006212252283e-11
6.681300000000000239e+01 3.031245740525712051e-11
6.695300000000000296e+01 2.860360559520103152e-11
6.707800000000000296e+01 3.002288001541231210e-11
6.720300000000000296e+01 2.969398338326101339e-11
6.734399999999999409e+01 3.008365778711663552e-11
6.746899999999999409e+01 2.854283129294366006e-11
6.759399999999999409e+01 2.882882821353405234e-11
6.773499999999999943e+01 3.063420350724044283e-11
6.785999999999999943e+01 3.003718454519521686e-11
6.800000000000000000e+01 3.088803171569232120e-11
6.812500000000000000e+01 3.003718107574826490e-11
6.825000000000000000e+01 3.117045857536915321e-11
6.839100000000000534e+01 2.998713083401938206e-11
6.851600000000000534e+01 3.042685547960388703e-11
6.864100000000000534e+01 3.042327501034947090e-11
6.878100000000000591e+01 3.116330804520117681e-11
6.890600000000000591e+01 2.937580734219125134e-11
6.903100000000000591e+01 3.029815287547421576e-11
6.917199999999999704e+01 3.004075460610877712e-11
6.931300000000000239e+01 3.107035462246443558e-11
6.943800000000000239e+01 2.894680675713523499e-11
6.956300000000000239e+01 3.135635848194873176e-11
6.970300000000000296e+01 2.928113654321329307e-11
6.982800000000000296e+01 3.048405278205379432e-11
6.995300000000000296e+01 3.055913161409407053e-11
7.009399999999999409e+01 3.005505566644472992e-11
7.021899999999999409e+01 3.088445471588485702e-11
7.034399999999999409e+01 2.965823073242113139e-11
7.048499999999999943e+01 3.018375133168049729e-11
7.060999999999999943e+01 2.958315190038085518e-11
7.075000000000000000e+01 3.064135403740841923e-11
7.087500000000000000e+01 2.976905180696043374e-11
7.100000000000000000e+01 2.962963555064312970e-11
7.114100000000000534e+01 2.976190821568636125e-11
7.126600000000000534e+01 3.114543345450471179e-11
7.139100000000000534e+01 2.888960425051489977e-11
7.153100000000000591e+01 3.039110282876400504e-11
7.165600000000000591e+01 3.097025760845362186e-11
7.178100000000000591e+01 3.124195693815501329e-11
7.192199999999999704e+01 3.000500542471584708e-11
7.204699999999999704e+01 3.102388831943692082e-11
7.217199999999999704e+01 3.108107868299292420e-11
7.231300000000000239e+01 3.085585606465990338e-11
7.243800000000000239e+01 3.044526089568400096e-11
7.257800000000000296e+01 2.931503650938083183e-11
7.270300000000000296e+01 3.130988524002731310e-11
7.284399999999999409e+01 3.011225296889463721e-11
7.296899999999999409e+01 3.000857895507635931e-11
7.310999999999999943e+01 2.975833121587889707e-11
7.323499999999999943e+01 3.064851150647029954e-11
7.335999999999999943e+01 3.045903113063630485e-11
7.350000000000000000e+01 3.141713625365305518e-11
7.362500000000000000e+01 2.992993006212252283e-11
7.375000000000000000e+01 2.952238106757043568e-11
7.389100000000000534e+01 2.961175749049971273e-11
7.401600000000000534e+01 3.115257704577878428e-11
7.414100000000000534e+01 3.174960988561181807e-11
7.428100000000000591e+01 2.929358144942995068e-11
7.440600000000000591e+01 3.035178011701056278e-11
7.453100000000000591e+01 3.022665798213530763e-11
7.467199999999999704e+01 3.071642593055479153e-11
7.479699999999999704e+01 3.006340315581113032e-11
7.493800000000000239e+01 2.969040638345354921e-11
7.506300000000000239e+01 2.971186144340443036e-11
7.520300000000000296e+01 2.999427789474040651e-11
7.532800000000000296e+01 3.058773026531902417e-11
7.545300000000000296e+01 3.053767308469623742e-11
7.559399999999999409e+01 2.966538126258910779e-11
7.571899999999999409e+01 3.095953354792513323e-11
7.585999999999999943e+01 3.051265490272569991e-11
