Start time (s) =
1547807710
'Reltime', '44.00[A]'
4.754699999999999704e+01 3.219648159191734749e-11
4.767199999999999704e+01 3.395538017425536736e-11
4.781300000000000239e+01 3.205798473904231116e-11
4.793800000000000239e+01 3.316173377565512226e-11
4.807900000000000063e+01 3.227514089321203983e-11
4.821900000000000119e+01 3.241813414933680804e-11
4.834400000000000119e+01 3.208565357848414124e-11
4.846900000000000119e+01 3.340841492338597618e-11
4.860999999999999943e+01 3.225368236381420672e-11
4.873499999999999943e+01 3.292935715770717309e-11
4.885999999999999943e+01 3.344058710497144205e-11
4.900000000000000000e+01 3.340126439321799978e-11
4.912500000000000000e+01 3.306878035291838103e-11
4.926599999999999824e+01 3.216073587997136940e-11
4.939099999999999824e+01 3.324038960750286265e-11
4.951599999999999824e+01 3.250036004209810869e-11
4.965699999999999648e+01 3.358716083035062638e-11
4.978199999999999648e+01 3.326183425911288793e-11
4.990699999999999648e+01 3.245746033053720225e-11
5.004699999999999704e+01 3.321178748683095705e-11
5.017199999999999704e+01 3.220720912189278806e-11
5.029699999999999704e+01 3.297940739943605593e-11
5.043800000000000239e+01 3.161019015984756209e-11
5.056300000000000239e+01 3.414843754989682623e-11
5.068800000000000239e+01 3.345131116549993067e-11
5.082900000000000063e+01 3.381530125357024019e-11
5.095400000000000063e+01 3.339053686324255921e-11
5.107900000000000063e+01 3.137422960319824483e-11
5.121900000000000119e+01 3.305090923166886796e-11
5.135999999999999943e+01 3.270413106992720031e-11
5.148499999999999943e+01 3.207492951795565261e-11
5.160999999999999943e+01 3.238953202866490244e-11
5.173499999999999943e+01 3.281495908336040657e-11
5.187500000000000000e+01 3.169241605260886274e-11
5.201599999999999824e+01 3.282925320480245546e-11
5.214099999999999824e+01 3.253968622329850291e-11
5.226599999999999824e+01 3.227871095412560010e-11
5.240699999999999648e+01 3.370156237414434486e-11
5.253199999999999648e+01 3.286143232528182523e-11
5.265699999999999648e+01 3.247890845159417950e-11
5.279699999999999704e+01 3.189618014154405046e-11
5.292199999999999704e+01 3.261475811644487521e-11
5.304699999999999704e+01 3.336192433422979775e-11
5.318800000000000239e+01 3.430931580505891532e-11
5.331300000000000239e+01 3.236808390760792520e-11
5.343800000000000239e+01 3.395538711314927127e-11
5.357900000000000063e+01 3.248248545140164367e-11
5.370400000000000063e+01 3.339768392396358365e-11
5.384400000000000119e+01 3.226930528343885385e-11
5.396900000000000119e+01 3.344415716588500231e-11
5.410999999999999943e+01 3.411625842941745645e-11
5.423499999999999943e+01 3.279708796211089350e-11
5.437500000000000000e+01 3.263978670675626859e-11
5.450000000000000000e+01 3.271486206934959284e-11
5.462500000000000000e+01 3.202846321492813786e-11
5.476599999999999824e+01 3.264693029803034108e-11
5.489099999999999824e+01 3.346203175658146733e-11
5.501599999999999824e+01 3.395895370461587959e-11
5.515699999999999648e+01 3.344058363552449009e-11
5.529699999999999704e+01 3.316530383656868253e-11
5.542199999999999704e+01 3.294366168749007784e-11
5.554699999999999704e+01 3.320463348721602870e-11
5.568800000000000239e+01 3.301873358063645014e-11
5.581300000000000239e+01 3.263620970694880441e-11
5.593800000000000239e+01 3.526741398918176174e-11
5.607900000000000063e+01 3.356570923984669719e-11
5.620400000000000063e+01 3.416988220150685152e-11
5.632900000000000063e+01 3.241813414933680804e-11
5.646900000000000119e+01 3.354783464915023217e-11
5.659400000000000119e+01 3.429355410755619005e-11
5.671900000000000119e+01 3.353354052770818328e-11
5.684400000000000119e+01 3.208923057829160541e-11
5.698499999999999943e+01 3.208208698701753292e-11
5.710999999999999943e+01 3.329758690995276993e-11
5.723499999999999943e+01 3.299013492941149650e-11
5.737500000000000000e+01 3.080222882312355637e-11
5.751599999999999824e+01 3.362648354210406865e-11
5.764099999999999824e+01 3.216549943063640171e-11
5.776599999999999824e+01 3.175317994652537834e-11
5.790699999999999648e+01 3.254325975365901513e-11
5.804699999999999704e+01 3.428428721474752194e-11
5.817199999999999704e+01 3.252895869332306233e-11
5.829699999999999704e+01 3.376591367620918049e-11
5.843800000000000239e+01 3.237166090741538937e-11
5.856300000000000239e+01 3.322250807791249372e-11
5.868800000000000239e+01 3.462033784651374901e-11
5.882900000000000063e+01 3.285071173420028856e-11
5.895400000000000063e+01 3.261118458608436299e-11
5.907900000000000063e+01 3.235020584746450822e-11
5.920400000000000063e+01 3.350851193739678990e-11
5.934400000000000119e+01 3.347633281691742013e-11
5.946900000000000119e+01 3.267911635740361476e-11
5.959400000000000119e+01 3.287215985525726580e-11
5.973499999999999943e+01 3.287573338561777803e-11
5.987500000000000000e+01 3.442013687959821766e-11
6.000000000000000000e+01 3.317961183579853923e-11
6.012500000000000000e+01 3.129558071024440835e-11
6.026599999999999824e+01 3.300085205104608121e-11
6.040699999999999648e+01 3.252895869332306233e-11
6.053199999999999648e+01 3.368011078364041566e-11
6.065699999999999648e+01 3.410911483814338396e-11
6.079699999999999704e+01 3.424496103354712773e-11
6.092199999999999704e+01 3.423781050337915133e-11
6.104699999999999704e+01 3.222866071239671726e-11
6.118800000000000239e+01 3.376591020676222854e-11
6.131300000000000239e+01 3.310811347301267915e-11
6.143800000000000239e+01 3.313313165498321666e-11
6.157900000000000063e+01 3.289718497612170722e-11
6.170400000000000063e+01 3.290075850648221945e-11
6.184400000000000119e+01 3.385170269099013751e-11
6.196900000000000119e+01 3.314386265440560919e-11
6.209400000000000119e+01 3.437723369859035927e-11
6.223499999999999943e+01 3.396253764331724767e-11
6.235999999999999943e+01 3.370871290431232126e-11
6.248499999999999943e+01 3.360861242085455558e-11
6.262500000000000000e+01 3.351923252847832657e-11
6.275000000000000000e+01 3.371228643467283348e-11
6.287500000000000000e+01 3.162805781165012320e-11
6.301599999999999824e+01 3.366939019255887899e-11
6.314099999999999824e+01 3.368368084455397593e-11
6.326599999999999824e+01 3.243600874003327306e-11
6.340699999999999648e+01 3.345845822622095511e-11
6.354699999999999704e+01 3.247533492123366727e-11
6.367199999999999704e+01 3.373373802517676268e-11
6.379699999999999704e+01 3.257543193524448100e-11
6.393800000000000239e+01 3.474187951213458803e-11
6.406300000000000239e+01 3.379808238834769440e-11
6.420399999999999352e+01 3.384098209990860084e-11
6.432899999999999352e+01 3.337623580290660641e-11
6.445399999999999352e+01 3.262905917678082801e-11
6.459399999999999409e+01 3.359788489087911501e-11
6.471899999999999409e+01 3.248963251212266812e-11
6.484399999999999409e+01 3.459756092727417354e-11
6.498499999999999943e+01 3.348706034689286071e-11
6.510999999999999943e+01 3.273272972115215396e-11
6.523499999999999943e+01 3.289003444595373082e-11
6.537500000000000000e+01 3.304017823224647543e-11
6.550000000000000000e+01 3.344773416569246649e-11
6.562500000000000000e+01 3.379808932724159831e-11
6.576600000000000534e+01 3.362648354210406865e-11
6.590699999999999648e+01 3.297940392998910397e-11
6.603199999999999648e+01 3.355855870967872079e-11
6.615699999999999648e+01 3.328685937997732935e-11
6.629699999999999704e+01 3.308665841306179800e-11
6.642199999999999704e+01 3.289718150667475527e-11
6.656300000000000239e+01 3.325826072875237571e-11
6.668800000000000239e+01 3.330473744012074633e-11
6.681300000000000239e+01 3.295795580893212673e-11
6.695399999999999352e+01 3.349063387725337293e-11
6.707899999999999352e+01 3.179250612772577256e-11
6.720399999999999352e+01 3.408765977819250281e-11
6.734399999999999409e+01 3.247176139087315505e-11
6.746899999999999409e+01 3.365150866296851007e-11
6.760999999999999943e+01 3.380880991832313498e-11
6.773499999999999943e+01 3.424853803335459190e-11
6.787500000000000000e+01 3.452381089341649556e-11
6.800000000000000000e+01 3.399471329434966549e-11
6.812500000000000000e+01 3.224335382023824081e-11
6.826600000000000534e+01 3.466681108843516768e-11
6.839100000000000534e+01 3.398755929473473714e-11
6.851600000000000534e+01 3.373015755592234655e-11
6.865699999999999648e+01 3.416989260984770738e-11
6.878199999999999648e+01 3.375518267678678797e-11
6.890699999999999648e+01 3.330474090956769828e-11
6.903199999999999648e+01 3.518518809642046108e-11
6.917199999999999704e+01 3.292579056624056477e-11
6.929699999999999704e+01 3.354068758842920772e-11
6.942199999999999704e+01 3.507436702188115873e-11
6.956300000000000239e+01 3.291147909756375611e-11
6.970399999999999352e+01 3.352280605883883879e-11
6.982899999999999352e+01 3.244315580075429750e-11
6.996899999999999409e+01 3.494923794811199969e-11
7.009399999999999409e+01 3.255398728363445571e-11
7.023499999999999943e+01 3.253611269293799069e-11
7.035999999999999943e+01 3.499571465948037030e-11
7.048499999999999943e+01 3.474188645102849193e-11
7.062500000000000000e+01 3.345846169566790707e-11
7.075000000000000000e+01 3.337980933326711863e-11
7.087500000000000000e+01 3.381238691813059916e-11
7.101600000000000534e+01 3.291148256701070807e-11
7.114100000000000534e+01 3.439868181964733651e-11
7.126600000000000534e+01 3.351566246756476630e-11
7.140699999999999648e+01 3.289361144576119500e-11
7.153199999999999648e+01 3.334048662151367637e-11
7.165699999999999648e+01 3.341555851466004867e-11
7.178199999999999648e+01 3.409481030836047921e-11
7.192199999999999704e+01 3.355140817951074439e-11
7.204699999999999704e+01 3.275775831146354733e-11
7.218800000000000239e+01 3.463463196795579790e-11
7.231300000000000239e+01 3.244315927020124946e-11
7.245399999999999352e+01 3.453453495394498418e-11
7.259399999999999409e+01 3.309380894322977440e-11
7.271899999999999409e+01 3.429501127527601056e-11
7.284399999999999409e+01 3.436651310750882260e-11
7.298499999999999943e+01 3.366938672311192704e-11
7.310999999999999943e+01 3.420206132198622129e-11
7.323499999999999943e+01 3.376948026767578881e-11
7.337500000000000000e+01 3.450235583346561441e-11
7.350000000000000000e+01 3.341198498429953645e-11
7.362500000000000000e+01 3.435935910789389425e-11
7.376600000000000534e+01 3.327256178908832851e-11
7.389100000000000534e+01 3.384125618621780518e-11
7.403199999999999648e+01 3.408050924802452641e-11
7.415699999999999648e+01 3.414486055008936205e-11
7.428199999999999648e+01 3.295438227857161451e-11
7.442199999999999704e+01 3.403403600610310775e-11
7.454699999999999704e+01 3.306521029200482076e-11
7.467199999999999704e+01 3.300443598974744930e-11
7.481300000000000239e+01 3.338695986343509503e-11
7.493800000000000239e+01 3.358358383054316221e-11
7.506300000000000239e+01 3.311168353392623942e-11
7.520399999999999352e+01 3.317245783618361088e-11
7.532899999999999352e+01 3.531031023129571622e-11
7.545399999999999352e+01 3.447733418204812494e-11
7.559399999999999409e+01 3.401973494576715495e-11
7.571899999999999409e+01 3.546761148665034113e-11
7.585999999999999943e+01 3.454168201466600863e-11
