Start time (s) =
1547809272
'Reltime', '44.00[A]'
2.145299999999999940e+01 2.058844587871089260e-11
2.157799999999999940e+01 2.087086926894077266e-11
2.171900000000000119e+01 2.185042251301450023e-11
2.184400000000000119e+01 2.290862465004206427e-11
2.196900000000000119e+01 2.117117245403754566e-11
2.210900000000000176e+01 2.104962038007585079e-11
2.225000000000000000e+01 2.061346926485185804e-11
2.237500000000000000e+01 2.151437014652479718e-11
2.250000000000000000e+01 2.072072374792455207e-11
2.264000000000000057e+01 2.083154655718733039e-11
2.276500000000000057e+01 2.112112221230866282e-11
2.290599999999999881e+01 2.085657341277524779e-11
2.303099999999999881e+01 2.118904704473401068e-11
2.315599999999999881e+01 2.066352297602769283e-11
2.329700000000000060e+01 2.217574561480528672e-11
2.342200000000000060e+01 2.206849807062649660e-11
2.354700000000000060e+01 2.074574713406551751e-11
2.368700000000000117e+01 2.142499719304247208e-11
2.381200000000000117e+01 2.077792278509793533e-11
2.393700000000000117e+01 2.210424725201942664e-11
2.407799999999999940e+01 2.142142366268195985e-11
2.420299999999999940e+01 2.159302424364906159e-11
2.432799999999999940e+01 2.184327198284652383e-11
2.446900000000000119e+01 2.127842346766328774e-11
2.459400000000000119e+01 2.033104413989850201e-11
2.471900000000000119e+01 2.187902116423945387e-11
2.485900000000000176e+01 2.191834561071637211e-11
2.500000000000000000e+01 2.061347273429881000e-11
2.512500000000000000e+01 2.192192434524731226e-11
2.525000000000000000e+01 2.133919603519718322e-11
2.539000000000000057e+01 2.216859855408426228e-11
2.551500000000000057e+01 2.211497304727139124e-11
2.564000000000000057e+01 2.188974869421489444e-11
2.576500000000000057e+01 2.273344880399097434e-11
2.590599999999999881e+01 2.250107565548997712e-11
2.604700000000000060e+01 2.130702211888824138e-11
2.617200000000000060e+01 2.028099563289309515e-11
2.631200000000000117e+01 2.202917362414957836e-11
2.643700000000000117e+01 2.227942136334704060e-11
2.657799999999999940e+01 2.185042424773797620e-11
2.670299999999999940e+01 2.176819835497667555e-11
2.682799999999999940e+01 2.132847370939217058e-11
2.696900000000000119e+01 2.063491912063231126e-11
2.709400000000000119e+01 2.141069613270651928e-11
2.721900000000000119e+01 2.131059738397222958e-11
2.735900000000000176e+01 2.121764569595896432e-11
2.748400000000000176e+01 2.102102346357437312e-11
2.760900000000000176e+01 2.129987158872026498e-11
2.775000000000000000e+01 2.096382095695403791e-11
2.787500000000000000e+01 2.125339834679884632e-11
2.800000000000000000e+01 2.068139756672415785e-11
2.812500000000000000e+01 2.172529690869229313e-11
2.826500000000000057e+01 2.063849438571629946e-11
2.839000000000000057e+01 2.112469574266917505e-11
2.853099999999999881e+01 2.063134385554832306e-11
2.865599999999999881e+01 2.041327176738327864e-11
2.879700000000000060e+01 2.136064936042458839e-11
2.893700000000000117e+01 2.109252182636023321e-11
2.906200000000000117e+01 2.119977110526249930e-11
2.918700000000000117e+01 2.179322347584111697e-11
2.932799999999999940e+01 2.165737207626694527e-11
2.945299999999999940e+01 2.158825895826055330e-11
2.957799999999999940e+01 2.040969650229929044e-11
2.971900000000000119e+01 2.162877169031851565e-11
2.984400000000000119e+01 2.063134732499527502e-11
2.998400000000000176e+01 2.064922365041521601e-11
3.010900000000000176e+01 2.110682288669618600e-11
3.023400000000000176e+01 2.077792105037445936e-11
3.037500000000000000e+01 2.071714501339361192e-11
3.050000000000000000e+01 2.212570057724683181e-11
3.062500000000000000e+01 2.158229671367362101e-11
3.076500000000000057e+01 2.114614559844962827e-11
3.089000000000000057e+01 2.093522230572908427e-11
3.101500000000000057e+01 2.242242155836571271e-11
3.115599999999999881e+01 2.172887217377628133e-11
3.128099999999999881e+01 2.113224525923662611e-11
3.140599999999999881e+01 2.057414655309841578e-11
3.154700000000000060e+01 2.126054540751987076e-11
3.168700000000000117e+01 2.035607099548641941e-11
3.181200000000000117e+01 2.215429749374830948e-11
3.193700000000000117e+01 2.195409652683277812e-11
3.207800000000000296e+01 2.114614733317310424e-11
3.220300000000000296e+01 2.174674676447274635e-11
3.232800000000000296e+01 2.059202114379488080e-11
3.246900000000000119e+01 2.096739969148497806e-11
3.260900000000000176e+01 2.113184627283715145e-11
3.273400000000000176e+01 2.231517401418692259e-11
3.285900000000000176e+01 2.221507179600568094e-11
3.298400000000000176e+01 2.103532278918684995e-11
3.312500000000000000e+01 2.232232280963142301e-11
3.325000000000000000e+01 1.904404585417740492e-11
3.337500000000000000e+01 2.155369459300171542e-11
3.351500000000000057e+01 2.162519815995800343e-11
3.364000000000000057e+01 2.060631873468388164e-11
3.376500000000000057e+01 2.102459525921140937e-11
3.390599999999999881e+01 2.122837322593440490e-11
3.403099999999999881e+01 2.145359757899090170e-11
3.415599999999999881e+01 2.208279739623897342e-11
3.429699999999999704e+01 2.289074658989864730e-11
3.443699999999999761e+01 2.121407216559845210e-11
3.456199999999999761e+01 2.032747060953798979e-11
3.468699999999999761e+01 2.037751911654339665e-11
3.482800000000000296e+01 2.020234673993925867e-11
3.496900000000000119e+01 2.031674654900950117e-11
3.509400000000000119e+01 2.210782425182689082e-11
3.521900000000000119e+01 2.135349883025661200e-11
3.534400000000000119e+01 2.079936917143143660e-11
3.548400000000000176e+01 2.002717089388816873e-11
3.560900000000000176e+01 2.141069613270651928e-11
3.573400000000000176e+01 2.079937264087838855e-11
3.587500000000000000e+01 2.137494868603706522e-11
3.600000000000000000e+01 2.153940047155966653e-11
3.612500000000000000e+01 2.141069613270651928e-11
3.626500000000000057e+01 2.089232432889165381e-11
3.639000000000000057e+01 2.166809787151890987e-11
3.651500000000000057e+01 2.054554443242651018e-11
3.665599999999999881e+01 2.213642116832836848e-11
3.678099999999999881e+01 2.040969476757581447e-11
3.692199999999999704e+01 2.166094907607440945e-11
3.704699999999999704e+01 2.105319391043636301e-11
3.718699999999999761e+01 2.029887022358956017e-11
3.732800000000000296e+01 2.219004840986471550e-11
3.745300000000000296e+01 2.172529864341576911e-11
3.757800000000000296e+01 2.211854657763190346e-11
3.770300000000000296e+01 2.294794736179550654e-11
3.784400000000000119e+01 2.153939873683619055e-11
3.796900000000000119e+01 2.151794714633226135e-11
3.809400000000000119e+01 2.169312125765987531e-11
3.823400000000000176e+01 2.083869708735530679e-11
3.835900000000000176e+01 2.163234522067902788e-11
3.848400000000000176e+01 2.030959775356500074e-11
3.862500000000000000e+01 2.092807351028458385e-11
3.876500000000000057e+01 1.974474576893481270e-11
3.889000000000000057e+01 2.099599660798645573e-11
3.901500000000000057e+01 2.114256859864216409e-11
3.915599999999999881e+01 2.155727332753265557e-11
3.928099999999999881e+01 2.141427139779050748e-11
3.940599999999999881e+01 2.083154829191080637e-11
3.954699999999999704e+01 2.057414481837493980e-11
3.967199999999999704e+01 2.008437166578502797e-11
3.979699999999999704e+01 2.063134732499527502e-11
3.993699999999999761e+01 2.157157265314513239e-11
4.007800000000000296e+01 2.132847544411564655e-11
4.020300000000000296e+01 2.113899680300512784e-11
4.032800000000000296e+01 2.143214945793392445e-11
4.045300000000000296e+01 2.123552202137890532e-11
4.059400000000000119e+01 2.153939700211271457e-11
4.071900000000000119e+01 2.123605284676255422e-11
4.084400000000000119e+01 2.097812201728999071e-11
4.098400000000000176e+01 2.073144607372956472e-11
4.110900000000000176e+01 2.097454675220600251e-11
4.125000000000000000e+01 2.218647487950420327e-11
4.137500000000000000e+01 2.112827274247663922e-11
4.151500000000000057e+01 2.101387119868292075e-11
4.164000000000000057e+01 2.143214598848697250e-11
4.176500000000000057e+01 2.160374830417755021e-11
4.190599999999999881e+01 2.044186868388475631e-11
4.203099999999999881e+01 2.165379854590643305e-11
4.215599999999999881e+01 2.017017108890684085e-11
4.229699999999999704e+01 2.144644878354640127e-11
4.242199999999999704e+01 2.079579737579440035e-11
4.254699999999999704e+01 2.022737186080370009e-11
4.268699999999999761e+01 2.044902268349968466e-11
4.281199999999999761e+01 2.086371873877279626e-11
4.293699999999999761e+01 2.131059911869570556e-11
4.306199999999999761e+01 2.091734598030914327e-11
4.320300000000000296e+01 2.048119659980862650e-11
4.334400000000000119e+01 2.181109633181410601e-11
4.346900000000000119e+01 2.141784319342754372e-11
4.360900000000000176e+01 2.024524298205321315e-11
4.373400000000000176e+01 2.168597246221537489e-11
4.387500000000000000e+01 2.121049863523793988e-11
4.400000000000000000e+01 2.136422289078510062e-11
4.412500000000000000e+01 2.182897092251057103e-11
4.426500000000000057e+01 2.147504743477135492e-11
4.439000000000000057e+01 2.147862443457881909e-11
4.451500000000000057e+01 2.139282154201005426e-11
4.465599999999999881e+01 2.111039815178017420e-11
4.479699999999999704e+01 2.112827100775316325e-11
4.492199999999999704e+01 2.067067350619566923e-11
4.504699999999999704e+01 2.067067003674871728e-11
4.517199999999999704e+01 2.330187431898167461e-11
4.531199999999999761e+01 2.169669652274386351e-11
4.543699999999999761e+01 2.010939678664946939e-11
4.556199999999999761e+01 2.153224647194473818e-11
4.570300000000000296e+01 2.178964821075712877e-11
4.582800000000000296e+01 2.141069613270651928e-11
4.595300000000000296e+01 2.086372220821974821e-11
4.609400000000000119e+01 2.181109806653758199e-11
4.623400000000000176e+01 2.143572125357096070e-11
4.635900000000000176e+01 2.148219969966280729e-11
4.648400000000000176e+01 2.119619757490198708e-11
4.662500000000000000e+01 2.037037032109889623e-11
4.675000000000000000e+01 2.098527254745796711e-11
4.687500000000000000e+01 2.284069808289324044e-11
4.701500000000000057e+01 2.100314366870748017e-11
4.714000000000000057e+01 2.090662191978065465e-11
4.728099999999999881e+01 2.194694773138827770e-11
4.740599999999999881e+01 2.063849612043977544e-11
4.753099999999999881e+01 2.046689900891962566e-11
4.767199999999999704e+01 2.094952163134156109e-11
4.779699999999999704e+01 2.151437188124827316e-11
4.792199999999999704e+01 2.137494695131358924e-11
4.806199999999999761e+01 2.126054887696682272e-11
4.818699999999999761e+01 2.044187041860823228e-11
4.831199999999999761e+01 2.159302250892558561e-11
4.845300000000000296e+01 2.250464918585048935e-11
4.857800000000000296e+01 2.069212336197612245e-11
4.870300000000000296e+01 1.994137147076635586e-11
4.884400000000000119e+01 2.017731988435134127e-11
4.896900000000000119e+01 2.126769593768784716e-11
4.909400000000000119e+01 2.152152241141624955e-11
4.923400000000000176e+01 2.163234695540250385e-11
4.937500000000000000e+01 2.143929998810190085e-11
4.950000000000000000e+01 2.186472010390350107e-11
4.962500000000000000e+01 2.111000090010417551e-11
4.976500000000000057e+01 2.049192239506059110e-11
4.990599999999999881e+01 2.192907314069181268e-11
5.003099999999999881e+01 2.057414655309841578e-11
5.015599999999999881e+01 2.142499892776594805e-11
5.028099999999999881e+01 2.004147195422412153e-11
5.042199999999999704e+01 2.112469747739265102e-11
5.054699999999999704e+01 2.079222211071041215e-11
5.067199999999999704e+01 2.068854462744518230e-11
5.081199999999999761e+01 2.212212184271589166e-11
5.095300000000000296e+01 1.977691968524375454e-11
5.107800000000000296e+01 1.990919581973393804e-11
5.120300000000000296e+01 2.035249746512590718e-11
5.134400000000000119e+01 2.230802695346589815e-11
5.146900000000000119e+01 2.126412240732733494e-11
5.159400000000000119e+01 2.025597051202865373e-11
5.173400000000000176e+01 2.200772550309260112e-11
5.185900000000000176e+01 2.127842173293981176e-11
5.198400000000000176e+01 2.113542327264461562e-11
5.212500000000000000e+01 2.175032549900368650e-11
5.225000000000000000e+01 2.308737576117714241e-11
5.237500000000000000e+01 2.176462135516921137e-11
5.251500000000000057e+01 2.104962211479932677e-11
5.264000000000000057e+01 2.170742231799582811e-11
5.276500000000000057e+01 2.203632241959407878e-11
5.290599999999999881e+01 2.058487234835038038e-11
5.303099999999999881e+01 2.197197285225271912e-11
5.317199999999999704e+01 2.141426966306703150e-11
5.331199999999999761e+01 2.146432337424286629e-11
5.343699999999999761e+01 2.066352124130421686e-11
5.356199999999999761e+01 2.178474761693749429e-11
5.370300000000000296e+01 2.078864511090294798e-11
5.382800000000000296e+01 2.038824664651883722e-11
5.395300000000000296e+01 2.155012106264120320e-11
5.409400000000000119e+01 2.085657341277524779e-11
5.421900000000000119e+01 2.043471988844025589e-11
5.434400000000000119e+01 2.094237110117358469e-11
5.448400000000000176e+01 2.147147216968736672e-11
5.460900000000000176e+01 2.089946965488920227e-11
5.473400000000000176e+01 2.131417091433274180e-11
5.487500000000000000e+01 2.126054540751987076e-11
5.500000000000000000e+01 2.136422462550857659e-11
5.512500000000000000e+01 2.111754694722467462e-11
5.526500000000000057e+01 2.040612123721530224e-11
5.539000000000000057e+01 2.050979525103358014e-11
5.553099999999999881e+01 2.081724723157485357e-11
5.565599999999999881e+01 2.146789690460337852e-11
5.578099999999999881e+01 2.059917340868633318e-11
5.592199999999999704e+01 2.067067177147219326e-11
5.606199999999999761e+01 2.073144780845304069e-11
5.618699999999999761e+01 2.193622540558326506e-11
5.631199999999999761e+01 2.054197090206599796e-11
5.645300000000000296e+01 2.061704626465932222e-11
5.657800000000000296e+01 2.121049516579098793e-11
5.670300000000000296e+01 2.148219796493933131e-11
5.684400000000000119e+01 2.109967235652820960e-11
5.698400000000000176e+01 2.101387293340639673e-11
5.710900000000000176e+01 2.191119854999534766e-11
5.723400000000000176e+01 2.134634656536515962e-11
5.737500000000000000e+01 2.069569689233663468e-11
5.750000000000000000e+01 2.049549766014457930e-11
5.762500000000000000e+01 2.113899853772860382e-11
5.775000000000000000e+01 2.153939700211271457e-11
5.789000000000000057e+01 2.067067177147219326e-11
5.801500000000000057e+01 2.171457284816380451e-11
5.814000000000000057e+01 2.085299641296778361e-11
5.828099999999999881e+01 2.067424356710922950e-11
5.840599999999999881e+01 2.144287525318588905e-11
5.853099999999999881e+01 2.155369459300171542e-11
5.867199999999999704e+01 2.007364760525653935e-11
5.879699999999999704e+01 1.996639312218384532e-11
5.893699999999999761e+01 2.108894656127624501e-11
5.906199999999999761e+01 2.139997380690150663e-11
5.920300000000000296e+01 2.043829862297119604e-11
5.932800000000000296e+01 2.122479622612694072e-11
5.945300000000000296e+01 2.004861901494514598e-11
5.959400000000000119e+01 2.176104955953217512e-11
5.973400000000000176e+01 2.109967235652820960e-11
5.985900000000000176e+01 2.081724376212790162e-11
5.998400000000000176e+01 1.979837127574768374e-11
6.010900000000000176e+01 2.119976937053902333e-11
6.025000000000000000e+01 2.075289592951001794e-11
6.037500000000000000e+01 2.252967257199145479e-11
6.050000000000000000e+01 2.141069960215347123e-11
6.064000000000000057e+01 2.176104955953217512e-11
6.078099999999999881e+01 2.202917188942610238e-11
6.090599999999999881e+01 2.177733167407769344e-11
6.103099999999999881e+01 2.229729942349045757e-11
6.117199999999999704e+01 2.078507331526591173e-11
6.129699999999999704e+01 2.082797129210334219e-11
6.142199999999999704e+01 2.189332048985193069e-11
6.156199999999999761e+01 2.083869535263183081e-11
6.168699999999999761e+01 2.172172337833178091e-11
6.181199999999999761e+01 2.154654926700416695e-11
6.195300000000000296e+01 2.078864337617947200e-11
6.209400000000000119e+01 2.087801806438527308e-11
6.221900000000000119e+01 2.021307253519122327e-11
6.234400000000000119e+01 2.115329612861760467e-11
6.246900000000000119e+01 2.093879757081307247e-11
6.260900000000000176e+01 2.071357148303309970e-11
6.273400000000000176e+01 2.057414655309841578e-11
6.285900000000000176e+01 2.122479622612694072e-11
6.300000000000000000e+01 2.063849438571629946e-11
6.314000000000000057e+01 2.071357495248005165e-11
6.326500000000000057e+01 2.162162289487401523e-11
6.339000000000000057e+01 2.173602443866773370e-11
6.353099999999999881e+01 2.241169749783722409e-11
6.365599999999999881e+01 2.103174752410286175e-11
6.378099999999999881e+01 2.153582173702872637e-11
6.392199999999999704e+01 2.071357495248005165e-11
6.404699999999999704e+01 2.005577127983659835e-11
6.417199999999999704e+01 2.082797129210334219e-11
6.431199999999999761e+01 2.063849785516325142e-11
6.443699999999999761e+01 2.121407216559845210e-11
6.456199999999999761e+01 2.047761960000116233e-11
6.470300000000000296e+01 2.091019718486464285e-11
6.482800000000000296e+01 2.140354733726201886e-11
6.495300000000000296e+01 2.085657167805177181e-11
6.507800000000000296e+01 2.199699623839368456e-11
6.521899999999999409e+01 2.100672413796189630e-11
6.535899999999999466e+01 2.174674502974927037e-11
6.548399999999999466e+01 2.212212357743936764e-11
6.562500000000000000e+01 2.124982134699138214e-11
6.575000000000000000e+01 2.175032202955673455e-11
6.589000000000000057e+01 2.045616974422070911e-11
6.601500000000000057e+01 2.033104760934545396e-11
6.614000000000000057e+01 2.152509594177676178e-11
6.628100000000000591e+01 2.073502133881355292e-11
6.640600000000000591e+01 2.175032376428021053e-11
6.653100000000000591e+01 2.128557052838431218e-11
6.667199999999999704e+01 2.042041882810430309e-11
6.681199999999999761e+01 2.175747429444818692e-11
6.693699999999999761e+01 2.057414828782189176e-11
6.706199999999999761e+01 2.168954946202283907e-11
6.720300000000000296e+01 2.082439602701935399e-11
6.732800000000000296e+01 2.087086926894077266e-11
6.745300000000000296e+01 2.187902289896292984e-11
6.757800000000000296e+01 2.073502133881355292e-11
6.771899999999999409e+01 2.096382095695403791e-11
6.784399999999999409e+01 2.013799370315094706e-11
6.796899999999999409e+01 2.107822076602428041e-11
6.810899999999999466e+01 2.009152219595300437e-11
6.825000000000000000e+01 1.932289571404677275e-11
6.837500000000000000e+01 2.076362172476198253e-11
6.850000000000000000e+01 2.165379854590643305e-11
6.864000000000000057e+01 2.149292029074434396e-11
6.876500000000000057e+01 2.059916820451590524e-11
6.889000000000000057e+01 2.146432163951939032e-11
6.903100000000000591e+01 2.134992009572567184e-11
6.915600000000000591e+01 2.166095081079788542e-11
6.929699999999999704e+01 2.102102172885089715e-11
6.942199999999999704e+01 2.181824686198208241e-11
6.956199999999999761e+01 2.108894656127624501e-11
6.968699999999999761e+01 2.192549787560782448e-11
6.981199999999999761e+01 2.135707236061712422e-11
6.993699999999999761e+01 2.129272279327576456e-11
7.007800000000000296e+01 2.668740055333795880e-11
7.020300000000000296e+01 2.952595806737789985e-11
7.034399999999999409e+01 3.008365778711663552e-11
7.046899999999999409e+01 3.020878339143884261e-11
7.060899999999999466e+01 3.061633585543788172e-11
7.073399999999999466e+01 2.963333745054086421e-11
7.085899999999999466e+01 2.956528077913134211e-11
7.100000000000000000e+01 3.041970147998895868e-11
7.112500000000000000e+01 2.993350706192998700e-11
7.125000000000000000e+01 3.033032852650663358e-11
7.139000000000000057e+01 2.978692986710385071e-11
7.151500000000000057e+01 3.122765587781906049e-11
7.165600000000000591e+01 3.154583191888882254e-11
7.178100000000000591e+01 3.002645007632587237e-11
7.192199999999999704e+01 3.106320756174341113e-11
7.204699999999999704e+01 3.062705297707246643e-11
7.217199999999999704e+01 3.052695596306165271e-11
7.229699999999999704e+01 3.073073046033769629e-11
7.243699999999999761e+01 3.113113239416875899e-11
7.256199999999999761e+01 3.219290806155683526e-11
7.268699999999999761e+01 3.002288001541231210e-11
7.282800000000000296e+01 3.086300659482787978e-11
7.296899999999999409e+01 2.969040291400659726e-11
7.309399999999999409e+01 3.088803518513927315e-11
7.321899999999999409e+01 3.191405820168746743e-11
7.335899999999999466e+01 3.138852719408724568e-11
7.348399999999999466e+01 3.062705644651941839e-11
7.360899999999999466e+01 2.980480792724726768e-11
7.375000000000000000e+01 3.057700967423748750e-11
7.387500000000000000e+01 3.190332720226507490e-11
7.400000000000000000e+01 3.117760563609017765e-11
7.414000000000000057e+01 3.046617819135732930e-11
7.426500000000000057e+01 2.991205200197910585e-11
7.439000000000000057e+01 2.880737835775359912e-11
7.453100000000000591e+01 3.040898088890742201e-11
7.465600000000000591e+01 3.069140774858425402e-11
7.479699999999999704e+01 3.090948330619625040e-11
7.492199999999999704e+01 3.123123287762652467e-11
7.504699999999999704e+01 3.054126049284455746e-11
7.518699999999999761e+01 3.007292678769424299e-11
7.532800000000000296e+01 3.084870900393887894e-11
7.545300000000000296e+01 3.175675347688589056e-11
7.557800000000000296e+01 3.111683480327975815e-11
7.571899999999999409e+01 3.126698552846640666e-11
7.584399999999999409e+01 2.981195498796829213e-11
