Start time (s) =
1547812313
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.099531250000000000e+03 1.971173398118697406e-11 3.161750028457532835e-11
6.400000000000000133e-01 2.099843750000000000e+03 1.929782549037195594e-11 3.109367277542851582e-11
1.296999999999999931e+00 2.100000000000000000e+03 1.902084913185664306e-11 3.101935375227071745e-11
1.952999999999999847e+00 2.099687500000000000e+03 1.933160749534312828e-11 3.110287721819204876e-11
2.608999999999999986e+00 2.099843750000000000e+03 1.998501711342193232e-11 3.195281192414078930e-11
3.250000000000000000e+00 2.100312500000000000e+03 1.958338873009335401e-11 3.134054821218867914e-11
3.906000000000000139e+00 2.100000000000000000e+03 1.957049106104946645e-11 3.042675139619532843e-11
4.546999999999999709e+00 2.099687500000000000e+03 1.955759859617600682e-11 3.097329337453658127e-11
5.203000000000000291e+00 2.099843750000000000e+03 1.948451469613310394e-11 3.143265855931609565e-11
5.858999999999999986e+00 2.100156250000000000e+03 1.931138235433671468e-11 3.084004579489985076e-11
6.500000000000000000e+00 2.100000000000000000e+03 1.928923167027196683e-11 3.136509801882070292e-11
7.155999999999999694e+00 2.099687500000000000e+03 1.966445235812575021e-11 3.160953096492669090e-11
7.796999999999999709e+00 2.099687500000000000e+03 1.952075133482278346e-11 3.100463635830053022e-11
8.452999999999999403e+00 2.100000000000000000e+03 1.980883165830782389e-11 3.193991252037342576e-11
9.108999999999999986e+00 2.100000000000000000e+03 1.927572164384105946e-11 3.170163784260715545e-11
9.750000000000000000e+00 2.100312500000000000e+03 1.933467101700170332e-11 3.112990420994776741e-11
1.040600000000000058e+01 2.100000000000000000e+03 1.923020770400185597e-11 3.074486498721995531e-11
1.104700000000000060e+01 2.100625000000000000e+03 1.900611786009864801e-11 3.137433368660680344e-11
1.170299999999999940e+01 2.100000000000000000e+03 1.932362429790668301e-11 3.161075221025377857e-11
1.235899999999999999e+01 2.100312500000000000e+03 1.956742406994393946e-11 3.118148794722941375e-11
1.300000000000000000e+01 2.100000000000000000e+03 1.958154124959143871e-11 3.169672510572318913e-11
1.365600000000000058e+01 2.100000000000000000e+03 1.934251196711311849e-11 3.166357107065032039e-11
1.431199999999999939e+01 2.100000000000000000e+03 1.901656609959445632e-11 3.129693726400262221e-11
1.496799999999999997e+01 2.099843750000000000e+03 1.913682233511959652e-11 3.117841748667693480e-11
1.562500000000000000e+01 2.099843750000000000e+03 1.933774494700113422e-11 3.104208209925296558e-11
1.626500000000000057e+01 2.099843750000000000e+03 1.909270137823160240e-11 3.123369271551545978e-11
1.692200000000000060e+01 2.099843750000000000e+03 1.910744826250088124e-11 3.109674323598099477e-11
1.757799999999999940e+01 2.100156250000000000e+03 1.880224101413752180e-11 3.144986354675083362e-11
1.821799999999999997e+01 2.100000000000000000e+03 1.945073963005583551e-11 3.125026973305189415e-11
1.887500000000000000e+01 2.100000000000000000e+03 1.918666614475483811e-11 3.163163134201063542e-11
1.951500000000000057e+01 2.099843750000000000e+03 1.962391707466260016e-11 3.138168544469799315e-11
