Start time (s) =
1547806285
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
1.445780000000000030e+02 3.419062500000000000e+03 2.559492201514856902e-11 4.675536000031677020e-11
1.452189999999999941e+02 3.427343750000000000e+03 2.551514902138229957e-11 4.618053509042319149e-11
1.458750000000000000e+02 3.434687500000000000e+03 2.568334954433648676e-11 4.695246968999811088e-11
1.465149999999999864e+02 3.444843750000000000e+03 2.561089361419188748e-11 4.684868465387737047e-11
1.471719999999999970e+02 3.452656250000000000e+03 2.588075413700874350e-11 4.692176855392027335e-11
1.478280000000000030e+02 3.470000000000000000e+03 2.554641047314287761e-11 4.676639631107093464e-11
1.484689999999999941e+02 3.480625000000000000e+03 2.549297578591236402e-11 4.625668251212466942e-11
1.491250000000000000e+02 3.494062500000000000e+03 2.543401600441086430e-11 4.702432887526697414e-11
1.497649999999999864e+02 3.512500000000000000e+03 2.568117073165065989e-11 4.640529974175855443e-11
1.504219999999999970e+02 3.520937500000000000e+03 2.573555431262253279e-11 4.779934434373522834e-11
1.510780000000000030e+02 3.528281250000000000e+03 2.552859312832111982e-11 4.718460344665942330e-11
1.517189999999999941e+02 3.540781250000000000e+03 2.548929817214329319e-11 4.653977897506322847e-11
1.523750000000000000e+02 3.552656250000000000e+03 2.539489972475106327e-11 4.677683240750241112e-11
1.530310000000000059e+02 3.569375000000000000e+03 2.585838140833907062e-11 4.681553061880450173e-11
1.536870000000000118e+02 3.578437500000000000e+03 2.622868068569150779e-11 4.672096737268205402e-11
1.543439999999999941e+02 3.587812500000000000e+03 2.592531050948920779e-11 4.691256064170978846e-11
1.550000000000000000e+02 3.594375000000000000e+03 2.617894442891177675e-11 4.771949849158296786e-11
1.556560000000000059e+02 3.606093750000000000e+03 2.580616796643564470e-11 4.712073786716786117e-11
1.563120000000000118e+02 3.620625000000000000e+03 2.559493242348942488e-11 4.748736820436860739e-11
1.569530000000000030e+02 3.638750000000000000e+03 2.600084730852714188e-11 4.691563110226226740e-11
1.576250000000000000e+02 3.651250000000000000e+03 2.566984298735253134e-11 4.730497937810440590e-11
1.582649999999999864e+02 3.658281250000000000e+03 2.574722032799847682e-11 4.708881201631598401e-11
1.589370000000000118e+02 3.666562500000000000e+03 2.594127516963862234e-11 4.778520287795906540e-11
1.595780000000000030e+02 3.679375000000000000e+03 2.626675092709529480e-11 4.800691094652975721e-11
1.602340000000000089e+02 3.694062500000000000e+03 2.584547853512475513e-11 4.781283702293137594e-11
1.608750000000000000e+02 3.702343750000000000e+03 2.608006866022805070e-11 4.774467279866634328e-11
1.615310000000000059e+02 3.710156250000000000e+03 2.636317032733703769e-11 4.802656189406562248e-11
1.621870000000000118e+02 3.718750000000000000e+03 2.612428502690722354e-11 4.744991552452226813e-11
1.628280000000000030e+02 3.738906250000000000e+03 2.543893914963568648e-11 4.785275301011360227e-11
1.634840000000000089e+02 3.745156250000000000e+03 2.610463407937135827e-11 4.802901132361370173e-11
1.641250000000000000e+02 3.756406250000000000e+03 2.589768503813427714e-11 4.710784540229440154e-11
1.647810000000000059e+02 3.767968750000000000e+03 2.559553263781211285e-11 4.769493480716313627e-11
1.654219999999999970e+02 3.772968750000000000e+03 2.570422867609334361e-11 4.777108222886461419e-11
1.660780000000000030e+02 3.775625000000000000e+03 2.568642347433591766e-11 4.748675064281115965e-11
1.667340000000000089e+02 3.777656250000000000e+03 2.607085901329408983e-11 4.773240136479728335e-11
1.673750000000000000e+02 3.783125000000000000e+03 2.623175461569093869e-11 4.733384170729770801e-11
1.680310000000000059e+02 3.790625000000000000e+03 2.617218941569632307e-11 4.785154217312737046e-11
1.686719999999999970e+02 3.795000000000000000e+03 2.630851439477943643e-11 4.790679658528418372e-11
1.693280000000000030e+02 3.795625000000000000e+03 2.630374737466745216e-11 4.827405489238323355e-11
1.699840000000000089e+02 3.797500000000000000e+03 2.623237044252491046e-11 4.810700796054057093e-11
1.706399999999999864e+02 3.797031250000000000e+03 2.675190624579215637e-11 4.741428083487875256e-11
1.712810000000000059e+02 3.798125000000000000e+03 2.613533174600224385e-11 4.775204884288619667e-11
1.719370000000000118e+02 3.800156250000000000e+03 2.628887212086095104e-11 4.723191282529626278e-11
1.725939999999999941e+02 3.799687500000000000e+03 2.605427505686375156e-11 4.755370403008996050e-11
1.732340000000000089e+02 3.797812500000000000e+03 2.620120440055551114e-11 4.760036115269983270e-11
1.738899999999999864e+02 3.798906250000000000e+03 2.684208237624385873e-11 4.785583387900693708e-11
1.745310000000000059e+02 3.799218750000000000e+03 2.600527952700826262e-11 4.830966876534503740e-11
1.751870000000000118e+02 3.798281250000000000e+03 2.667944164203017721e-11 4.780854184760485737e-11
1.758439999999999941e+02 3.797187500000000000e+03 2.638466702065134228e-11 4.808736048245165762e-11
1.764840000000000089e+02 3.798906250000000000e+03 2.605120806575822456e-11 4.767897188173719769e-11
1.771399999999999864e+02 3.796406250000000000e+03 2.600514421857713643e-11 4.831089001067212507e-11
1.777810000000000059e+02 3.797500000000000000e+03 2.619552491589516308e-11 4.761263952546279654e-11
1.784370000000000118e+02 3.796562500000000000e+03 2.696131859436512457e-11 4.814998399993442035e-11
1.790939999999999941e+02 3.795000000000000000e+03 2.664505074911893701e-11 4.797373956422212871e-11
1.797500000000000000e+02 3.794375000000000000e+03 2.649090842521406586e-11 4.742533102342072482e-11
1.803899999999999864e+02 3.794531250000000000e+03 2.629746767568441612e-11 4.747263346316366039e-11
1.810620000000000118e+02 3.792500000000000000e+03 2.619674442649877477e-11 4.780486076438883458e-11
1.817189999999999941e+02 3.792343750000000000e+03 2.699755176360785214e-11 4.785153870368041851e-11
1.823590000000000089e+02 3.792343750000000000e+03 2.634352458397160035e-11 4.792767571704104057e-11
1.830310000000000059e+02 3.791562500000000000e+03 2.634229813447408475e-11 4.757886098993857615e-11
1.836719999999999970e+02 3.786406250000000000e+03 2.653880934455621343e-11 4.771397860148240966e-11
1.843280000000000030e+02 3.784843750000000000e+03 2.654188500927912031e-11 4.741429818211351233e-11
1.849689999999999941e+02 3.784218750000000000e+03 2.711484856088297590e-11 4.746035162095374460e-11
1.856250000000000000e+02 3.782656250000000000e+03 2.653880587510926148e-11 4.788960547563725356e-11
