Start time (s) =
1547811752
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.101250000000000000e+03 1.946609366754170622e-11 3.235872333973155435e-11
6.560000000000000275e-01 2.099687500000000000e+03 1.956250786361302119e-11 3.229796291526199070e-11
1.312000000000000055e+00 2.099687500000000000e+03 1.983630100454991663e-11 3.193254341504747629e-11
1.952999999999999847e+00 2.099843750000000000e+03 1.982043869308558470e-11 3.158372868794501187e-11
2.608999999999999986e+00 2.099843750000000000e+03 2.025439885255941874e-11 3.185639946279295032e-11
3.265000000000000124e+00 2.099843750000000000e+03 1.977130612007549360e-11 3.126194442204521806e-11
3.906000000000000139e+00 2.100000000000000000e+03 1.975902601258905378e-11 3.202835219262567534e-11
4.562000000000000277e+00 2.100468750000000000e+03 1.976270709580507656e-11 3.156101421875057156e-11
5.203000000000000291e+00 2.100000000000000000e+03 1.949003632095713812e-11 3.196141268313468231e-11
5.875000000000000000e+00 2.100156250000000000e+03 1.957970591215385525e-11 3.145598712062103175e-11
6.514999999999999680e+00 2.100000000000000000e+03 1.982531326605307953e-11 3.121711569797902541e-11
7.171999999999999709e+00 2.100156250000000000e+03 1.956802775371357939e-11 3.145845389740387077e-11
7.812000000000000277e+00 2.100000000000000000e+03 1.961347577406069576e-11 3.187788921721335100e-11
8.467999999999999972e+00 2.100312500000000000e+03 1.984484104822215045e-11 3.197799317011806863e-11
9.125000000000000000e+00 2.100000000000000000e+03 1.968041007938126086e-11 3.186130526078301273e-11
9.781000000000000583e+00 2.100312500000000000e+03 1.938564760106675777e-11 3.199949333287932518e-11
1.042200000000000060e+01 2.100156250000000000e+03 1.984008964062144997e-11 3.196079512157723457e-11
1.107799999999999940e+01 2.099687500000000000e+03 1.953119783959511579e-11 3.207809712302278626e-11
1.173399999999999999e+01 2.100625000000000000e+03 1.935923470142153491e-11 3.154197042443129817e-11
1.237500000000000000e+01 2.098906250000000000e+03 1.954592911135311084e-11 3.153521541121584448e-11
1.303100000000000058e+01 2.100000000000000000e+03 1.941389236870261215e-11 3.149713823091815357e-11
1.367200000000000060e+01 2.100156250000000000e+03 1.928124673811204559e-11 3.148976218669830018e-11
1.432799999999999940e+01 2.100312500000000000e+03 2.017170111501265239e-11 3.213579749528072682e-11
1.496799999999999997e+01 2.100000000000000000e+03 1.938951083024775812e-11 3.221626437843738699e-11
1.562500000000000000e+01 2.099843750000000000e+03 1.977928931751193886e-11 3.164145681577856806e-11
1.628099999999999881e+01 2.099843750000000000e+03 1.938564760106675777e-11 3.203940585061459956e-11
1.692200000000000060e+01 2.099531250000000000e+03 1.956741713105003555e-11 3.184596336636147385e-11
1.757799999999999940e+01 2.100000000000000000e+03 1.978788834178235589e-11 3.217205668537559404e-11
1.821799999999999997e+01 2.100000000000000000e+03 1.974182796404821971e-11 3.153645053433073997e-11
1.889000000000000057e+01 2.099843750000000000e+03 1.976271056525202852e-11 3.137493390092949141e-11
1.953099999999999881e+01 2.100000000000000000e+03 1.982227229579969219e-11 3.221688540944178669e-11
2.018700000000000117e+01 2.100312500000000000e+03 1.914920826073807092e-11 3.219231825557500315e-11
2.082799999999999940e+01 2.100468750000000000e+03 1.947960542869608958e-11 3.145108826152487325e-11
2.148400000000000176e+01 2.100000000000000000e+03 1.948205832769112078e-11 3.195035555569880614e-11
2.214000000000000057e+01 2.100312500000000000e+03 2.003967825014996151e-11 3.154872196819979990e-11
2.279700000000000060e+01 2.100468750000000000e+03 1.968715988842628661e-11 3.201422460463732023e-11
2.343700000000000117e+01 2.099843750000000000e+03 1.966690352239730544e-11 3.111517987708367627e-11
2.409299999999999997e+01 2.100000000000000000e+03 1.958030959592349518e-11 3.195588238469326825e-11
2.475000000000000000e+01 2.099531250000000000e+03 1.951091718743747094e-11 3.148425270493859784e-11
2.540599999999999881e+01 2.100000000000000000e+03 1.947714559080715446e-11 3.132888740098316305e-11
2.604700000000000060e+01 2.100000000000000000e+03 1.935862234403451509e-11 3.140625953745868060e-11
2.670299999999999940e+01 2.100156250000000000e+03 1.939056033795072409e-11 3.181279545350079729e-11
2.735900000000000176e+01 2.099375000000000000e+03 1.958460650597348973e-11 3.192517430972152681e-11
2.800000000000000000e+01 2.100000000000000000e+03 1.949802472256401131e-11 3.145416566097125610e-11
2.865599999999999881e+01 2.100000000000000000e+03 1.938257540579080285e-11 3.164944001321501332e-11
2.929700000000000060e+01 2.100156250000000000e+03 1.937765746473640860e-11 3.144432283996856370e-11
2.995299999999999940e+01 2.100000000000000000e+03 1.959935339024276857e-11 3.176427870732467795e-11
3.060900000000000176e+01 2.100156250000000000e+03 1.958769431376072845e-11 3.189202027464865807e-11
3.125000000000000000e+01 2.100937500000000000e+03 1.889633588492145577e-11 3.146890387162315506e-11
3.190599999999999881e+01 2.100000000000000000e+03 1.946425312593369483e-11 3.208177820623880905e-11
3.254699999999999704e+01 2.100000000000000000e+03 1.987263478775425085e-11 3.215546579005135186e-11
3.321800000000000352e+01 2.100156250000000000e+03 1.923826029037734031e-11 3.153029920488492621e-11
3.385900000000000176e+01 2.100000000000000000e+03 1.994860353293770316e-11 3.205967089026096062e-11
3.451500000000000057e+01 2.099843750000000000e+03 1.921491611656112042e-11 3.162611839080398113e-11
3.517199999999999704e+01 2.100000000000000000e+03 1.913938799114056621e-11 3.175323892712356155e-11
3.582800000000000296e+01 2.100000000000000000e+03 1.909210116390891443e-11 3.181770125149085970e-11
3.648400000000000176e+01 2.100312500000000000e+03 1.973569051239021377e-11 3.189079209042766649e-11
3.714000000000000057e+01 2.100156250000000000e+03 1.982473733785905523e-11 3.169365464517071018e-11
3.779699999999999704e+01 2.100000000000000000e+03 1.922105530294260234e-11 3.137923601514991390e-11
3.845300000000000296e+01 2.099843750000000000e+03 1.966322070445780668e-11 3.177962407119316879e-11
3.910900000000000176e+01 2.100156250000000000e+03 1.921128880977285291e-11 3.176611404476226141e-11
3.975000000000000000e+01 2.100156250000000000e+03 1.967673420033566600e-11 3.145354462996685641e-11
4.040599999999999881e+01 2.100000000000000000e+03 1.933836077383510599e-11 3.160276901281733331e-11
4.104699999999999704e+01 2.099843750000000000e+03 1.946670949437567799e-11 3.163901085567744076e-11
4.170300000000000296e+01 2.099531250000000000e+03 1.923949367876875982e-11 3.175876922556497561e-11
4.234300000000000352e+01 2.100312500000000000e+03 1.907797531064403529e-11 3.195341907735738118e-11
4.300000000000000000e+01 2.100312500000000000e+03 1.940843492864718911e-11 3.218618427336394916e-11
4.365599999999999881e+01 2.100000000000000000e+03 1.933152769806323334e-11 3.165742668009841054e-11
4.429699999999999704e+01 2.100000000000000000e+03 1.970752207258730238e-11 3.180359101073726436e-11
4.495300000000000296e+01 2.100312500000000000e+03 1.938195264006292717e-11 3.194974493303526231e-11
