Start time (s) =
1547811243
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.100156250000000000e+03 2.003721494281407445e-11 3.250060290338474545e-11
6.560000000000000275e-01 2.100000000000000000e+03 2.017749856086936688e-11 3.293477296439917268e-11
1.296999999999999931e+00 2.100000000000000000e+03 2.011767835652378267e-11 3.260559877649171767e-11
1.952999999999999847e+00 2.100000000000000000e+03 2.008389114738218240e-11 3.246496127484732597e-11
2.608999999999999986e+00 2.100625000000000000e+03 1.993527738719524933e-11 3.228074405003944491e-11
3.250000000000000000e+00 2.099843750000000000e+03 1.980201766449418699e-11 3.307909501870653912e-11
3.906000000000000139e+00 2.100000000000000000e+03 2.039173344070555061e-11 3.234093201576193621e-11
4.546999999999999709e+00 2.100000000000000000e+03 1.997335109804598829e-11 3.260805861438065278e-11
5.219000000000000306e+00 2.100312500000000000e+03 2.011275000712853256e-11 3.273826348904051997e-11
5.858999999999999986e+00 2.100000000000000000e+03 1.954163220130311629e-11 3.247112995152789949e-11
6.516000000000000014e+00 2.100312500000000000e+03 2.006239618879135378e-11 3.252209959669905004e-11
7.155999999999999694e+00 2.100000000000000000e+03 1.959997442124716827e-11 3.204308693383062234e-11
7.812000000000000277e+00 2.100000000000000000e+03 1.997150882171450093e-11 3.245884463987103175e-11
8.468999999999999417e+00 2.100000000000000000e+03 1.970989864374939060e-11 3.213704302673647817e-11
9.108999999999999986e+00 2.100312500000000000e+03 1.955820748411607468e-11 3.268116333110526739e-11
9.766000000000000014e+00 2.100468750000000000e+03 2.005134600024938152e-11 3.270879747607757793e-11
1.040600000000000058e+01 2.101875000000000000e+03 1.986281104870979419e-11 3.297221870535160804e-11
1.106199999999999939e+01 2.102500000000000000e+03 1.994509939151623001e-11 3.222181202411356082e-11
1.171899999999999942e+01 2.102500000000000000e+03 1.988123034257771593e-11 3.213335500462655148e-11
1.237500000000000000e+01 2.100156250000000000e+03 1.987816161674871296e-11 3.231759651556309620e-11
1.303100000000000058e+01 2.100312500000000000e+03 1.969085484943011721e-11 3.271492798884167996e-11
1.368699999999999939e+01 2.100000000000000000e+03 1.972826416118955706e-11 3.226967998370966484e-11
1.434399999999999942e+01 2.100625000000000000e+03 2.022574295545975787e-11 3.298698120213217067e-11
1.498399999999999999e+01 2.100625000000000000e+03 1.993273601730294331e-11 3.225495912029252565e-11
1.564100000000000001e+01 2.100625000000000000e+03 2.001208920798802637e-11 3.235014339741937306e-11
1.629700000000000060e+01 2.100468750000000000e+03 1.962760509677252685e-11 3.239989179726343593e-11
1.693700000000000117e+01 2.100000000000000000e+03 1.965400932280036983e-11 3.244348192876778114e-11
1.759400000000000119e+01 2.100312500000000000e+03 1.992974535403035929e-11 3.227891565149576536e-11
1.825000000000000000e+01 2.100156250000000000e+03 1.961532672400956301e-11 3.227030795360796844e-11
1.890599999999999881e+01 2.100000000000000000e+03 1.933824975153264347e-11 3.261481362759610647e-11
1.954700000000000060e+01 2.100156250000000000e+03 2.019381710460788071e-11 3.229733494536368710e-11
2.020299999999999940e+01 2.100000000000000000e+03 1.980822450509123200e-11 3.268114598387050762e-11
2.084400000000000119e+01 2.100000000000000000e+03 1.930826679097386034e-11 3.284203117792650062e-11
2.150000000000000000e+01 2.099687500000000000e+03 1.974981983510204486e-11 3.275483703713000239e-11
2.215599999999999881e+01 2.099687500000000000e+03 1.979525744710830537e-11 3.260745840005796481e-11
2.279700000000000060e+01 2.099687500000000000e+03 1.994632410629026964e-11 3.200255685453790022e-11
2.345299999999999940e+01 2.099843750000000000e+03 1.952811870542525696e-11 3.234216019998292779e-11
2.410900000000000176e+01 2.100000000000000000e+03 1.997211944437804476e-11 3.258964972885358691e-11
2.476599999999999824e+01 2.102500000000000000e+03 1.965278807747328216e-11 3.202220780207376549e-11
2.540599999999999881e+01 2.098437500000000000e+03 1.953855827130368539e-11 3.297223952203331976e-11
2.606200000000000117e+01 2.100312500000000000e+03 1.947715079497758239e-11 3.254297178956200298e-11
2.670299999999999940e+01 2.100312500000000000e+03 1.968532628571217913e-11 3.280150456808073045e-11
