Start time (s) =
1547804707
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
0.000000000000000000e+00 2.099375000000000000e+03 2.968306156425626341e-11 5.656086016214700862e-11
6.560000000000000275e-01 2.099531250000000000e+03 3.019054450881242246e-11 5.607325367917859182e-11
1.312999999999999945e+00 2.099531250000000000e+03 3.003249385291617557e-11 5.694775900844106786e-11
1.952999999999999847e+00 2.099687500000000000e+03 2.949513897010369590e-11 5.554020091058653463e-11
2.609999999999999876e+00 2.099531250000000000e+03 2.944908206181651167e-11 5.681387998945908180e-11
3.266000000000000014e+00 2.099218750000000000e+03 2.925872738535062467e-11 5.699871130637745864e-11
3.906000000000000139e+00 2.100000000000000000e+03 2.958418232612558540e-11 5.656884682903040584e-11
4.562999999999999723e+00 2.100312500000000000e+03 2.941839133407953000e-11 5.574409336905894463e-11
5.203000000000000291e+00 2.092500000000000000e+03 3.010434262984418297e-11 5.597622365627330510e-11
5.860000000000000320e+00 2.099687500000000000e+03 2.967691023481044965e-11 5.695879531919523231e-11
6.516000000000000014e+00 2.099531250000000000e+03 2.981756508368960112e-11 5.596270322150154186e-11
7.155999999999999694e+00 2.100000000000000000e+03 3.005030252412055347e-11 5.602657227044005595e-11
7.812999999999999723e+00 2.099375000000000000e+03 3.002697049336866542e-11 5.684456377830215956e-11
8.452999999999999403e+00 2.099375000000000000e+03 2.973831597641307667e-11 5.584542550618465384e-11
9.109999999999999432e+00 2.099843750000000000e+03 2.949760574688653492e-11 5.679175185679952165e-11
9.750000000000000000e+00 2.100312500000000000e+03 2.992931597001202704e-11 5.562493868294104971e-11
1.040600000000000058e+01 2.100000000000000000e+03 2.969657159068717078e-11 5.668183283846772724e-11
1.106300000000000061e+01 2.100000000000000000e+03 2.988510480750328213e-11 5.651480325385982439e-11
1.171899999999999942e+01 2.100000000000000000e+03 3.053482813819563546e-11 5.570293878931487086e-11
1.237500000000000000e+01 2.099843750000000000e+03 2.980034968791400729e-11 5.558748947254166239e-11
1.301600000000000001e+01 2.100937500000000000e+03 2.926177702922139190e-11 5.618748175062471262e-11
1.367200000000000060e+01 2.099531250000000000e+03 2.922984077002865888e-11 5.640916553306674075e-11
1.431300000000000061e+01 2.099843750000000000e+03 2.886198398333039705e-11 5.700178523637688954e-11
1.496899999999999942e+01 2.099218750000000000e+03 3.016206381878383525e-11 5.613467329856902666e-11
1.560999999999999943e+01 2.100000000000000000e+03 3.023883227148971287e-11 5.655103121893212403e-11
1.626599999999999824e+01 2.099687500000000000e+03 2.946320618035791483e-11 5.608490755149020401e-11
1.692200000000000060e+01 2.100000000000000000e+03 2.933604401067491096e-11 5.629556196207197161e-11
1.756299999999999883e+01 2.099843750000000000e+03 2.887366734594110085e-11 5.636312944146126824e-11
1.821900000000000119e+01 2.099531250000000000e+03 3.004108420356921272e-11 5.648286352522013942e-11
1.885999999999999943e+01 2.100000000000000000e+03 3.007031429413942192e-11 5.644539696758599234e-11
1.951599999999999824e+01 2.100312500000000000e+03 2.889024609820101119e-11 5.567900307479334288e-11
2.017200000000000060e+01 2.099843750000000000e+03 2.956208194904164088e-11 5.599894159491469736e-11
2.081299999999999883e+01 2.100000000000000000e+03 2.971806134510757147e-11 5.641286049407057135e-11
2.146900000000000119e+01 2.099843750000000000e+03 2.965665907295189641e-11 5.595412327918936057e-11
2.210999999999999943e+01 2.099843750000000000e+03 2.986606795207791265e-11 5.593569704642753493e-11
2.276599999999999824e+01 2.100000000000000000e+03 2.957068270803553389e-11 5.597868349416224021e-11
2.342200000000000060e+01 2.099843750000000000e+03 2.903578592838851336e-11 5.590621715567678507e-11
2.406299999999999883e+01 2.099375000000000000e+03 2.952830688296437245e-11 5.613896153500164132e-11
2.471900000000000119e+01 2.099843750000000000e+03 2.937415241599516946e-11 5.714487216756936050e-11
2.535999999999999943e+01 2.100000000000000000e+03 2.953750785628095343e-11 5.601552555134503564e-11
2.603099999999999881e+01 2.099375000000000000e+03 2.957250763713226149e-11 5.627529692242561055e-11
2.667200000000000060e+01 2.099687500000000000e+03 2.977947749505105435e-11 5.557581131410138653e-11
2.732799999999999940e+01 2.100000000000000000e+03 2.927037084932138100e-11 5.656823273691991005e-11
2.798499999999999943e+01 2.100000000000000000e+03 2.961490427888513466e-11 5.652830981084377981e-11
2.864099999999999824e+01 2.100000000000000000e+03 2.952093083874451906e-11 5.549229131762700717e-11
2.929700000000000060e+01 2.099218750000000000e+03 2.980220237258635052e-11 5.583743883930125662e-11
2.993799999999999883e+01 2.099843750000000000e+03 2.964927608983813911e-11 5.604930061742230407e-11
3.059400000000000119e+01 2.100156250000000000e+03 2.931519957338757365e-11 5.534430552733837771e-11
3.125000000000000000e+01 2.099375000000000000e+03 2.981325950002222669e-11 5.581594214598695203e-11
3.189099999999999824e+01 2.100000000000000000e+03 2.966584616848066958e-11 5.659709159666626022e-11
3.254699999999999704e+01 2.100312500000000000e+03 2.954119587839088013e-11 5.643250797215948467e-11
3.320300000000000296e+01 2.099843750000000000e+03 2.990599087815404289e-11 5.567531158323646423e-11
3.385999999999999943e+01 2.099531250000000000e+03 3.018356398154509179e-11 5.614142137289057644e-11
3.450000000000000000e+01 2.099843750000000000e+03 3.002511780869632219e-11 5.621203849615064030e-11
3.515599999999999881e+01 2.099843750000000000e+03 2.966586698516238130e-11 5.576436187815225765e-11
3.579699999999999704e+01 2.099687500000000000e+03 2.998212442206771300e-11 5.569557315343587334e-11
3.645300000000000296e+01 2.100000000000000000e+03 3.013320148959053313e-11 5.643865930160529842e-11
3.710999999999999943e+01 2.100000000000000000e+03 2.996738968086276600e-11 5.705215119777840016e-11
3.775000000000000000e+01 2.099687500000000000e+03 2.964868975330325895e-11 5.584419038306975835e-11
3.840599999999999881e+01 2.099531250000000000e+03 2.994221884322634253e-11 5.689246990181473507e-11
3.906300000000000239e+01 2.099687500000000000e+03 2.970653931178013352e-11 5.504461123018167257e-11
3.971900000000000119e+01 2.100000000000000000e+03 2.892524240960536730e-11 5.385632217969060775e-11
4.035999999999999943e+01 2.099531250000000000e+03 2.896946224573149209e-11 5.455948540178390260e-11
4.101599999999999824e+01 2.100000000000000000e+03 2.889269379302561447e-11 5.371262809528154492e-11
4.165599999999999881e+01 2.100000000000000000e+03 2.911991481280296057e-11 5.429294167025311424e-11
4.231300000000000239e+01 2.099843750000000000e+03 2.868328664862307420e-11 5.394905008837547200e-11
4.296900000000000119e+01 2.100000000000000000e+03 2.887857487865463924e-11 5.513242987142952245e-11
4.360999999999999943e+01 2.099531250000000000e+03 2.947056834678996040e-11 5.359347687861060194e-11
4.426599999999999824e+01 2.100000000000000000e+03 2.864889575571183400e-11 5.408230113745915446e-11
4.490599999999999881e+01 2.104843750000000000e+03 2.863845445510992960e-11 5.433592464854086757e-11
4.557800000000000296e+01 2.107656250000000000e+03 2.899525411437231526e-11 5.422478785432893744e-11
4.621900000000000119e+01 2.112656250000000000e+03 2.860528480752577707e-11 5.447841830430455445e-11
4.687500000000000000e+01 2.120625000000000000e+03 2.825709111142771235e-11 5.489722218476877913e-11
4.753099999999999881e+01 2.124687500000000000e+03 2.873487212062819651e-11 5.389437854330658695e-11
4.818800000000000239e+01 2.131718750000000000e+03 2.924150505068112693e-11 5.445567261008754656e-11
4.882800000000000296e+01 2.139531250000000000e+03 2.928757236730916702e-11 5.426410362718847580e-11
4.948499999999999943e+01 2.146718750000000000e+03 2.879935352695373041e-11 5.445261602732287542e-11
5.012500000000000000e+01 2.153125000000000000e+03 2.886629997533862735e-11 5.389501345209879446e-11
5.078099999999999881e+01 2.158750000000000000e+03 2.858441955355672803e-11 5.444646816732401362e-11
5.143800000000000239e+01 2.175312500000000000e+03 2.842229056276845967e-11 5.480449080663696293e-11
5.207800000000000296e+01 2.183593750000000000e+03 2.877233520881539164e-11 5.387718049476575288e-11
5.273499999999999943e+01 2.192187500000000000e+03 2.885277607111991216e-11 5.437706535049713352e-11
5.339099999999999824e+01 2.203593750000000000e+03 2.921940120415023046e-11 5.417502904614401871e-11
5.404699999999999704e+01 2.215781250000000000e+03 2.850335419080085586e-11 5.446121331686981648e-11
5.470300000000000296e+01 2.231718750000000000e+03 2.867284708274464577e-11 5.490520885165217635e-11
5.535999999999999943e+01 2.239843750000000000e+03 2.886444382121933216e-11 5.458094740062868766e-11
5.601599999999999824e+01 2.251406250000000000e+03 2.932319317916487478e-11 5.386615112290549234e-11
5.665599999999999881e+01 2.262500000000000000e+03 2.905727741753239002e-11 5.448454187817475258e-11
5.731300000000000239e+01 2.273125000000000000e+03 2.880058518062167394e-11 5.451279705415146282e-11
5.795300000000000296e+01 2.287656250000000000e+03 2.917825009385310864e-11 5.521410759157241444e-11
5.860999999999999943e+01 2.297656250000000000e+03 2.888409303403172146e-11 5.486714207969534129e-11
5.926599999999999824e+01 2.315000000000000000e+03 2.870354648409900733e-11 5.495865221250006982e-11
5.990599999999999881e+01 2.323437500000000000e+03 2.903026256884100320e-11 5.463193439303459797e-11
6.056300000000000239e+01 2.335312500000000000e+03 2.848800709220888905e-11 5.539036243562556194e-11
